"board","experiment_id","game_index","turn_number","progress","mover","allocation_pattern","regions_used","supply_placements","objective_placements","mixed_layers"
"4x4","uct-0500-self-play","15","10","0.416667","2","1+1+1","3","2","1","true"
"4x4","uct-0500-self-play","15","11","0.458333","1","2+1","2","1","2","true"
"4x4","uct-0500-self-play","15","12","0.500000","2","2+1","2","0","3","false"
"4x4","uct-0500-self-play","15","13","0.541667","1","1+1+1","3","2","1","true"
"4x4","uct-0500-self-play","15","14","0.583333","2","1+1+1","3","0","3","false"
"4x4","uct-0500-self-play","15","15","0.625000","1","3","1","0","3","false"
"4x4","uct-0500-self-play","15","16","0.666667","2","2+1","2","1","2","true"
"4x4","uct-0500-self-play","15","17","0.708333","1","1+1+1","3","1","2","true"
"4x4","uct-0500-self-play","15","18","0.750000","2","2+1","2","0","3","false"
"4x4","uct-0500-self-play","15","19","0.791667","1","2+1","2","1","2","true"
"4x4","uct-0500-self-play","15","20","0.833333","2","1+1+1","3","2","1","true"
"4x4","uct-0500-self-play","15","21","0.875000","1","1+1+1","3","1","2","true"
"4x4","uct-0500-self-play","15","22","0.916667","2","2+1","2","1","2","true"
"4x4","uct-0500-self-play","15","23","0.958333","1","1+1+1","3","2","1","true"
"4x4","uct-0500-self-play","15","24","1.000000","2","1+1+1","3","2","1","true"
"4x4","uct-0500-self-play","16","1","0.041667","1","1+1+1","3","3","0","false"
"4x4","uct-0500-self-play","16","2","0.083333","2","2+1","2","3","0","false"
"4x4","uct-0500-self-play","16","3","0.125000","1","1+1+1","3","2","1","true"
"4x4","uct-0500-self-play","16","4","0.166667","2","2+1","2","0","3","false"
"4x4","uct-0500-self-play","16","5","0.208333","1","1+1+1","3","0","3","false"
"4x4","uct-0500-self-play","16","6","0.250000","2","1+1+1","3","2","1","true"
"4x4","uct-0500-self-play","16","7","0.291667","1","2+1","2","0","3","false"
"4x4","uct-0500-self-play","16","8","0.333333","2","2+1","2","1","2","true"
"4x4","uct-0500-self-play","16","9","0.375000","1","2+1","2","0","3","false"
"4x4","uct-0500-self-play","16","10","0.416667","2","2+1","2","0","3","false"
"4x4","uct-0500-self-play","16","11","0.458333","1","1+1+1","3","1","2","true"
"4x4","uct-0500-self-play","16","12","0.500000","2","1+1+1","3","1","2","true"
"4x4","uct-0500-self-play","16","13","0.541667","1","1+1+1","3","0","3","false"
"4x4","uct-0500-self-play","16","14","0.583333","2","2+1","2","2","1","true"
"4x4","uct-0500-self-play","16","15","0.625000","1","1+1+1","3","3","0","false"
"4x4","uct-0500-self-play","16","16","0.666667","2","1+1+1","3","1","2","true"
"4x4","uct-0500-self-play","16","17","0.708333","1","1+1+1","3","2","1","true"
"4x4","uct-0500-self-play","16","18","0.750000","2","1+1+1","3","1","2","true"
"4x4","uct-0500-self-play","16","19","0.791667","1","1+1+1","3","1","2","true"
"4x4","uct-0500-self-play","16","20","0.833333","2","2+1","2","1","2","true"
"4x4","uct-0500-self-play","16","21","0.875000","1","1+1+1","3","1","2","true"
"4x4","uct-0500-self-play","16","22","0.916667","2","1+1+1","3","1","2","true"
"4x4","uct-0500-self-play","16","23","0.958333","1","2+1","2","1","2","true"
"4x4","uct-0500-self-play","16","24","1.000000","2","1+1+1","3","1","2","true"
"4x4","uct-0500-self-play","17","1","0.041667","1","1+1+1","3","3","0","false"
"4x4","uct-0500-self-play","17","2","0.083333","2","1+1+1","3","3","0","false"
"4x4","uct-0500-self-play","17","3","0.125000","1","2+1","2","1","2","true"
"4x4","uct-0500-self-play","17","4","0.166667","2","1+1+1","3","2","1","true"
"4x4","uct-0500-self-play","17","5","0.208333","1","1+1+1","3","2","1","true"
"4x4","uct-0500-self-play","17","6","0.250000","2","1+1+1","3","1","2","true"
"4x4","uct-0500-self-play","17","7","0.291667","1","1+1+1","3","2","1","true"
"4x4","uct-0500-self-play","17","8","0.333333","2","1+1+1","3","1","2","true"
"4x4","uct-0500-self-play","17","9","0.375000","1","1+1+1","3","3","0","false"
"4x4","uct-0500-self-play","17","10","0.416667","2","1+1+1","3","0","3","false"
"4x4","uct-0500-self-play","17","11","0.458333","1","1+1+1","3","0","3","false"
"4x4","uct-0500-self-play","17","12","0.500000","2","2+1","2","2","1","true"
"4x4","uct-0500-self-play","17","13","0.541667","1","1+1+1","3","0","3","false"
"4x4","uct-0500-self-play","17","14","0.583333","2","1+1+1","3","2","1","true"
"4x4","uct-0500-self-play","17","15","0.625000","1","1+1+1","3","0","3","false"
"4x4","uct-0500-self-play","17","16","0.666667","2","2+1","2","2","1","true"
"4x4","uct-0500-self-play","17","17","0.708333","1","1+1+1","3","2","1","true"
"4x4","uct-0500-self-play","17","18","0.750000","2","1+1+1","3","0","3","false"
"4x4","uct-0500-self-play","17","19","0.791667","1","1+1+1","3","1","2","true"
"4x4","uct-0500-self-play","17","20","0.833333","2","1+1+1","3","1","2","true"
"4x4","uct-0500-self-play","17","21","0.875000","1","1+1+1","3","2","1","true"
"4x4","uct-0500-self-play","17","22","0.916667","2","1+1+1","3","2","1","true"
"4x4","uct-0500-self-play","17","23","0.958333","1","2+1","2","1","2","true"
"4x4","uct-0500-self-play","17","24","1.000000","2","1+1+1","3","1","2","true"
"4x4","uct-0500-self-play","18","1","0.041667","1","1+1+1","3","3","0","false"
"4x4","uct-0500-self-play","18","2","0.083333","2","1+1+1","3","3","0","false"
"4x4","uct-0500-self-play","18","3","0.125000","1","1+1+1","3","2","1","true"
"4x4","uct-0500-self-play","18","4","0.166667","2","2+1","2","1","2","true"
"4x4","uct-0500-self-play","18","5","0.208333","1","2+1","2","1","2","true"
"4x4","uct-0500-self-play","18","6","0.250000","2","1+1+1","3","2","1","true"
"4x4","uct-0500-self-play","18","7","0.291667","1","2+1","2","1","2","true"
"4x4","uct-0500-self-play","18","8","0.333333","2","1+1+1","3","1","2","true"
"4x4","uct-0500-self-play","18","9","0.375000","1","1+1+1","3","0","3","false"
"4x4","uct-0500-self-play","18","10","0.416667","2","1+1+1","3","1","2","true"
"4x4","uct-0500-self-play","18","11","0.458333","1","2+1","2","2","1","true"
"4x4","uct-0500-self-play","18","12","0.500000","2","1+1+1","3","1","2","true"
"4x4","uct-0500-self-play","18","13","0.541667","1","1+1+1","3","0","3","false"
"4x4","uct-0500-self-play","18","14","0.583333","2","1+1+1","3","1","2","true"
"4x4","uct-0500-self-play","18","15","0.625000","1","2+1","2","2","1","true"
"4x4","uct-0500-self-play","18","16","0.666667","2","1+1+1","3","1","2","true"
"4x4","uct-0500-self-play","18","17","0.708333","1","1+1+1","3","1","2","true"
"4x4","uct-0500-self-play","18","18","0.750000","2","2+1","2","0","3","false"
"4x4","uct-0500-self-play","18","19","0.791667","1","2+1","2","0","3","false"
"4x4","uct-0500-self-play","18","20","0.833333","2","2+1","2","0","3","false"
"4x4","uct-0500-self-play","18","21","0.875000","1","2+1","2","0","3","false"
"4x4","uct-0500-self-play","18","22","0.916667","2","1+1+1","3","2","1","true"
"4x4","uct-0500-self-play","18","23","0.958333","1","2+1","2","3","0","false"
"4x4","uct-0500-self-play","18","24","1.000000","2","1+1+1","3","2","1","true"
"4x4","uct-0500-self-play","19","1","0.041667","1","1+1+1","3","3","0","false"
"4x4","uct-0500-self-play","19","2","0.083333","2","2+1","2","3","0","false"
"4x4","uct-0500-self-play","19","3","0.125000","1","1+1+1","3","2","1","true"
"4x4","uct-0500-self-play","19","4","0.166667","2","1+1+1","3","2","1","true"
"4x4","uct-0500-self-play","19","5","0.208333","1","1+1+1","3","0","3","false"
"4x4","uct-0500-self-play","19","6","0.250000","2","2+1","2","1","2","true"
"4x4","uct-0500-self-play","19","7","0.291667","1","1+1+1","3","1","2","true"
"4x4","uct-0500-self-play","19","8","0.333333","2","1+1+1","3","1","2","true"
"4x4","uct-0500-self-play","19","9","0.375000","1","1+1+1","3","1","2","true"
"4x4","uct-0500-self-play","19","10","0.416667","2","2+1","2","1","2","true"
"4x4","uct-0500-self-play","19","11","0.458333","1","1+1+1","3","2","1","true"
"4x4","uct-0500-self-play","19","12","0.500000","2","1+1+1","3","1","2","true"
"4x4","uct-0500-self-play","19","13","0.541667","1","2+1","2","0","3","false"
"4x4","uct-0500-self-play","19","14","0.583333","2","2+1","2","0","3","false"
"4x4","uct-0500-self-play","19","15","0.625000","1","1+1+1","3","0","3","false"
"4x4","uct-0500-self-play","19","16","0.666667","2","1+1+1","3","1","2","true"
"4x4","uct-0500-self-play","19","17","0.708333","1","1+1+1","3","0","3","false"
"4x4","uct-0500-self-play","19","18","0.750000","2","3","1","0","3","false"
"4x4","uct-0500-self-play","19","19","0.791667","1","1+1+1","3","3","0","false"
"4x4","uct-0500-self-play","19","20","0.833333","2","1+1+1","3","2","1","true"
"4x4","uct-0500-self-play","19","21","0.875000","1","1+1+1","3","0","3","false"
"4x4","uct-0500-self-play","19","22","0.916667","2","2+1","2","1","2","true"
"4x4","uct-0500-self-play","19","23","0.958333","1","1+1+1","3","3","0","false"
"4x4","uct-0500-self-play","19","24","1.000000","2","1+1+1","3","3","0","false"
"4x4","uct-0500-self-play","20","1","0.041667","1","2+1","2","3","0","false"
"4x4","uct-0500-self-play","20","2","0.083333","2","1+1+1","3","3","0","false"
"4x4","uct-0500-self-play","20","3","0.125000","1","2+1","2","1","2","true"
"4x4","uct-0500-self-play","20","4","0.166667","2","1+1+1","3","1","2","true"
"4x4","uct-0500-self-play","20","5","0.208333","1","2+1","2","0","3","false"
"4x4","uct-0500-self-play","20","6","0.250000","2","2+1","2","2","1","true"
"4x4","uct-0500-self-play","20","7","0.291667","1","1+1+1","3","0","3","false"
"4x4","uct-0500-self-play","20","8","0.333333","2","1+1+1","3","0","3","false"
"4x4","uct-0500-self-play","20","9","0.375000","1","1+1+1","3","2","1","true"
"4x4","uct-0500-self-play","20","10","0.416667","2","1+1+1","3","1","2","true"
"4x4","uct-0500-self-play","20","11","0.458333","1","1+1+1","3","2","1","true"
"4x4","uct-0500-self-play","20","12","0.500000","2","1+1+1","3","0","3","false"
"4x4","uct-0500-self-play","20","13","0.541667","1","2+1","2","2","1","true"
"4x4","uct-0500-self-play","20","14","0.583333","2","1+1+1","3","2","1","true"
"4x4","uct-0500-self-play","20","15","0.625000","1","1+1+1","3","2","1","true"
"4x4","uct-0500-self-play","20","16","0.666667","2","2+1","2","0","3","false"
"4x4","uct-0500-self-play","20","17","0.708333","1","3","1","1","2","true"
"4x4","uct-0500-self-play","20","18","0.750000","2","1+1+1","3","2","1","true"
"4x4","uct-0500-self-play","20","19","0.791667","1","1+1+1","3","2","1","true"
"4x4","uct-0500-self-play","20","20","0.833333","2","1+1+1","3","2","1","true"
"4x4","uct-0500-self-play","20","21","0.875000","1","1+1+1","3","3","0","false"
"4x4","uct-0500-self-play","20","22","0.916667","2","1+1+1","3","3","0","false"
"4x4","uct-0500-self-play","20","23","0.958333","1","2+1","2","3","0","false"
"4x4","uct-0500-self-play","20","24","1.000000","2","1+1+1","3","2","1","true"
"4x4","uct-0500-self-play","21","1","0.041667","1","1+1+1","3","3","0","false"
"4x4","uct-0500-self-play","21","2","0.083333","2","1+1+1","3","3","0","false"
"4x4","uct-0500-self-play","21","3","0.125000","1","1+1+1","3","3","0","false"
"4x4","uct-0500-self-play","21","4","0.166667","2","1+1+1","3","2","1","true"
"4x4","uct-0500-self-play","21","5","0.208333","1","1+1+1","3","2","1","true"
"4x4","uct-0500-self-play","21","6","0.250000","2","1+1+1","3","2","1","true"
"4x4","uct-0500-self-play","21","7","0.291667","1","1+1+1","3","2","1","true"
"4x4","uct-0500-self-play","21","8","0.333333","2","2+1","2","0","3","false"
"4x4","uct-0500-self-play","21","9","0.375000","1","2+1","2","1","2","true"
"4x4","uct-0500-self-play","21","10","0.416667","2","1+1+1","3","0","3","false"
"4x4","uct-0500-self-play","21","11","0.458333","1","1+1+1","3","0","3","false"
"4x4","uct-0500-self-play","21","12","0.500000","2","1+1+1","3","1","2","true"
"4x4","uct-0500-self-play","21","13","0.541667","1","2+1","2","0","3","false"
"4x4","uct-0500-self-play","21","14","0.583333","2","2+1","2","1","2","true"
"4x4","uct-0500-self-play","21","15","0.625000","1","1+1+1","3","1","2","true"
"4x4","uct-0500-self-play","21","16","0.666667","2","1+1+1","3","1","2","true"
"4x4","uct-0500-self-play","21","17","0.708333","1","2+1","2","0","3","false"
"4x4","uct-0500-self-play","21","18","0.750000","2","1+1+1","3","1","2","true"
"4x4","uct-0500-self-play","21","19","0.791667","1","1+1+1","3","0","3","false"
"4x4","uct-0500-self-play","21","20","0.833333","2","2+1","2","0","3","false"
"4x4","uct-0500-self-play","21","21","0.875000","1","1+1+1","3","1","2","true"
"4x4","uct-0500-self-play","21","22","0.916667","2","1+1+1","3","1","2","true"
"4x4","uct-0500-self-play","21","23","0.958333","1","1+1+1","3","1","2","true"
"4x4","uct-0500-self-play","21","24","1.000000","2","1+1+1","3","2","1","true"
"4x4","uct-0500-self-play","22","1","0.041667","1","2+1","2","3","0","false"
"4x4","uct-0500-self-play","22","2","0.083333","2","2+1","2","3","0","false"
"4x4","uct-0500-self-play","22","3","0.125000","1","1+1+1","3","3","0","false"
"4x4","uct-0500-self-play","22","4","0.166667","2","1+1+1","3","3","0","false"
"4x4","uct-0500-self-play","22","5","0.208333","1","2+1","2","1","2","true"
"4x4","uct-0500-self-play","22","6","0.250000","2","2+1","2","1","2","true"
"4x4","uct-0500-self-play","22","7","0.291667","1","2+1","2","0","3","false"
"4x4","uct-0500-self-play","22","8","0.333333","2","1+1+1","3","1","2","true"
"4x4","uct-0500-self-play","22","9","0.375000","1","1+1+1","3","1","2","true"
"4x4","uct-0500-self-play","22","10","0.416667","2","1+1+1","3","2","1","true"
"4x4","uct-0500-self-play","22","11","0.458333","1","1+1+1","3","1","2","true"
"4x4","uct-0500-self-play","22","12","0.500000","2","1+1+1","3","1","2","true"
"4x4","uct-0500-self-play","22","13","0.541667","1","2+1","2","1","2","true"
"4x4","uct-0500-self-play","22","14","0.583333","2","1+1+1","3","0","3","false"
"4x4","uct-0500-self-play","22","15","0.625000","1","1+1+1","3","0","3","false"
"4x4","uct-0500-self-play","22","16","0.666667","2","1+1+1","3","0","3","false"
"4x4","uct-0500-self-play","22","17","0.708333","1","2+1","2","1","2","true"
"4x4","uct-0500-self-play","22","18","0.750000","2","1+1+1","3","1","2","true"
"4x4","uct-0500-self-play","22","19","0.791667","1","2+1","2","1","2","true"
"4x4","uct-0500-self-play","22","20","0.833333","2","1+1+1","3","0","3","false"
"4x4","uct-0500-self-play","22","21","0.875000","1","3","1","1","2","true"
"4x4","uct-0500-self-play","22","22","0.916667","2","1+1+1","3","0","3","false"
"4x4","uct-0500-self-play","22","23","0.958333","1","1+1+1","3","2","1","true"
"4x4","uct-0500-self-play","22","24","1.000000","2","1+1+1","3","0","3","false"
"4x4","uct-0500-self-play","23","1","0.041667","1","1+1+1","3","3","0","false"
"4x4","uct-0500-self-play","23","2","0.083333","2","1+1+1","3","3","0","false"
"4x4","uct-0500-self-play","23","3","0.125000","1","2+1","2","1","2","true"
"4x4","uct-0500-self-play","23","4","0.166667","2","2+1","2","3","0","false"
"4x4","uct-0500-self-play","23","5","0.208333","1","2+1","2","2","1","true"
"4x4","uct-0500-self-play","23","6","0.250000","2","1+1+1","3","2","1","true"
"4x4","uct-0500-self-play","23","7","0.291667","1","1+1+1","3","1","2","true"
"4x4","uct-0500-self-play","23","8","0.333333","2","1+1+1","3","1","2","true"
"4x4","uct-0500-self-play","23","9","0.375000","1","2+1","2","1","2","true"
"4x4","uct-0500-self-play","23","10","0.416667","2","2+1","2","0","3","false"
"4x4","uct-0500-self-play","23","11","0.458333","1","1+1+1","3","1","2","true"
"4x4","uct-0500-self-play","23","12","0.500000","2","1+1+1","3","1","2","true"
"4x4","uct-0500-self-play","23","13","0.541667","1","1+1+1","3","0","3","false"
"4x4","uct-0500-self-play","23","14","0.583333","2","1+1+1","3","0","3","false"
"4x4","uct-0500-self-play","23","15","0.625000","1","1+1+1","3","2","1","true"
"4x4","uct-0500-self-play","23","16","0.666667","2","2+1","2","0","3","false"
"4x4","uct-0500-self-play","23","17","0.708333","1","1+1+1","3","1","2","true"
"4x4","uct-0500-self-play","23","18","0.750000","2","1+1+1","3","1","2","true"
"4x4","uct-0500-self-play","23","19","0.791667","1","2+1","2","2","1","true"
"4x4","uct-0500-self-play","23","20","0.833333","2","1+1+1","3","1","2","true"
"4x4","uct-0500-self-play","23","21","0.875000","1","1+1+1","3","3","0","false"
"4x4","uct-0500-self-play","23","22","0.916667","2","2+1","2","1","2","true"
"4x4","uct-0500-self-play","23","23","0.958333","1","3","1","1","2","true"
"4x4","uct-0500-self-play","23","24","1.000000","2","1+1+1","3","3","0","false"
"4x4","uct-0500-self-play","24","1","0.041667","1","1+1+1","3","3","0","false"
"4x4","uct-0500-self-play","24","2","0.083333","2","2+1","2","3","0","false"
"4x4","uct-0500-self-play","24","3","0.125000","1","1+1+1","3","2","1","true"
"4x4","uct-0500-self-play","24","4","0.166667","2","1+1+1","3","2","1","true"
"4x4","uct-0500-self-play","24","5","0.208333","1","1+1+1","3","1","2","true"
"4x4","uct-0500-self-play","24","6","0.250000","2","1+1+1","3","1","2","true"
"4x4","uct-0500-self-play","24","7","0.291667","1","1+1+1","3","1","2","true"
"4x4","uct-0500-self-play","24","8","0.333333","2","1+1+1","3","2","1","true"
"4x4","uct-0500-self-play","24","9","0.375000","1","1+1+1","3","1","2","true"
"4x4","uct-0500-self-play","24","10","0.416667","2","2+1","2","1","2","true"
"4x4","uct-0500-self-play","24","11","0.458333","1","1+1+1","3","1","2","true"
"4x4","uct-0500-self-play","24","12","0.500000","2","2+1","2","1","2","true"
"4x4","uct-0500-self-play","24","13","0.541667","1","1+1+1","3","0","3","false"
"4x4","uct-0500-self-play","24","14","0.583333","2","2+1","2","1","2","true"
"4x4","uct-0500-self-play","24","15","0.625000","1","1+1+1","3","0","3","false"
"4x4","uct-0500-self-play","24","16","0.666667","2","1+1+1","3","0","3","false"
"4x4","uct-0500-self-play","24","17","0.708333","1","2+1","2","1","2","true"
"4x4","uct-0500-self-play","24","18","0.750000","2","2+1","2","0","3","false"
"4x4","uct-0500-self-play","24","19","0.791667","1","1+1+1","3","2","1","true"
"4x4","uct-0500-self-play","24","20","0.833333","2","3","1","0","3","false"
"4x4","uct-0500-self-play","24","21","0.875000","1","1+1+1","3","2","1","true"
"4x4","uct-0500-self-play","24","22","0.916667","2","3","1","1","2","true"
"4x4","uct-0500-self-play","24","23","0.958333","1","2+1","2","1","2","true"
"4x4","uct-0500-self-play","24","24","1.000000","2","1+1+1","3","2","1","true"
