"board","experiment_id","iteration_limit","game_index","turn_number","progress","placement_number","mover","target","region","p1_placements_before","p2_placements_before","p1_placements_after","p2_placements_after","target_state_before","target_state_after_move","target_state_turn_end","target_p1_before","target_p2_before","target_p1_after_move","target_p2_after_move","target_p1_turn_end","target_p2_turn_end","objective_snapshot_before","objective_snapshot_after_move","objective_snapshot_turn_end"
"7x7","7x7-seeded-random","-1","1","20","0.416667","3","2","O15","LH","30","29","30","30","0","2","2","0","1","0","2","0","2","0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:1:1|2:0:1|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|3:3:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1","0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:1:1|2:0:1|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|2:0:2|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|3:3:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1","0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:1:1|2:0:1|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|2:0:2|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|3:3:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1"
"7x7","7x7-seeded-random","-1","1","21","0.437500","2","1","O50","HL","31","30","32","30","1","1","1","1","0","2","0","2","0","0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:1:1|2:0:1|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|2:0:2|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|3:3:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1","0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:1:1|2:0:1|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|2:0:2|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|3:3:0|0:0:0|1:2:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1","0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:1:1|2:0:1|0:0:0|0:0:0|0:0:0|0:1:1|0:0:0|2:0:2|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|3:3:0|0:0:0|1:2:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1"
"7x7","7x7-seeded-random","-1","1","21","0.437500","3","1","O13","LM","32","30","33","30","2","0","0","0","1","1","1","1","1","0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:1:1|2:0:1|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|2:0:2|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|3:3:0|0:0:0|1:2:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1","0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:1:1|2:0:1|0:0:0|0:0:0|0:0:0|0:1:1|0:0:0|2:0:2|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|3:3:0|0:0:0|1:2:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1","0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:1:1|2:0:1|0:0:0|0:0:0|0:0:0|0:1:1|0:0:0|2:0:2|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|3:3:0|0:0:0|1:2:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1"
"7x7","7x7-seeded-random","-1","1","22","0.458333","1","2","O21","ML","33","30","33","31","0","0","2","0","0","0","1","0","1","0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:1:1|2:0:1|0:0:0|0:0:0|0:0:0|0:1:1|0:0:0|2:0:2|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|3:3:0|0:0:0|1:2:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1","0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:1:1|2:0:1|0:0:0|0:0:0|0:0:0|0:1:1|0:0:0|2:0:2|0:0:0|0:0:0|0:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|3:3:0|0:0:0|1:2:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1","0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:1:1|2:0:1|0:0:0|0:0:0|0:0:0|0:1:1|0:0:0|2:0:2|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|3:3:0|0:0:0|1:2:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1"
"7x7","7x7-seeded-random","-1","1","22","0.458333","2","2","O02","LM","33","31","33","32","0","0","2","0","0","0","1","0","1","0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:1:1|2:0:1|0:0:0|0:0:0|0:0:0|0:1:1|0:0:0|2:0:2|0:0:0|0:0:0|0:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|3:3:0|0:0:0|1:2:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1","0:0:0|0:0:0|0:0:1|0:0:0|0:0:0|0:1:1|2:0:1|0:0:0|0:0:0|0:0:0|0:1:1|0:0:0|2:0:2|0:0:0|0:0:0|0:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|3:3:0|0:0:0|1:2:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1","0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:1:1|2:0:1|0:0:0|0:0:0|0:0:0|0:1:1|0:0:0|2:0:2|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|3:3:0|0:0:0|1:2:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1"
"7x7","7x7-seeded-random","-1","1","22","0.458333","3","2","O30","ML","33","32","33","33","0","2","2","0","0","0","1","0","1","0:0:0|0:0:0|0:0:1|0:0:0|0:0:0|0:1:1|2:0:1|0:0:0|0:0:0|0:0:0|0:1:1|0:0:0|2:0:2|0:0:0|0:0:0|0:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|3:3:0|0:0:0|1:2:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1","0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:1:1|2:0:1|0:0:0|0:0:0|0:0:0|0:1:1|0:0:0|2:0:2|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|3:3:0|0:0:0|1:2:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1","0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:1:1|2:0:1|0:0:0|0:0:0|0:0:0|0:1:1|0:0:0|2:0:2|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|3:3:0|0:0:0|1:2:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1"
"7x7","7x7-seeded-random","-1","1","23","0.479167","3","1","O46","MH","35","33","36","33","0","1","1","0","0","1","0","1","0","0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:1:1|2:0:1|0:0:0|0:0:0|0:0:0|0:1:1|0:0:0|2:0:2|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|3:3:0|0:0:0|1:2:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1","0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:1:1|2:0:1|0:0:0|0:0:0|0:0:0|0:1:1|0:0:0|2:0:2|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|3:3:0|1:1:0|1:2:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1","0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:1:1|2:0:1|0:0:0|0:0:0|0:0:0|0:1:1|0:0:0|2:0:2|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|3:3:0|1:1:0|1:2:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1"
"7x7","7x7-seeded-random","-1","1","25","0.520833","1","1","O50","HL","36","36","37","36","1","1","3","2","0","3","0","3","0","0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:1:1|2:0:1|0:0:0|0:0:0|0:0:0|0:1:1|0:0:0|2:0:2|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|3:3:0|1:1:0|1:2:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1","0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:1:1|2:0:1|0:0:0|0:0:0|0:0:0|0:1:1|0:0:0|2:0:2|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|3:3:0|1:1:0|1:3:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1","0:0:0|0:0:0|2:0:1|0:0:0|1:1:0|0:1:1|2:0:1|1:1:0|0:0:0|0:0:0|0:1:1|0:0:0|2:0:2|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|3:3:0|1:1:0|3:3:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1"
"7x7","7x7-seeded-random","-1","1","25","0.520833","2","1","O04","LM","37","36","38","36","0","0","1","0","0","1","0","1","0","0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:1:1|2:0:1|0:0:0|0:0:0|0:0:0|0:1:1|0:0:0|2:0:2|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|3:3:0|1:1:0|1:3:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1","0:0:0|0:0:0|2:0:1|0:0:0|0:1:0|0:1:1|2:0:1|0:0:0|0:0:0|0:0:0|0:1:1|0:0:0|2:0:2|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|3:3:0|1:1:0|1:3:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1","0:0:0|0:0:0|2:0:1|0:0:0|1:1:0|0:1:1|2:0:1|1:1:0|0:0:0|0:0:0|0:1:1|0:0:0|2:0:2|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|3:3:0|1:1:0|3:3:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1"
"7x7","7x7-seeded-random","-1","1","25","0.520833","3","1","O10","LL","38","36","39","36","0","1","1","0","0","1","0","1","0","0:0:0|0:0:0|2:0:1|0:0:0|0:1:0|0:1:1|2:0:1|0:0:0|0:0:0|0:0:0|0:1:1|0:0:0|2:0:2|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|3:3:0|1:1:0|1:3:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1","0:0:0|0:0:0|2:0:1|0:0:0|1:1:0|0:1:1|2:0:1|1:1:0|0:0:0|0:0:0|0:1:1|0:0:0|2:0:2|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|3:3:0|1:1:0|3:3:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1","0:0:0|0:0:0|2:0:1|0:0:0|1:1:0|0:1:1|2:0:1|1:1:0|0:0:0|0:0:0|0:1:1|0:0:0|2:0:2|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|3:3:0|1:1:0|3:3:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1"
"7x7","7x7-seeded-random","-1","1","26","0.541667","2","2","O44","MM","39","37","39","38","0","0","2","0","0","0","1","0","1","0:0:0|0:0:0|2:0:1|0:0:0|1:1:0|0:1:1|2:0:1|1:1:0|0:0:0|0:0:0|0:1:1|0:0:0|2:0:2|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|3:3:0|1:1:0|3:3:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1","0:0:0|0:0:0|2:0:1|0:0:0|1:1:0|0:1:1|2:0:1|1:1:0|0:0:0|0:0:0|0:1:1|0:0:0|2:0:2|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:1|3:3:0|1:1:0|3:3:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1","0:0:0|0:0:0|2:0:1|0:0:0|1:1:0|2:1:2|2:0:1|1:1:0|0:0:0|0:0:0|0:1:1|0:0:0|2:0:2|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|2:0:1|3:3:0|1:1:0|3:3:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1"
"7x7","7x7-seeded-random","-1","1","26","0.541667","3","2","O05","LH","39","38","39","39","0","2","2","1","1","1","2","1","2","0:0:0|0:0:0|2:0:1|0:0:0|1:1:0|0:1:1|2:0:1|1:1:0|0:0:0|0:0:0|0:1:1|0:0:0|2:0:2|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:1|3:3:0|1:1:0|3:3:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1","0:0:0|0:0:0|2:0:1|0:0:0|1:1:0|2:1:2|2:0:1|1:1:0|0:0:0|0:0:0|0:1:1|0:0:0|2:0:2|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|2:0:1|3:3:0|1:1:0|3:3:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1","0:0:0|0:0:0|2:0:1|0:0:0|1:1:0|2:1:2|2:0:1|1:1:0|0:0:0|0:0:0|0:1:1|0:0:0|2:0:2|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|2:0:1|3:3:0|1:1:0|3:3:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1"
"7x7","7x7-seeded-random","-1","1","27","0.562500","2","1","O24","MM","40","39","41","39","0","0","1","0","0","1","0","1","0","0:0:0|0:0:0|2:0:1|0:0:0|1:1:0|2:1:2|2:0:1|1:1:0|0:0:0|0:0:0|0:1:1|0:0:0|2:0:2|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|2:0:1|3:3:0|1:1:0|3:3:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1","0:0:0|0:0:0|2:0:1|0:0:0|1:1:0|2:1:2|2:0:1|1:1:0|0:0:0|0:0:0|0:1:1|0:0:0|2:0:2|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:1:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|2:0:1|3:3:0|1:1:0|3:3:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1","0:0:0|1:1:0|2:0:1|0:0:0|1:1:0|2:1:2|2:0:1|1:1:0|0:0:0|0:0:0|0:1:1|0:0:0|2:0:2|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|2:0:1|3:3:0|1:1:0|3:3:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1"
"7x7","7x7-seeded-random","-1","1","27","0.562500","3","1","O01","LL","41","39","42","39","0","1","1","0","0","1","0","1","0","0:0:0|0:0:0|2:0:1|0:0:0|1:1:0|2:1:2|2:0:1|1:1:0|0:0:0|0:0:0|0:1:1|0:0:0|2:0:2|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:1:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|2:0:1|3:3:0|1:1:0|3:3:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1","0:0:0|1:1:0|2:0:1|0:0:0|1:1:0|2:1:2|2:0:1|1:1:0|0:0:0|0:0:0|0:1:1|0:0:0|2:0:2|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|2:0:1|3:3:0|1:1:0|3:3:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1","0:0:0|1:1:0|2:0:1|0:0:0|1:1:0|2:1:2|2:0:1|1:1:0|0:0:0|0:0:0|0:1:1|0:0:0|2:0:2|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|2:0:1|3:3:0|1:1:0|3:3:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1"
