source_key,source_issue,dataset_id,minimum_gate,board,iteration_limit,game_index,experiment_id,seed,trial_path,trial_sha256,recorded_winner,status,unresolved_reason,objective_sites,p1_secured_objectives,p2_secured_objectives,p1_advantage_objectives,p2_advantage_objectives,previous_p1_objective_pieces,previous_p2_objective_pieces,corrected_p1_objective_pieces,corrected_p2_objective_pieces,previous_objective_piece_margin,corrected_objective_piece_margin,old_reconstructed_winner,old_deciding_layer,corrected_winner,corrected_deciding_layer,reaches_advantage_comparison,reaches_objective_piece_tiebreak,p1_excluded_own_secured,p2_excluded_own_secured,p1_excluded_opponent_secured,p2_excluded_opponent_secured,p1_excluded_opponent_advantage,p2_excluded_opponent_advantage,p1_excluded_neutral,p2_excluded_neutral,source_previous_p1_pieces_match,source_previous_p2_pieces_match,source_p1_secured_match,source_p2_secured_match,source_p1_advantage_match,source_p2_advantage_match,old_winner_reproduced,winner_changed,margin_changed,margin_sign_changed,winner_transition
issue-82-v1-production-uct-030000-g0084,82,issue-82:3x3-uct-30000,True,3x3,30000,84,3x3-uct-30000,851000083,experiments/issue-82/results/production/tasks/issue-82-v1-production-uct-030000-g0084/3x3-uct-30000-0084.trl,146bca98e077e300d72d230666507bbaa67b53e13e732e9e52fc0c0c9aa7a60c,1,resolved,,9,4,3,0,0,13,10,0,0,3,0,1,secured_objectives,1,secured_objectives,False,False,12,9,0,0,0,0,1,1,True,True,True,True,True,True,True,False,True,True,P1->P1
issue-82-v1-production-uct-030000-g0085,82,issue-82:3x3-uct-30000,True,3x3,30000,85,3x3-uct-30000,851000084,experiments/issue-82/results/production/tasks/issue-82-v1-production-uct-030000-g0085/3x3-uct-30000-0085.trl,b36aee2dff05d96aa39edab26e49c9ea2a9cd8cb8f9ccbdf87ffb0da33e97d07,1,resolved,,9,3,2,1,1,11,8,2,2,3,0,1,secured_objectives,1,secured_objectives,False,False,9,6,0,0,0,0,0,0,True,True,True,True,True,True,True,False,True,True,P1->P1
issue-82-v1-production-uct-030000-g0086,82,issue-82:3x3-uct-30000,True,3x3,30000,86,3x3-uct-30000,851000085,experiments/issue-82/results/production/tasks/issue-82-v1-production-uct-030000-g0086/3x3-uct-30000-0086.trl,c549001c3737f658d0c5539071a17953214f24eb93aed4ce8a4ac7c44b16ba1a,2,resolved,,9,3,4,1,0,12,12,2,0,0,2,2,secured_objectives,2,secured_objectives,False,False,9,12,1,0,0,0,0,0,True,True,True,True,True,True,True,False,True,True,P2->P2
issue-82-v1-production-uct-030000-g0087,82,issue-82:3x3-uct-30000,True,3x3,30000,87,3x3-uct-30000,851000086,experiments/issue-82/results/production/tasks/issue-82-v1-production-uct-030000-g0087/3x3-uct-30000-0087.trl,e886d427bf3e336e44f6bf344a90aa2ec747e1a36af7eb01235d3f2d5bd94f47,1,resolved,,9,4,3,1,1,14,13,2,1,1,1,1,secured_objectives,1,secured_objectives,False,False,12,9,0,2,0,1,0,0,True,True,True,True,True,True,True,False,False,False,P1->P1
issue-82-v1-production-uct-030000-g0088,82,issue-82:3x3-uct-30000,True,3x3,30000,88,3x3-uct-30000,851000087,experiments/issue-82/results/production/tasks/issue-82-v1-production-uct-030000-g0088/3x3-uct-30000-0088.trl,e592c617421d957e30c50c45c6d327c8091726dbf5b9f09c6b90281afad2fb92,1,resolved,,9,4,4,1,0,14,12,2,0,2,2,1,advantage_objectives,1,advantage_objectives,True,False,12,12,0,0,0,0,0,0,True,True,True,True,True,True,True,False,False,False,P1->P1
issue-82-v1-production-uct-030000-g0089,82,issue-82:3x3-uct-30000,True,3x3,30000,89,3x3-uct-30000,851000088,experiments/issue-82/results/production/tasks/issue-82-v1-production-uct-030000-g0089/3x3-uct-30000-0089.trl,5def02462d72e2f54cda2db7b521af9404f37a279113915cd92188295c28a5bb,1,resolved,,9,4,4,0,0,13,12,0,0,1,0,1,objective_pieces,0,draw,True,True,12,12,1,0,0,0,0,0,True,True,True,True,True,True,True,True,True,True,P1->draw
issue-82-v1-production-uct-030000-g0090,82,issue-82:3x3-uct-30000,True,3x3,30000,90,3x3-uct-30000,851000089,experiments/issue-82/results/production/tasks/issue-82-v1-production-uct-030000-g0090/3x3-uct-30000-0090.trl,62a4dd5c354fe057bcf56cecd74f0ec8ea986ece23f02a177a08865df5d16036,1,resolved,,9,4,2,0,2,13,10,0,4,3,-4,1,secured_objectives,1,secured_objectives,False,False,12,6,0,0,1,0,0,0,True,True,True,True,True,True,True,False,True,True,P1->P1
issue-82-v1-production-uct-030000-g0091,82,issue-82:3x3-uct-30000,True,3x3,30000,91,3x3-uct-30000,851000090,experiments/issue-82/results/production/tasks/issue-82-v1-production-uct-030000-g0091/3x3-uct-30000-0091.trl,4c5dd57a0e7321f90c4cdf940fc13088ec43dc29f3c1ffcf1cb04f2e0d398064,2,resolved,,9,3,3,1,2,11,13,1,4,-2,-3,2,advantage_objectives,2,advantage_objectives,True,False,9,9,1,0,0,0,0,0,True,True,True,True,True,True,True,False,True,False,P2->P2
issue-82-v1-production-uct-030000-g0092,82,issue-82:3x3-uct-30000,True,3x3,30000,92,3x3-uct-30000,851000091,experiments/issue-82/results/production/tasks/issue-82-v1-production-uct-030000-g0092/3x3-uct-30000-0092.trl,a796028d0a5ad7a76869da9993695ee7b620c38052fe1a392cb42c26c0764721,1,resolved,,9,4,2,1,2,13,10,1,4,3,-3,1,secured_objectives,1,secured_objectives,False,False,12,6,0,0,0,0,0,0,True,True,True,True,True,True,True,False,True,True,P1->P1
issue-82-v1-production-uct-030000-g0093,82,issue-82:3x3-uct-30000,True,3x3,30000,93,3x3-uct-30000,851000092,experiments/issue-82/results/production/tasks/issue-82-v1-production-uct-030000-g0093/3x3-uct-30000-0093.trl,8108eb54c7ebf45daa5ef1c609e7541827ff6e7d5f80499d785214a243d68a6a,2,resolved,,9,3,3,1,2,13,13,1,4,0,-3,2,advantage_objectives,2,advantage_objectives,True,False,9,9,2,0,1,0,0,0,True,True,True,True,True,True,True,False,True,True,P2->P2
issue-82-v1-production-uct-030000-g0094,82,issue-82:3x3-uct-30000,True,3x3,30000,94,3x3-uct-30000,851000093,experiments/issue-82/results/production/tasks/issue-82-v1-production-uct-030000-g0094/3x3-uct-30000-0094.trl,a08256a1797b476315057a5abff7bd53cb936f60f9e781e4ee679ff3eaa1f5cd,2,resolved,,9,3,3,1,2,13,12,2,3,1,-1,2,advantage_objectives,2,advantage_objectives,True,False,9,9,2,0,0,0,0,0,True,True,True,True,True,True,True,False,True,True,P2->P2
issue-82-v1-production-uct-030000-g0095,82,issue-82:3x3-uct-30000,True,3x3,30000,95,3x3-uct-30000,851000094,experiments/issue-82/results/production/tasks/issue-82-v1-production-uct-030000-g0095/3x3-uct-30000-0095.trl,0a1b0c6830e5bc67eb97111d1f01114265b40789aa72814960b9510fa6a56d73,1,resolved,,9,4,3,1,1,14,11,1,2,3,-1,1,secured_objectives,1,secured_objectives,False,False,12,9,0,0,1,0,0,0,True,True,True,True,True,True,True,False,True,True,P1->P1
issue-82-v1-production-uct-030000-g0096,82,issue-82:3x3-uct-30000,True,3x3,30000,96,3x3-uct-30000,851000095,experiments/issue-82/results/production/tasks/issue-82-v1-production-uct-030000-g0096/3x3-uct-30000-0096.trl,45f2f9be25817a5814f680645a8640c05584375c7daff08945c9e67f2d5413cd,1,resolved,,9,4,4,1,0,14,13,2,0,1,2,1,advantage_objectives,1,advantage_objectives,True,False,12,12,0,1,0,0,0,0,True,True,True,True,True,True,True,False,True,False,P1->P1
issue-82-v1-production-uct-030000-g0097,82,issue-82:3x3-uct-30000,True,3x3,30000,97,3x3-uct-30000,851000096,experiments/issue-82/results/production/tasks/issue-82-v1-production-uct-030000-g0097/3x3-uct-30000-0097.trl,1c81666901cffa39daf6f1557d2ab632c32da3eaa9a8d5471b3096a1f379ce20,1,resolved,,9,4,3,0,0,12,10,0,0,2,0,1,secured_objectives,1,secured_objectives,False,False,12,9,0,1,0,0,0,0,True,True,True,True,True,True,True,False,True,True,P1->P1
issue-82-v1-production-uct-030000-g0098,82,issue-82:3x3-uct-30000,True,3x3,30000,98,3x3-uct-30000,851000097,experiments/issue-82/results/production/tasks/issue-82-v1-production-uct-030000-g0098/3x3-uct-30000-0098.trl,6477a3e980e3c5c4c356211f1042561605881af11ea5609d107872f02749b0fd,1,resolved,,9,4,3,1,1,13,11,1,2,2,-1,1,secured_objectives,1,secured_objectives,False,False,12,9,0,0,0,0,0,0,True,True,True,True,True,True,True,False,True,True,P1->P1
issue-82-v1-production-uct-030000-g0099,82,issue-82:3x3-uct-30000,True,3x3,30000,99,3x3-uct-30000,851000098,experiments/issue-82/results/production/tasks/issue-82-v1-production-uct-030000-g0099/3x3-uct-30000-0099.trl,fbb0a4ba45f16367d6d7c61aa62aef061a56789483f088676722a8c4b3f464a1,1,resolved,,9,3,3,2,1,12,10,3,1,2,2,1,advantage_objectives,1,advantage_objectives,True,False,9,9,0,0,0,0,0,0,True,True,True,True,True,True,True,False,False,False,P1->P1
issue-82-v1-production-uct-030000-g0100,82,issue-82:3x3-uct-30000,True,3x3,30000,100,3x3-uct-30000,851000099,experiments/issue-82/results/production/tasks/issue-82-v1-production-uct-030000-g0100/3x3-uct-30000-0100.trl,64c8c2d7abff3dbc7aa386274a9a70d92e63eafd2e4f1ef19f302ce519368774,2,resolved,,9,3,4,0,1,11,14,0,1,-3,-1,2,secured_objectives,2,secured_objectives,False,False,9,12,1,0,0,0,1,1,True,True,True,True,True,True,True,False,True,False,P2->P2
issue-82-v1-production-uct-100000-g0001,82,issue-82:3x3-uct-100000,True,3x3,100000,1,3x3-uct-100000,921000000,experiments/issue-82/results/production/tasks/issue-82-v1-production-uct-100000-g0001/3x3-uct-100000-0001.trl,44024b92ad337ebeaca83c347121d12c4da43437033b277e75e2dd09fa5ae606,2,resolved,,9,1,3,3,1,10,10,5,1,0,4,2,secured_objectives,2,secured_objectives,False,False,3,9,2,0,0,0,0,0,True,True,True,True,True,True,True,False,True,True,P2->P2
issue-82-v1-production-uct-100000-g0002,82,issue-82:3x3-uct-100000,True,3x3,100000,2,3x3-uct-100000,921000001,experiments/issue-82/results/production/tasks/issue-82-v1-production-uct-100000-g0002/3x3-uct-100000-0002.trl,904c55b7f2c7447d4a5d3337aea638456265dd8bad36b44fb6a91bb20d1e8204,2,resolved,,9,4,4,0,1,14,13,0,1,1,-1,2,advantage_objectives,2,advantage_objectives,True,False,12,12,2,0,0,0,0,0,True,True,True,True,True,True,True,False,True,True,P2->P2
issue-82-v1-production-uct-100000-g0003,82,issue-82:3x3-uct-100000,True,3x3,100000,3,3x3-uct-100000,921000002,experiments/issue-82/results/production/tasks/issue-82-v1-production-uct-100000-g0003/3x3-uct-100000-0003.trl,e8f0f5f6270813775d2c370869ea86040574a57110ecde58a673754efbb83a13,2,resolved,,9,4,4,0,1,13,14,0,2,-1,-2,2,advantage_objectives,2,advantage_objectives,True,False,12,12,0,0,1,0,0,0,True,True,True,True,True,True,True,False,True,False,P2->P2
issue-82-v1-production-uct-100000-g0004,82,issue-82:3x3-uct-100000,True,3x3,100000,4,3x3-uct-100000,921000003,experiments/issue-82/results/production/tasks/issue-82-v1-production-uct-100000-g0004/3x3-uct-100000-0004.trl,98864470daed1f2f8640cdd3a17bd3c0103429e829979efe11c87b3a57319776,2,resolved,,9,3,3,0,1,10,11,0,1,-1,-1,2,advantage_objectives,2,advantage_objectives,True,False,9,9,0,0,0,0,1,1,True,True,True,True,True,True,True,False,False,False,P2->P2
issue-82-v1-production-uct-100000-g0005,82,issue-82:3x3-uct-100000,True,3x3,100000,5,3x3-uct-100000,921000004,experiments/issue-82/results/production/tasks/issue-82-v1-production-uct-100000-g0005/3x3-uct-100000-0005.trl,ef5e2b12fe798631c914197f5c4f11b438930a43645b8d84394f89c947b776c9,2,resolved,,9,3,3,1,2,13,12,2,3,1,-1,2,advantage_objectives,2,advantage_objectives,True,False,9,9,1,0,1,0,0,0,True,True,True,True,True,True,True,False,True,True,P2->P2
issue-82-v1-production-uct-100000-g0006,82,issue-82:3x3-uct-100000,True,3x3,100000,6,3x3-uct-100000,921000005,experiments/issue-82/results/production/tasks/issue-82-v1-production-uct-100000-g0006/3x3-uct-100000-0006.trl,4852b1cf4a4320346db53e3280fa26c2c0d4014ab021c7b6f5f99d2a6dcd1855,0,resolved,,9,4,4,0,0,12,12,0,0,0,0,0,draw,0,draw,True,True,12,12,0,0,0,0,0,0,True,True,True,True,True,True,True,False,False,False,draw->draw
issue-82-v1-production-uct-100000-g0007,82,issue-82:3x3-uct-100000,True,3x3,100000,7,3x3-uct-100000,921000006,experiments/issue-82/results/production/tasks/issue-82-v1-production-uct-100000-g0007/3x3-uct-100000-0007.trl,61baa7bee0b1bb7c703a14ed731b7cbb7f4a382c486d0d73fa24748d86f42527,2,resolved,,9,3,3,1,2,11,11,2,2,0,0,2,advantage_objectives,2,advantage_objectives,True,False,9,9,0,0,0,0,0,0,True,True,True,True,True,True,True,False,False,False,P2->P2
issue-82-v1-production-uct-100000-g0008,82,issue-82:3x3-uct-100000,True,3x3,100000,8,3x3-uct-100000,921000007,experiments/issue-82/results/production/tasks/issue-82-v1-production-uct-100000-g0008/3x3-uct-100000-0008.trl,84c0e5412c8c9c244434c96233b215b86fd1d035a374c72f35a627bd1d7b8d25,2,resolved,,9,2,3,2,1,11,11,4,1,0,3,2,secured_objectives,2,secured_objectives,False,False,6,9,1,0,0,1,0,0,True,True,True,True,True,True,True,False,True,True,P2->P2
issue-82-v1-production-uct-100000-g0009,82,issue-82:3x3-uct-100000,True,3x3,100000,9,3x3-uct-100000,921000008,experiments/issue-82/results/production/tasks/issue-82-v1-production-uct-100000-g0009/3x3-uct-100000-0009.trl,cd2cce9bef826e608a424011ff23f536bb8e2dbee6cb168d635f2a0caf40e4fe,1,resolved,,9,4,4,1,0,14,13,2,0,1,2,1,advantage_objectives,1,advantage_objectives,True,False,12,12,0,1,0,0,0,0,True,True,True,True,True,True,True,False,True,False,P1->P1
issue-82-v1-production-uct-100000-g0010,82,issue-82:3x3-uct-100000,True,3x3,100000,10,3x3-uct-100000,921000009,experiments/issue-82/results/production/tasks/issue-82-v1-production-uct-100000-g0010/3x3-uct-100000-0010.trl,6fd3e8fd976a0f8f1d623f85a7eb2f5532b72f680bef98e69ee6089db97991a9,2,resolved,,9,4,4,0,1,12,13,0,1,-1,-1,2,advantage_objectives,2,advantage_objectives,True,False,12,12,0,0,0,0,0,0,True,True,True,True,True,True,True,False,False,False,P2->P2
issue-82-v1-production-uct-100000-g0011,82,issue-82:3x3-uct-100000,True,3x3,100000,11,3x3-uct-100000,921000010,experiments/issue-82/results/production/tasks/issue-82-v1-production-uct-100000-g0011/3x3-uct-100000-0011.trl,3643d0bbb0b33d3bd41b373e35a999a25dddf4142a5548a91a587ed9e17e2bc1,2,resolved,,9,4,4,0,1,13,14,0,2,-1,-2,2,advantage_objectives,2,advantage_objectives,True,False,12,12,0,0,1,0,0,0,True,True,True,True,True,True,True,False,True,False,P2->P2
issue-82-v1-production-uct-100000-g0012,82,issue-82:3x3-uct-100000,True,3x3,100000,12,3x3-uct-100000,921000011,experiments/issue-82/results/production/tasks/issue-82-v1-production-uct-100000-g0012/3x3-uct-100000-0012.trl,a62d5bf13a40345a49bc54544896728014922985d2a04203fd78828e072fae6c,2,resolved,,9,3,3,1,2,13,13,2,4,0,-2,2,advantage_objectives,2,advantage_objectives,True,False,9,9,1,0,1,0,0,0,True,True,True,True,True,True,True,False,True,True,P2->P2
issue-82-v1-production-uct-100000-g0013,82,issue-82:3x3-uct-100000,True,3x3,100000,13,3x3-uct-100000,921000012,experiments/issue-82/results/production/tasks/issue-82-v1-production-uct-100000-g0013/3x3-uct-100000-0013.trl,0b3cb72e1767c6cd262ae6da26ef1958999c8bc459bb1fdc17554796d264c1cf,0,resolved,,9,4,4,0,0,13,13,0,0,0,0,0,draw,0,draw,True,True,12,12,0,0,0,0,1,1,True,True,True,True,True,True,True,False,False,False,draw->draw
issue-82-v1-production-uct-100000-g0014,82,issue-82:3x3-uct-100000,True,3x3,100000,14,3x3-uct-100000,921000013,experiments/issue-82/results/production/tasks/issue-82-v1-production-uct-100000-g0014/3x3-uct-100000-0014.trl,7b9c8bc027bfc185bc8667fb2622d216ce4c10d77a73c95dda9d7d31bed31783,1,resolved,,9,4,2,1,2,13,10,1,4,3,-3,1,secured_objectives,1,secured_objectives,False,False,12,6,0,0,0,0,0,0,True,True,True,True,True,True,True,False,True,True,P1->P1
issue-82-v1-production-uct-100000-g0015,82,issue-82:3x3-uct-100000,True,3x3,100000,15,3x3-uct-100000,921000014,experiments/issue-82/results/production/tasks/issue-82-v1-production-uct-100000-g0015/3x3-uct-100000-0015.trl,7dc7304df508c3143376dde15c0729718675ccb006e704e77dbbfebd1c4ea7b1,0,resolved,,9,4,4,0,0,13,13,0,0,0,0,0,draw,0,draw,True,True,12,12,0,0,0,0,1,1,True,True,True,True,True,True,True,False,False,False,draw->draw
issue-82-v1-production-uct-100000-g0016,82,issue-82:3x3-uct-100000,True,3x3,100000,16,3x3-uct-100000,921000015,experiments/issue-82/results/production/tasks/issue-82-v1-production-uct-100000-g0016/3x3-uct-100000-0016.trl,4fed4f45219044dc47d644a47b3516de2e799ad567b14a5d449f3edd40e03bbd,2,resolved,,9,3,3,1,2,11,12,2,3,-1,-1,2,advantage_objectives,2,advantage_objectives,True,False,9,9,0,0,0,0,0,0,True,True,True,True,True,True,True,False,False,False,P2->P2
issue-82-v1-production-uct-100000-g0017,82,issue-82:3x3-uct-100000,True,3x3,100000,17,3x3-uct-100000,921000016,experiments/issue-82/results/production/tasks/issue-82-v1-production-uct-100000-g0017/3x3-uct-100000-0017.trl,6ca70c76789729cb2e0cce23656d8f584088063ce084c29f5f2209cd252f2281,1,resolved,,9,4,3,1,1,14,12,2,2,2,0,1,secured_objectives,1,secured_objectives,False,False,12,9,0,0,0,1,0,0,True,True,True,True,True,True,True,False,True,True,P1->P1
issue-82-v1-production-uct-100000-g0018,82,issue-82:3x3-uct-100000,True,3x3,100000,18,3x3-uct-100000,921000017,experiments/issue-82/results/production/tasks/issue-82-v1-production-uct-100000-g0018/3x3-uct-100000-0018.trl,d346f4b4030ae0ffa7facff6216932337328504391694d5c8f75980d1846e777,1,resolved,,9,4,3,1,1,14,11,1,2,3,-1,1,secured_objectives,1,secured_objectives,False,False,12,9,0,0,1,0,0,0,True,True,True,True,True,True,True,False,True,True,P1->P1
issue-82-v1-production-uct-100000-g0019,82,issue-82:3x3-uct-100000,True,3x3,100000,19,3x3-uct-100000,921000018,experiments/issue-82/results/production/tasks/issue-82-v1-production-uct-100000-g0019/3x3-uct-100000-0019.trl,668af4d15ac5d51cfaaf4322ec7f45161659cf2efe64c3e2c7d398b6b6742d64,2,resolved,,9,3,3,1,1,11,12,1,2,-1,-1,2,objective_pieces,2,objective_pieces,True,True,9,9,0,0,0,0,1,1,True,True,True,True,True,True,True,False,False,False,P2->P2
issue-82-v1-production-uct-100000-g0020,82,issue-82:3x3-uct-100000,True,3x3,100000,20,3x3-uct-100000,921000019,experiments/issue-82/results/production/tasks/issue-82-v1-production-uct-100000-g0020/3x3-uct-100000-0020.trl,7510a095e93cad9f69171227351476cf8a7aa0b3cf8b888c9d5a7521730552ad,2,resolved,,9,3,4,2,0,12,13,3,0,-1,3,2,secured_objectives,2,secured_objectives,False,False,9,12,0,0,0,1,0,0,True,True,True,True,True,True,True,False,True,True,P2->P2
issue-82-v1-production-uct-100000-g0021,82,issue-82:3x3-uct-100000,True,3x3,100000,21,3x3-uct-100000,921000020,experiments/issue-82/results/production/tasks/issue-82-v1-production-uct-100000-g0021/3x3-uct-100000-0021.trl,4397e171ee15453608b92e17f61f0fdf7245334aca086945c3c6840eacb303fc,1,resolved,,9,4,4,1,0,14,13,2,0,1,2,1,advantage_objectives,1,advantage_objectives,True,False,12,12,0,0,0,1,0,0,True,True,True,True,True,True,True,False,True,False,P1->P1
issue-82-v1-production-uct-100000-g0022,82,issue-82:3x3-uct-100000,True,3x3,100000,22,3x3-uct-100000,921000021,experiments/issue-82/results/production/tasks/issue-82-v1-production-uct-100000-g0022/3x3-uct-100000-0022.trl,a4096a8c4709dbd0e843f6afa217e175af2760ecdb29c86e19feed02b542942e,2,resolved,,9,3,4,1,0,12,12,1,0,0,1,2,secured_objectives,2,secured_objectives,False,False,9,12,2,0,0,0,0,0,True,True,True,True,True,True,True,False,True,True,P2->P2
issue-82-v1-production-uct-100000-g0023,82,issue-82:3x3-uct-100000,True,3x3,100000,23,3x3-uct-100000,921000022,experiments/issue-82/results/production/tasks/issue-82-v1-production-uct-100000-g0023/3x3-uct-100000-0023.trl,41a7ef0f75ca5a36bcf25c902667624c19ba9f299e4a00d724949a6a81a38054,2,resolved,,9,3,3,1,2,11,11,2,2,0,0,2,advantage_objectives,2,advantage_objectives,True,False,9,9,0,0,0,0,0,0,True,True,True,True,True,True,True,False,False,False,P2->P2
issue-82-v1-production-uct-100000-g0024,82,issue-82:3x3-uct-100000,True,3x3,100000,24,3x3-uct-100000,921000023,experiments/issue-82/results/production/tasks/issue-82-v1-production-uct-100000-g0024/3x3-uct-100000-0024.trl,a2b8f2730097e7f46fb88c28c9a989c83eb928139faff52dbe58957172caca86,2,resolved,,9,3,4,2,0,11,12,2,0,-1,2,2,secured_objectives,2,secured_objectives,False,False,9,12,0,0,0,0,0,0,True,True,True,True,True,True,True,False,True,True,P2->P2
issue-82-v1-production-uct-100000-g0025,82,issue-82:3x3-uct-100000,True,3x3,100000,25,3x3-uct-100000,921000024,experiments/issue-82/results/production/tasks/issue-82-v1-production-uct-100000-g0025/3x3-uct-100000-0025.trl,3c2ae35f45b0caa28d2aca1238807b3de9c52029f147a5e4b4af2ab394d7e1f2,2,resolved,,9,4,4,0,1,12,13,0,1,-1,-1,2,advantage_objectives,2,advantage_objectives,True,False,12,12,0,0,0,0,0,0,True,True,True,True,True,True,True,False,False,False,P2->P2
issue-82-v1-production-uct-100000-g0026,82,issue-82:3x3-uct-100000,True,3x3,100000,26,3x3-uct-100000,921000025,experiments/issue-82/results/production/tasks/issue-82-v1-production-uct-100000-g0026/3x3-uct-100000-0026.trl,f417b9e504ee0ebbedee9dbd615d4b9f34e6ea79292799a4b31d3e5f7878c803,2,resolved,,9,3,3,1,2,11,12,2,3,-1,-1,2,advantage_objectives,2,advantage_objectives,True,False,9,9,0,0,0,0,0,0,True,True,True,True,True,True,True,False,False,False,P2->P2
issue-82-v1-production-uct-100000-g0027,82,issue-82:3x3-uct-100000,True,3x3,100000,27,3x3-uct-100000,921000026,experiments/issue-82/results/production/tasks/issue-82-v1-production-uct-100000-g0027/3x3-uct-100000-0027.trl,78e54a455cff8812eed014d50b77f82439ab71058d94af23ff1d64ddef7e72a4,1,resolved,,9,3,3,2,1,12,10,3,1,2,2,1,advantage_objectives,1,advantage_objectives,True,False,9,9,0,0,0,0,0,0,True,True,True,True,True,True,True,False,False,False,P1->P1
issue-82-v1-production-uct-100000-g0028,82,issue-82:3x3-uct-100000,True,3x3,100000,28,3x3-uct-100000,921000027,experiments/issue-82/results/production/tasks/issue-82-v1-production-uct-100000-g0028/3x3-uct-100000-0028.trl,5125dc6f2cbd77ca565d96cd688a891e2188dc0eaa5fe6cfc4763fd198bec88e,1,resolved,,9,4,2,0,2,12,9,0,3,3,-3,1,secured_objectives,1,secured_objectives,False,False,12,6,0,0,0,0,0,0,True,True,True,True,True,True,True,False,True,True,P1->P1
issue-82-v1-production-uct-100000-g0029,82,issue-82:3x3-uct-100000,True,3x3,100000,29,3x3-uct-100000,921000028,experiments/issue-82/results/production/tasks/issue-82-v1-production-uct-100000-g0029/3x3-uct-100000-0029.trl,1f29903a6eeabc6f98f66bcd2c46d78d313e4c32522a334168fcb539803d7587,2,resolved,,9,4,4,0,1,14,13,0,1,1,-1,2,advantage_objectives,2,advantage_objectives,True,False,12,12,2,0,0,0,0,0,True,True,True,True,True,True,True,False,True,True,P2->P2
issue-82-v1-production-uct-100000-g0030,82,issue-82:3x3-uct-100000,True,3x3,100000,30,3x3-uct-100000,921000029,experiments/issue-82/results/production/tasks/issue-82-v1-production-uct-100000-g0030/3x3-uct-100000-0030.trl,22a05aa697ac70307d0843209676d9dc5b58764efc70710d78d9d9a926e40d6b,2,resolved,,9,3,4,1,0,11,12,2,0,-1,2,2,secured_objectives,2,secured_objectives,False,False,9,12,0,0,0,0,0,0,True,True,True,True,True,True,True,False,True,True,P2->P2
issue-82-v1-production-uct-100000-g0031,82,issue-82:3x3-uct-100000,True,3x3,100000,31,3x3-uct-100000,921000030,experiments/issue-82/results/production/tasks/issue-82-v1-production-uct-100000-g0031/3x3-uct-100000-0031.trl,813d496f4429150b42e20d23020656221d16df8b4d5f207ada4372566f2591f8,1,resolved,,9,4,3,1,1,14,11,2,2,3,0,1,secured_objectives,1,secured_objectives,False,False,12,9,0,0,0,0,0,0,True,True,True,True,True,True,True,False,True,True,P1->P1
