experiment_id,checkpoint_turn,feature,reversal_n,lead_preserved_n,reversal_mean,reversal_median,lead_preserved_mean,lead_preserved_median,standardized_mean_difference,effect_direction,absolute_standardized_difference,absolute_effect_rank
uct-30000-self-play,16,leader_trend_2_support_edge_margin,36,45,-1.25,-1.5,-1.355556,-1.0,0.036003,higher_in_reversal,0.036003,82
uct-30000-self-play,16,leader_trend_4_support_edge_margin,36,45,-0.944444,-0.5,-0.822222,-1.0,-0.034141,lower_in_reversal,0.034141,83
uct-30000-self-play,16,leader_secured_objective_margin,36,45,0.75,1.0,0.733333,1.0,0.030526,higher_in_reversal,0.030526,84
uct-30000-self-play,16,opponent_trend_2_usable_support_edges,36,45,0.083333,0.0,0.0,0.0,0.028347,higher_in_reversal,0.028347,85
uct-30000-self-play,16,opponent_secured_objectives,36,45,2.194444,2.0,2.177778,2.0,0.024615,higher_in_reversal,0.024615,86
uct-30000-self-play,16,opponent_recent_2_objective_placements,36,45,1.861111,2.0,1.866667,2.0,-0.007856,lower_in_reversal,0.007856,87
uct-30000-self-play,16,opponent_recent_2_supply_placements,36,45,1.138889,1.0,1.133333,1.0,0.007856,higher_in_reversal,0.007856,88
uct-30000-self-play,16,decisive_layer_advantage_objectives,36,45,0.222222,0.0,0.222222,0.0,0.0,no_difference,0.0,89
uct-30000-self-play,20,leader_advantage_objective_margin,31,58,-0.903226,-1.0,0.586207,1.0,-1.196658,lower_in_reversal,1.196658,1
uct-30000-self-play,20,leader_advantage_objectives,31,58,0.967742,1.0,1.913793,2.0,-1.002122,lower_in_reversal,1.002122,2
uct-30000-self-play,20,leader_trend_4_advantage_objective_margin,31,58,-1.225806,-1.0,0.37931,0.0,-0.871566,lower_in_reversal,0.871566,3
uct-30000-self-play,20,leader_trend_2_advantage_objective_margin,31,58,-0.709677,0.0,0.517241,1.0,-0.815616,lower_in_reversal,0.815616,4
uct-30000-self-play,20,leader_recent_4_objective_placement_margin,31,58,-0.129032,0.0,0.637931,1.0,-0.795449,lower_in_reversal,0.795449,5
uct-30000-self-play,20,leader_recent_4_objective_share_margin,31,58,-0.021505,0.0,0.106322,0.166667,-0.795449,lower_in_reversal,0.795449,6
uct-30000-self-play,20,leader_recent_4_supply_source_usage_margin,31,58,-0.129032,0.0,0.637931,1.0,-0.795449,lower_in_reversal,0.795449,7
uct-30000-self-play,20,leader_trend_4_objective_piece_margin,31,58,-0.129032,0.0,0.637931,1.0,-0.795449,lower_in_reversal,0.795449,8
uct-30000-self-play,20,decisive_layer_advantage_objectives,31,58,0.16129,0.0,0.517241,1.0,-0.768253,lower_in_reversal,0.768253,9
uct-30000-self-play,20,leader_cumulative_objective_share_margin,31,58,0.002151,0.0,0.027011,0.033333,-0.755509,lower_in_reversal,0.755509,10
uct-30000-self-play,20,leader_cumulative_supply_source_usage_margin,31,58,0.064516,0.0,0.810345,1.0,-0.755509,lower_in_reversal,0.755509,11
uct-30000-self-play,20,leader_objective_piece_margin,31,58,0.064516,0.0,0.810345,1.0,-0.755509,lower_in_reversal,0.755509,12
uct-30000-self-play,20,opponent_advantage_objectives,31,58,1.870968,2.0,1.327586,1.0,0.729579,higher_in_reversal,0.729579,13
uct-30000-self-play,20,leader_trend_2_secured_objective_margin,31,58,0.774194,1.0,0.155172,0.0,0.694974,higher_in_reversal,0.694974,14
uct-30000-self-play,20,leader_unsecured_controlled_supply_margin,31,58,0.064516,0.0,-0.87931,-1.0,0.645453,higher_in_reversal,0.645453,15
uct-30000-self-play,20,opponent_unsecured_controlled_supply,31,58,1.290323,1.0,2.017241,2.0,-0.631247,lower_in_reversal,0.631247,16
uct-30000-self-play,20,leader_recent_4_all_objective_turn_margin,31,58,-0.032258,0.0,0.293103,0.0,-0.563689,lower_in_reversal,0.563689,17
uct-30000-self-play,20,leader_recent_4_important_site_usage_margin,31,58,-0.516129,-1.0,0.62069,1.0,-0.557774,lower_in_reversal,0.557774,18
uct-30000-self-play,20,leader_recent_4_supply_allocation_change,31,58,-0.129032,-0.0,0.045977,-0.0,-0.546658,lower_in_reversal,0.546658,19
uct-30000-self-play,20,leader_secured_objective_margin,31,58,0.709677,1.0,0.431034,0.0,0.54657,higher_in_reversal,0.54657,20
uct-30000-self-play,20,leader_recent_4_objective_placements,31,58,3.741935,4.0,4.310345,4.5,-0.524057,lower_in_reversal,0.524057,21
uct-30000-self-play,20,leader_recent_4_supply_placements,31,58,2.258065,2.0,1.689655,1.5,0.524057,higher_in_reversal,0.524057,22
uct-30000-self-play,20,leader_trend_4_important_control_margin,31,58,0.258065,0.0,-0.189655,0.0,0.518577,higher_in_reversal,0.518577,23
uct-30000-self-play,20,decisive_layer_secured_objectives,31,58,0.677419,1.0,0.431034,0.0,0.501512,higher_in_reversal,0.501512,24
uct-30000-self-play,20,leader_trend_4_secured_supply_margin,31,58,0.032258,0.0,-0.37931,0.0,0.485104,higher_in_reversal,0.485104,25
uct-30000-self-play,20,S23_leader_relative_state,31,58,0.419355,0.0,-0.206897,0.0,0.457433,higher_in_reversal,0.457433,26
uct-30000-self-play,20,leader_recent_4_objective_allocation_change_margin,31,58,0.258065,0.333333,0.097701,0.0,0.454595,higher_in_reversal,0.454595,27
uct-30000-self-play,20,leader_recent_4_supply_allocation_change_margin,31,58,-0.258065,-0.333333,-0.097701,0.0,-0.454595,lower_in_reversal,0.454595,28
uct-30000-self-play,20,S21_leader_relative_state,31,58,-0.322581,0.0,0.275862,0.0,-0.430192,lower_in_reversal,0.430192,29
uct-30000-self-play,20,leader_trend_4_secured_objective_margin,31,58,0.774194,1.0,0.344828,0.0,0.425657,higher_in_reversal,0.425657,30
uct-30000-self-play,20,decisive_margin,31,58,1.096774,1.0,1.275862,1.0,-0.413797,lower_in_reversal,0.413797,31
uct-30000-self-play,20,leader_recent_4_important_site_usage,31,58,1.741935,2.0,2.327586,2.0,-0.408622,lower_in_reversal,0.408622,32
uct-30000-self-play,20,opponent_recent_4_important_site_usage,31,58,2.258065,2.0,1.706897,2.0,0.389788,higher_in_reversal,0.389788,33
uct-30000-self-play,20,decisive_layer_objective_pieces,31,58,0.16129,0.0,0.051724,0.0,0.385212,higher_in_reversal,0.385212,34
uct-30000-self-play,20,opponent_cumulative_objective_placements,31,58,14.612903,14.0,14.034483,14.0,0.336353,higher_in_reversal,0.336353,35
uct-30000-self-play,20,opponent_cumulative_objective_share,31,58,0.487097,0.466667,0.467816,0.466667,0.336353,higher_in_reversal,0.336353,36
uct-30000-self-play,20,opponent_cumulative_supply_placements,31,58,15.387097,16.0,15.965517,16.0,-0.336353,lower_in_reversal,0.336353,37
uct-30000-self-play,20,opponent_cumulative_supply_source_usage,31,58,14.612903,14.0,14.034483,14.0,0.336353,higher_in_reversal,0.336353,38
uct-30000-self-play,20,opponent_objective_pieces,31,58,14.612903,14.0,14.034483,14.0,0.336353,higher_in_reversal,0.336353,39
uct-30000-self-play,20,leader_recent_2_important_site_usage_margin,31,58,0.0,0.0,0.344828,0.0,-0.326396,lower_in_reversal,0.326396,40
uct-30000-self-play,20,leader_recent_4_all_supply_turn_margin,31,58,0.032258,0.0,-0.086207,0.0,0.325318,higher_in_reversal,0.325318,41
uct-30000-self-play,20,leader_trend_4_unsecured_control_margin,31,58,0.096774,0.0,-0.258621,0.0,0.325318,higher_in_reversal,0.325318,42
uct-30000-self-play,20,opponent_recent_2_important_site_usage,31,58,1.0,1.0,0.758621,1.0,0.310371,higher_in_reversal,0.310371,43
uct-30000-self-play,20,leader_recent_4_mixed_turn_margin,31,58,0.0,0.0,-0.206897,0.0,0.286039,higher_in_reversal,0.286039,44
uct-30000-self-play,20,leader_primary_important_sites_controlled,31,58,1.548387,2.0,1.775862,2.0,-0.250462,lower_in_reversal,0.250462,45
uct-30000-self-play,20,S12_leader_relative_state,31,58,-0.129032,0.0,0.224138,0.0,-0.245825,lower_in_reversal,0.245825,46
uct-30000-self-play,20,opponent_usable_supply_support_edges,31,58,4.580645,4.0,5.034483,5.0,-0.229749,lower_in_reversal,0.229749,47
uct-30000-self-play,20,opponent_secured_objectives,31,58,3.516129,3.0,3.689655,4.0,-0.224116,lower_in_reversal,0.224116,48
uct-30000-self-play,20,leader_trend_2_secured_supply_margin,31,58,-0.225806,0.0,-0.344828,0.0,0.207868,higher_in_reversal,0.207868,49
uct-30000-self-play,20,leader_trend_4_support_edge_margin,31,58,-0.612903,0.0,-1.258621,-1.0,0.200486,higher_in_reversal,0.200486,50
uct-30000-self-play,20,leader_recent_2_objective_share_margin,31,58,0.107527,0.0,0.155172,0.166667,-0.194047,lower_in_reversal,0.194047,51
uct-30000-self-play,20,leader_recent_2_supply_source_usage_margin,31,58,0.322581,0.0,0.465517,0.5,-0.194047,lower_in_reversal,0.194047,52
uct-30000-self-play,20,leader_trend_2_objective_piece_margin,31,58,0.322581,0.0,0.465517,0.5,-0.194047,lower_in_reversal,0.194047,53
uct-30000-self-play,20,leader_unsecured_controlled_supply,31,58,1.354839,1.0,1.137931,1.0,0.191178,higher_in_reversal,0.191178,54
uct-30000-self-play,20,leader_trend_4_usable_support_edges,31,58,-1.032258,-2.0,-1.482759,-2.0,0.187274,higher_in_reversal,0.187274,55
uct-30000-self-play,20,leader_secured_supply,31,58,1.903226,2.0,2.051724,2.0,-0.182575,lower_in_reversal,0.182575,56
uct-30000-self-play,20,opponent_recent_4_objective_placements,31,58,3.870968,4.0,3.672414,4.0,0.179661,higher_in_reversal,0.179661,57
uct-30000-self-play,20,opponent_recent_4_supply_placements,31,58,2.129032,2.0,2.327586,2.0,-0.179661,lower_in_reversal,0.179661,58
uct-30000-self-play,20,leader_trend_2_usable_support_edges,31,58,-1.129032,-1.0,-0.793103,-1.0,-0.163115,lower_in_reversal,0.163115,59
uct-30000-self-play,20,leader_trend_2_support_edge_margin,31,58,-1.548387,-2.0,-1.155172,-1.0,-0.160949,lower_in_reversal,0.160949,60
uct-30000-self-play,20,leader_recent_2_all_supply_turn_margin,31,58,-0.032258,0.0,-0.068966,0.0,0.158067,higher_in_reversal,0.158067,61
uct-30000-self-play,20,opponent_recent_2_objective_placements,31,58,1.741935,2.0,1.62069,2.0,0.157449,higher_in_reversal,0.157449,62
uct-30000-self-play,20,opponent_recent_2_supply_placements,31,58,1.258065,1.0,1.37931,1.0,-0.157449,lower_in_reversal,0.157449,63
uct-30000-self-play,20,leader_secured_supply_margin,31,58,-0.129032,0.0,0.068966,0.0,-0.15119,lower_in_reversal,0.15119,64
uct-30000-self-play,20,leader_secured_objectives,31,58,4.225806,4.0,4.12069,4.0,0.14853,higher_in_reversal,0.14853,65
uct-30000-self-play,20,leader_recent_2_important_site_usage,31,58,1.0,1.0,1.103448,1.0,-0.134614,lower_in_reversal,0.134614,66
uct-30000-self-play,20,leader_usable_supply_support_edges,31,58,3.741935,4.0,3.982759,4.0,-0.128217,lower_in_reversal,0.128217,67
uct-30000-self-play,20,S13_leader_relative_state,31,58,-0.16129,0.0,0.0,0.0,-0.119612,lower_in_reversal,0.119612,68
uct-30000-self-play,20,leader_primary_important_control_margin,31,58,-0.16129,0.0,0.017241,0.0,-0.117993,lower_in_reversal,0.117993,69
uct-30000-self-play,20,leader_cumulative_objective_placements,31,58,14.677419,15.0,14.844828,15.0,-0.102877,lower_in_reversal,0.102877,70
uct-30000-self-play,20,leader_cumulative_objective_share,31,58,0.489247,0.5,0.494828,0.5,-0.102877,lower_in_reversal,0.102877,71
uct-30000-self-play,20,leader_cumulative_supply_placements,31,58,15.322581,15.0,15.155172,15.0,0.102877,higher_in_reversal,0.102877,72
uct-30000-self-play,20,leader_cumulative_supply_source_usage,31,58,14.677419,15.0,14.844828,15.0,-0.102877,lower_in_reversal,0.102877,73
uct-30000-self-play,20,leader_objective_pieces,31,58,14.677419,15.0,14.844828,15.0,-0.102877,lower_in_reversal,0.102877,74
uct-30000-self-play,20,leader_usable_supply_support_edge_margin,31,58,-0.83871,-1.0,-1.051724,-1.0,0.085897,higher_in_reversal,0.085897,75
uct-30000-self-play,20,S22_leader_relative_state,31,58,-0.064516,0.0,-0.189655,0.0,0.079644,higher_in_reversal,0.079644,76
uct-30000-self-play,20,opponent_trend_4_usable_support_edges,31,58,-0.419355,-1.0,-0.224138,0.0,-0.078676,lower_in_reversal,0.078676,77
uct-30000-self-play,20,leader_recent_2_mixed_turn_margin,31,58,-0.129032,0.0,-0.086207,0.0,-0.078259,lower_in_reversal,0.078259,78
uct-30000-self-play,20,opponent_secured_supply,31,58,2.032258,2.0,1.982759,2.0,0.058659,higher_in_reversal,0.058659,79
uct-30000-self-play,20,opponent_primary_important_sites_controlled,31,58,1.709677,2.0,1.758621,2.0,-0.054175,lower_in_reversal,0.054175,80
uct-30000-self-play,20,live_objectives,31,58,8.258065,9.0,8.189655,8.0,0.049105,higher_in_reversal,0.049105,81
uct-30000-self-play,20,opponent_recent_4_supply_allocation_change,31,58,0.129032,0.333333,0.143678,-0.0,-0.044301,lower_in_reversal,0.044301,82
uct-30000-self-play,20,leader_trend_2_important_control_margin,31,58,-0.129032,0.0,-0.155172,0.0,0.041162,higher_in_reversal,0.041162,83
uct-30000-self-play,20,leader_recent_2_objective_placements,31,58,2.064516,2.0,2.086207,2.0,-0.031056,lower_in_reversal,0.031056,84
uct-30000-self-play,20,leader_recent_2_supply_placements,31,58,0.935484,1.0,0.913793,1.0,0.031056,higher_in_reversal,0.031056,85
uct-30000-self-play,20,leader_trend_2_unsecured_control_margin,31,58,-0.096774,0.0,-0.12069,0.0,0.028134,higher_in_reversal,0.028134,86
uct-30000-self-play,20,opponent_trend_2_usable_support_edges,31,58,0.419355,0.0,0.362069,0.0,0.022931,higher_in_reversal,0.022931,87
uct-30000-self-play,20,leader_recent_2_all_objective_turn_margin,31,58,0.16129,0.0,0.155172,0.0,0.012825,higher_in_reversal,0.012825,88
uct-30000-self-play,20,contested_supply_count,31,58,7.483871,7.0,7.482759,8.0,0.00087,higher_in_reversal,0.00087,89
