experiment_id,iteration_limit,supply_point,spatial_category,player_games,player_games_with_placement,placement_player_game_frequency,pieces_placed,pieces_placed_per_player_game,mean_first_placement_turn,player_games_with_unsecured_control,unsecured_control_frequency,mean_first_unsecured_control_turn,player_games_with_controlled_or_secured,controlled_or_secured_frequency,mean_first_control_turn,unsecured_controlled_turns,secured_turns,controlled_or_secured_turns,unsecured_controlled_turn_share,secured_turn_share,controlled_or_secured_turn_share,neutral_turn_share,contested_turn_share,player_games_secured,secured_frequency,mean_first_securing_turn,legal_securable_opportunities,securing_opportunities_taken,securing_rate_per_repeated_opportunity,ever_securable_player_sites,ever_securable_eventually_secured,eventual_securing_rate_per_ever_securable_player_site,supply_usage_turns,objective_placements_supplied,objective_placements_supplied_per_player_game,player_games_with_supply_usage,supply_usage_player_game_frequency,mean_objective_sites_supplied,mean_objective_coverage,usage_after_first_control,usage_after_securing,mean_usage_after_securing_per_secured_player_site,final_unsecured_control_rate,final_secured_rate,final_controlled_or_secured_rate,player_result_status
uct-100000-self-play,100000,S12,interior,93,79,0.849462,147,1.580645,7.443038,54,0.580645,8.092593,60,0.645161,8.166667,220,299,519,0.098566,0.133961,0.232527,0.546147,0.562724,19,0.204301,9.263158,390,19,0.048718,71,19,0.267606,143,143,1.537634,40,0.430108,0.946237,0.236559,143,79,4.157895,0.107527,0.204301,0.311828,loser
uct-100000-self-play,100000,S12,interior,8,6,0.75,12,1.5,5.833333,3,0.375,3.666667,3,0.375,3.666667,15,36,51,0.078125,0.1875,0.265625,0.46875,0.53125,2,0.25,7,19,2,0.105263,6,2,0.333333,15,15,1.875,3,0.375,1,0.25,15,10,5.0,0.0,0.25,0.25,draw
uct-100000-self-play,100000,S13,interior,93,77,0.827957,137,1.473118,9.168831,42,0.451613,7.309524,47,0.505376,7.659574,206,213,419,0.092294,0.09543,0.187724,0.613351,0.470878,16,0.172043,11.6875,353,16,0.045326,72,16,0.222222,119,119,1.27957,35,0.376344,0.83871,0.209677,119,72,4.5,0.075269,0.172043,0.247312,winner
uct-100000-self-play,100000,S13,interior,93,81,0.870968,152,1.634409,10.197531,56,0.602151,11.392857,60,0.645161,11.3,236,208,444,0.105735,0.09319,0.198925,0.613351,0.470878,20,0.215054,14.6,352,20,0.056818,76,20,0.263158,125,125,1.344086,37,0.397849,0.806452,0.201613,125,65,3.25,0.182796,0.215054,0.397849,loser
uct-100000-self-play,100000,S13,interior,8,7,0.875,13,1.625,10.714286,4,0.5,11.5,4,0.5,11.5,34,9,43,0.177083,0.046875,0.223958,0.552083,0.479167,1,0.125,16,37,1,0.027027,6,1,0.166667,12,12,1.5,2,0.25,0.75,0.1875,12,1,1.0,0.25,0.125,0.375,draw
uct-100000-self-play,100000,S14,edge,93,17,0.182796,18,0.193548,21.588235,10,0.107527,21.6,10,0.107527,21.6,28,0,28,0.012545,0.0,0.012545,0.967742,0.013441,0,0.0,0.0,16,0,0.0,8,0,0.0,3,3,0.032258,2,0.021505,0.032258,0.016129,3,0,0.0,0.075269,0.0,0.075269,winner
uct-100000-self-play,100000,S14,edge,93,24,0.258065,25,0.268817,22.041667,21,0.225806,21.904762,21,0.225806,21.904762,44,0,44,0.019713,0.0,0.019713,0.967742,0.013441,0,0.0,0.0,20,0,0.0,12,0,0.0,4,4,0.043011,3,0.032258,0.043011,0.021505,4,0,0.0,0.16129,0.0,0.16129,loser
uct-100000-self-play,100000,S14,edge,8,2,0.25,3,0.375,16.5,2,0.25,19.5,2,0.25,19.5,3,0,3,0.015625,0.0,0.015625,0.96875,0.083333,0,0.0,0.0,7,0,0.0,2,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.125,0.0,0.125,draw
uct-100000-self-play,100000,S20,edge,93,12,0.129032,13,0.139785,21.25,9,0.096774,20.888889,9,0.096774,20.888889,21,0,21,0.009409,0.0,0.009409,0.983871,0.011201,0,0.0,0.0,13,0,0.0,6,0,0.0,2,2,0.021505,2,0.021505,0.021505,0.010753,2,0,0.0,0.043011,0.0,0.043011,winner
uct-100000-self-play,100000,S20,edge,93,16,0.172043,18,0.193548,22.5,11,0.11828,22.909091,11,0.11828,22.909091,15,0,15,0.00672,0.0,0.00672,0.983871,0.011201,0,0.0,0.0,9,0,0.0,6,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.086022,0.0,0.086022,loser
uct-100000-self-play,100000,S20,edge,8,3,0.375,3,0.375,20.333333,3,0.375,20.333333,3,0.375,20.333333,14,0,14,0.072917,0.0,0.072917,0.854167,0.0,0,0.0,0.0,5,0,0.0,2,0,0.0,4,4,0.5,2,0.25,0.25,0.125,4,0,0.0,0.375,0.0,0.375,draw
uct-100000-self-play,100000,S21,interior,93,82,0.88172,170,1.827957,5.378049,53,0.569892,4.584906,61,0.655914,5.180328,317,342,659,0.142025,0.153226,0.295251,0.418011,0.646505,24,0.258065,10.75,414,24,0.057971,76,24,0.315789,205,205,2.204301,47,0.505376,1.236559,0.30914,205,108,4.5,0.107527,0.258065,0.365591,winner
uct-100000-self-play,100000,S21,interior,93,82,0.88172,167,1.795699,5.682927,51,0.548387,4.823529,55,0.591398,5.054545,277,363,640,0.124104,0.162634,0.286738,0.418011,0.646505,25,0.268817,10.48,403,25,0.062035,77,25,0.324675,184,184,1.978495,45,0.483871,1.086022,0.271505,184,106,4.24,0.075269,0.268817,0.344086,loser
uct-100000-self-play,100000,S21,interior,8,6,0.75,11,1.375,8.166667,3,0.375,4.333333,3,0.375,4.333333,37,11,48,0.192708,0.057292,0.25,0.5,0.40625,1,0.125,14,36,1,0.027778,6,1,0.166667,15,15,1.875,3,0.375,1.25,0.3125,15,3,3.0,0.0,0.125,0.125,draw
uct-100000-self-play,100000,S22,interior,93,84,0.903226,190,2.043011,2.892857,60,0.645161,2.183333,68,0.731183,2.588235,320,574,894,0.143369,0.257168,0.400538,0.298387,0.772849,32,0.344086,7.0625,394,32,0.081218,80,32,0.4,256,256,2.752688,56,0.602151,1.591398,0.397849,256,165,5.15625,0.032258,0.344086,0.376344,winner
uct-100000-self-play,100000,S22,interior,93,87,0.935484,193,2.075269,3.712644,54,0.580645,3.592593,66,0.709677,5.212121,243,429,672,0.108871,0.192204,0.301075,0.298387,0.772849,30,0.322581,10.7,391,30,0.076726,78,30,0.384615,158,158,1.698925,45,0.483871,0.989247,0.247312,158,105,3.5,0.086022,0.322581,0.408602,loser
uct-100000-self-play,100000,S22,interior,8,6,0.75,14,1.75,2.666667,4,0.5,2.5,6,0.75,3.333333,46,42,88,0.239583,0.21875,0.458333,0.083333,0.458333,3,0.375,11,24,3,0.125,6,3,0.5,22,22,2.75,5,0.625,1.375,0.34375,22,12,4.0,0.125,0.375,0.5,draw
uct-100000-self-play,100000,S23,interior,93,81,0.870968,173,1.860215,5.814815,49,0.526882,5.265306,62,0.666667,6.435484,233,422,655,0.104391,0.189068,0.293459,0.427867,0.63172,30,0.322581,10.933333,331,30,0.090634,76,30,0.394737,190,190,2.043011,46,0.494624,1.247312,0.311828,190,136,4.533333,0.096774,0.322581,0.419355,winner
uct-100000-self-play,100000,S23,interior,93,80,0.860215,169,1.817204,5.975,53,0.569892,5.566038,61,0.655914,5.770492,221,401,622,0.099014,0.179659,0.278674,0.427867,0.63172,28,0.301075,10.678571,321,28,0.087227,72,28,0.388889,170,170,1.827957,40,0.430108,1.043011,0.260753,170,110,3.928571,0.043011,0.301075,0.344086,loser
uct-100000-self-play,100000,S23,interior,8,8,1.0,17,2.125,6.5,4,0.5,4,4,0.5,4,43,19,62,0.223958,0.098958,0.322917,0.354167,0.666667,3,0.375,18.666667,52,3,0.057692,8,3,0.375,22,22,2.75,4,0.5,1.375,0.34375,22,6,2.0,0.0,0.375,0.375,draw
uct-100000-self-play,100000,S24,edge,93,16,0.172043,19,0.204301,19.625,11,0.11828,20.090909,11,0.11828,20.090909,48,0,48,0.021505,0.0,0.021505,0.939516,0.018817,0,0.0,0.0,26,0,0.0,10,0,0.0,7,7,0.075269,5,0.053763,0.064516,0.032258,7,0,0.0,0.096774,0.0,0.096774,winner
uct-100000-self-play,100000,S24,edge,93,24,0.258065,29,0.311828,20.083333,21,0.225806,19.857143,21,0.225806,19.857143,80,7,87,0.035842,0.003136,0.038978,0.939516,0.018817,1,0.010753,18,40,1,0.025,12,1,0.083333,10,10,0.107527,6,0.064516,0.096774,0.048387,10,2,2.0,0.182796,0.010753,0.193548,loser
uct-100000-self-play,100000,S24,edge,8,2,0.25,2,0.25,23.5,2,0.25,23.5,2,0.25,23.5,3,0,3,0.015625,0.0,0.015625,0.96875,0.0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.25,0.0,0.25,draw
uct-100000-self-play,100000,S30,edge,93,14,0.150538,15,0.16129,19.857143,8,0.086022,19.875,8,0.086022,19.875,25,0,25,0.011201,0.0,0.011201,0.949821,0.021057,0,0.0,0.0,24,0,0.0,9,0,0.0,5,5,0.053763,3,0.032258,0.032258,0.016129,5,0,0.0,0.064516,0.0,0.064516,winner
uct-100000-self-play,100000,S30,edge,93,23,0.247312,27,0.290323,19.391304,21,0.225806,19.619048,21,0.225806,19.619048,87,0,87,0.038978,0.0,0.038978,0.949821,0.021057,0,0.0,0.0,50,0,0.0,15,0,0.0,14,14,0.150538,6,0.064516,0.096774,0.048387,14,0,0.0,0.172043,0.0,0.172043,loser
uct-100000-self-play,100000,S30,edge,8,1,0.125,1,0.125,23,1,0.125,23,1,0.125,23,2,0,2,0.010417,0.0,0.010417,0.979167,0.0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.125,0.0,0.125,draw
uct-100000-self-play,100000,S31,interior,93,86,0.924731,177,1.903226,7.895349,55,0.591398,6.963636,62,0.666667,8,305,201,506,0.136649,0.090054,0.226703,0.481183,0.592742,24,0.258065,16.625,387,24,0.062016,80,24,0.3,145,145,1.55914,40,0.430108,0.903226,0.225806,145,58,2.416667,0.064516,0.258065,0.322581,winner
uct-100000-self-play,100000,S31,interior,93,87,0.935484,187,2.010753,7.965517,55,0.591398,8.509091,67,0.72043,8.835821,238,414,652,0.106631,0.185484,0.292115,0.481183,0.592742,29,0.311828,10.724138,398,29,0.072864,86,29,0.337209,192,192,2.064516,46,0.494624,1.16129,0.290323,192,131,4.517241,0.096774,0.311828,0.408602,loser
uct-100000-self-play,100000,S31,interior,8,7,0.875,14,1.75,10.285714,4,0.5,11.25,4,0.5,11.25,25,23,48,0.130208,0.119792,0.25,0.5,0.5,2,0.25,13.5,25,2,0.08,6,2,0.333333,15,15,1.875,3,0.375,0.875,0.21875,15,7,3.5,0.25,0.25,0.5,draw
uct-100000-self-play,100000,S32,interior,93,80,0.860215,165,1.774194,5.525,54,0.580645,5.481481,62,0.666667,5.741935,231,438,669,0.103495,0.196237,0.299731,0.479839,0.636649,29,0.311828,9.896552,366,29,0.079235,76,29,0.381579,192,192,2.064516,47,0.505376,1.129032,0.282258,192,137,4.724138,0.086022,0.311828,0.397849,winner
uct-100000-self-play,100000,S32,interior,93,76,0.817204,154,1.655914,5.236842,50,0.537634,5.52,58,0.623656,5.586207,175,317,492,0.078405,0.142025,0.22043,0.479839,0.636649,20,0.215054,9.15,340,20,0.058824,72,20,0.277778,139,139,1.494624,33,0.354839,0.774194,0.193548,139,99,4.95,0.064516,0.215054,0.27957,loser
uct-100000-self-play,100000,S32,interior,8,6,0.75,14,1.75,4.5,3,0.375,2,4,0.5,2.5,18,27,45,0.09375,0.140625,0.234375,0.53125,0.5625,2,0.25,11.5,32,2,0.0625,6,2,0.333333,13,13,1.625,2,0.25,0.75,0.1875,13,8,4.0,0.0,0.25,0.25,draw
uct-100000-self-play,100000,S33,interior,93,80,0.860215,154,1.655914,7.975,43,0.462366,6.488372,50,0.537634,7.24,200,247,447,0.089606,0.110663,0.200269,0.53405,0.564964,19,0.204301,12,345,19,0.055072,76,19,0.25,131,131,1.408602,33,0.354839,0.83871,0.209677,131,79,4.157895,0.053763,0.204301,0.258065,winner
uct-100000-self-play,100000,S33,interior,93,85,0.913978,166,1.784946,8.294118,59,0.634409,8.728814,68,0.731183,8.558824,256,337,593,0.114695,0.150986,0.265681,0.53405,0.564964,25,0.268817,11.52,383,25,0.065274,80,25,0.3125,173,173,1.860215,45,0.483871,1.11828,0.27957,173,102,4.08,0.129032,0.268817,0.397849,loser
uct-100000-self-play,100000,S33,interior,8,7,0.875,13,1.625,9.428571,4,0.5,10.25,4,0.5,10.25,23,23,46,0.119792,0.119792,0.239583,0.520833,0.520833,2,0.25,13.5,28,2,0.071429,7,2,0.285714,13,13,1.625,3,0.375,0.875,0.21875,13,6,3.0,0.125,0.25,0.375,draw
uct-100000-self-play,100000,S34,edge,93,20,0.215054,27,0.290323,20.85,14,0.150538,20.642857,14,0.150538,20.642857,31,12,43,0.013889,0.005376,0.019265,0.966398,0.025538,2,0.021505,19,21,2,0.095238,11,2,0.181818,6,6,0.064516,3,0.032258,0.043011,0.021505,6,4,2.0,0.096774,0.021505,0.11828,winner
uct-100000-self-play,100000,S34,edge,93,21,0.225806,26,0.27957,20.857143,16,0.172043,21.6875,16,0.172043,21.6875,31,1,32,0.013889,0.000448,0.014337,0.966398,0.025538,1,0.010753,24,23,1,0.043478,12,1,0.083333,3,3,0.032258,3,0.032258,0.032258,0.016129,3,0,0.0,0.096774,0.010753,0.107527,loser
uct-100000-self-play,100000,S34,edge,8,2,0.25,2,0.25,23,2,0.25,23,2,0.25,23,4,0,4,0.020833,0.0,0.020833,0.958333,0.0,0,0.0,0.0,1,0,0.0,1,0,0.0,1,1,0.125,1,0.125,0.125,0.0625,1,0,0.0,0.25,0.0,0.25,draw
uct-100000-self-play,100000,S40,corner,93,11,0.11828,11,0.11828,21.818182,10,0.107527,21.7,10,0.107527,21.7,32,0,32,0.014337,0.0,0.014337,0.97491,0.001344,0,0.0,0.0,9,0,0.0,3,0,0.0,2,2,0.021505,2,0.021505,0.021505,0.021505,2,0,0.0,0.096774,0.0,0.096774,winner
uct-100000-self-play,100000,S40,corner,93,12,0.129032,13,0.139785,22.75,11,0.11828,22.636364,11,0.11828,22.636364,24,0,24,0.010753,0.0,0.010753,0.97491,0.001344,0,0.0,0.0,6,0,0.0,2,0,0.0,1,1,0.010753,1,0.010753,0.010753,0.010753,1,0,0.0,0.107527,0.0,0.107527,loser
uct-100000-self-play,100000,S40,corner,8,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,draw
uct-100000-self-play,100000,S41,edge,93,16,0.172043,21,0.225806,19.3125,10,0.107527,18.3,10,0.107527,18.3,36,5,41,0.016129,0.00224,0.018369,0.956541,0.03181,1,0.010753,20,32,1,0.03125,10,1,0.1,5,5,0.053763,3,0.032258,0.043011,0.021505,5,2,2.0,0.053763,0.010753,0.064516,winner
uct-100000-self-play,100000,S41,edge,93,25,0.268817,31,0.333333,20.04,19,0.204301,20.947368,19,0.204301,20.947368,56,0,56,0.02509,0.0,0.02509,0.956541,0.03181,0,0.0,0.0,43,0,0.0,18,0,0.0,6,6,0.064516,4,0.043011,0.053763,0.026882,6,0,0.0,0.16129,0.0,0.16129,loser
uct-100000-self-play,100000,S41,edge,8,1,0.125,1,0.125,22,1,0.125,22,1,0.125,22,3,0,3,0.015625,0.0,0.015625,0.96875,0.0,0,0.0,0.0,1,0,0.0,1,0,0.0,1,1,0.125,1,0.125,0.125,0.0625,1,0,0.0,0.125,0.0,0.125,draw
uct-100000-self-play,100000,S42,edge,93,20,0.215054,25,0.268817,18.85,11,0.11828,18.545455,12,0.129032,18.25,47,11,58,0.021057,0.004928,0.025986,0.949373,0.034498,2,0.021505,19.5,40,2,0.05,12,2,0.166667,6,6,0.064516,5,0.053763,0.064516,0.032258,6,0,0.0,0.086022,0.021505,0.107527,winner
uct-100000-self-play,100000,S42,edge,93,24,0.258065,31,0.333333,20.166667,22,0.236559,20.772727,22,0.236559,20.772727,54,1,55,0.024194,0.000448,0.024642,0.949373,0.034498,1,0.010753,24,38,1,0.026316,13,1,0.076923,7,7,0.075269,3,0.032258,0.043011,0.021505,7,0,0.0,0.150538,0.010753,0.16129,loser
uct-100000-self-play,100000,S42,edge,8,1,0.125,1,0.125,22,1,0.125,22,1,0.125,22,3,0,3,0.015625,0.0,0.015625,0.96875,0.0,0,0.0,0.0,1,0,0.0,1,0,0.0,1,1,0.125,1,0.125,0.125,0.0625,1,0,0.0,0.125,0.0,0.125,draw
uct-100000-self-play,100000,S43,edge,93,14,0.150538,18,0.193548,19.214286,5,0.053763,18.8,5,0.053763,18.8,18,7,25,0.008065,0.003136,0.011201,0.953853,0.02957,1,0.010753,18,26,1,0.038462,10,1,0.1,5,5,0.053763,1,0.010753,0.021505,0.010753,5,1,1.0,0.032258,0.010753,0.043011,winner
uct-100000-self-play,100000,S43,edge,93,24,0.258065,30,0.322581,19.25,22,0.236559,19.363636,22,0.236559,19.363636,77,1,78,0.034498,0.000448,0.034946,0.953853,0.02957,1,0.010753,24,50,1,0.02,14,1,0.071429,13,13,0.139785,7,0.075269,0.107527,0.053763,13,0,0.0,0.150538,0.010753,0.16129,loser
uct-100000-self-play,100000,S43,edge,8,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,draw
uct-100000-self-play,100000,S44,corner,93,8,0.086022,8,0.086022,23.375,8,0.086022,23.375,8,0.086022,23.375,13,0,13,0.005824,0.0,0.005824,0.986111,0.0,0,0.0,0.0,1,0,0.0,1,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.086022,0.0,0.086022,winner
uct-100000-self-play,100000,S44,corner,93,7,0.075269,7,0.075269,22.428571,7,0.075269,22.428571,7,0.075269,22.428571,18,0,18,0.008065,0.0,0.008065,0.986111,0.0,0,0.0,0.0,4,0,0.0,3,0,0.0,3,3,0.032258,2,0.021505,0.021505,0.021505,3,0,0.0,0.075269,0.0,0.075269,loser
uct-100000-self-play,100000,S44,corner,8,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,draw
uct-30000-self-play,30000,S00,corner,94,8,0.085106,9,0.095745,22.75,5,0.053191,22.4,5,0.053191,22.4,10,0,10,0.004433,0.0,0.004433,0.983599,0.003546,0,0.0,0.0,3,0,0.0,3,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.042553,0.0,0.042553,winner
uct-30000-self-play,30000,S00,corner,94,17,0.180851,18,0.191489,22.941176,16,0.170213,23,16,0.170213,23,27,0,27,0.011968,0.0,0.011968,0.983599,0.003546,0,0.0,0.0,6,0,0.0,5,0,0.0,1,1,0.010638,1,0.010638,0.010638,0.010638,1,0,0.0,0.138298,0.0,0.138298,loser
uct-30000-self-play,30000,S00,corner,12,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,draw
uct-30000-self-play,30000,S01,edge,94,12,0.12766,15,0.159574,20.166667,6,0.06383,19.5,6,0.06383,19.5,26,1,27,0.011525,0.000443,0.011968,0.961879,0.014628,1,0.010638,24,17,1,0.058824,7,1,0.142857,2,2,0.021277,1,0.010638,0.021277,0.010638,2,0,0.0,0.042553,0.010638,0.053191,winner
uct-30000-self-play,30000,S01,edge,94,17,0.180851,21,0.223404,20.117647,15,0.159574,20,15,0.159574,20,53,6,59,0.023493,0.00266,0.026152,0.961879,0.014628,1,0.010638,19,27,1,0.037037,13,1,0.076923,10,10,0.106383,5,0.053191,0.074468,0.037234,10,2,2.0,0.106383,0.010638,0.117021,loser
uct-30000-self-play,30000,S01,edge,12,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,draw
uct-30000-self-play,30000,S02,edge,94,17,0.180851,20,0.212766,19.647059,12,0.12766,19.25,12,0.12766,19.25,24,10,34,0.010638,0.004433,0.015071,0.957004,0.033245,1,0.010638,15,30,1,0.033333,10,1,0.1,2,2,0.021277,2,0.021277,0.021277,0.010638,2,1,1.0,0.074468,0.010638,0.085106,winner
uct-30000-self-play,30000,S02,edge,94,26,0.276596,29,0.308511,19.769231,21,0.223404,20.952381,21,0.223404,20.952381,63,0,63,0.027926,0.0,0.027926,0.957004,0.033245,0,0.0,0.0,45,0,0.0,16,0,0.0,4,4,0.042553,3,0.031915,0.042553,0.021277,4,0,0.0,0.170213,0.0,0.170213,loser
uct-30000-self-play,30000,S02,edge,12,2,0.166667,2,0.166667,10.5,1,0.083333,10,1,0.083333,10,1,0,1,0.003472,0.0,0.003472,0.993056,0.097222,0,0.0,0.0,13,0,0.0,2,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,draw
uct-30000-self-play,30000,S03,edge,94,19,0.202128,23,0.244681,19.052632,13,0.138298,19.538462,13,0.138298,19.538462,45,9,54,0.019947,0.003989,0.023936,0.943262,0.031028,1,0.010638,16,34,1,0.029412,13,1,0.076923,9,9,0.095745,4,0.042553,0.06383,0.031915,9,1,1.0,0.095745,0.010638,0.106383,winner
uct-30000-self-play,30000,S03,edge,94,23,0.244681,30,0.319149,19.347826,20,0.212766,19.8,20,0.212766,19.8,66,8,74,0.029255,0.003546,0.032801,0.943262,0.031028,1,0.010638,17,42,1,0.02381,15,1,0.066667,9,9,0.095745,7,0.074468,0.085106,0.042553,9,1,1.0,0.159574,0.010638,0.170213,loser
uct-30000-self-play,30000,S03,edge,12,1,0.083333,1,0.083333,19,1,0.083333,19,1,0.083333,19,6,0,6,0.020833,0.0,0.020833,0.958333,0.0,0,0.0,0.0,2,0,0.0,1,0,0.0,2,2,0.166667,1,0.083333,0.083333,0.041667,2,0,0.0,0.083333,0.0,0.083333,draw
uct-30000-self-play,30000,S04,corner,94,5,0.053191,5,0.053191,23.2,5,0.053191,23.2,5,0.053191,23.2,8,0,8,0.003546,0.0,0.003546,0.984929,0.000443,0,0.0,0.0,1,0,0.0,1,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.042553,0.0,0.042553,winner
uct-30000-self-play,30000,S04,corner,94,18,0.191489,19,0.202128,23.5,17,0.180851,23.470588,17,0.180851,23.470588,26,0,26,0.011525,0.0,0.011525,0.984929,0.000443,0,0.0,0.0,2,0,0.0,2,0,0.0,1,1,0.010638,1,0.010638,0.010638,0.010638,1,0,0.0,0.180851,0.0,0.180851,loser
uct-30000-self-play,30000,S04,corner,12,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,draw
uct-30000-self-play,30000,S10,edge,94,11,0.117021,12,0.12766,17.363636,7,0.074468,18,7,0.074468,18,12,0,12,0.005319,0.0,0.005319,0.964096,0.031915,0,0.0,0.0,34,0,0.0,8,0,0.0,1,1,0.010638,1,0.010638,0.010638,0.005319,1,0,0.0,0.031915,0.0,0.031915,winner
uct-30000-self-play,30000,S10,edge,94,21,0.223404,23,0.244681,18.333333,17,0.180851,18.941176,17,0.180851,18.941176,69,0,69,0.030585,0.0,0.030585,0.964096,0.031915,0,0.0,0.0,55,0,0.0,13,0,0.0,9,9,0.095745,7,0.074468,0.085106,0.042553,9,0,0.0,0.138298,0.0,0.138298,loser
uct-30000-self-play,30000,S10,edge,12,2,0.166667,2,0.166667,16.5,1,0.083333,16,1,0.083333,16,1,0,1,0.003472,0.0,0.003472,0.993056,0.055556,0,0.0,0.0,7,0,0.0,2,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,draw
uct-30000-self-play,30000,S11,interior,94,78,0.829787,148,1.574468,7.333333,49,0.521277,6.877551,55,0.585106,6.963636,267,263,530,0.118351,0.116578,0.234929,0.520833,0.522163,20,0.212766,11.85,386,20,0.051813,75,20,0.266667,155,155,1.648936,37,0.393617,0.914894,0.228723,155,94,4.7,0.095745,0.212766,0.308511,winner
uct-30000-self-play,30000,S11,interior,94,79,0.840426,159,1.691489,8.265823,51,0.542553,8.137255,58,0.617021,8.689655,287,264,551,0.127216,0.117021,0.244238,0.520833,0.522163,22,0.234043,13,360,22,0.061111,75,22,0.293333,151,151,1.606383,35,0.37234,0.861702,0.215426,151,83,3.772727,0.180851,0.234043,0.414894,loser
uct-30000-self-play,30000,S11,interior,12,10,0.833333,21,1.75,8.5,6,0.5,7.666667,7,0.583333,8.285714,27,36,63,0.09375,0.125,0.21875,0.5625,0.548611,3,0.25,13,42,3,0.071429,9,3,0.333333,18,18,1.5,6,0.5,0.833333,0.208333,18,11,3.666667,0.0,0.25,0.25,draw
uct-30000-self-play,30000,S12,interior,94,88,0.93617,173,1.840426,5.909091,48,0.510638,4.291667,58,0.617021,5.172414,374,348,722,0.16578,0.154255,0.320035,0.456117,0.651596,26,0.276596,11.615385,495,26,0.052525,87,26,0.298851,223,223,2.37234,44,0.468085,1.297872,0.324468,223,111,4.269231,0.138298,0.276596,0.414894,winner
uct-30000-self-play,30000,S12,interior,94,86,0.914894,162,1.723404,6.162791,57,0.606383,7.087719,64,0.680851,7.640625,256,249,505,0.113475,0.110372,0.223848,0.456117,0.651596,20,0.212766,12.55,472,20,0.042373,83,20,0.240964,137,137,1.457447,38,0.404255,0.914894,0.228723,137,75,3.75,0.095745,0.212766,0.308511,loser
uct-30000-self-play,30000,S12,interior,12,11,0.916667,24,2.0,4,6,0.5,3.333333,7,0.583333,3.428571,73,42,115,0.253472,0.145833,0.399306,0.201389,0.701389,4,0.333333,14.5,69,4,0.057971,11,4,0.363636,32,32,2.666667,6,0.5,1.666667,0.416667,32,11,2.75,0.083333,0.333333,0.416667,draw
uct-30000-self-play,30000,S13,interior,94,79,0.840426,146,1.553191,8.101266,40,0.425532,6.45,46,0.489362,6.565217,234,322,556,0.103723,0.14273,0.246454,0.54477,0.533688,21,0.223404,9.666667,375,21,0.056,74,21,0.283784,161,161,1.712766,37,0.393617,0.946809,0.236702,161,100,4.761905,0.106383,0.223404,0.329787,winner
uct-30000-self-play,30000,S13,interior,94,81,0.861702,148,1.574468,7.987654,60,0.638298,8.116667,62,0.659574,8.290323,292,179,471,0.129433,0.079344,0.208777,0.54477,0.533688,16,0.170213,13.8125,396,16,0.040404,76,16,0.210526,128,128,1.361702,37,0.393617,0.787234,0.196809,128,54,3.375,0.180851,0.170213,0.351064,loser
uct-30000-self-play,30000,S13,interior,12,11,0.916667,24,2.0,8,8,0.666667,6.125,9,0.75,7.444444,43,47,90,0.149306,0.163194,0.3125,0.375,0.527778,4,0.333333,13.25,42,4,0.095238,11,4,0.363636,24,24,2.0,7,0.583333,1.25,0.3125,24,16,4.0,0.166667,0.333333,0.5,draw
