"board","experiment_id","search_level","game_index","window_turns","turns","mean_active_regions","multi_active_turn_rate","longest_multi_active_run","longest_multi_active_run_fraction","mean_multi_active_run","mean_multi_active_run_fraction","mean_both_invested_regions","multi_both_invested_turn_rate","mixed_leadership_turn_rate","longest_mixed_leadership_run","longest_mixed_leadership_run_fraction","mean_mixed_leadership_run","mean_mixed_leadership_run_fraction","mean_p1_led_regions","mean_p2_led_regions","mean_led_regions","mean_opposition_breadth","mean_opportunity_adjusted_activity","opportunity_adjustment_regions","focus_switches","focus_eligible_pairs","focus_eligible_fraction","focus_switch_rate","no_dominant_turn_rate","mean_focus_persistence","mean_focus_switch_distance"
"4x4","seeded-random-self-play","seeded-random","68","4","24","4.083333","0.875000","21","0.875000","21.000000","0.875000","1.916667","0.583333","0.666667","16","0.666667","16.000000","0.666667","2.458333","1.125000","3.583333","1.083333","3.972891","9","0","0","0.000000","","0.750000","1.000000",""
"4x4","seeded-random-self-play","seeded-random","69","4","24","4.083333","0.916667","22","0.916667","22.000000","0.916667","2.083333","0.791667","0.833333","19","0.791667","10.000000","0.416667","1.666667","2.041667","3.708333","1.500000","4.221878","9","0","0","0.000000","","0.875000","1.000000",""
"4x4","seeded-random-self-play","seeded-random","70","4","24","4.541667","0.958333","23","0.958333","23.000000","0.958333","2.791667","0.958333","0.791667","19","0.791667","19.000000","0.791667","2.041667","2.041667","4.083333","1.791667","4.229144","9","3","3","0.130435","1.000000","0.708333","1.000000","2.000000"
"4x4","seeded-random-self-play","seeded-random","71","4","24","3.625000","0.875000","21","0.875000","21.000000","0.875000","1.625000","0.500000","0.375000","9","0.375000","9.000000","0.375000","1.791667","0.625000","2.416667","0.625000","3.786114","9","4","4","0.173913","1.000000","0.583333","1.000000","1.750000"
"4x4","seeded-random-self-play","seeded-random","72","4","24","4.000000","0.875000","21","0.875000","21.000000","0.875000","1.541667","0.583333","0.666667","16","0.666667","16.000000","0.666667","1.500000","2.041667","3.541667","1.416667","4.180242","9","3","3","0.130435","1.000000","0.625000","1.000000","2.333333"
"4x4","seeded-random-self-play","seeded-random","73","4","24","4.583333","0.875000","21","0.875000","21.000000","0.875000","1.750000","0.583333","0.791667","19","0.791667","19.000000","0.791667","2.375000","3.375000","5.750000","2.333333","4.386963","9","2","2","0.086957","1.000000","0.666667","1.000000","1.000000"
"4x4","seeded-random-self-play","seeded-random","74","4","24","4.833333","0.916667","22","0.916667","22.000000","0.916667","2.166667","0.791667","0.541667","13","0.541667","13.000000","0.541667","2.416667","0.833333","3.250000","0.833333","4.559640","9","3","3","0.130435","1.000000","0.708333","1.000000","2.333333"
"4x4","seeded-random-self-play","seeded-random","75","4","24","3.958333","0.958333","23","0.958333","23.000000","0.958333","1.875000","0.708333","0.708333","17","0.708333","17.000000","0.708333","2.583333","1.666667","4.250000","1.666667","4.041140","9","8","8","0.347826","1.000000","0.541667","1.000000","2.875000"
"4x4","seeded-random-self-play","seeded-random","76","4","24","5.375000","0.916667","22","0.916667","22.000000","0.916667","2.208333","0.750000","0.833333","20","0.833333","20.000000","0.833333","2.041667","2.708333","4.750000","2.041667","5.412757","9","3","3","0.130435","1.000000","0.708333","1.000000","2.666667"
"4x4","seeded-random-self-play","seeded-random","77","4","24","4.208333","0.833333","20","0.833333","20.000000","0.833333","1.583333","0.541667","0.875000","21","0.875000","21.000000","0.875000","2.458333","2.916667","5.375000","2.333333","4.176738","9","2","2","0.086957","1.000000","0.791667","1.000000","1.000000"
"4x4","seeded-random-self-play","seeded-random","78","4","24","4.041667","0.791667","19","0.791667","19.000000","0.791667","2.041667","0.708333","0.791667","19","0.791667","19.000000","0.791667","1.916667","2.208333","4.125000","1.625000","4.048546","9","0","0","0.000000","","0.750000","1.000000",""
"4x4","seeded-random-self-play","seeded-random","79","4","24","4.250000","0.916667","22","0.916667","22.000000","0.916667","2.208333","0.875000","0.666667","16","0.666667","16.000000","0.666667","1.083333","2.375000","3.458333","1.083333","4.294931","9","0","0","0.000000","","0.750000","1.000000",""
"4x4","seeded-random-self-play","seeded-random","80","4","24","4.500000","0.916667","22","0.916667","22.000000","0.916667","1.333333","0.375000","0.791667","19","0.791667","19.000000","0.791667","2.166667","2.583333","4.750000","1.500000","4.449600","9","3","3","0.130435","1.000000","0.666667","1.000000","1.666667"
"4x4","seeded-random-self-play","seeded-random","81","4","24","2.208333","0.791667","11","0.458333","6.333333","0.263889","1.166667","0.375000","0.708333","17","0.708333","17.000000","0.708333","2.458333","1.750000","4.208333","1.708333","1.977057","9","2","2","0.086957","1.000000","0.583333","1.000000","2.000000"
"4x4","seeded-random-self-play","seeded-random","82","4","24","4.416667","0.958333","23","0.958333","23.000000","0.958333","2.458333","0.916667","0.750000","18","0.750000","18.000000","0.750000","2.625000","2.916667","5.541667","2.208333","4.122537","9","0","0","0.000000","","0.833333","1.000000",""
"4x4","seeded-random-self-play","seeded-random","83","4","24","4.041667","0.958333","23","0.958333","23.000000","0.958333","1.833333","0.666667","0.791667","19","0.791667","19.000000","0.791667","2.666667","2.000000","4.666667","1.916667","3.865327","9","1","1","0.043478","1.000000","0.666667","1.000000","1.000000"
"4x4","seeded-random-self-play","seeded-random","84","4","24","4.000000","0.875000","21","0.875000","21.000000","0.875000","1.875000","0.708333","0.875000","21","0.875000","21.000000","0.875000","2.458333","2.750000","5.208333","2.041667","4.030653","9","2","3","0.130435","0.666667","0.708333","1.166667","3.500000"
"4x4","seeded-random-self-play","seeded-random","85","4","24","4.750000","0.791667","19","0.791667","19.000000","0.791667","2.208333","0.791667","0.833333","20","0.833333","20.000000","0.833333","2.083333","2.416667","4.500000","1.916667","4.707822","9","1","1","0.043478","1.000000","0.791667","1.000000","1.000000"
"4x4","seeded-random-self-play","seeded-random","86","4","24","4.791667","0.875000","21","0.875000","21.000000","0.875000","2.333333","0.833333","0.625000","15","0.625000","15.000000","0.625000","1.958333","1.416667","3.375000","1.166667","4.787088","9","1","1","0.043478","1.000000","0.708333","1.000000","2.000000"
"4x4","seeded-random-self-play","seeded-random","87","4","24","4.458333","0.958333","23","0.958333","23.000000","0.958333","2.375000","0.833333","0.791667","19","0.791667","19.000000","0.791667","3.291667","1.208333","4.500000","1.208333","4.568667","9","2","2","0.086957","1.000000","0.750000","1.000000","3.500000"
"4x4","seeded-random-self-play","seeded-random","88","4","24","3.666667","0.916667","22","0.916667","22.000000","0.916667","2.250000","0.791667","0.791667","19","0.791667","19.000000","0.791667","2.500000","2.041667","4.541667","2.000000","3.564150","9","4","4","0.173913","1.000000","0.583333","1.000000","2.000000"
"4x4","seeded-random-self-play","seeded-random","89","4","24","4.708333","0.916667","22","0.916667","22.000000","0.916667","2.083333","0.875000","0.708333","17","0.708333","17.000000","0.708333","2.416667","1.291667","3.708333","1.291667","4.760761","9","1","1","0.043478","1.000000","0.791667","1.000000","3.000000"
"4x4","seeded-random-self-play","seeded-random","90","4","24","4.333333","0.875000","21","0.875000","21.000000","0.875000","1.916667","0.625000","0.791667","19","0.791667","19.000000","0.791667","3.500000","1.375000","4.875000","1.375000","4.375850","9","1","1","0.043478","1.000000","0.750000","1.000000","3.000000"
"4x4","seeded-random-self-play","seeded-random","91","4","24","4.333333","0.875000","21","0.875000","21.000000","0.875000","2.541667","0.791667","0.750000","18","0.750000","18.000000","0.750000","1.666667","2.583333","4.250000","1.583333","4.339384","9","3","3","0.130435","1.000000","0.625000","1.000000","2.333333"
"4x4","seeded-random-self-play","seeded-random","92","4","24","4.250000","0.916667","22","0.916667","22.000000","0.916667","2.083333","0.750000","0.875000","21","0.875000","21.000000","0.875000","2.208333","1.541667","3.750000","1.500000","4.046120","9","3","3","0.130435","1.000000","0.583333","1.000000","2.333333"
"4x4","seeded-random-self-play","seeded-random","93","4","24","4.041667","0.833333","20","0.833333","20.000000","0.833333","1.541667","0.458333","0.750000","18","0.750000","18.000000","0.750000","1.708333","2.416667","4.125000","1.666667","4.165912","9","2","3","0.130435","0.666667","0.625000","1.125000","2.000000"
"4x4","seeded-random-self-play","seeded-random","94","4","24","4.708333","0.875000","21","0.875000","21.000000","0.875000","2.083333","0.583333","0.791667","19","0.791667","19.000000","0.791667","2.416667","2.166667","4.583333","1.958333","4.879000","9","1","2","0.086957","0.500000","0.791667","1.250000","2.000000"
"4x4","seeded-random-self-play","seeded-random","95","4","24","4.625000","0.958333","23","0.958333","23.000000","0.958333","2.083333","0.708333","0.708333","17","0.708333","17.000000","0.708333","2.458333","1.541667","4.000000","1.541667","4.501502","9","4","4","0.173913","1.000000","0.666667","1.000000","2.500000"
"4x4","seeded-random-self-play","seeded-random","96","4","24","4.666667","0.916667","22","0.916667","22.000000","0.916667","2.291667","0.750000","0.791667","19","0.791667","19.000000","0.791667","1.916667","2.291667","4.208333","1.666667","4.811153","9","0","0","0.000000","","0.750000","1.000000",""
"4x4","seeded-random-self-play","seeded-random","97","4","24","4.375000","0.916667","22","0.916667","22.000000","0.916667","2.416667","0.833333","0.791667","19","0.791667","19.000000","0.791667","1.958333","2.500000","4.458333","1.750000","4.255468","9","1","1","0.043478","1.000000","0.750000","1.000000","4.000000"
"4x4","seeded-random-self-play","seeded-random","98","4","24","4.708333","0.958333","23","0.958333","23.000000","0.958333","2.291667","0.833333","0.791667","19","0.791667","19.000000","0.791667","1.791667","2.416667","4.208333","1.541667","5.035423","9","4","4","0.173913","1.000000","0.625000","1.000000","2.250000"
"4x4","seeded-random-self-play","seeded-random","99","4","24","5.541667","0.958333","23","0.958333","23.000000","0.958333","2.416667","0.875000","0.791667","19","0.791667","19.000000","0.791667","2.833333","1.208333","4.041667","1.208333","5.524399","9","2","2","0.086957","1.000000","0.833333","1.000000","1.500000"
"4x4","seeded-random-self-play","seeded-random","100","4","24","3.166667","0.708333","17","0.708333","17.000000","0.708333","1.500000","0.500000","0.791667","19","0.791667","19.000000","0.791667","2.416667","2.166667","4.583333","1.875000","3.048000","9","2","2","0.086957","1.000000","0.708333","1.000000","2.000000"
"4x4","uct-0100-self-play","uct-0100","1","4","24","3.041667","0.750000","18","0.750000","18.000000","0.750000","1.250000","0.333333","0.875000","21","0.875000","21.000000","0.875000","3.750000","2.500000","6.250000","2.458333","2.819506","9","3","3","0.130435","1.000000","0.583333","1.000000","2.333333"
"4x4","uct-0100-self-play","uct-0100","2","4","24","4.791667","0.958333","23","0.958333","23.000000","0.958333","1.541667","0.500000","0.708333","17","0.708333","17.000000","0.708333","2.208333","2.166667","4.375000","1.666667","4.812911","9","3","3","0.130435","1.000000","0.625000","1.000000","2.666667"
"4x4","uct-0100-self-play","uct-0100","3","4","24","2.916667","0.916667","22","0.916667","22.000000","0.916667","1.875000","0.666667","0.875000","21","0.875000","21.000000","0.875000","3.375000","2.458333","5.833333","2.333333","3.143406","9","1","1","0.043478","1.000000","0.708333","1.000000","1.000000"
"4x4","uct-0100-self-play","uct-0100","4","4","24","3.458333","0.791667","19","0.791667","19.000000","0.791667","1.791667","0.583333","0.833333","17","0.708333","10.000000","0.416667","2.583333","1.750000","4.333333","1.708333","3.447469","9","3","4","0.173913","0.750000","0.500000","1.090909","1.666667"
"4x4","uct-0100-self-play","uct-0100","5","4","24","3.583333","0.708333","17","0.708333","17.000000","0.708333","1.541667","0.500000","0.791667","19","0.791667","19.000000","0.791667","2.583333","2.083333","4.666667","1.958333","3.807531","9","4","4","0.173913","1.000000","0.583333","1.000000","2.250000"
"4x4","uct-0100-self-play","uct-0100","6","4","24","3.666667","0.958333","23","0.958333","23.000000","0.958333","1.791667","0.583333","0.791667","19","0.791667","19.000000","0.791667","2.750000","2.875000","5.625000","2.583333","3.475830","9","4","4","0.173913","1.000000","0.583333","1.000000","1.750000"
"4x4","uct-0100-self-play","uct-0100","7","4","24","3.166667","0.916667","22","0.916667","22.000000","0.916667","1.166667","0.375000","0.875000","21","0.875000","21.000000","0.875000","2.625000","2.416667","5.041667","2.208333","3.322808","9","4","4","0.173913","1.000000","0.583333","1.000000","2.250000"
"4x4","uct-0100-self-play","uct-0100","8","4","24","4.125000","0.875000","21","0.875000","21.000000","0.875000","2.208333","0.708333","0.875000","21","0.875000","21.000000","0.875000","2.750000","2.375000","5.125000","2.000000","3.760310","9","2","2","0.086957","1.000000","0.666667","1.000000","1.500000"
"4x4","uct-0100-self-play","uct-0100","9","4","24","2.708333","0.875000","21","0.875000","21.000000","0.875000","1.666667","0.583333","0.833333","20","0.833333","20.000000","0.833333","3.208333","2.541667","5.750000","2.291667","2.794313","9","2","2","0.086957","1.000000","0.708333","1.000000","1.500000"
"4x4","uct-0100-self-play","uct-0100","10","4","24","4.375000","0.791667","19","0.791667","19.000000","0.791667","2.041667","0.750000","0.750000","18","0.750000","18.000000","0.750000","1.583333","2.583333","4.166667","1.500000","4.527397","9","1","1","0.043478","1.000000","0.833333","1.000000","4.000000"
"4x4","uct-0100-self-play","uct-0100","11","4","24","4.833333","0.958333","23","0.958333","23.000000","0.958333","1.541667","0.541667","0.833333","20","0.833333","20.000000","0.833333","2.333333","2.625000","4.958333","2.083333","4.798294","9","4","4","0.173913","1.000000","0.500000","1.000000","1.500000"
"4x4","uct-0100-self-play","uct-0100","12","4","24","3.958333","0.916667","22","0.916667","22.000000","0.916667","2.208333","0.875000","0.875000","21","0.875000","21.000000","0.875000","3.583333","2.125000","5.708333","2.125000","3.806013","9","0","0","0.000000","","0.791667","1.000000",""
"4x4","uct-0100-self-play","uct-0100","13","4","24","3.916667","0.875000","21","0.875000","21.000000","0.875000","1.708333","0.625000","0.791667","19","0.791667","19.000000","0.791667","2.166667","2.625000","4.791667","1.916667","4.218446","9","3","3","0.130435","1.000000","0.750000","1.000000","2.666667"
"4x4","uct-0100-self-play","uct-0100","14","4","24","4.375000","0.875000","21","0.875000","21.000000","0.875000","2.375000","0.833333","0.833333","20","0.833333","20.000000","0.833333","2.708333","2.125000","4.833333","1.958333","4.530002","9","0","0","0.000000","","0.791667","1.000000",""
"4x4","uct-0100-self-play","uct-0100","15","4","24","3.958333","0.916667","22","0.916667","22.000000","0.916667","2.125000","0.708333","0.583333","13","0.541667","7.000000","0.291667","2.500000","1.291667","3.791667","1.250000","3.729271","9","3","3","0.130435","1.000000","0.583333","1.000000","1.333333"
"4x4","uct-0100-self-play","uct-0100","16","4","24","3.833333","0.875000","21","0.875000","21.000000","0.875000","2.041667","0.708333","0.750000","17","0.708333","9.000000","0.375000","1.791667","2.500000","4.291667","1.458333","4.011124","9","0","0","0.000000","","0.791667","1.000000",""
"4x4","uct-0100-self-play","uct-0100","17","4","24","4.583333","0.916667","22","0.916667","22.000000","0.916667","1.958333","0.666667","0.791667","19","0.791667","19.000000","0.791667","2.750000","1.458333","4.208333","1.416667","5.044673","9","4","4","0.173913","1.000000","0.625000","1.000000","1.500000"
