"board","experiment_id","search_level","game_index","window_turns","region","active_turns","active_turn_rate","both_invested_turns","both_invested_turn_rate","mean_regional_opportunity_share","opportunity_adjusted_activity","regional_capacity_share","total_points","supply_points","objectives"
"6x6","6x6-seeded-random","seeded-random","99","4","ML","39","0.812500","14","0.291667","0.111820","7.266120","0.117647","10","6","4"
"6x6","6x6-seeded-random","seeded-random","99","4","MM","32","0.666667","10","0.208333","0.107797","6.184457","0.094118","8","4","4"
"6x6","6x6-seeded-random","seeded-random","99","4","MH","11","0.229167","5","0.104167","0.082169","2.788955","0.094118","8","4","4"
"6x6","6x6-seeded-random","seeded-random","99","4","HL","35","0.729167","20","0.416667","0.120625","6.044912","0.117647","10","6","4"
"6x6","6x6-seeded-random","seeded-random","99","4","HM","31","0.645833","12","0.250000","0.098721","6.541992","0.094118","8","4","4"
"6x6","6x6-seeded-random","seeded-random","99","4","HH","18","0.375000","4","0.083333","0.089170","4.205468","0.094118","8","4","4"
"6x6","6x6-seeded-random","seeded-random","100","4","LL","38","0.791667","16","0.333333","0.168181","4.707241","0.152941","13","9","4"
"6x6","6x6-seeded-random","seeded-random","100","4","LM","32","0.666667","12","0.250000","0.120562","5.529678","0.117647","10","6","4"
"6x6","6x6-seeded-random","seeded-random","100","4","LH","21","0.437500","10","0.208333","0.105531","4.145706","0.117647","10","6","4"
"6x6","6x6-seeded-random","seeded-random","100","4","ML","42","0.875000","14","0.291667","0.120645","7.252710","0.117647","10","6","4"
"6x6","6x6-seeded-random","seeded-random","100","4","MM","31","0.645833","13","0.270833","0.097174","6.646129","0.094118","8","4","4"
"6x6","6x6-seeded-random","seeded-random","100","4","MH","27","0.562500","9","0.187500","0.088906","6.326876","0.094118","8","4","4"
"6x6","6x6-seeded-random","seeded-random","100","4","HL","32","0.666667","17","0.354167","0.119448","5.581207","0.117647","10","6","4"
"6x6","6x6-seeded-random","seeded-random","100","4","HM","34","0.708333","11","0.229167","0.092749","7.637120","0.094118","8","4","4"
"6x6","6x6-seeded-random","seeded-random","100","4","HH","37","0.770833","17","0.354167","0.086804","8.880119","0.094118","8","4","4"
"6x6","6x6-uct-0100","uct-0100","1","4","LL","33","0.687500","17","0.354167","0.160092","4.294416","0.152941","13","9","4"
"6x6","6x6-uct-0100","uct-0100","1","4","LM","36","0.750000","17","0.354167","0.125071","5.996589","0.117647","10","6","4"
"6x6","6x6-uct-0100","uct-0100","1","4","LH","30","0.625000","8","0.166667","0.128014","4.882265","0.117647","10","6","4"
"6x6","6x6-uct-0100","uct-0100","1","4","ML","43","0.895833","19","0.395833","0.127522","7.024945","0.117647","10","6","4"
"6x6","6x6-uct-0100","uct-0100","1","4","MM","29","0.604167","4","0.083333","0.095770","6.308542","0.094118","8","4","4"
"6x6","6x6-uct-0100","uct-0100","1","4","MH","31","0.645833","5","0.104167","0.085380","7.564225","0.094118","8","4","4"
"6x6","6x6-uct-0100","uct-0100","1","4","HL","30","0.625000","15","0.312500","0.100262","6.233661","0.117647","10","6","4"
"6x6","6x6-uct-0100","uct-0100","1","4","HM","27","0.562500","11","0.229167","0.092489","6.081776","0.094118","8","4","4"
"6x6","6x6-uct-0100","uct-0100","1","4","HH","12","0.250000","0","0.000000","0.085400","2.927388","0.094118","8","4","4"
"6x6","6x6-uct-0100","uct-0100","2","4","LL","31","0.645833","13","0.270833","0.173717","3.717732","0.152941","13","9","4"
"6x6","6x6-uct-0100","uct-0100","2","4","LM","35","0.729167","18","0.375000","0.126135","5.780859","0.117647","10","6","4"
"6x6","6x6-uct-0100","uct-0100","2","4","LH","33","0.687500","12","0.250000","0.109707","6.266709","0.117647","10","6","4"
"6x6","6x6-uct-0100","uct-0100","2","4","ML","23","0.479167","5","0.104167","0.120961","3.961331","0.117647","10","6","4"
"6x6","6x6-uct-0100","uct-0100","2","4","MM","19","0.395833","9","0.187500","0.092870","4.262220","0.094118","8","4","4"
"6x6","6x6-uct-0100","uct-0100","2","4","MH","29","0.604167","7","0.145833","0.082296","7.341384","0.094118","8","4","4"
"6x6","6x6-uct-0100","uct-0100","2","4","HL","23","0.479167","9","0.187500","0.110321","4.343380","0.117647","10","6","4"
"6x6","6x6-uct-0100","uct-0100","2","4","HM","15","0.312500","3","0.062500","0.086020","3.632883","0.094118","8","4","4"
"6x6","6x6-uct-0100","uct-0100","2","4","HH","32","0.666667","14","0.291667","0.097973","6.804583","0.094118","8","4","4"
"6x6","6x6-uct-0100","uct-0100","3","4","LL","35","0.729167","21","0.437500","0.163959","4.447261","0.152941","13","9","4"
"6x6","6x6-uct-0100","uct-0100","3","4","LM","28","0.583333","12","0.250000","0.118759","4.911917","0.117647","10","6","4"
"6x6","6x6-uct-0100","uct-0100","3","4","LH","22","0.458333","2","0.041667","0.107345","4.269717","0.117647","10","6","4"
"6x6","6x6-uct-0100","uct-0100","3","4","ML","33","0.687500","17","0.354167","0.111650","6.157625","0.117647","10","6","4"
"6x6","6x6-uct-0100","uct-0100","3","4","MM","27","0.562500","11","0.229167","0.091809","6.126823","0.094118","8","4","4"
"6x6","6x6-uct-0100","uct-0100","3","4","MH","28","0.583333","0","0.000000","0.088807","6.568537","0.094118","8","4","4"
"6x6","6x6-uct-0100","uct-0100","3","4","HL","27","0.562500","14","0.291667","0.126988","4.429565","0.117647","10","6","4"
"6x6","6x6-uct-0100","uct-0100","3","4","HM","36","0.750000","5","0.104167","0.094517","7.935110","0.094118","8","4","4"
"6x6","6x6-uct-0100","uct-0100","3","4","HH","35","0.729167","10","0.208333","0.096166","7.582340","0.094118","8","4","4"
"6x6","6x6-uct-0100","uct-0100","4","4","LL","36","0.750000","12","0.250000","0.168388","4.454000","0.152941","13","9","4"
"6x6","6x6-uct-0100","uct-0100","4","4","LM","34","0.708333","9","0.187500","0.127643","5.549318","0.117647","10","6","4"
"6x6","6x6-uct-0100","uct-0100","4","4","LH","40","0.833333","11","0.229167","0.115504","7.214781","0.117647","10","6","4"
"6x6","6x6-uct-0100","uct-0100","4","4","ML","39","0.812500","19","0.395833","0.109099","7.447387","0.117647","10","6","4"
"6x6","6x6-uct-0100","uct-0100","4","4","MM","15","0.312500","3","0.062500","0.089849","3.478069","0.094118","8","4","4"
"6x6","6x6-uct-0100","uct-0100","4","4","MH","10","0.208333","8","0.166667","0.088452","2.355326","0.094118","8","4","4"
"6x6","6x6-uct-0100","uct-0100","4","4","HL","36","0.750000","14","0.291667","0.122627","6.116101","0.117647","10","6","4"
"6x6","6x6-uct-0100","uct-0100","4","4","HM","33","0.687500","23","0.479167","0.093062","7.387546","0.094118","8","4","4"
"6x6","6x6-uct-0100","uct-0100","4","4","HH","13","0.270833","10","0.208333","0.085377","3.172221","0.094118","8","4","4"
"6x6","6x6-uct-0100","uct-0100","5","4","LL","32","0.666667","10","0.208333","0.162700","4.097509","0.152941","13","9","4"
"6x6","6x6-uct-0100","uct-0100","5","4","LM","36","0.750000","14","0.291667","0.118568","6.325472","0.117647","10","6","4"
"6x6","6x6-uct-0100","uct-0100","5","4","LH","26","0.541667","21","0.437500","0.100625","5.383035","0.117647","10","6","4"
"6x6","6x6-uct-0100","uct-0100","5","4","ML","28","0.583333","13","0.270833","0.125792","4.637286","0.117647","10","6","4"
"6x6","6x6-uct-0100","uct-0100","5","4","MM","17","0.354167","2","0.041667","0.088120","4.019136","0.094118","8","4","4"
"6x6","6x6-uct-0100","uct-0100","5","4","MH","40","0.833333","20","0.416667","0.099896","8.342044","0.094118","8","4","4"
"6x6","6x6-uct-0100","uct-0100","5","4","HL","34","0.708333","14","0.291667","0.122800","5.768173","0.117647","10","6","4"
"6x6","6x6-uct-0100","uct-0100","5","4","HM","26","0.541667","5","0.104167","0.088092","6.148870","0.094118","8","4","4"
"6x6","6x6-uct-0100","uct-0100","5","4","HH","15","0.312500","8","0.166667","0.093407","3.345589","0.094118","8","4","4"
"6x6","6x6-uct-0100","uct-0100","6","4","LL","32","0.666667","7","0.145833","0.151176","4.409858","0.152941","13","9","4"
"6x6","6x6-uct-0100","uct-0100","6","4","LM","36","0.750000","19","0.395833","0.114084","6.574092","0.117647","10","6","4"
"6x6","6x6-uct-0100","uct-0100","6","4","LH","44","0.916667","23","0.479167","0.126764","7.231313","0.117647","10","6","4"
"6x6","6x6-uct-0100","uct-0100","6","4","ML","33","0.687500","14","0.291667","0.119155","5.769795","0.117647","10","6","4"
"6x6","6x6-uct-0100","uct-0100","6","4","MM","35","0.729167","15","0.312500","0.079246","9.201310","0.094118","8","4","4"
"6x6","6x6-uct-0100","uct-0100","6","4","MH","35","0.729167","19","0.395833","0.096764","7.535539","0.094118","8","4","4"
"6x6","6x6-uct-0100","uct-0100","6","4","HL","28","0.583333","9","0.187500","0.121358","4.806711","0.117647","10","6","4"
"6x6","6x6-uct-0100","uct-0100","6","4","HM","31","0.645833","12","0.250000","0.091749","7.039161","0.094118","8","4","4"
"6x6","6x6-uct-0100","uct-0100","6","4","HH","13","0.270833","4","0.083333","0.099705","2.716357","0.094118","8","4","4"
"6x6","6x6-uct-0100","uct-0100","7","4","LL","37","0.770833","8","0.166667","0.167218","4.609750","0.152941","13","9","4"
"6x6","6x6-uct-0100","uct-0100","7","4","LM","16","0.333333","3","0.062500","0.114176","2.919459","0.117647","10","6","4"
"6x6","6x6-uct-0100","uct-0100","7","4","LH","44","0.916667","21","0.437500","0.116565","7.864020","0.117647","10","6","4"
"6x6","6x6-uct-0100","uct-0100","7","4","ML","35","0.729167","6","0.125000","0.129436","5.633397","0.117647","10","6","4"
"6x6","6x6-uct-0100","uct-0100","7","4","MM","26","0.541667","11","0.229167","0.082513","6.564606","0.094118","8","4","4"
"6x6","6x6-uct-0100","uct-0100","7","4","MH","26","0.541667","7","0.145833","0.088900","6.093007","0.094118","8","4","4"
"6x6","6x6-uct-0100","uct-0100","7","4","HL","42","0.875000","26","0.541667","0.117732","7.432146","0.117647","10","6","4"
"6x6","6x6-uct-0100","uct-0100","7","4","HM","21","0.437500","5","0.104167","0.092029","4.753931","0.094118","8","4","4"
"6x6","6x6-uct-0100","uct-0100","7","4","HH","24","0.500000","4","0.083333","0.091431","5.468620","0.094118","8","4","4"
"6x6","6x6-uct-0100","uct-0100","8","4","LL","28","0.583333","9","0.187500","0.155924","3.741147","0.152941","13","9","4"
"6x6","6x6-uct-0100","uct-0100","8","4","LM","40","0.833333","16","0.333333","0.137135","6.076749","0.117647","10","6","4"
"6x6","6x6-uct-0100","uct-0100","8","4","LH","32","0.666667","12","0.250000","0.123888","5.381199","0.117647","10","6","4"
"6x6","6x6-uct-0100","uct-0100","8","4","ML","36","0.750000","8","0.166667","0.111504","6.726229","0.117647","10","6","4"
"6x6","6x6-uct-0100","uct-0100","8","4","MM","24","0.500000","4","0.083333","0.081065","6.167904","0.094118","8","4","4"
"6x6","6x6-uct-0100","uct-0100","8","4","MH","28","0.583333","1","0.020833","0.090977","6.411858","0.094118","8","4","4"
"6x6","6x6-uct-0100","uct-0100","8","4","HL","40","0.833333","16","0.333333","0.119431","6.977522","0.117647","10","6","4"
"6x6","6x6-uct-0100","uct-0100","8","4","HM","22","0.458333","11","0.229167","0.092312","4.965042","0.094118","8","4","4"
"6x6","6x6-uct-0100","uct-0100","8","4","HH","26","0.541667","15","0.312500","0.087765","6.171809","0.094118","8","4","4"
"6x6","6x6-uct-0100","uct-0100","9","4","LL","40","0.833333","13","0.270833","0.167188","4.984417","0.152941","13","9","4"
"6x6","6x6-uct-0100","uct-0100","9","4","LM","24","0.500000","4","0.083333","0.116946","4.275469","0.117647","10","6","4"
"6x6","6x6-uct-0100","uct-0100","9","4","LH","42","0.875000","20","0.416667","0.123417","7.089805","0.117647","10","6","4"
"6x6","6x6-uct-0100","uct-0100","9","4","ML","34","0.708333","19","0.395833","0.116554","6.077289","0.117647","10","6","4"
"6x6","6x6-uct-0100","uct-0100","9","4","MM","34","0.708333","19","0.395833","0.097019","7.300975","0.094118","8","4","4"
"6x6","6x6-uct-0100","uct-0100","9","4","MH","27","0.562500","11","0.229167","0.097397","5.775354","0.094118","8","4","4"
"6x6","6x6-uct-0100","uct-0100","9","4","HL","24","0.500000","6","0.125000","0.107865","4.635411","0.117647","10","6","4"
"6x6","6x6-uct-0100","uct-0100","9","4","HM","23","0.479167","7","0.145833","0.090546","5.291948","0.094118","8","4","4"
"6x6","6x6-uct-0100","uct-0100","9","4","HH","21","0.437500","5","0.104167","0.083068","5.266751","0.094118","8","4","4"
"6x6","6x6-uct-0100","uct-0100","10","4","LL","35","0.729167","10","0.208333","0.158474","4.601175","0.152941","13","9","4"
"6x6","6x6-uct-0100","uct-0100","10","4","LM","38","0.791667","12","0.250000","0.119080","6.648172","0.117647","10","6","4"
"6x6","6x6-uct-0100","uct-0100","10","4","LH","41","0.854167","19","0.395833","0.114843","7.437666","0.117647","10","6","4"
"6x6","6x6-uct-0100","uct-0100","10","4","ML","32","0.666667","12","0.250000","0.132324","5.038157","0.117647","10","6","4"
"6x6","6x6-uct-0100","uct-0100","10","4","MM","34","0.708333","17","0.354167","0.093497","7.576006","0.094118","8","4","4"
"6x6","6x6-uct-0100","uct-0100","10","4","MH","39","0.812500","24","0.500000","0.096458","8.423333","0.094118","8","4","4"
"6x6","6x6-uct-0100","uct-0100","10","4","HL","25","0.520833","12","0.250000","0.111614","4.666383","0.117647","10","6","4"
"6x6","6x6-uct-0100","uct-0100","10","4","HM","14","0.291667","7","0.145833","0.088465","3.296976","0.094118","8","4","4"
"6x6","6x6-uct-0100","uct-0100","10","4","HH","13","0.270833","2","0.041667","0.085244","3.177136","0.094118","8","4","4"
"6x6","6x6-uct-0100","uct-0100","11","4","LL","36","0.750000","11","0.229167","0.164382","4.562554","0.152941","13","9","4"
"6x6","6x6-uct-0100","uct-0100","11","4","LM","36","0.750000","16","0.333333","0.117992","6.356349","0.117647","10","6","4"
"6x6","6x6-uct-0100","uct-0100","11","4","LH","31","0.645833","9","0.187500","0.131399","4.915046","0.117647","10","6","4"
"6x6","6x6-uct-0100","uct-0100","11","4","ML","41","0.854167","22","0.458333","0.115951","7.366621","0.117647","10","6","4"
"6x6","6x6-uct-0100","uct-0100","11","4","MM","19","0.395833","10","0.208333","0.082408","4.803358","0.094118","8","4","4"
"6x6","6x6-uct-0100","uct-0100","11","4","MH","24","0.500000","1","0.020833","0.071000","7.042266","0.094118","8","4","4"
"6x6","6x6-uct-0100","uct-0100","11","4","HL","33","0.687500","14","0.291667","0.124858","5.506250","0.117647","10","6","4"
"6x6","6x6-uct-0100","uct-0100","11","4","HM","21","0.437500","12","0.250000","0.091671","4.772518","0.094118","8","4","4"
"6x6","6x6-uct-0100","uct-0100","11","4","HH","33","0.687500","15","0.312500","0.100340","6.851720","0.094118","8","4","4"
"6x6","6x6-uct-0100","uct-0100","12","4","LL","41","0.854167","29","0.604167","0.169482","5.039860","0.152941","13","9","4"
"6x6","6x6-uct-0100","uct-0100","12","4","LM","37","0.770833","20","0.416667","0.130063","5.926607","0.117647","10","6","4"
"6x6","6x6-uct-0100","uct-0100","12","4","LH","24","0.500000","7","0.145833","0.118671","4.213314","0.117647","10","6","4"
"6x6","6x6-uct-0100","uct-0100","12","4","ML","36","0.750000","14","0.291667","0.114557","6.546957","0.117647","10","6","4"
"6x6","6x6-uct-0100","uct-0100","12","4","MM","12","0.250000","5","0.104167","0.097891","2.553873","0.094118","8","4","4"
"6x6","6x6-uct-0100","uct-0100","12","4","MH","26","0.541667","8","0.166667","0.077457","6.993114","0.094118","8","4","4"
"6x6","6x6-uct-0100","uct-0100","12","4","HL","34","0.708333","9","0.187500","0.117495","6.028605","0.117647","10","6","4"
"6x6","6x6-uct-0100","uct-0100","12","4","HM","32","0.666667","11","0.229167","0.091194","7.310407","0.094118","8","4","4"
"6x6","6x6-uct-0100","uct-0100","12","4","HH","14","0.291667","6","0.125000","0.083189","3.506072","0.094118","8","4","4"
"6x6","6x6-uct-0100","uct-0100","13","4","LL","43","0.895833","24","0.500000","0.168200","5.326011","0.152941","13","9","4"
"6x6","6x6-uct-0100","uct-0100","13","4","LM","33","0.687500","12","0.250000","0.112937","6.087440","0.117647","10","6","4"
"6x6","6x6-uct-0100","uct-0100","13","4","LH","31","0.645833","9","0.187500","0.122177","5.286046","0.117647","10","6","4"
"6x6","6x6-uct-0100","uct-0100","13","4","ML","40","0.833333","19","0.395833","0.132264","6.300517","0.117647","10","6","4"
"6x6","6x6-uct-0100","uct-0100","13","4","MM","34","0.708333","14","0.291667","0.095448","7.421170","0.094118","8","4","4"
"6x6","6x6-uct-0100","uct-0100","13","4","MH","35","0.729167","15","0.312500","0.091674","7.953951","0.094118","8","4","4"
"6x6","6x6-uct-0100","uct-0100","13","4","HL","24","0.500000","12","0.250000","0.112652","4.438453","0.117647","10","6","4"
"6x6","6x6-uct-0100","uct-0100","13","4","HM","13","0.270833","9","0.187500","0.078973","3.429455","0.094118","8","4","4"
