experiment_id,iteration_limit,game_index,player,player_result_status,supply_point,spatial_category,first_piece_placement_turn,first_control_turn,first_unsecured_control_turn,first_securing_turn,unsecured_controlled_turns,secured_turns,controlled_or_secured_turns,unsecured_controlled_turn_share,secured_turn_share,controlled_or_secured_turn_share,neutral_turns,contested_turns,own_pieces_placed,opponent_pieces_placed,supply_usage_turns,objective_placements_supplied,objective_sites_supplied,objective_sites_supplied_count,adjacent_objective_count,objective_coverage,usage_after_first_control,usage_after_securing,adjacent_live_objectives_at_first_control,adjacent_live_objectives_at_securing,legal_securable_opportunities,ever_securable,securing_opportunities_taken,final_state,final_own_pieces,final_opponent_pieces,final_is_unsecured_controlled,final_is_secured,final_is_controlled_or_secured
uct-10000-self-play,10000,3,1,draw,S34,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-10000-self-play,10000,3,2,draw,S34,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-10000-self-play,10000,3,1,draw,S40,corner,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,1,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-10000-self-play,10000,3,2,draw,S40,corner,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,1,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-10000-self-play,10000,3,1,draw,S41,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-10000-self-play,10000,3,2,draw,S41,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-10000-self-play,10000,3,1,draw,S42,edge,23,,,,0,0,0,0.0,0.0,0.0,23,2,1,1,0,0,,0,2,0.0,0,0,,,0,false,0,0,1,1,false,false,false
uct-10000-self-play,10000,3,2,draw,S42,edge,22,22,22,,1,0,1,0.041667,0.0,0.041667,23,2,1,1,0,0,,0,2,0.0,0,0,1,,1,true,0,0,1,1,false,false,false
uct-10000-self-play,10000,3,1,draw,S43,edge,,,,,0,0,0,0.0,0.0,0.0,23,0,0,1,0,0,,0,2,0.0,0,0,,,0,false,0,2,0,1,false,false,false
uct-10000-self-play,10000,3,2,draw,S43,edge,24,24,24,,1,0,1,0.041667,0.0,0.041667,23,0,1,0,0,0,,0,2,0.0,0,0,1,,0,false,0,2,1,0,true,false,true
uct-10000-self-play,10000,3,1,draw,S44,corner,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,1,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-10000-self-play,10000,3,2,draw,S44,corner,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,1,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-10000-self-play,10000,4,1,winner,S00,corner,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,1,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-10000-self-play,10000,4,2,loser,S00,corner,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,1,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-10000-self-play,10000,4,1,winner,S01,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-10000-self-play,10000,4,2,loser,S01,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-10000-self-play,10000,4,1,winner,S02,edge,9,9,9,,16,0,16,0.666667,0.0,0.666667,8,0,1,0,1,1,O02,1,2,0.5,1,0,2,,7,true,0,1,1,0,true,false,true
uct-10000-self-play,10000,4,2,loser,S02,edge,,,,,0,0,0,0.0,0.0,0.0,8,0,0,1,0,0,,0,2,0.0,0,0,,,0,false,0,1,0,1,false,false,false
uct-10000-self-play,10000,4,1,winner,S03,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-10000-self-play,10000,4,2,loser,S03,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-10000-self-play,10000,4,1,winner,S04,corner,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,1,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-10000-self-play,10000,4,2,loser,S04,corner,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,1,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-10000-self-play,10000,4,1,winner,S10,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-10000-self-play,10000,4,2,loser,S10,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-10000-self-play,10000,4,1,winner,S11,interior,5,7,,7,0,18,18,0.0,0.75,0.75,2,20,3,2,4,4,O00;O01;O10,3,4,0.75,4,4,4,4,1,true,1,3,3,2,false,true,true
uct-10000-self-play,10000,4,2,loser,S11,interior,2,2,2,,4,0,4,0.166667,0.0,0.166667,2,20,2,3,1,1,O01,1,4,0.25,1,0,4,,2,true,0,3,2,3,false,false,false
uct-10000-self-play,10000,4,1,winner,S12,interior,3,3,3,,22,0,22,0.916667,0.0,0.916667,2,0,1,0,6,6,O01;O02;O11,3,4,0.75,6,0,4,,10,true,0,1,1,0,true,false,true
uct-10000-self-play,10000,4,2,loser,S12,interior,,,,,0,0,0,0.0,0.0,0.0,2,0,0,1,0,0,,0,4,0.0,0,0,,,0,false,0,1,0,1,false,false,false
uct-10000-self-play,10000,4,1,winner,S13,interior,19,19,19,,6,0,6,0.25,0.0,0.25,18,0,1,0,1,1,O03,1,4,0.25,1,0,2,,2,true,0,1,1,0,true,false,true
uct-10000-self-play,10000,4,2,loser,S13,interior,,,,,0,0,0,0.0,0.0,0.0,18,0,0,1,0,0,,0,4,0.0,0,0,,,0,false,0,1,0,1,false,false,false
uct-10000-self-play,10000,4,1,winner,S14,edge,23,,,,0,0,0,0.0,0.0,0.0,21,2,1,1,0,0,,0,2,0.0,0,0,,,0,false,0,0,1,1,false,false,false
uct-10000-self-play,10000,4,2,loser,S14,edge,20,20,20,,3,0,3,0.125,0.0,0.125,21,2,1,1,1,1,O13,1,2,0.5,1,0,2,,2,true,0,0,1,1,false,false,false
uct-10000-self-play,10000,4,1,winner,S20,edge,,,,,0,0,0,0.0,0.0,0.0,23,0,0,1,0,0,,0,2,0.0,0,0,,,0,false,0,2,0,1,false,false,false
uct-10000-self-play,10000,4,2,loser,S20,edge,24,24,24,,1,0,1,0.041667,0.0,0.041667,23,0,1,0,0,0,,0,2,0.0,0,0,0,,0,false,0,2,1,0,true,false,true
uct-10000-self-play,10000,4,1,winner,S21,interior,1,1,1,,5,0,5,0.208333,0.0,0.208333,5,19,2,3,2,2,O10,1,4,0.25,2,0,4,,7,true,0,4,2,3,false,false,false
uct-10000-self-play,10000,4,2,loser,S21,interior,6,8,8,16,5,9,14,0.208333,0.375,0.583333,5,19,3,2,4,4,O20;O21,2,4,0.5,4,2,4,2,5,true,1,4,3,2,false,true,true
uct-10000-self-play,10000,4,1,winner,S22,interior,1,1,1,,2,0,2,0.083333,0.0,0.083333,1,23,2,3,0,0,,0,4,0.0,0,0,4,,1,true,0,4,2,3,false,false,false
uct-10000-self-play,10000,4,2,loser,S22,interior,2,4,,4,0,21,21,0.0,0.875,0.875,1,23,3,2,7,7,O11;O12;O21;O22,4,4,1.0,7,7,4,4,1,true,1,4,3,2,false,true,true
uct-10000-self-play,10000,4,1,winner,S23,interior,1,1,1,,1,0,1,0.041667,0.0,0.041667,6,23,1,2,0,0,,0,4,0.0,0,0,4,,11,true,0,2,1,2,false,false,false
uct-10000-self-play,10000,4,2,loser,S23,interior,2,8,8,,17,0,17,0.708333,0.0,0.708333,6,23,2,1,6,6,O12;O13;O22;O23,4,4,1.0,6,0,4,,11,true,0,2,2,1,true,false,true
uct-10000-self-play,10000,4,1,winner,S24,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-10000-self-play,10000,4,2,loser,S24,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-10000-self-play,10000,4,1,winner,S30,edge,21,21,21,,4,0,4,0.166667,0.0,0.166667,20,0,1,0,1,1,O30,1,2,0.5,1,0,1,,1,true,0,1,1,0,true,false,true
uct-10000-self-play,10000,4,2,loser,S30,edge,,,,,0,0,0,0.0,0.0,0.0,20,0,0,1,0,0,,0,2,0.0,0,0,,,0,false,0,1,0,1,false,false,false
uct-10000-self-play,10000,4,1,winner,S31,interior,15,,,,0,0,0,0.0,0.0,0.0,22,10,2,2,0,0,,0,4,0.0,0,0,,,4,true,0,0,2,2,false,false,false
uct-10000-self-play,10000,4,2,loser,S31,interior,14,14,14,,2,0,2,0.083333,0.0,0.083333,22,10,2,2,0,0,,0,4,0.0,0,0,4,,5,true,0,0,2,2,false,false,false
uct-10000-self-play,10000,4,1,winner,S32,interior,,,,,0,0,0,0.0,0.0,0.0,21,0,0,1,0,0,,0,4,0.0,0,0,,,0,false,0,2,0,1,false,false,false
uct-10000-self-play,10000,4,2,loser,S32,interior,22,22,22,,3,0,3,0.125,0.0,0.125,21,0,1,0,0,0,,0,4,0.0,0,0,2,,1,true,0,2,1,0,true,false,true
uct-10000-self-play,10000,4,1,winner,S33,interior,19,19,19,,6,0,6,0.25,0.0,0.25,18,0,1,0,1,1,O23,1,4,0.25,1,0,3,,2,true,0,1,1,0,true,false,true
uct-10000-self-play,10000,4,2,loser,S33,interior,,,,,0,0,0,0.0,0.0,0.0,18,0,0,1,0,0,,0,4,0.0,0,0,,,0,false,0,1,0,1,false,false,false
uct-10000-self-play,10000,4,1,winner,S34,edge,,,,,0,0,0,0.0,0.0,0.0,23,0,0,1,0,0,,0,2,0.0,0,0,,,0,false,0,2,0,1,false,false,false
uct-10000-self-play,10000,4,2,loser,S34,edge,24,24,24,,1,0,1,0.041667,0.0,0.041667,23,0,1,0,0,0,,0,2,0.0,0,0,1,,0,false,0,2,1,0,true,false,true
uct-10000-self-play,10000,4,1,winner,S40,corner,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,1,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-10000-self-play,10000,4,2,loser,S40,corner,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,1,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-10000-self-play,10000,4,1,winner,S41,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-10000-self-play,10000,4,2,loser,S41,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-10000-self-play,10000,4,1,winner,S42,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-10000-self-play,10000,4,2,loser,S42,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-10000-self-play,10000,4,1,winner,S43,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-10000-self-play,10000,4,2,loser,S43,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-10000-self-play,10000,4,1,winner,S44,corner,11,11,11,,13,0,13,0.541667,0.0,0.541667,11,1,1,1,3,3,O33,1,1,1.0,3,0,1,,6,true,0,0,1,1,false,false,false
uct-10000-self-play,10000,4,2,loser,S44,corner,24,,,,0,0,0,0.0,0.0,0.0,11,1,1,1,0,0,,0,1,0.0,0,0,,,0,false,0,0,1,1,false,false,false
uct-10000-self-play,10000,5,1,winner,S00,corner,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,1,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-10000-self-play,10000,5,2,loser,S00,corner,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,1,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-10000-self-play,10000,5,1,winner,S01,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-10000-self-play,10000,5,2,loser,S01,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-10000-self-play,10000,5,1,winner,S02,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-10000-self-play,10000,5,2,loser,S02,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-10000-self-play,10000,5,1,winner,S03,edge,,,,,0,0,0,0.0,0.0,0.0,23,0,0,1,0,0,,0,2,0.0,0,0,,,0,false,0,2,0,1,false,false,false
uct-10000-self-play,10000,5,2,loser,S03,edge,24,24,24,,1,0,1,0.041667,0.0,0.041667,23,0,1,0,0,0,,0,2,0.0,0,0,1,,0,false,0,2,1,0,true,false,true
uct-10000-self-play,10000,5,1,winner,S04,corner,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,1,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-10000-self-play,10000,5,2,loser,S04,corner,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,1,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-10000-self-play,10000,5,1,winner,S10,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-10000-self-play,10000,5,2,loser,S10,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-10000-self-play,10000,5,1,winner,S11,interior,3,3,3,9,4,16,20,0.166667,0.666667,0.833333,4,19,3,2,5,5,O00;O10,2,4,0.5,5,4,4,3,3,true,1,3,3,2,false,true,true
uct-10000-self-play,10000,5,2,loser,S11,interior,6,,,,0,0,0,0.0,0.0,0.0,4,19,2,3,0,0,,0,4,0.0,0,0,,,1,true,0,3,2,3,false,false,false
uct-10000-self-play,10000,5,1,winner,S12,interior,1,1,1,,19,0,19,0.791667,0.0,0.791667,5,7,2,1,7,7,O01;O02;O11,3,4,0.75,7,0,4,,11,true,0,1,2,1,true,false,true
uct-10000-self-play,10000,5,2,loser,S12,interior,18,,,,0,0,0,0.0,0.0,0.0,5,7,1,2,0,0,,0,4,0.0,0,0,,,3,true,0,1,1,2,false,false,false
uct-10000-self-play,10000,5,1,winner,S13,interior,15,19,,19,0,6,6,0.0,0.25,0.25,16,10,3,2,1,1,O02,1,4,0.25,1,1,4,4,2,true,1,3,3,2,false,true,true
uct-10000-self-play,10000,5,2,loser,S13,interior,14,14,14,,2,0,2,0.083333,0.0,0.083333,16,10,2,3,0,0,,0,4,0.0,0,0,4,,2,true,0,3,2,3,false,false,false
uct-10000-self-play,10000,5,1,winner,S14,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-10000-self-play,10000,5,2,loser,S14,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-10000-self-play,10000,5,1,winner,S20,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-10000-self-play,10000,5,2,loser,S20,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-10000-self-play,10000,5,1,winner,S21,interior,1,1,1,,5,0,5,0.208333,0.0,0.208333,18,19,2,2,2,2,O10;O11,2,4,0.5,2,0,4,,11,true,0,0,2,2,false,false,false
uct-10000-self-play,10000,5,2,loser,S21,interior,6,22,22,,1,0,1,0.041667,0.0,0.041667,18,19,2,2,0,0,,0,4,0.0,0,0,1,,9,true,0,0,2,2,false,false,false
uct-10000-self-play,10000,5,1,winner,S22,interior,9,,,,0,0,0,0.0,0.0,0.0,17,16,1,1,0,0,,0,4,0.0,0,0,,,7,true,0,0,1,1,false,false,false
uct-10000-self-play,10000,5,2,loser,S22,interior,2,2,2,,7,0,7,0.291667,0.0,0.291667,17,16,1,1,3,3,O21;O22,2,4,0.5,3,0,4,,11,true,0,0,1,1,false,false,false
uct-10000-self-play,10000,5,1,winner,S23,interior,19,19,19,21,1,4,5,0.041667,0.166667,0.208333,18,5,3,2,0,0,,0,4,0.0,0,0,3,3,1,true,1,3,3,2,false,true,true
uct-10000-self-play,10000,5,2,loser,S23,interior,20,20,20,,1,0,1,0.041667,0.0,0.041667,18,5,2,3,0,0,,0,4,0.0,0,0,3,,0,false,0,3,2,3,false,false,false
uct-10000-self-play,10000,5,1,winner,S24,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-10000-self-play,10000,5,2,loser,S24,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-10000-self-play,10000,5,1,winner,S30,edge,23,,,,0,0,0,0.0,0.0,0.0,23,2,1,1,0,0,,0,2,0.0,0,0,,,0,false,0,0,1,1,false,false,false
uct-10000-self-play,10000,5,2,loser,S30,edge,22,22,22,,1,0,1,0.041667,0.0,0.041667,23,2,1,1,0,0,,0,2,0.0,0,0,2,,1,true,0,0,1,1,false,false,false
uct-10000-self-play,10000,5,1,winner,S31,interior,11,,,,0,0,0,0.0,0.0,0.0,9,14,2,3,0,0,,0,4,0.0,0,0,,,4,true,0,4,2,3,false,false,false
uct-10000-self-play,10000,5,2,loser,S31,interior,2,2,2,20,10,5,15,0.416667,0.208333,0.625,9,14,3,2,5,5,O20;O21;O30;O31,4,4,1.0,5,2,4,2,9,true,1,4,3,2,false,true,true
uct-10000-self-play,10000,5,1,winner,S32,interior,1,1,1,,1,0,1,0.041667,0.0,0.041667,5,23,2,3,0,0,,0,4,0.0,0,0,4,,4,true,0,4,2,3,false,false,false
uct-10000-self-play,10000,5,2,loser,S32,interior,2,4,4,10,3,15,18,0.125,0.625,0.75,5,23,3,2,4,4,O31;O32,2,4,0.5,4,4,4,3,4,true,1,4,3,2,false,true,true
uct-10000-self-play,10000,5,1,winner,S33,interior,13,,,,0,0,0,0.0,0.0,0.0,16,12,2,2,0,0,,0,4,0.0,0,0,,,5,true,0,0,2,2,false,false,false
uct-10000-self-play,10000,5,2,loser,S33,interior,10,10,10,,8,0,8,0.333333,0.0,0.333333,16,12,2,2,3,3,O22;O23;O32,3,4,0.75,3,0,4,,7,true,0,0,2,2,false,false,false
uct-10000-self-play,10000,5,1,winner,S34,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-10000-self-play,10000,5,2,loser,S34,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-10000-self-play,10000,5,1,winner,S40,corner,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,1,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-10000-self-play,10000,5,2,loser,S40,corner,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,1,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-10000-self-play,10000,5,1,winner,S41,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-10000-self-play,10000,5,2,loser,S41,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-10000-self-play,10000,5,1,winner,S42,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-10000-self-play,10000,5,2,loser,S42,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-10000-self-play,10000,5,1,winner,S43,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-10000-self-play,10000,5,2,loser,S43,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-10000-self-play,10000,5,1,winner,S44,corner,,,,,0,0,0,0.0,0.0,0.0,23,0,0,1,0,0,,0,1,0.0,0,0,,,0,false,0,2,0,1,false,false,false
uct-10000-self-play,10000,5,2,loser,S44,corner,24,24,24,,1,0,1,0.041667,0.0,0.041667,23,0,1,0,0,0,,0,1,0.0,0,0,1,,0,false,0,2,1,0,true,false,true
uct-10000-self-play,10000,6,1,draw,S00,corner,,,,,0,0,0,0.0,0.0,0.0,23,0,0,1,0,0,,0,1,0.0,0,0,,,0,false,0,2,0,1,false,false,false
uct-10000-self-play,10000,6,2,draw,S00,corner,24,24,24,,1,0,1,0.041667,0.0,0.041667,23,0,1,0,0,0,,0,1,0.0,0,0,1,,0,false,0,2,1,0,true,false,true
uct-10000-self-play,10000,6,1,draw,S01,edge,23,,,,0,0,0,0.0,0.0,0.0,19,2,1,1,0,0,,0,2,0.0,0,0,,,0,false,0,0,1,1,false,false,false
uct-10000-self-play,10000,6,2,draw,S01,edge,18,18,18,,5,0,5,0.208333,0.0,0.208333,19,2,1,1,2,2,O00;O01,2,2,1.0,2,0,2,,3,true,0,0,1,1,false,false,false
uct-10000-self-play,10000,6,1,draw,S02,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-10000-self-play,10000,6,2,draw,S02,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-10000-self-play,10000,6,1,draw,S03,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-10000-self-play,10000,6,2,draw,S03,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-10000-self-play,10000,6,1,draw,S04,corner,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,1,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-10000-self-play,10000,6,2,draw,S04,corner,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,1,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-10000-self-play,10000,6,1,draw,S10,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-10000-self-play,10000,6,2,draw,S10,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-10000-self-play,10000,6,1,draw,S11,interior,7,,,,0,0,0,0.0,0.0,0.0,6,18,2,2,0,0,,0,4,0.0,0,0,,,8,true,0,0,2,2,false,false,false
uct-10000-self-play,10000,6,2,draw,S11,interior,4,4,4,,18,0,18,0.75,0.0,0.75,6,18,2,2,6,6,O00;O01;O10;O11,4,4,1.0,6,0,4,,10,true,0,0,2,2,false,false,false
uct-10000-self-play,10000,6,1,draw,S12,interior,1,1,1,,24,0,24,1.0,0.0,1.0,0,0,1,0,3,3,O01;O02,2,4,0.5,3,0,4,,11,true,0,1,1,0,true,false,true
uct-10000-self-play,10000,6,2,draw,S12,interior,,,,,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,,0,4,0.0,0,0,,,0,false,0,1,0,1,false,false,false
uct-10000-self-play,10000,6,1,draw,S13,interior,1,1,1,3,1,22,23,0.041667,0.916667,0.958333,0,23,3,2,6,6,O02;O03;O12;O13,4,4,1.0,6,6,4,4,1,true,1,3,3,2,false,true,true
uct-10000-self-play,10000,6,2,draw,S13,interior,2,2,2,,1,0,1,0.041667,0.0,0.041667,0,23,2,3,0,0,,0,4,0.0,0,0,4,,0,false,0,3,2,3,false,false,false
uct-10000-self-play,10000,6,1,draw,S14,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-10000-self-play,10000,6,2,draw,S14,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-10000-self-play,10000,6,1,draw,S20,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-10000-self-play,10000,6,2,draw,S20,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-10000-self-play,10000,6,1,draw,S21,interior,,,,,0,0,0,0.0,0.0,0.0,7,0,0,1,0,0,,0,4,0.0,0,0,,,0,false,0,2,0,1,false,false,false
uct-10000-self-play,10000,6,2,draw,S21,interior,8,8,8,,17,0,17,0.708333,0.0,0.708333,7,0,1,0,3,3,O10;O11;O20,3,4,0.75,3,0,4,,8,true,0,2,1,0,true,false,true
uct-10000-self-play,10000,6,1,draw,S22,interior,5,7,,7,0,18,18,0.0,0.75,0.75,2,20,3,2,5,5,O12;O21,2,4,0.5,5,5,4,4,1,true,1,3,3,2,false,true,true
uct-10000-self-play,10000,6,2,draw,S22,interior,2,2,2,,4,0,4,0.166667,0.0,0.166667,2,20,2,3,1,1,O11,1,4,0.25,1,0,4,,2,true,0,3,2,3,false,false,false
uct-10000-self-play,10000,6,1,draw,S23,interior,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,4,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-10000-self-play,10000,6,2,draw,S23,interior,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,4,0.0,0,0,,,0,false,0,0,0,0,false,false,false
uct-10000-self-play,10000,6,1,draw,S24,edge,,,,,0,0,0,0.0,0.0,0.0,24,0,0,0,0,0,,0,2,0.0,0,0,,,0,false,0,0,0,0,false,false,false
