"board","experiment_id","search_level","game_index","region","threshold","cycle_index","departure_turn","departure_progress","qualification_turn","endpoint_turn","outcome","revisit_turn","duration","normalized_duration","revisit_lag","normalized_revisit_lag","active_lapsed","right_censored"
"6x6","6x6-seeded-random","seeded-random","94","HL","2","1","12","0.250000","13","16","reactivation_revisit","16","4","0.083333","4","0.083333","true","false"
"6x6","6x6-seeded-random","seeded-random","94","HL","2","2","17","0.354167","18","22","reactivation_revisit","22","5","0.104167","5","0.104167","true","false"
"6x6","6x6-seeded-random","seeded-random","94","HL","2","3","23","0.479167","24","25","persistent_revisit","25","2","0.041667","2","0.041667","false","false"
"6x6","6x6-seeded-random","seeded-random","94","HL","2","4","28","0.583333","29","34","reactivation_revisit","34","6","0.125000","6","0.125000","true","false"
"6x6","6x6-seeded-random","seeded-random","94","HL","2","5","37","0.770833","38","40","persistent_revisit","40","3","0.062500","3","0.062500","false","false"
"6x6","6x6-seeded-random","seeded-random","94","HL","2","6","46","0.958333","47","48","right_censored","","2","0.041667","","","false","true"
"6x6","6x6-seeded-random","seeded-random","94","HM","2","1","5","0.104167","6","12","reactivation_revisit","12","7","0.145833","7","0.145833","true","false"
"6x6","6x6-seeded-random","seeded-random","94","HM","2","2","13","0.270833","14","18","reactivation_revisit","18","5","0.104167","5","0.104167","true","false"
"6x6","6x6-seeded-random","seeded-random","94","HM","2","3","32","0.666667","33","35","persistent_revisit","35","3","0.062500","3","0.062500","false","false"
"6x6","6x6-seeded-random","seeded-random","94","HM","2","4","36","0.750000","37","38","persistent_revisit","38","2","0.041667","2","0.041667","false","false"
"6x6","6x6-seeded-random","seeded-random","94","HM","2","5","40","0.833333","41","48","reactivation_revisit","48","8","0.166667","8","0.166667","true","false"
"6x6","6x6-seeded-random","seeded-random","94","HH","2","1","8","0.166667","9","11","persistent_revisit","11","3","0.062500","3","0.062500","false","false"
"6x6","6x6-seeded-random","seeded-random","94","HH","2","2","15","0.312500","16","18","persistent_revisit","18","3","0.062500","3","0.062500","false","false"
"6x6","6x6-seeded-random","seeded-random","94","HH","2","3","21","0.437500","22","23","persistent_revisit","23","2","0.041667","2","0.041667","false","false"
"6x6","6x6-seeded-random","seeded-random","94","HH","2","4","24","0.500000","25","28","reactivation_revisit","28","4","0.083333","4","0.083333","true","false"
"6x6","6x6-seeded-random","seeded-random","94","HH","2","5","29","0.604167","30","36","reactivation_revisit","36","7","0.145833","7","0.145833","true","false"
"6x6","6x6-seeded-random","seeded-random","94","HH","2","6","37","0.770833","38","43","reactivation_revisit","43","6","0.125000","6","0.125000","true","false"
"6x6","6x6-seeded-random","seeded-random","94","HH","2","7","46","0.958333","47","48","persistent_revisit","48","2","0.041667","2","0.041667","false","false"
"6x6","6x6-seeded-random","seeded-random","94","LL","1","1","11","0.229167","11","13","persistent_revisit","13","2","0.041667","2","0.041667","false","false"
"6x6","6x6-seeded-random","seeded-random","94","LL","1","2","14","0.291667","14","19","reactivation_revisit","19","5","0.104167","5","0.104167","true","false"
"6x6","6x6-seeded-random","seeded-random","94","LL","1","3","20","0.416667","20","21","persistent_revisit","21","1","0.020833","1","0.020833","false","false"
"6x6","6x6-seeded-random","seeded-random","94","LL","1","4","22","0.458333","22","25","persistent_revisit","25","3","0.062500","3","0.062500","false","false"
"6x6","6x6-seeded-random","seeded-random","94","LL","1","5","26","0.541667","26","29","persistent_revisit","29","3","0.062500","3","0.062500","false","false"
"6x6","6x6-seeded-random","seeded-random","94","LL","1","6","30","0.625000","30","32","persistent_revisit","32","2","0.041667","2","0.041667","false","false"
"6x6","6x6-seeded-random","seeded-random","94","LL","1","7","35","0.729167","35","37","persistent_revisit","37","2","0.041667","2","0.041667","false","false"
"6x6","6x6-seeded-random","seeded-random","94","LL","1","8","38","0.791667","38","39","persistent_revisit","39","1","0.020833","1","0.020833","false","false"
"6x6","6x6-seeded-random","seeded-random","94","LL","1","9","41","0.854167","41","45","reactivation_revisit","45","4","0.083333","4","0.083333","true","false"
"6x6","6x6-seeded-random","seeded-random","94","LL","1","10","46","0.958333","46","48","right_censored","","2","0.041667","","","false","true"
"6x6","6x6-seeded-random","seeded-random","94","LM","1","1","17","0.354167","17","23","reactivation_revisit","23","6","0.125000","6","0.125000","true","false"
"6x6","6x6-seeded-random","seeded-random","94","LM","1","2","24","0.500000","24","28","reactivation_revisit","28","4","0.083333","4","0.083333","true","false"
"6x6","6x6-seeded-random","seeded-random","94","LM","1","3","29","0.604167","29","30","persistent_revisit","30","1","0.020833","1","0.020833","false","false"
"6x6","6x6-seeded-random","seeded-random","94","LM","1","4","31","0.645833","31","33","persistent_revisit","33","2","0.041667","2","0.041667","false","false"
"6x6","6x6-seeded-random","seeded-random","94","LM","1","5","34","0.708333","34","38","reactivation_revisit","38","4","0.083333","4","0.083333","true","false"
"6x6","6x6-seeded-random","seeded-random","94","LM","1","6","39","0.812500","39","41","persistent_revisit","41","2","0.041667","2","0.041667","false","false"
"6x6","6x6-seeded-random","seeded-random","94","LM","1","7","43","0.895833","43","46","persistent_revisit","46","3","0.062500","3","0.062500","false","false"
"6x6","6x6-seeded-random","seeded-random","94","LM","1","8","47","0.979167","47","48","right_censored","","1","0.020833","","","false","true"
"6x6","6x6-seeded-random","seeded-random","94","LH","1","1","15","0.312500","15","21","reactivation_revisit","21","6","0.125000","6","0.125000","true","false"
"6x6","6x6-seeded-random","seeded-random","94","LH","1","2","22","0.458333","22","23","persistent_revisit","23","1","0.020833","1","0.020833","false","false"
"6x6","6x6-seeded-random","seeded-random","94","LH","1","3","26","0.541667","26","28","persistent_revisit","28","2","0.041667","2","0.041667","false","false"
"6x6","6x6-seeded-random","seeded-random","94","LH","1","4","29","0.604167","29","30","persistent_revisit","30","1","0.020833","1","0.020833","false","false"
"6x6","6x6-seeded-random","seeded-random","94","LH","1","5","32","0.666667","32","38","reactivation_revisit","38","6","0.125000","6","0.125000","true","false"
"6x6","6x6-seeded-random","seeded-random","94","LH","1","6","40","0.833333","40","42","persistent_revisit","42","2","0.041667","2","0.041667","false","false"
"6x6","6x6-seeded-random","seeded-random","94","LH","1","7","43","0.895833","43","44","persistent_revisit","44","1","0.020833","1","0.020833","false","false"
"6x6","6x6-seeded-random","seeded-random","94","LH","1","8","45","0.937500","45","46","persistent_revisit","46","1","0.020833","1","0.020833","false","false"
"6x6","6x6-seeded-random","seeded-random","94","ML","1","1","8","0.166667","8","9","persistent_revisit","9","1","0.020833","1","0.020833","false","false"
"6x6","6x6-seeded-random","seeded-random","94","ML","1","2","11","0.229167","11","12","persistent_revisit","12","1","0.020833","1","0.020833","false","false"
"6x6","6x6-seeded-random","seeded-random","94","ML","1","3","13","0.270833","13","15","persistent_revisit","15","2","0.041667","2","0.041667","false","false"
"6x6","6x6-seeded-random","seeded-random","94","ML","1","4","16","0.333333","16","18","persistent_revisit","18","2","0.041667","2","0.041667","false","false"
"6x6","6x6-seeded-random","seeded-random","94","ML","1","5","20","0.416667","20","21","persistent_revisit","21","1","0.020833","1","0.020833","false","false"
"6x6","6x6-seeded-random","seeded-random","94","ML","1","6","22","0.458333","22","24","persistent_revisit","24","2","0.041667","2","0.041667","false","false"
"6x6","6x6-seeded-random","seeded-random","94","ML","1","7","25","0.520833","25","26","persistent_revisit","26","1","0.020833","1","0.020833","false","false"
"6x6","6x6-seeded-random","seeded-random","94","ML","1","8","27","0.562500","27","32","reactivation_revisit","32","5","0.104167","5","0.104167","true","false"
"6x6","6x6-seeded-random","seeded-random","94","ML","1","9","33","0.687500","33","35","persistent_revisit","35","2","0.041667","2","0.041667","false","false"
"6x6","6x6-seeded-random","seeded-random","94","ML","1","10","38","0.791667","38","40","persistent_revisit","40","2","0.041667","2","0.041667","false","false"
"6x6","6x6-seeded-random","seeded-random","94","ML","1","11","41","0.854167","41","43","persistent_revisit","43","2","0.041667","2","0.041667","false","false"
"6x6","6x6-seeded-random","seeded-random","94","ML","1","12","44","0.916667","44","47","persistent_revisit","47","3","0.062500","3","0.062500","false","false"
"6x6","6x6-seeded-random","seeded-random","94","ML","1","13","48","1.000000","48","48","right_censored","","0","0.000000","","","false","true"
"6x6","6x6-seeded-random","seeded-random","94","MM","1","1","7","0.145833","7","15","reactivation_revisit","15","8","0.166667","8","0.166667","true","false"
"6x6","6x6-seeded-random","seeded-random","94","MM","1","2","16","0.333333","16","30","reactivation_revisit","30","14","0.291667","14","0.291667","true","false"
"6x6","6x6-seeded-random","seeded-random","94","MM","1","3","31","0.645833","31","33","persistent_revisit","33","2","0.041667","2","0.041667","false","false"
"6x6","6x6-seeded-random","seeded-random","94","MM","1","4","34","0.708333","34","37","persistent_revisit","37","3","0.062500","3","0.062500","false","false"
"6x6","6x6-seeded-random","seeded-random","94","MM","1","5","38","0.791667","38","47","reactivation_revisit","47","9","0.187500","9","0.187500","true","false"
"6x6","6x6-seeded-random","seeded-random","94","MM","1","6","48","1.000000","48","48","right_censored","","0","0.000000","","","false","true"
"6x6","6x6-seeded-random","seeded-random","94","MH","1","1","4","0.083333","4","5","persistent_revisit","5","1","0.020833","1","0.020833","false","false"
"6x6","6x6-seeded-random","seeded-random","94","MH","1","2","6","0.125000","6","7","persistent_revisit","7","1","0.020833","1","0.020833","false","false"
"6x6","6x6-seeded-random","seeded-random","94","MH","1","3","9","0.187500","9","14","reactivation_revisit","14","5","0.104167","5","0.104167","true","false"
"6x6","6x6-seeded-random","seeded-random","94","MH","1","4","15","0.312500","15","17","persistent_revisit","17","2","0.041667","2","0.041667","false","false"
"6x6","6x6-seeded-random","seeded-random","94","MH","1","5","18","0.375000","18","27","reactivation_revisit","27","9","0.187500","9","0.187500","true","false"
"6x6","6x6-seeded-random","seeded-random","94","MH","1","6","28","0.583333","28","31","persistent_revisit","31","3","0.062500","3","0.062500","false","false"
"6x6","6x6-seeded-random","seeded-random","94","MH","1","7","32","0.666667","32","41","reactivation_revisit","41","9","0.187500","9","0.187500","true","false"
"6x6","6x6-seeded-random","seeded-random","94","MH","1","8","42","0.875000","42","44","persistent_revisit","44","2","0.041667","2","0.041667","false","false"
"6x6","6x6-seeded-random","seeded-random","94","MH","1","9","45","0.937500","45","48","right_censored","","3","0.062500","","","true","true"
"6x6","6x6-seeded-random","seeded-random","94","HL","1","1","12","0.250000","12","16","reactivation_revisit","16","4","0.083333","4","0.083333","true","false"
"6x6","6x6-seeded-random","seeded-random","94","HL","1","2","17","0.354167","17","22","reactivation_revisit","22","5","0.104167","5","0.104167","true","false"
"6x6","6x6-seeded-random","seeded-random","94","HL","1","3","23","0.479167","23","25","persistent_revisit","25","2","0.041667","2","0.041667","false","false"
"6x6","6x6-seeded-random","seeded-random","94","HL","1","4","28","0.583333","28","34","reactivation_revisit","34","6","0.125000","6","0.125000","true","false"
"6x6","6x6-seeded-random","seeded-random","94","HL","1","5","35","0.729167","35","36","persistent_revisit","36","1","0.020833","1","0.020833","false","false"
"6x6","6x6-seeded-random","seeded-random","94","HL","1","6","37","0.770833","37","40","persistent_revisit","40","3","0.062500","3","0.062500","false","false"
"6x6","6x6-seeded-random","seeded-random","94","HL","1","7","41","0.854167","41","42","persistent_revisit","42","1","0.020833","1","0.020833","false","false"
"6x6","6x6-seeded-random","seeded-random","94","HL","1","8","46","0.958333","46","48","right_censored","","2","0.041667","","","false","true"
"6x6","6x6-seeded-random","seeded-random","94","HM","1","1","5","0.104167","5","12","reactivation_revisit","12","7","0.145833","7","0.145833","true","false"
"6x6","6x6-seeded-random","seeded-random","94","HM","1","2","13","0.270833","13","18","reactivation_revisit","18","5","0.104167","5","0.104167","true","false"
"6x6","6x6-seeded-random","seeded-random","94","HM","1","3","19","0.395833","19","20","persistent_revisit","20","1","0.020833","1","0.020833","false","false"
"6x6","6x6-seeded-random","seeded-random","94","HM","1","4","21","0.437500","21","22","persistent_revisit","22","1","0.020833","1","0.020833","false","false"
"6x6","6x6-seeded-random","seeded-random","94","HM","1","5","23","0.479167","23","24","persistent_revisit","24","1","0.020833","1","0.020833","false","false"
"6x6","6x6-seeded-random","seeded-random","94","HM","1","6","25","0.520833","25","26","persistent_revisit","26","1","0.020833","1","0.020833","false","false"
"6x6","6x6-seeded-random","seeded-random","94","HM","1","7","28","0.583333","28","29","persistent_revisit","29","1","0.020833","1","0.020833","false","false"
"6x6","6x6-seeded-random","seeded-random","94","HM","1","8","30","0.625000","30","31","persistent_revisit","31","1","0.020833","1","0.020833","false","false"
