"board","experiment_id","search_level","game_index","focus_switches","unresolved_carryover_switches","unresolved_carryover_rate","mean_carryover_duration","carryover_later_revisited","carryover_later_revisit_rate"
"6x6","6x6-uct-0500","uct-0500","29","4","4","1.000000","6.000000","3","0.750000"
"6x6","6x6-uct-0500","uct-0500","30","6","6","1.000000","6.333333","4","0.666667"
"6x6","6x6-uct-0500","uct-0500","31","3","3","1.000000","3.666667","2","0.666667"
"6x6","6x6-uct-0500","uct-0500","32","5","3","0.600000","7.666667","2","0.666667"
"6x6","6x6-uct-0500","uct-0500","33","2","2","1.000000","3.000000","1","0.500000"
"6x6","6x6-uct-0500","uct-0500","34","8","6","0.750000","12.000000","4","0.666667"
"6x6","6x6-uct-0500","uct-0500","35","8","7","0.875000","6.142857","4","0.571429"
"6x6","6x6-uct-0500","uct-0500","36","10","10","1.000000","6.700000","9","0.900000"
"6x6","6x6-uct-0500","uct-0500","37","2","2","1.000000","7.000000","2","1.000000"
"6x6","6x6-uct-0500","uct-0500","38","12","6","0.500000","4.000000","3","0.500000"
"6x6","6x6-uct-0500","uct-0500","39","8","7","0.875000","10.857143","4","0.571429"
"6x6","6x6-uct-0500","uct-0500","40","3","3","1.000000","14.333333","3","1.000000"
"6x6","6x6-uct-0500","uct-0500","41","5","4","0.800000","3.500000","2","0.500000"
"6x6","6x6-uct-0500","uct-0500","42","9","9","1.000000","10.444444","7","0.777778"
"6x6","6x6-uct-0500","uct-0500","43","2","2","1.000000","18.000000","2","1.000000"
"6x6","6x6-uct-0500","uct-0500","44","7","7","1.000000","9.857143","6","0.857143"
"6x6","6x6-uct-0500","uct-0500","45","11","8","0.727273","7.625000","7","0.875000"
"6x6","6x6-uct-0500","uct-0500","46","2","2","1.000000","3.500000","1","0.500000"
"6x6","6x6-uct-0500","uct-0500","47","5","4","0.800000","16.000000","4","1.000000"
"6x6","6x6-uct-0500","uct-0500","48","2","1","0.500000","1.000000","0","0.000000"
"6x6","6x6-uct-0500","uct-0500","49","8","5","0.625000","12.800000","4","0.800000"
"6x6","6x6-uct-0500","uct-0500","50","7","6","0.857143","10.666667","4","0.666667"
"6x6","6x6-uct-1000","uct-1000","1","6","6","1.000000","4.500000","5","0.833333"
"6x6","6x6-uct-1000","uct-1000","2","6","6","1.000000","7.000000","5","0.833333"
"6x6","6x6-uct-1000","uct-1000","3","9","8","0.888889","7.000000","7","0.875000"
"6x6","6x6-uct-1000","uct-1000","4","6","4","0.666667","4.500000","3","0.750000"
"6x6","6x6-uct-1000","uct-1000","5","4","4","1.000000","6.250000","4","1.000000"
"6x6","6x6-uct-1000","uct-1000","6","5","3","0.600000","2.666667","2","0.666667"
"6x6","6x6-uct-1000","uct-1000","7","6","6","1.000000","6.166667","6","1.000000"
"6x6","6x6-uct-1000","uct-1000","8","1","1","1.000000","5.000000","1","1.000000"
"6x6","6x6-uct-1000","uct-1000","9","8","6","0.750000","5.333333","6","1.000000"
"6x6","6x6-uct-1000","uct-1000","10","11","7","0.636364","8.142857","6","0.857143"
"6x6","6x6-uct-1000","uct-1000","11","4","2","0.500000","19.000000","2","1.000000"
"6x6","6x6-uct-1000","uct-1000","12","8","7","0.875000","8.285714","6","0.857143"
"6x6","6x6-uct-1000","uct-1000","13","6","6","1.000000","10.666667","6","1.000000"
"6x6","6x6-uct-1000","uct-1000","14","8","5","0.625000","6.400000","5","1.000000"
"6x6","6x6-uct-1000","uct-1000","15","8","5","0.625000","6.400000","5","1.000000"
"6x6","6x6-uct-1000","uct-1000","16","1","1","1.000000","5.000000","1","1.000000"
"6x6","6x6-uct-1000","uct-1000","17","6","5","0.833333","7.600000","5","1.000000"
"6x6","6x6-uct-1000","uct-1000","18","7","5","0.714286","6.400000","4","0.800000"
"6x6","6x6-uct-1000","uct-1000","19","5","4","0.800000","4.250000","2","0.500000"
"6x6","6x6-uct-1000","uct-1000","20","4","4","1.000000","14.500000","2","0.500000"
"6x6","6x6-uct-1000","uct-1000","21","6","6","1.000000","7.333333","3","0.500000"
"6x6","6x6-uct-1000","uct-1000","22","9","9","1.000000","5.333333","8","0.888889"
"6x6","6x6-uct-1000","uct-1000","23","8","5","0.625000","4.200000","3","0.600000"
"6x6","6x6-uct-1000","uct-1000","24","7","6","0.857143","11.000000","5","0.833333"
"6x6","6x6-uct-1000","uct-1000","25","7","5","0.714286","4.800000","3","0.600000"
"6x6","6x6-uct-1000","uct-1000","26","10","8","0.800000","8.250000","8","1.000000"
"6x6","6x6-uct-1000","uct-1000","27","7","7","1.000000","13.571429","7","1.000000"
"6x6","6x6-uct-1000","uct-1000","28","10","7","0.700000","4.000000","7","1.000000"
"6x6","6x6-uct-1000","uct-1000","29","3","3","1.000000","2.666667","3","1.000000"
"6x6","6x6-uct-1000","uct-1000","30","11","6","0.545455","7.833333","6","1.000000"
"6x6","6x6-uct-1000","uct-1000","31","7","5","0.714286","7.800000","5","1.000000"
"6x6","6x6-uct-1000","uct-1000","32","7","6","0.857143","5.833333","5","0.833333"
"6x6","6x6-uct-1000","uct-1000","33","3","3","1.000000","6.333333","3","1.000000"
"6x6","6x6-uct-1000","uct-1000","34","9","9","1.000000","5.555556","7","0.777778"
"6x6","6x6-uct-1000","uct-1000","35","6","5","0.833333","5.800000","2","0.400000"
"6x6","6x6-uct-1000","uct-1000","36","6","6","1.000000","8.000000","6","1.000000"
"6x6","6x6-uct-1000","uct-1000","37","7","4","0.571429","9.250000","3","0.750000"
"6x6","6x6-uct-1000","uct-1000","38","7","7","1.000000","7.000000","6","0.857143"
"6x6","6x6-uct-1000","uct-1000","39","8","8","1.000000","7.500000","7","0.875000"
"6x6","6x6-uct-1000","uct-1000","40","9","6","0.666667","6.666667","5","0.833333"
"6x6","6x6-uct-1000","uct-1000","41","3","2","0.666667","7.000000","2","1.000000"
"6x6","6x6-uct-1000","uct-1000","42","3","3","1.000000","7.000000","3","1.000000"
"6x6","6x6-uct-1000","uct-1000","43","7","5","0.714286","9.000000","4","0.800000"
"6x6","6x6-uct-1000","uct-1000","44","11","5","0.454545","9.400000","5","1.000000"
"6x6","6x6-uct-1000","uct-1000","45","6","6","1.000000","4.333333","4","0.666667"
"6x6","6x6-uct-1000","uct-1000","46","5","4","0.800000","10.000000","3","0.750000"
"6x6","6x6-uct-1000","uct-1000","47","1","1","1.000000","1.000000","0","0.000000"
"6x6","6x6-uct-1000","uct-1000","48","2","1","0.500000","19.000000","1","1.000000"
"6x6","6x6-uct-1000","uct-1000","49","5","5","1.000000","8.800000","5","1.000000"
"6x6","6x6-uct-1000","uct-1000","50","4","4","1.000000","10.500000","3","0.750000"
