"board","experiment_id","search_level","game_index","threshold","turns","mean_dormant_active_fronts","dormant_ge1_turn_rate","dormant_ge2_turn_rate","longest_dormant_run","longest_dormant_run_fraction","mean_backlog_size","max_backlog_size","backlog_ge1_turn_rate","backlog_ge2_turn_rate","longest_backlog_run","longest_backlog_run_fraction","qualifying_departures","persistent_revisits","reactivation_revisits","never_revisited","right_censored","revisit_rate_observed","never_revisited_rate_observed","right_censored_rate","simple_end_revisit_rate","mean_revisit_lag","median_revisit_lag","mean_normalized_revisit_lag","distinct_revisited_regions","repeated_revisit_regions","fixed_four_turn_eligible","revisit_within_four_turns_rate","early_departures","early_revisit_within_quarter_rate"
"6x6","6x6-uct-0100","uct-0100","1","2","48","1.750000","0.854167","0.562500","31","0.645833","3.312500","6","0.895833","0.854167","43","0.895833","49","24","21","0","4","1.000000","0.000000","0.081633","0.918367","4.044444","3.000000","0.084259","9","9","47","0.723404","20","1.000000"
"6x6","6x6-uct-0100","uct-0100","1","1","48","3.312500","0.895833","0.854167","43","0.895833","3.312500","6","0.895833","0.854167","43","0.895833","75","48","21","0","6","1.000000","0.000000","0.080000","0.920000","2.985507","2.000000","0.062198","9","9","69","0.811594","27","1.000000"
"6x6","6x6-uct-0100","uct-0100","1","3","48","0.729167","0.541667","0.145833","7","0.145833","3.312500","6","0.895833","0.854167","43","0.895833","35","11","21","0","3","1.000000","0.000000","0.085714","0.914286","4.875000","4.000000","0.101563","9","9","34","0.617647","16","1.000000"
"6x6","6x6-uct-0100","uct-0100","2","2","48","1.416667","0.750000","0.458333","25","0.520833","2.875000","6","0.875000","0.812500","42","0.875000","39","18","15","0","6","1.000000","0.000000","0.153846","0.846154","4.484848","3.000000","0.093434","9","9","36","0.611111","18","0.944444"
"6x6","6x6-uct-0100","uct-0100","2","1","48","2.875000","0.875000","0.812500","42","0.875000","2.875000","6","0.875000","0.812500","42","0.875000","70","48","15","0","7","1.000000","0.000000","0.100000","0.900000","2.825397","2.000000","0.058862","9","9","62","0.774194","27","0.962963"
"6x6","6x6-uct-0100","uct-0100","2","3","48","0.604167","0.500000","0.104167","5","0.104167","2.875000","6","0.875000","0.812500","42","0.875000","29","8","15","0","6","1.000000","0.000000","0.206897","0.793103","5.565217","4.000000","0.115942","9","9","26","0.461538","11","0.909091"
"6x6","6x6-uct-0100","uct-0100","3","2","48","1.708333","0.854167","0.583333","37","0.770833","3.291667","6","0.916667","0.833333","44","0.916667","47","20","24","0","3","1.000000","0.000000","0.063830","0.936170","4.522727","4.000000","0.094223","9","9","44","0.590909","18","0.944444"
"6x6","6x6-uct-0100","uct-0100","3","1","48","3.291667","0.916667","0.833333","44","0.916667","3.291667","6","0.916667","0.833333","44","0.916667","76","46","24","0","6","1.000000","0.000000","0.078947","0.921053","3.214286","2.000000","0.066964","9","9","69","0.739130","30","0.966667"
"6x6","6x6-uct-0100","uct-0100","3","3","48","0.729167","0.583333","0.145833","7","0.145833","3.291667","6","0.916667","0.833333","44","0.916667","35","9","24","0","2","1.000000","0.000000","0.057143","0.942857","5.363636","4.000000","0.111742","9","9","35","0.485714","15","0.933333"
"6x6","6x6-uct-0100","uct-0100","4","2","48","1.541667","0.791667","0.500000","18","0.375000","3.041667","6","0.916667","0.833333","44","0.916667","46","23","17","1","5","0.975610","0.024390","0.108696","0.869565","3.750000","3.000000","0.078125","9","7","45","0.688889","19","0.947368"
"6x6","6x6-uct-0100","uct-0100","4","1","48","3.041667","0.916667","0.833333","44","0.916667","3.041667","6","0.916667","0.833333","44","0.916667","72","46","17","2","7","0.969231","0.030769","0.097222","0.875000","2.746032","2.000000","0.057209","9","7","68","0.779412","31","0.967742"
"6x6","6x6-uct-0100","uct-0100","4","3","48","0.583333","0.437500","0.125000","4","0.083333","3.041667","6","0.916667","0.833333","44","0.916667","28","6","17","0","5","1.000000","0.000000","0.178571","0.821429","5.043478","4.000000","0.105072","8","7","27","0.518519","11","0.909091"
"6x6","6x6-uct-0100","uct-0100","5","2","48","1.541667","0.750000","0.520833","8","0.166667","2.979167","5","0.958333","0.875000","46","0.958333","43","19","19","0","5","1.000000","0.000000","0.116279","0.883721","4.710526","3.500000","0.098136","8","8","38","0.578947","17","1.000000"
"6x6","6x6-uct-0100","uct-0100","5","1","48","2.979167","0.958333","0.875000","46","0.958333","2.979167","5","0.958333","0.875000","46","0.958333","69","43","19","0","7","1.000000","0.000000","0.101449","0.898551","3.274194","2.000000","0.068212","9","9","62","0.741935","30","1.000000"
"6x6","6x6-uct-0100","uct-0100","5","3","48","0.645833","0.479167","0.145833","4","0.083333","2.979167","5","0.958333","0.875000","46","0.958333","31","8","19","0","4","1.000000","0.000000","0.129032","0.870968","5.814815","5.000000","0.121142","7","7","28","0.428571","15","1.000000"
"6x6","6x6-uct-0100","uct-0100","6","2","48","1.875000","0.854167","0.729167","20","0.416667","3.458333","5","0.958333","0.895833","46","0.958333","50","21","24","0","5","1.000000","0.000000","0.100000","0.900000","4.511111","4.000000","0.093981","9","9","46","0.543478","23","0.956522"
"6x6","6x6-uct-0100","uct-0100","6","1","48","3.458333","0.958333","0.895833","46","0.958333","3.458333","5","0.958333","0.895833","46","0.958333","76","45","24","0","7","1.000000","0.000000","0.092105","0.907895","3.289855","3.000000","0.068539","9","9","69","0.695652","36","0.972222"
"6x6","6x6-uct-0100","uct-0100","6","3","48","0.833333","0.645833","0.187500","7","0.145833","3.458333","5","0.958333","0.895833","46","0.958333","40","12","24","0","4","1.000000","0.000000","0.100000","0.900000","5.138889","4.500000","0.107060","9","9","38","0.447368","19","0.947368"
"6x6","6x6-uct-0100","uct-0100","7","2","48","1.729167","0.833333","0.604167","34","0.708333","3.375000","6","0.895833","0.854167","40","0.833333","52","32","14","0","6","1.000000","0.000000","0.115385","0.884615","3.608696","3.000000","0.075181","9","9","48","0.708333","17","1.000000"
"6x6","6x6-uct-0100","uct-0100","7","1","48","3.375000","0.895833","0.854167","40","0.833333","3.375000","6","0.895833","0.854167","40","0.833333","79","58","14","0","7","1.000000","0.000000","0.088608","0.911392","2.666667","2.000000","0.055556","9","9","74","0.810811","28","1.000000"
"6x6","6x6-uct-0100","uct-0100","7","3","48","0.645833","0.500000","0.145833","6","0.125000","3.375000","6","0.895833","0.854167","40","0.833333","31","13","14","0","4","1.000000","0.000000","0.129032","0.870968","4.740741","4.000000","0.098765","9","8","29","0.517241","12","1.000000"
"6x6","6x6-uct-0100","uct-0100","8","2","48","1.750000","0.854167","0.625000","29","0.604167","3.437500","6","0.958333","0.875000","46","0.958333","49","22","23","0","4","1.000000","0.000000","0.081633","0.918367","4.022222","4.000000","0.083796","9","9","44","0.704545","18","1.000000"
"6x6","6x6-uct-0100","uct-0100","8","1","48","3.437500","0.958333","0.875000","46","0.958333","3.437500","6","0.958333","0.875000","46","0.958333","81","52","23","0","6","1.000000","0.000000","0.074074","0.925926","2.813333","2.000000","0.058611","9","9","72","0.819444","32","1.000000"
"6x6","6x6-uct-0100","uct-0100","8","3","48","0.729167","0.583333","0.125000","6","0.125000","3.437500","6","0.958333","0.875000","46","0.958333","35","9","23","0","3","1.000000","0.000000","0.085714","0.914286","4.843750","4.000000","0.100911","9","9","31","0.580645","13","1.000000"
"6x6","6x6-uct-0100","uct-0100","9","2","48","1.687500","0.854167","0.500000","12","0.250000","3.291667","6","0.937500","0.895833","45","0.937500","50","26","20","0","4","1.000000","0.000000","0.080000","0.920000","4.304348","3.000000","0.089674","9","9","45","0.644444","20","0.900000"
"6x6","6x6-uct-0100","uct-0100","9","1","48","3.291667","0.937500","0.895833","45","0.937500","3.291667","6","0.937500","0.895833","45","0.937500","77","51","20","0","6","1.000000","0.000000","0.077922","0.922078","3.140845","2.000000","0.065434","9","9","70","0.771429","31","0.935484"
"6x6","6x6-uct-0100","uct-0100","9","3","48","0.645833","0.500000","0.145833","4","0.083333","3.291667","6","0.937500","0.895833","45","0.937500","31","9","20","0","2","1.000000","0.000000","0.064516","0.935484","5.655172","4.000000","0.117816","9","8","30","0.466667","15","0.866667"
"6x6","6x6-uct-0100","uct-0100","10","2","48","1.791667","0.895833","0.541667","41","0.854167","3.291667","6","0.958333","0.875000","46","0.958333","52","27","21","0","4","1.000000","0.000000","0.076923","0.923077","4.020833","3.000000","0.083767","9","8","48","0.666667","25","0.960000"
"6x6","6x6-uct-0100","uct-0100","10","1","48","3.291667","0.958333","0.875000","46","0.958333","3.291667","6","0.958333","0.875000","46","0.958333","72","44","21","1","6","0.984848","0.015152","0.083333","0.902778","3.230769","2.000000","0.067308","9","9","65","0.738462","32","0.968750"
"6x6","6x6-uct-0100","uct-0100","10","3","48","0.708333","0.500000","0.166667","5","0.104167","3.291667","6","0.958333","0.875000","46","0.958333","34","11","21","0","2","1.000000","0.000000","0.058824","0.941176","5.031250","4.000000","0.104818","9","8","34","0.529412","16","0.937500"
"6x6","6x6-uct-0100","uct-0100","11","2","48","1.833333","0.854167","0.625000","34","0.708333","3.416667","6","0.958333","0.854167","46","0.958333","53","30","18","0","5","1.000000","0.000000","0.094340","0.905660","3.895833","3.000000","0.081163","9","9","48","0.666667","21","1.000000"
"6x6","6x6-uct-0100","uct-0100","11","1","48","3.416667","0.958333","0.854167","46","0.958333","3.416667","6","0.958333","0.854167","46","0.958333","76","51","18","0","7","1.000000","0.000000","0.092105","0.907895","3.014493","2.000000","0.062802","9","9","66","0.757576","29","1.000000"
"6x6","6x6-uct-0100","uct-0100","11","3","48","0.729167","0.500000","0.187500","4","0.083333","3.416667","6","0.958333","0.854167","46","0.958333","35","14","18","0","3","1.000000","0.000000","0.085714","0.914286","4.843750","4.000000","0.100911","9","9","32","0.500000","9","1.000000"
"6x6","6x6-uct-0100","uct-0100","12","2","48","1.520833","0.833333","0.520833","22","0.458333","3.000000","6","0.916667","0.854167","43","0.895833","45","26","14","0","5","1.000000","0.000000","0.111111","0.888889","3.875000","3.000000","0.080729","9","9","40","0.725000","21","0.952381"
"6x6","6x6-uct-0100","uct-0100","12","1","48","3.000000","0.916667","0.854167","43","0.895833","3.000000","6","0.916667","0.854167","43","0.895833","71","51","14","0","6","1.000000","0.000000","0.084507","0.915493","2.769231","2.000000","0.057692","9","9","63","0.825397","31","0.967742"
"6x6","6x6-uct-0100","uct-0100","12","3","48","0.583333","0.458333","0.125000","4","0.083333","3.000000","6","0.916667","0.854167","43","0.895833","28","12","14","0","2","1.000000","0.000000","0.071429","0.928571","4.884615","4.000000","0.101763","9","7","27","0.592593","12","0.916667"
"6x6","6x6-uct-0100","uct-0100","13","2","48","1.625000","0.833333","0.541667","19","0.395833","3.125000","6","0.958333","0.895833","46","0.958333","45","19","19","2","5","0.950000","0.050000","0.111111","0.844444","4.236842","3.500000","0.088268","9","8","41","0.560976","22","0.954545"
"6x6","6x6-uct-0100","uct-0100","13","1","48","3.125000","0.958333","0.895833","46","0.958333","3.125000","6","0.958333","0.895833","46","0.958333","72","45","19","2","6","0.969697","0.030303","0.083333","0.888889","2.921875","2.000000","0.060872","9","9","65","0.723077","30","0.966667"
"6x6","6x6-uct-0100","uct-0100","13","3","48","0.687500","0.541667","0.145833","5","0.104167","3.125000","6","0.958333","0.895833","46","0.958333","33","9","19","1","4","0.965517","0.034483","0.121212","0.848485","5.035714","4.500000","0.104911","9","8","31","0.451613","14","1.000000"
"6x6","6x6-uct-0100","uct-0100","14","2","48","1.895833","0.833333","0.625000","29","0.604167","3.500000","6","0.916667","0.895833","43","0.895833","53","24","24","0","5","1.000000","0.000000","0.094340","0.905660","4.083333","3.500000","0.085069","9","9","49","0.653061","20","1.000000"
"6x6","6x6-uct-0100","uct-0100","14","1","48","3.500000","0.916667","0.895833","43","0.895833","3.500000","6","0.916667","0.895833","43","0.895833","77","47","24","0","6","1.000000","0.000000","0.077922","0.922078","3.084507","3.000000","0.064261","9","9","70","0.757143","31","1.000000"
"6x6","6x6-uct-0100","uct-0100","14","3","48","0.791667","0.541667","0.208333","7","0.145833","3.500000","6","0.916667","0.895833","43","0.895833","38","12","24","0","2","1.000000","0.000000","0.052632","0.947368","4.777778","4.000000","0.099537","9","9","37","0.540541","17","1.000000"
"6x6","6x6-uct-0100","uct-0100","15","2","48","1.583333","0.875000","0.500000","15","0.312500","3.166667","5","0.958333","0.937500","46","0.958333","45","19","22","0","4","1.000000","0.000000","0.088889","0.911111","4.463415","4.000000","0.092988","9","8","41","0.609756","17","1.000000"
"6x6","6x6-uct-0100","uct-0100","15","1","48","3.166667","0.958333","0.937500","46","0.958333","3.166667","5","0.958333","0.937500","46","0.958333","76","48","22","0","6","1.000000","0.000000","0.078947","0.921053","3.028571","2.000000","0.063095","9","9","69","0.768116","32","1.000000"
"6x6","6x6-uct-0100","uct-0100","15","3","48","0.645833","0.541667","0.104167","3","0.062500","3.166667","5","0.958333","0.937500","46","0.958333","31","7","22","0","2","1.000000","0.000000","0.064516","0.935484","5.482759","5.000000","0.114224","9","8","30","0.466667","13","1.000000"
"6x6","6x6-uct-0100","uct-0100","16","2","48","1.687500","0.854167","0.625000","34","0.708333","3.250000","6","0.937500","0.854167","38","0.791667","49","24","21","0","4","1.000000","0.000000","0.081633","0.918367","4.333333","3.000000","0.090278","9","8","44","0.727273","19","0.947368"
"6x6","6x6-uct-0100","uct-0100","16","1","48","3.250000","0.937500","0.854167","38","0.791667","3.250000","6","0.937500","0.854167","38","0.791667","75","48","21","0","6","1.000000","0.000000","0.080000","0.920000","3.173913","2.000000","0.066123","9","9","66","0.818182","29","0.965517"
"6x6","6x6-uct-0100","uct-0100","16","3","48","0.666667","0.562500","0.104167","7","0.145833","3.250000","6","0.937500","0.854167","38","0.791667","32","9","21","0","2","1.000000","0.000000","0.062500","0.937500","5.500000","4.000000","0.114583","9","8","30","0.600000","15","0.933333"
"6x6","6x6-uct-0100","uct-0100","17","2","48","1.687500","0.791667","0.604167","31","0.645833","3.250000","6","0.916667","0.895833","43","0.895833","48","23","19","0","6","1.000000","0.000000","0.125000","0.875000","4.357143","3.000000","0.090774","9","9","43","0.651163","16","0.937500"
"6x6","6x6-uct-0100","uct-0100","17","1","48","3.250000","0.916667","0.895833","43","0.895833","3.250000","6","0.916667","0.895833","43","0.895833","75","50","19","0","6","1.000000","0.000000","0.080000","0.920000","3.043478","2.000000","0.063406","9","9","70","0.785714","32","0.968750"
"6x6","6x6-uct-0100","uct-0100","17","3","48","0.687500","0.562500","0.125000","6","0.125000","3.250000","6","0.916667","0.895833","43","0.895833","33","9","19","0","5","1.000000","0.000000","0.151515","0.848485","5.535714","4.000000","0.115327","9","8","30","0.500000","11","0.909091"
"6x6","6x6-uct-0100","uct-0100","18","2","48","1.812500","0.854167","0.583333","25","0.520833","3.333333","6","0.895833","0.854167","43","0.895833","48","19","25","1","3","0.977778","0.022222","0.062500","0.916667","4.272727","4.000000","0.089015","9","9","46","0.521739","20","1.000000"
"6x6","6x6-uct-0100","uct-0100","18","1","48","3.333333","0.895833","0.854167","43","0.895833","3.333333","6","0.895833","0.854167","43","0.895833","73","42","25","1","5","0.985294","0.014706","0.068493","0.917808","3.149254","3.000000","0.065609","9","9","65","0.661538","27","1.000000"
"6x6","6x6-uct-0100","uct-0100","18","3","48","0.812500","0.583333","0.187500","5","0.104167","3.333333","6","0.895833","0.854167","43","0.895833","39","10","25","1","3","0.972222","0.027778","0.076923","0.897436","4.857143","5.000000","0.101190","9","9","37","0.405405","16","1.000000"
"6x6","6x6-uct-0100","uct-0100","19","2","48","1.687500","0.791667","0.625000","22","0.458333","3.375000","6","0.937500","0.854167","44","0.916667","49","26","20","0","3","1.000000","0.000000","0.061224","0.938776","3.782609","3.000000","0.078804","9","9","47","0.638298","19","1.000000"
