"board","experiment_id","iteration_limit","game_index","winner","moves","turns","end_type","final_p1_score","final_p2_score","p1_placements","p2_placements","trial_file"
"7x7-p96","7x7-p96-uct-0100","100","42","2","192","64","NaturalEnd","34768","35154","96","96","results/trials/7x7-p96-uct-0100/7x7-p96-uct-0100-0042.trl"
"7x7-p96","7x7-p96-uct-0100","100","43","2","192","64","NaturalEnd","35256","39814","96","96","results/trials/7x7-p96-uct-0100/7x7-p96-uct-0100-0043.trl"
"7x7-p96","7x7-p96-uct-0100","100","44","2","192","64","NaturalEnd","35063","39716","96","96","results/trials/7x7-p96-uct-0100/7x7-p96-uct-0100-0044.trl"
"7x7-p96","7x7-p96-uct-0100","100","45","2","192","64","NaturalEnd","49224","49519","96","96","results/trials/7x7-p96-uct-0100/7x7-p96-uct-0100-0045.trl"
"7x7-p96","7x7-p96-uct-0100","100","46","2","192","64","NaturalEnd","39523","44274","96","96","results/trials/7x7-p96-uct-0100/7x7-p96-uct-0100-0046.trl"
"7x7-p96","7x7-p96-uct-0100","100","47","2","192","64","NaturalEnd","44275","44764","96","96","results/trials/7x7-p96-uct-0100/7x7-p96-uct-0100-0047.trl"
"7x7-p96","7x7-p96-uct-0100","100","48","2","192","64","NaturalEnd","34861","35058","96","96","results/trials/7x7-p96-uct-0100/7x7-p96-uct-0100-0048.trl"
"7x7-p96","7x7-p96-uct-0100","100","49","2","192","64","NaturalEnd","39910","44274","96","96","results/trials/7x7-p96-uct-0100/7x7-p96-uct-0100-0049.trl"
"7x7-p96","7x7-p96-uct-0100","100","50","2","192","64","NaturalEnd","35253","39809","96","96","results/trials/7x7-p96-uct-0100/7x7-p96-uct-0100-0050.trl"
"7x7-p96","7x7-p96-uct-0500","500","1","2","192","64","NaturalEnd","72996","73192","96","96","results/trials/7x7-p96-uct-0500/7x7-p96-uct-0500-0001.trl"
"7x7-p96","7x7-p96-uct-0500","500","2","1","192","64","NaturalEnd","73583","72896","96","96","results/trials/7x7-p96-uct-0500/7x7-p96-uct-0500-0002.trl"
"7x7-p96","7x7-p96-uct-0500","500","3","2","192","64","NaturalEnd","73288","73484","96","96","results/trials/7x7-p96-uct-0500/7x7-p96-uct-0500-0003.trl"
"7x7-p96","7x7-p96-uct-0500","500","4","2","192","64","NaturalEnd","63876","63879","96","96","results/trials/7x7-p96-uct-0500/7x7-p96-uct-0500-0004.trl"
"7x7-p96","7x7-p96-uct-0500","500","5","2","192","64","NaturalEnd","63684","63782","96","96","results/trials/7x7-p96-uct-0500/7x7-p96-uct-0500-0005.trl"
"7x7-p96","7x7-p96-uct-0500","500","6","2","192","64","NaturalEnd","68438","68442","96","96","results/trials/7x7-p96-uct-0500/7x7-p96-uct-0500-0006.trl"
"7x7-p96","7x7-p96-uct-0500","500","7","1","192","64","NaturalEnd","63878","63289","96","96","results/trials/7x7-p96-uct-0500/7x7-p96-uct-0500-0007.trl"
"7x7-p96","7x7-p96-uct-0500","500","8","2","192","64","NaturalEnd","58735","58834","96","96","results/trials/7x7-p96-uct-0500/7x7-p96-uct-0500-0008.trl"
"7x7-p96","7x7-p96-uct-0500","500","9","2","192","64","NaturalEnd","63685","63781","96","96","results/trials/7x7-p96-uct-0500/7x7-p96-uct-0500-0009.trl"
"7x7-p96","7x7-p96-uct-0500","500","10","2","192","64","NaturalEnd","63781","68238","96","96","results/trials/7x7-p96-uct-0500/7x7-p96-uct-0500-0010.trl"
"7x7-p96","7x7-p96-uct-0500","500","11","2","192","64","NaturalEnd","58927","59025","96","96","results/trials/7x7-p96-uct-0500/7x7-p96-uct-0500-0011.trl"
"7x7-p96","7x7-p96-uct-0500","500","12","2","192","64","NaturalEnd","68535","68538","96","96","results/trials/7x7-p96-uct-0500/7x7-p96-uct-0500-0012.trl"
"7x7-p96","7x7-p96-uct-0500","500","13","1","192","64","NaturalEnd","68440","63785","96","96","results/trials/7x7-p96-uct-0500/7x7-p96-uct-0500-0013.trl"
"7x7-p96","7x7-p96-uct-0500","500","14","2","192","64","NaturalEnd","73093","73388","96","96","results/trials/7x7-p96-uct-0500/7x7-p96-uct-0500-0014.trl"
"7x7-p96","7x7-p96-uct-0500","500","15","2","192","64","NaturalEnd","48830","49417","96","96","results/trials/7x7-p96-uct-0500/7x7-p96-uct-0500-0015.trl"
"7x7-p96","7x7-p96-uct-0500","500","16","1","192","64","NaturalEnd","68632","68336","96","96","results/trials/7x7-p96-uct-0500/7x7-p96-uct-0500-0016.trl"
"7x7-p96","7x7-p96-uct-0500","500","17","2","192","64","NaturalEnd","68534","68634","96","96","results/trials/7x7-p96-uct-0500/7x7-p96-uct-0500-0017.trl"
"7x7-p96","7x7-p96-uct-0500","500","18","2","192","64","NaturalEnd","64072","68141","96","96","results/trials/7x7-p96-uct-0500/7x7-p96-uct-0500-0018.trl"
"7x7-p96","7x7-p96-uct-0500","500","19","2","192","64","NaturalEnd","63584","63680","96","96","results/trials/7x7-p96-uct-0500/7x7-p96-uct-0500-0019.trl"
"7x7-p96","7x7-p96-uct-0500","500","20","2","192","64","NaturalEnd","58930","59026","96","96","results/trials/7x7-p96-uct-0500/7x7-p96-uct-0500-0020.trl"
"7x7-p96","7x7-p96-uct-0500","500","21","2","192","64","NaturalEnd","58734","59031","96","96","results/trials/7x7-p96-uct-0500/7x7-p96-uct-0500-0021.trl"
"7x7-p96","7x7-p96-uct-0500","500","22","2","192","64","NaturalEnd","63878","68533","96","96","results/trials/7x7-p96-uct-0500/7x7-p96-uct-0500-0022.trl"
"7x7-p96","7x7-p96-uct-0500","500","23","1","192","64","NaturalEnd","58828","53586","96","96","results/trials/7x7-p96-uct-0500/7x7-p96-uct-0500-0023.trl"
"7x7-p96","7x7-p96-uct-0500","500","24","2","192","64","NaturalEnd","63488","64075","96","96","results/trials/7x7-p96-uct-0500/7x7-p96-uct-0500-0024.trl"
"7x7-p96","7x7-p96-uct-0500","500","25","2","192","64","NaturalEnd","63781","63876","96","96","results/trials/7x7-p96-uct-0500/7x7-p96-uct-0500-0025.trl"
"7x7-p96","7x7-p96-uct-0500","500","26","2","192","64","NaturalEnd","58934","59026","96","96","results/trials/7x7-p96-uct-0500/7x7-p96-uct-0500-0026.trl"
"7x7-p96","7x7-p96-uct-0500","500","27","2","192","64","NaturalEnd","73096","73191","96","96","results/trials/7x7-p96-uct-0500/7x7-p96-uct-0500-0027.trl"
"7x7-p96","7x7-p96-uct-0500","500","28","2","192","64","NaturalEnd","58532","58729","96","96","results/trials/7x7-p96-uct-0500/7x7-p96-uct-0500-0028.trl"
"7x7-p96","7x7-p96-uct-0500","500","29","2","192","64","NaturalEnd","63876","68238","96","96","results/trials/7x7-p96-uct-0500/7x7-p96-uct-0500-0029.trl"
"7x7-p96","7x7-p96-uct-0500","500","30","2","192","64","NaturalEnd","63582","63779","96","96","results/trials/7x7-p96-uct-0500/7x7-p96-uct-0500-0030.trl"
"7x7-p96","7x7-p96-uct-0500","500","31","2","192","64","NaturalEnd","63289","63781","96","96","results/trials/7x7-p96-uct-0500/7x7-p96-uct-0500-0031.trl"
"7x7-p96","7x7-p96-uct-0500","500","32","2","192","64","NaturalEnd","68538","68633","96","96","results/trials/7x7-p96-uct-0500/7x7-p96-uct-0500-0032.trl"
"7x7-p96","7x7-p96-uct-0500","500","33","2","192","64","NaturalEnd","58928","63290","96","96","results/trials/7x7-p96-uct-0500/7x7-p96-uct-0500-0033.trl"
"7x7-p96","7x7-p96-uct-0500","500","34","2","192","64","NaturalEnd","63289","63779","96","96","results/trials/7x7-p96-uct-0500/7x7-p96-uct-0500-0034.trl"
"7x7-p96","7x7-p96-uct-0500","500","35","2","192","64","NaturalEnd","53983","54079","96","96","results/trials/7x7-p96-uct-0500/7x7-p96-uct-0500-0035.trl"
"7x7-p96","7x7-p96-uct-0500","500","36","2","192","64","NaturalEnd","49031","49226","96","96","results/trials/7x7-p96-uct-0500/7x7-p96-uct-0500-0036.trl"
"7x7-p96","7x7-p96-uct-0500","500","37","2","192","64","NaturalEnd","58926","63290","96","96","results/trials/7x7-p96-uct-0500/7x7-p96-uct-0500-0037.trl"
"7x7-p96","7x7-p96-uct-0500","500","38","2","192","64","NaturalEnd","68439","68536","96","96","results/trials/7x7-p96-uct-0500/7x7-p96-uct-0500-0038.trl"
"7x7-p96","7x7-p96-uct-0500","500","39","2","192","64","NaturalEnd","54172","58634","96","96","results/trials/7x7-p96-uct-0500/7x7-p96-uct-0500-0039.trl"
"7x7-p96","7x7-p96-uct-0500","500","40","2","192","64","NaturalEnd","63584","63681","96","96","results/trials/7x7-p96-uct-0500/7x7-p96-uct-0500-0040.trl"
"7x7-p96","7x7-p96-uct-0500","500","41","2","192","64","NaturalEnd","49422","53878","96","96","results/trials/7x7-p96-uct-0500/7x7-p96-uct-0500-0041.trl"
"7x7-p96","7x7-p96-uct-0500","500","42","2","192","64","NaturalEnd","72802","73387","96","96","results/trials/7x7-p96-uct-0500/7x7-p96-uct-0500-0042.trl"
"7x7-p96","7x7-p96-uct-0500","500","43","2","192","64","NaturalEnd","67945","68825","96","96","results/trials/7x7-p96-uct-0500/7x7-p96-uct-0500-0043.trl"
"7x7-p96","7x7-p96-uct-0500","500","44","2","192","64","NaturalEnd","58730","58926","96","96","results/trials/7x7-p96-uct-0500/7x7-p96-uct-0500-0044.trl"
"7x7-p96","7x7-p96-uct-0500","500","45","2","192","64","NaturalEnd","63391","63973","96","96","results/trials/7x7-p96-uct-0500/7x7-p96-uct-0500-0045.trl"
"7x7-p96","7x7-p96-uct-0500","500","46","2","192","64","NaturalEnd","58735","58927","96","96","results/trials/7x7-p96-uct-0500/7x7-p96-uct-0500-0046.trl"
"7x7-p96","7x7-p96-uct-0500","500","47","2","192","64","NaturalEnd","63584","68045","96","96","results/trials/7x7-p96-uct-0500/7x7-p96-uct-0500-0047.trl"
"7x7-p96","7x7-p96-uct-0500","500","48","2","192","64","NaturalEnd","58930","59024","96","96","results/trials/7x7-p96-uct-0500/7x7-p96-uct-0500-0048.trl"
"7x7-p96","7x7-p96-uct-0500","500","49","2","192","64","NaturalEnd","63390","63977","96","96","results/trials/7x7-p96-uct-0500/7x7-p96-uct-0500-0049.trl"
"7x7-p96","7x7-p96-uct-0500","500","50","1","192","64","NaturalEnd","54174","53686","96","96","results/trials/7x7-p96-uct-0500/7x7-p96-uct-0500-0050.trl"
"7x7-p96","7x7-p96-uct-1000","1000","1","2","192","64","NaturalEnd","73291","73388","96","96","results/trials/7x7-p96-uct-1000/7x7-p96-uct-1000-0001.trl"
"7x7-p96","7x7-p96-uct-1000","1000","2","2","192","64","NaturalEnd","73389","73390","96","96","results/trials/7x7-p96-uct-1000/7x7-p96-uct-1000-0002.trl"
"7x7-p96","7x7-p96-uct-1000","1000","3","2","192","64","NaturalEnd","73388","73485","96","96","results/trials/7x7-p96-uct-1000/7x7-p96-uct-1000-0003.trl"
"7x7-p96","7x7-p96-uct-1000","1000","4","2","192","64","NaturalEnd","73389","73391","96","96","results/trials/7x7-p96-uct-1000/7x7-p96-uct-1000-0004.trl"
"7x7-p96","7x7-p96-uct-1000","1000","5","2","192","64","NaturalEnd","68338","68344","96","96","results/trials/7x7-p96-uct-1000/7x7-p96-uct-1000-0005.trl"
"7x7-p96","7x7-p96-uct-1000","1000","6","2","192","64","NaturalEnd","77946","78047","96","96","results/trials/7x7-p96-uct-1000/7x7-p96-uct-1000-0006.trl"
"7x7-p96","7x7-p96-uct-1000","1000","7","2","192","64","NaturalEnd","78239","78336","96","96","results/trials/7x7-p96-uct-1000/7x7-p96-uct-1000-0007.trl"
"7x7-p96","7x7-p96-uct-1000","1000","8","2","192","64","NaturalEnd","63586","63588","96","96","results/trials/7x7-p96-uct-1000/7x7-p96-uct-1000-0008.trl"
"7x7-p96","7x7-p96-uct-1000","1000","9","2","192","64","NaturalEnd","68732","68829","96","96","results/trials/7x7-p96-uct-1000/7x7-p96-uct-1000-0009.trl"
"7x7-p96","7x7-p96-uct-1000","1000","10","2","192","64","NaturalEnd","77847","78142","96","96","results/trials/7x7-p96-uct-1000/7x7-p96-uct-1000-0010.trl"
"7x7-p96","7x7-p96-uct-1000","1000","11","2","192","64","NaturalEnd","78244","78245","96","96","results/trials/7x7-p96-uct-1000/7x7-p96-uct-1000-0011.trl"
"7x7-p96","7x7-p96-uct-1000","1000","12","2","192","64","NaturalEnd","73488","78339","96","96","results/trials/7x7-p96-uct-1000/7x7-p96-uct-1000-0012.trl"
"7x7-p96","7x7-p96-uct-1000","1000","13","1","192","64","NaturalEnd","68435","68042","96","96","results/trials/7x7-p96-uct-1000/7x7-p96-uct-1000-0013.trl"
"7x7-p96","7x7-p96-uct-1000","1000","14","2","192","64","NaturalEnd","53586","54268","96","96","results/trials/7x7-p96-uct-1000/7x7-p96-uct-1000-0014.trl"
"7x7-p96","7x7-p96-uct-1000","1000","15","2","192","64","NaturalEnd","68534","72893","96","96","results/trials/7x7-p96-uct-1000/7x7-p96-uct-1000-0015.trl"
"7x7-p96","7x7-p96-uct-1000","1000","16","2","192","64","NaturalEnd","68537","68538","96","96","results/trials/7x7-p96-uct-1000/7x7-p96-uct-1000-0016.trl"
"7x7-p96","7x7-p96-uct-1000","1000","17","0","192","64","NaturalEnd","78044","78044","96","96","results/trials/7x7-p96-uct-1000/7x7-p96-uct-1000-0017.trl"
"7x7-p96","7x7-p96-uct-1000","1000","18","2","192","64","NaturalEnd","68437","68633","96","96","results/trials/7x7-p96-uct-1000/7x7-p96-uct-1000-0018.trl"
"7x7-p96","7x7-p96-uct-1000","1000","19","1","192","64","NaturalEnd","82800","77947","96","96","results/trials/7x7-p96-uct-1000/7x7-p96-uct-1000-0019.trl"
"7x7-p96","7x7-p96-uct-1000","1000","20","2","192","64","NaturalEnd","77944","77948","96","96","results/trials/7x7-p96-uct-1000/7x7-p96-uct-1000-0020.trl"
"7x7-p96","7x7-p96-uct-1000","1000","21","2","192","64","NaturalEnd","73387","73389","96","96","results/trials/7x7-p96-uct-1000/7x7-p96-uct-1000-0021.trl"
"7x7-p96","7x7-p96-uct-1000","1000","22","2","192","64","NaturalEnd","73191","73292","96","96","results/trials/7x7-p96-uct-1000/7x7-p96-uct-1000-0022.trl"
"7x7-p96","7x7-p96-uct-1000","1000","23","2","192","64","NaturalEnd","53983","53985","96","96","results/trials/7x7-p96-uct-1000/7x7-p96-uct-1000-0023.trl"
"7x7-p96","7x7-p96-uct-1000","1000","24","2","192","64","NaturalEnd","68439","68536","96","96","results/trials/7x7-p96-uct-1000/7x7-p96-uct-1000-0024.trl"
"7x7-p96","7x7-p96-uct-1000","1000","25","2","192","64","NaturalEnd","82604","82897","96","96","results/trials/7x7-p96-uct-1000/7x7-p96-uct-1000-0025.trl"
"7x7-p96","7x7-p96-uct-1000","1000","26","2","192","64","NaturalEnd","78239","82800","96","96","results/trials/7x7-p96-uct-1000/7x7-p96-uct-1000-0026.trl"
"7x7-p96","7x7-p96-uct-1000","1000","27","2","192","64","NaturalEnd","73190","73194","96","96","results/trials/7x7-p96-uct-1000/7x7-p96-uct-1000-0027.trl"
"7x7-p96","7x7-p96-uct-1000","1000","28","2","192","64","NaturalEnd","63882","68337","96","96","results/trials/7x7-p96-uct-1000/7x7-p96-uct-1000-0028.trl"
"7x7-p96","7x7-p96-uct-1000","1000","29","2","192","64","NaturalEnd","78242","78334","96","96","results/trials/7x7-p96-uct-1000/7x7-p96-uct-1000-0029.trl"
"7x7-p96","7x7-p96-uct-1000","1000","30","2","192","64","NaturalEnd","77950","78048","96","96","results/trials/7x7-p96-uct-1000/7x7-p96-uct-1000-0030.trl"
"7x7-p96","7x7-p96-uct-1000","1000","31","2","192","64","NaturalEnd","73289","77748","96","96","results/trials/7x7-p96-uct-1000/7x7-p96-uct-1000-0031.trl"
"7x7-p96","7x7-p96-uct-1000","1000","32","2","192","64","NaturalEnd","73192","73293","96","96","results/trials/7x7-p96-uct-1000/7x7-p96-uct-1000-0032.trl"
"7x7-p96","7x7-p96-uct-1000","1000","33","2","192","64","NaturalEnd","73286","73484","96","96","results/trials/7x7-p96-uct-1000/7x7-p96-uct-1000-0033.trl"
"7x7-p96","7x7-p96-uct-1000","1000","34","1","192","64","NaturalEnd","73388","72998","96","96","results/trials/7x7-p96-uct-1000/7x7-p96-uct-1000-0034.trl"
"7x7-p96","7x7-p96-uct-1000","1000","35","2","192","64","NaturalEnd","73190","73484","96","96","results/trials/7x7-p96-uct-1000/7x7-p96-uct-1000-0035.trl"
"7x7-p96","7x7-p96-uct-1000","1000","36","2","192","64","NaturalEnd","73294","77948","96","96","results/trials/7x7-p96-uct-1000/7x7-p96-uct-1000-0036.trl"
"7x7-p96","7x7-p96-uct-1000","1000","37","2","192","64","NaturalEnd","68635","73291","96","96","results/trials/7x7-p96-uct-1000/7x7-p96-uct-1000-0037.trl"
"7x7-p96","7x7-p96-uct-1000","1000","38","2","192","64","NaturalEnd","73095","73097","96","96","results/trials/7x7-p96-uct-1000/7x7-p96-uct-1000-0038.trl"
"7x7-p96","7x7-p96-uct-1000","1000","39","2","192","64","NaturalEnd","73190","77944","96","96","results/trials/7x7-p96-uct-1000/7x7-p96-uct-1000-0039.trl"
"7x7-p96","7x7-p96-uct-1000","1000","40","2","192","64","NaturalEnd","68345","68438","96","96","results/trials/7x7-p96-uct-1000/7x7-p96-uct-1000-0040.trl"
"7x7-p96","7x7-p96-uct-1000","1000","41","1","192","64","NaturalEnd","77946","73288","96","96","results/trials/7x7-p96-uct-1000/7x7-p96-uct-1000-0041.trl"
"7x7-p96","7x7-p96-uct-1000","1000","42","2","192","64","NaturalEnd","77849","78042","96","96","results/trials/7x7-p96-uct-1000/7x7-p96-uct-1000-0042.trl"
"7x7-p96","7x7-p96-uct-1000","1000","43","2","192","64","NaturalEnd","73195","73286","96","96","results/trials/7x7-p96-uct-1000/7x7-p96-uct-1000-0043.trl"
"7x7-p96","7x7-p96-uct-1000","1000","44","1","192","64","NaturalEnd","87359","82898","96","96","results/trials/7x7-p96-uct-1000/7x7-p96-uct-1000-0044.trl"
"7x7-p96","7x7-p96-uct-1000","1000","45","2","192","64","NaturalEnd","82897","87455","96","96","results/trials/7x7-p96-uct-1000/7x7-p96-uct-1000-0045.trl"
"7x7-p96","7x7-p96-uct-1000","1000","46","2","192","64","NaturalEnd","68437","73190","96","96","results/trials/7x7-p96-uct-1000/7x7-p96-uct-1000-0046.trl"
"7x7-p96","7x7-p96-uct-1000","1000","47","2","192","64","NaturalEnd","68335","68729","96","96","results/trials/7x7-p96-uct-1000/7x7-p96-uct-1000-0047.trl"
"7x7-p96","7x7-p96-uct-1000","1000","48","2","192","64","NaturalEnd","68532","73090","96","96","results/trials/7x7-p96-uct-1000/7x7-p96-uct-1000-0048.trl"
"7x7-p96","7x7-p96-uct-1000","1000","49","2","192","64","NaturalEnd","68139","68631","96","96","results/trials/7x7-p96-uct-1000/7x7-p96-uct-1000-0049.trl"
"7x7-p96","7x7-p96-uct-1000","1000","50","2","192","64","NaturalEnd","78141","78143","96","96","results/trials/7x7-p96-uct-1000/7x7-p96-uct-1000-0050.trl"
