"board","experiment_id","search_level","game_index","turn_number","placement_number","mover","target","region","target_state_changed","local_lead_changed","contributes_to_securing","global_comparison_changed","global_outcome_still_mutable","region_outcome_fixed_before","p1_remaining_before","p2_remaining_before"
"3x3","3x3-seeded-random","seeded-random","44","14","3","2","O01","LM","true","true","false","false","true","false","6","7"
"3x3","3x3-seeded-random","seeded-random","44","15","2","1","O01","LM","true","true","false","false","true","false","5","6"
"3x3","3x3-seeded-random","seeded-random","44","16","1","2","O20","HL","true","false","false","false","true","false","3","6"
"3x3","3x3-seeded-random","seeded-random","44","16","2","2","O20","HL","true","false","false","false","true","false","3","5"
"3x3","3x3-seeded-random","seeded-random","44","17","1","1","O10","ML","false","false","false","false","true","false","3","3"
"3x3","3x3-seeded-random","seeded-random","44","17","3","1","O21","HM","true","false","true","true","true","false","1","3"
"3x3","3x3-seeded-random","seeded-random","44","18","2","2","O10","ML","false","false","false","false","true","false","0","2"
"3x3","3x3-seeded-random","seeded-random","44","18","3","2","O02","LH","true","true","false","false","true","false","0","1"
"3x3","3x3-seeded-random","seeded-random","45","14","2","2","O01","LM","true","false","false","false","true","false","6","8"
"3x3","3x3-seeded-random","seeded-random","45","14","3","2","O01","LM","true","true","false","false","true","false","6","7"
"3x3","3x3-seeded-random","seeded-random","45","17","1","1","O20","HL","false","false","false","false","true","false","3","3"
"3x3","3x3-seeded-random","seeded-random","45","18","1","2","O10","ML","true","true","false","false","false","false","0","3"
"3x3","3x3-seeded-random","seeded-random","45","18","2","2","O11","MM","true","false","false","false","false","false","0","2"
"3x3","3x3-seeded-random","seeded-random","46","14","3","2","O12","MH","true","true","false","false","true","false","6","7"
"3x3","3x3-seeded-random","seeded-random","46","15","1","1","O10","ML","true","true","false","false","true","false","6","6"
"3x3","3x3-seeded-random","seeded-random","46","17","1","1","O00","LL","false","false","false","false","false","false","3","3"
"3x3","3x3-seeded-random","seeded-random","46","17","3","1","O01","LM","true","true","false","false","false","false","1","3"
"3x3","3x3-seeded-random","seeded-random","46","18","2","2","O22","HH","false","false","false","false","false","true","0","2"
"3x3","3x3-seeded-random","seeded-random","47","14","2","2","O00","LL","false","false","false","false","true","false","6","8"
"3x3","3x3-seeded-random","seeded-random","47","15","1","1","O21","HM","true","true","true","false","true","false","6","6"
"3x3","3x3-seeded-random","seeded-random","47","15","2","1","O12","MH","true","false","false","false","true","false","5","6"
"3x3","3x3-seeded-random","seeded-random","47","16","1","2","O02","LH","false","false","false","false","true","false","3","6"
"3x3","3x3-seeded-random","seeded-random","47","16","2","2","O11","MM","false","false","false","false","true","false","3","5"
"3x3","3x3-seeded-random","seeded-random","47","18","3","2","O11","MM","true","true","false","false","false","false","0","1"
"3x3","3x3-seeded-random","seeded-random","48","14","1","2","O12","MH","false","false","false","false","true","false","6","9"
"3x3","3x3-seeded-random","seeded-random","48","15","2","1","O22","HH","true","true","false","false","true","false","5","6"
"3x3","3x3-seeded-random","seeded-random","48","16","1","2","O02","LH","true","true","false","false","true","false","3","6"
"3x3","3x3-seeded-random","seeded-random","48","16","2","2","O10","ML","true","false","true","false","true","false","3","5"
"3x3","3x3-seeded-random","seeded-random","48","16","3","2","O22","HH","true","true","false","true","true","false","3","4"
"3x3","3x3-seeded-random","seeded-random","48","18","2","2","O01","LM","true","true","false","true","true","false","0","2"
"3x3","3x3-seeded-random","seeded-random","49","14","1","2","O10","ML","true","false","false","false","true","false","6","9"
"3x3","3x3-seeded-random","seeded-random","49","14","3","2","O00","LL","true","true","false","false","true","false","6","7"
"3x3","3x3-seeded-random","seeded-random","49","15","3","1","O10","ML","true","true","false","false","true","false","4","6"
"3x3","3x3-seeded-random","seeded-random","49","16","1","2","O22","HH","true","false","false","false","true","false","3","6"
"3x3","3x3-seeded-random","seeded-random","49","16","2","2","O00","LL","false","false","false","false","true","false","3","5"
"3x3","3x3-seeded-random","seeded-random","49","16","3","2","O02","LH","true","true","false","false","true","false","3","4"
"3x3","3x3-seeded-random","seeded-random","49","17","1","1","O02","LH","true","false","false","false","true","false","3","3"
"3x3","3x3-seeded-random","seeded-random","49","17","2","1","O20","HL","false","false","false","false","true","false","2","3"
"3x3","3x3-seeded-random","seeded-random","49","18","1","2","O00","LL","true","false","true","false","true","true","0","3"
"3x3","3x3-seeded-random","seeded-random","49","18","2","2","O11","MM","true","true","false","false","true","false","0","2"
"3x3","3x3-seeded-random","seeded-random","50","14","1","2","O00","LL","true","false","false","false","true","false","6","9"
"3x3","3x3-seeded-random","seeded-random","50","14","2","2","O11","MM","true","true","false","false","true","false","6","8"
"3x3","3x3-seeded-random","seeded-random","50","15","3","1","O10","ML","true","false","true","false","true","false","4","6"
"3x3","3x3-seeded-random","seeded-random","50","17","3","1","O02","LH","false","false","false","false","false","false","1","3"
"3x3","3x3-seeded-random","seeded-random","50","18","1","2","O01","LM","true","true","false","false","false","false","0","3"
"3x3","3x3-seeded-random","seeded-random","51","14","3","2","O22","HH","true","true","false","false","true","false","6","7"
"3x3","3x3-seeded-random","seeded-random","51","15","1","1","O10","ML","true","true","false","false","true","false","6","6"
"3x3","3x3-seeded-random","seeded-random","51","15","2","1","O00","LL","true","false","false","false","true","false","5","6"
"3x3","3x3-seeded-random","seeded-random","51","16","3","2","O11","MM","true","true","false","false","true","false","3","4"
"3x3","3x3-seeded-random","seeded-random","51","17","1","1","O02","LH","true","true","false","false","true","false","3","3"
"3x3","3x3-seeded-random","seeded-random","51","18","1","2","O22","HH","true","true","false","false","true","false","0","3"
"3x3","3x3-seeded-random","seeded-random","51","18","3","2","O00","LL","true","true","false","false","false","false","0","1"
"3x3","3x3-seeded-random","seeded-random","52","14","1","2","O11","MM","true","true","false","false","true","false","6","9"
"3x3","3x3-seeded-random","seeded-random","52","14","2","2","O00","LL","true","true","false","false","true","false","6","8"
"3x3","3x3-seeded-random","seeded-random","52","15","1","1","O01","LM","true","false","true","false","true","false","6","6"
"3x3","3x3-seeded-random","seeded-random","52","15","3","1","O01","LM","true","false","true","true","true","false","4","6"
"3x3","3x3-seeded-random","seeded-random","52","17","1","1","O12","MH","false","false","false","false","true","false","3","3"
"3x3","3x3-seeded-random","seeded-random","52","17","3","1","O10","ML","true","true","false","false","true","false","1","3"
"3x3","3x3-seeded-random","seeded-random","52","18","1","2","O22","HH","true","false","true","false","true","true","0","3"
"3x3","3x3-seeded-random","seeded-random","52","18","2","2","O00","LL","true","false","true","false","true","true","0","2"
"3x3","3x3-seeded-random","seeded-random","53","14","2","2","O20","HL","true","false","false","false","true","false","6","8"
"3x3","3x3-seeded-random","seeded-random","53","15","3","1","O01","LM","true","true","false","false","true","false","4","6"
"3x3","3x3-seeded-random","seeded-random","53","16","1","2","O10","ML","true","true","false","false","true","false","3","6"
"3x3","3x3-seeded-random","seeded-random","53","16","2","2","O00","LL","true","true","false","false","true","false","3","5"
"3x3","3x3-seeded-random","seeded-random","53","16","3","2","O12","MH","true","true","false","false","true","false","3","4"
"3x3","3x3-seeded-random","seeded-random","53","17","1","1","O21","HM","true","false","true","false","true","false","3","3"
"3x3","3x3-seeded-random","seeded-random","53","17","2","1","O22","HH","true","false","false","false","true","false","2","3"
"3x3","3x3-seeded-random","seeded-random","53","18","1","2","O02","LH","true","true","false","false","true","false","0","3"
"3x3","3x3-seeded-random","seeded-random","54","14","2","2","O02","LH","false","false","false","false","true","false","6","8"
"3x3","3x3-seeded-random","seeded-random","54","14","3","2","O10","ML","false","false","false","false","true","false","6","7"
"3x3","3x3-seeded-random","seeded-random","54","15","2","1","O12","MH","true","false","true","false","true","false","5","6"
"3x3","3x3-seeded-random","seeded-random","54","16","3","2","O02","LH","true","false","true","false","true","false","3","4"
"3x3","3x3-seeded-random","seeded-random","54","17","3","1","O21","HM","true","true","false","false","true","false","1","3"
"3x3","3x3-seeded-random","seeded-random","54","18","1","2","O00","LL","true","false","false","false","true","false","0","3"
"3x3","3x3-seeded-random","seeded-random","55","14","1","2","O20","HL","false","false","false","false","true","false","6","9"
"3x3","3x3-seeded-random","seeded-random","55","14","2","2","O10","ML","false","false","false","false","true","false","6","8"
"3x3","3x3-seeded-random","seeded-random","55","14","3","2","O02","LH","true","true","false","false","true","false","6","7"
"3x3","3x3-seeded-random","seeded-random","55","15","1","1","O02","LH","true","false","false","false","true","false","6","6"
"3x3","3x3-seeded-random","seeded-random","55","15","3","1","O21","HM","true","true","false","false","true","false","4","6"
"3x3","3x3-seeded-random","seeded-random","55","16","1","2","O10","ML","true","false","true","false","true","false","3","6"
"3x3","3x3-seeded-random","seeded-random","55","17","2","1","O00","LL","false","false","false","false","false","false","2","3"
"3x3","3x3-seeded-random","seeded-random","55","18","1","2","O01","LM","true","true","false","false","false","false","0","3"
"3x3","3x3-seeded-random","seeded-random","56","14","1","2","O22","HH","true","true","false","true","true","false","6","9"
"3x3","3x3-seeded-random","seeded-random","56","14","2","2","O10","ML","true","true","false","false","true","false","6","8"
"3x3","3x3-seeded-random","seeded-random","56","15","1","1","O00","LL","true","true","false","false","true","false","6","6"
"3x3","3x3-seeded-random","seeded-random","56","15","3","1","O02","LH","true","true","false","true","true","false","4","6"
"3x3","3x3-seeded-random","seeded-random","56","16","1","2","O02","LH","true","true","false","true","true","false","3","6"
"3x3","3x3-seeded-random","seeded-random","56","16","2","2","O10","ML","false","false","false","false","true","false","3","5"
"3x3","3x3-seeded-random","seeded-random","56","16","3","2","O21","HM","true","true","false","false","true","false","3","4"
"3x3","3x3-seeded-random","seeded-random","56","17","1","1","O10","ML","false","false","false","false","true","false","3","3"
"3x3","3x3-seeded-random","seeded-random","56","17","3","1","O20","HL","true","false","true","true","true","false","1","3"
"3x3","3x3-seeded-random","seeded-random","56","18","2","2","O10","ML","true","false","true","false","true","true","0","2"
"3x3","3x3-seeded-random","seeded-random","56","18","3","2","O22","HH","false","false","false","true","true","true","0","1"
