"board","experiment_id","search_level","game_index","censor_mode","cohort_regions","final_band_survival_rate","mechanically_closed_rate","resolved_or_settled_rate","end_censored_rate","selectively_abandoned_rate"
"3x3","3x3-seeded-random","seeded-random","82","turns4","7","0.857143","0.000000","0.428571","0.428571","0.142857"
"3x3","3x3-seeded-random","seeded-random","82","0.1","7","0.857143","0.000000","0.428571","0.285714","0.285714"
"3x3","3x3-seeded-random","seeded-random","82","0.2","7","0.857143","0.000000","0.428571","0.428571","0.142857"
"3x3","3x3-seeded-random","seeded-random","83","turns4","4","1.000000","0.250000","0.750000","0.000000","0.000000"
"3x3","3x3-seeded-random","seeded-random","83","0.1","4","1.000000","0.250000","0.750000","0.000000","0.000000"
"3x3","3x3-seeded-random","seeded-random","83","0.2","4","1.000000","0.250000","0.750000","0.000000","0.000000"
"3x3","3x3-seeded-random","seeded-random","84","turns4","8","0.875000","0.000000","0.375000","0.500000","0.125000"
"3x3","3x3-seeded-random","seeded-random","84","0.1","8","0.875000","0.000000","0.375000","0.250000","0.375000"
"3x3","3x3-seeded-random","seeded-random","84","0.2","8","0.875000","0.000000","0.375000","0.500000","0.125000"
"3x3","3x3-seeded-random","seeded-random","85","turns4","5","1.000000","0.000000","0.400000","0.600000","0.000000"
"3x3","3x3-seeded-random","seeded-random","85","0.1","5","1.000000","0.000000","0.400000","0.200000","0.400000"
"3x3","3x3-seeded-random","seeded-random","85","0.2","5","1.000000","0.000000","0.400000","0.600000","0.000000"
"3x3","3x3-seeded-random","seeded-random","86","turns4","8","0.750000","0.000000","0.500000","0.375000","0.125000"
"3x3","3x3-seeded-random","seeded-random","86","0.1","8","0.750000","0.000000","0.500000","0.125000","0.375000"
"3x3","3x3-seeded-random","seeded-random","86","0.2","8","0.750000","0.000000","0.500000","0.375000","0.125000"
"3x3","3x3-seeded-random","seeded-random","87","turns4","8","0.750000","0.125000","0.375000","0.250000","0.250000"
"3x3","3x3-seeded-random","seeded-random","87","0.1","8","0.750000","0.125000","0.375000","0.000000","0.500000"
"3x3","3x3-seeded-random","seeded-random","87","0.2","8","0.750000","0.125000","0.375000","0.250000","0.250000"
"3x3","3x3-seeded-random","seeded-random","88","turns4","6","1.000000","0.000000","0.500000","0.500000","0.000000"
"3x3","3x3-seeded-random","seeded-random","88","0.1","6","1.000000","0.000000","0.500000","0.166667","0.333333"
"3x3","3x3-seeded-random","seeded-random","88","0.2","6","1.000000","0.000000","0.500000","0.500000","0.000000"
"3x3","3x3-seeded-random","seeded-random","89","turns4","6","0.833333","0.000000","0.500000","0.333333","0.166667"
"3x3","3x3-seeded-random","seeded-random","89","0.1","6","0.833333","0.000000","0.500000","0.000000","0.500000"
"3x3","3x3-seeded-random","seeded-random","89","0.2","6","0.833333","0.000000","0.500000","0.333333","0.166667"
"3x3","3x3-seeded-random","seeded-random","90","turns4","5","0.600000","0.000000","0.400000","0.200000","0.400000"
"3x3","3x3-seeded-random","seeded-random","90","0.1","5","0.600000","0.000000","0.400000","0.200000","0.400000"
"3x3","3x3-seeded-random","seeded-random","90","0.2","5","0.600000","0.000000","0.400000","0.200000","0.400000"
"3x3","3x3-seeded-random","seeded-random","91","turns4","6","0.833333","0.000000","0.500000","0.333333","0.166667"
"3x3","3x3-seeded-random","seeded-random","91","0.1","6","0.833333","0.000000","0.500000","0.333333","0.166667"
"3x3","3x3-seeded-random","seeded-random","91","0.2","6","0.833333","0.000000","0.500000","0.333333","0.166667"
"3x3","3x3-seeded-random","seeded-random","92","turns4","7","1.000000","0.000000","0.428571","0.428571","0.142857"
"3x3","3x3-seeded-random","seeded-random","92","0.1","7","1.000000","0.000000","0.428571","0.142857","0.428571"
"3x3","3x3-seeded-random","seeded-random","92","0.2","7","1.000000","0.000000","0.428571","0.428571","0.142857"
"3x3","3x3-seeded-random","seeded-random","93","turns4","7","1.000000","0.142857","0.428571","0.285714","0.142857"
"3x3","3x3-seeded-random","seeded-random","93","0.1","7","1.000000","0.142857","0.428571","0.142857","0.285714"
"3x3","3x3-seeded-random","seeded-random","93","0.2","7","1.000000","0.142857","0.428571","0.285714","0.142857"
"3x3","3x3-seeded-random","seeded-random","94","turns4","7","1.000000","0.000000","0.571429","0.142857","0.285714"
"3x3","3x3-seeded-random","seeded-random","94","0.1","7","1.000000","0.000000","0.571429","0.000000","0.428571"
"3x3","3x3-seeded-random","seeded-random","94","0.2","7","1.000000","0.000000","0.571429","0.142857","0.285714"
"3x3","3x3-seeded-random","seeded-random","95","turns4","5","0.600000","0.000000","0.600000","0.000000","0.400000"
"3x3","3x3-seeded-random","seeded-random","95","0.1","5","0.600000","0.000000","0.600000","0.000000","0.400000"
"3x3","3x3-seeded-random","seeded-random","95","0.2","5","0.600000","0.000000","0.600000","0.000000","0.400000"
"3x3","3x3-seeded-random","seeded-random","96","turns4","8","0.875000","0.000000","0.375000","0.250000","0.375000"
"3x3","3x3-seeded-random","seeded-random","96","0.1","8","0.875000","0.000000","0.375000","0.250000","0.375000"
"3x3","3x3-seeded-random","seeded-random","96","0.2","8","0.875000","0.000000","0.375000","0.250000","0.375000"
"3x3","3x3-seeded-random","seeded-random","97","turns4","7","0.857143","0.000000","0.428571","0.428571","0.142857"
"3x3","3x3-seeded-random","seeded-random","97","0.1","7","0.857143","0.000000","0.428571","0.285714","0.285714"
"3x3","3x3-seeded-random","seeded-random","97","0.2","7","0.857143","0.000000","0.428571","0.428571","0.142857"
"3x3","3x3-seeded-random","seeded-random","98","turns4","7","0.857143","0.000000","0.571429","0.285714","0.142857"
"3x3","3x3-seeded-random","seeded-random","98","0.1","7","0.857143","0.000000","0.571429","0.142857","0.285714"
"3x3","3x3-seeded-random","seeded-random","98","0.2","7","0.857143","0.000000","0.571429","0.285714","0.142857"
"3x3","3x3-seeded-random","seeded-random","99","turns4","7","1.000000","0.000000","0.428571","0.571429","0.000000"
"3x3","3x3-seeded-random","seeded-random","99","0.1","7","1.000000","0.000000","0.428571","0.285714","0.285714"
"3x3","3x3-seeded-random","seeded-random","99","0.2","7","1.000000","0.000000","0.428571","0.571429","0.000000"
"3x3","3x3-seeded-random","seeded-random","100","turns4","5","1.000000","0.000000","0.400000","0.600000","0.000000"
"3x3","3x3-seeded-random","seeded-random","100","0.1","5","1.000000","0.000000","0.400000","0.200000","0.400000"
"3x3","3x3-seeded-random","seeded-random","100","0.2","5","1.000000","0.000000","0.400000","0.600000","0.000000"
"3x3","3x3-uct-0100","uct-0100","1","turns4","7","0.857143","0.142857","0.571429","0.142857","0.142857"
"3x3","3x3-uct-0100","uct-0100","1","0.1","7","0.857143","0.142857","0.571429","0.000000","0.285714"
"3x3","3x3-uct-0100","uct-0100","1","0.2","7","0.857143","0.142857","0.571429","0.142857","0.142857"
"3x3","3x3-uct-0100","uct-0100","2","turns4","6","0.833333","0.000000","1.000000","0.000000","0.000000"
"3x3","3x3-uct-0100","uct-0100","2","0.1","6","0.833333","0.000000","1.000000","0.000000","0.000000"
"3x3","3x3-uct-0100","uct-0100","2","0.2","6","0.833333","0.000000","1.000000","0.000000","0.000000"
"3x3","3x3-uct-0100","uct-0100","3","turns4","5","1.000000","0.000000","0.400000","0.400000","0.200000"
"3x3","3x3-uct-0100","uct-0100","3","0.1","5","1.000000","0.000000","0.400000","0.200000","0.400000"
"3x3","3x3-uct-0100","uct-0100","3","0.2","5","1.000000","0.000000","0.400000","0.400000","0.200000"
"3x3","3x3-uct-0100","uct-0100","4","turns4","6","0.833333","0.000000","0.833333","0.000000","0.166667"
"3x3","3x3-uct-0100","uct-0100","4","0.1","6","0.833333","0.000000","0.833333","0.000000","0.166667"
"3x3","3x3-uct-0100","uct-0100","4","0.2","6","0.833333","0.000000","0.833333","0.000000","0.166667"
"3x3","3x3-uct-0100","uct-0100","5","turns4","5","1.000000","0.000000","1.000000","0.000000","0.000000"
"3x3","3x3-uct-0100","uct-0100","5","0.1","5","1.000000","0.000000","1.000000","0.000000","0.000000"
"3x3","3x3-uct-0100","uct-0100","5","0.2","5","1.000000","0.000000","1.000000","0.000000","0.000000"
"3x3","3x3-uct-0100","uct-0100","6","turns4","5","0.600000","0.000000","1.000000","0.000000","0.000000"
"3x3","3x3-uct-0100","uct-0100","6","0.1","5","0.600000","0.000000","1.000000","0.000000","0.000000"
"3x3","3x3-uct-0100","uct-0100","6","0.2","5","0.600000","0.000000","1.000000","0.000000","0.000000"
"3x3","3x3-uct-0100","uct-0100","7","turns4","6","0.666667","0.166667","0.500000","0.333333","0.000000"
"3x3","3x3-uct-0100","uct-0100","7","0.1","6","0.666667","0.166667","0.500000","0.166667","0.166667"
"3x3","3x3-uct-0100","uct-0100","7","0.2","6","0.666667","0.166667","0.500000","0.333333","0.000000"
"3x3","3x3-uct-0100","uct-0100","8","turns4","6","0.666667","0.000000","0.500000","0.166667","0.333333"
"3x3","3x3-uct-0100","uct-0100","8","0.1","6","0.666667","0.000000","0.500000","0.000000","0.500000"
"3x3","3x3-uct-0100","uct-0100","8","0.2","6","0.666667","0.000000","0.500000","0.166667","0.333333"
"3x3","3x3-uct-0100","uct-0100","9","turns4","6","0.500000","0.000000","1.000000","0.000000","0.000000"
"3x3","3x3-uct-0100","uct-0100","9","0.1","6","0.500000","0.000000","1.000000","0.000000","0.000000"
"3x3","3x3-uct-0100","uct-0100","9","0.2","6","0.500000","0.000000","1.000000","0.000000","0.000000"
"3x3","3x3-uct-0100","uct-0100","10","turns4","7","0.571429","0.000000","1.000000","0.000000","0.000000"
"3x3","3x3-uct-0100","uct-0100","10","0.1","7","0.571429","0.000000","1.000000","0.000000","0.000000"
"3x3","3x3-uct-0100","uct-0100","10","0.2","7","0.571429","0.000000","1.000000","0.000000","0.000000"
"3x3","3x3-uct-0100","uct-0100","11","turns4","5","0.600000","0.000000","0.800000","0.000000","0.200000"
"3x3","3x3-uct-0100","uct-0100","11","0.1","5","0.600000","0.000000","0.800000","0.000000","0.200000"
"3x3","3x3-uct-0100","uct-0100","11","0.2","5","0.600000","0.000000","0.800000","0.000000","0.200000"
"3x3","3x3-uct-0100","uct-0100","12","turns4","7","0.857143","0.000000","0.571429","0.428571","0.000000"
"3x3","3x3-uct-0100","uct-0100","12","0.1","7","0.857143","0.000000","0.571429","0.285714","0.142857"
"3x3","3x3-uct-0100","uct-0100","12","0.2","7","0.857143","0.000000","0.571429","0.428571","0.000000"
"3x3","3x3-uct-0100","uct-0100","13","turns4","3","0.333333","0.000000","0.333333","0.000000","0.666667"
"3x3","3x3-uct-0100","uct-0100","13","0.1","3","0.333333","0.000000","0.333333","0.000000","0.666667"
"3x3","3x3-uct-0100","uct-0100","13","0.2","3","0.333333","0.000000","0.333333","0.000000","0.666667"
"3x3","3x3-uct-0100","uct-0100","14","turns4","6","0.833333","0.000000","1.000000","0.000000","0.000000"
"3x3","3x3-uct-0100","uct-0100","14","0.1","6","0.833333","0.000000","1.000000","0.000000","0.000000"
"3x3","3x3-uct-0100","uct-0100","14","0.2","6","0.833333","0.000000","1.000000","0.000000","0.000000"
"3x3","3x3-uct-0100","uct-0100","15","turns4","6","0.666667","0.000000","0.833333","0.166667","0.000000"
"3x3","3x3-uct-0100","uct-0100","15","0.1","6","0.666667","0.000000","0.833333","0.166667","0.000000"
"3x3","3x3-uct-0100","uct-0100","15","0.2","6","0.666667","0.000000","0.833333","0.166667","0.000000"
"3x3","3x3-uct-0100","uct-0100","16","turns4","4","1.000000","0.000000","1.000000","0.000000","0.000000"
"3x3","3x3-uct-0100","uct-0100","16","0.1","4","1.000000","0.000000","1.000000","0.000000","0.000000"
"3x3","3x3-uct-0100","uct-0100","16","0.2","4","1.000000","0.000000","1.000000","0.000000","0.000000"
"3x3","3x3-uct-0100","uct-0100","17","turns4","6","0.833333","0.166667","0.666667","0.166667","0.000000"
"3x3","3x3-uct-0100","uct-0100","17","0.1","6","0.833333","0.166667","0.666667","0.166667","0.000000"
"3x3","3x3-uct-0100","uct-0100","17","0.2","6","0.833333","0.166667","0.666667","0.166667","0.000000"
"3x3","3x3-uct-0100","uct-0100","18","turns4","5","0.800000","0.000000","0.800000","0.000000","0.200000"
"3x3","3x3-uct-0100","uct-0100","18","0.1","5","0.800000","0.000000","0.800000","0.000000","0.200000"
"3x3","3x3-uct-0100","uct-0100","18","0.2","5","0.800000","0.000000","0.800000","0.000000","0.200000"
"3x3","3x3-uct-0100","uct-0100","19","turns4","7","1.000000","0.000000","0.571429","0.428571","0.000000"
"3x3","3x3-uct-0100","uct-0100","19","0.1","7","1.000000","0.000000","0.571429","0.142857","0.285714"
"3x3","3x3-uct-0100","uct-0100","19","0.2","7","1.000000","0.000000","0.571429","0.428571","0.000000"
"3x3","3x3-uct-0100","uct-0100","20","turns4","5","0.800000","0.000000","0.600000","0.000000","0.400000"
"3x3","3x3-uct-0100","uct-0100","20","0.1","5","0.800000","0.000000","0.600000","0.000000","0.400000"
"3x3","3x3-uct-0100","uct-0100","20","0.2","5","0.800000","0.000000","0.600000","0.000000","0.400000"
"3x3","3x3-uct-0100","uct-0100","21","turns4","7","0.714286","0.000000","0.714286","0.000000","0.285714"
"3x3","3x3-uct-0100","uct-0100","21","0.1","7","0.714286","0.000000","0.714286","0.000000","0.285714"
"3x3","3x3-uct-0100","uct-0100","21","0.2","7","0.714286","0.000000","0.714286","0.000000","0.285714"
"3x3","3x3-uct-0100","uct-0100","22","turns4","5","0.800000","0.000000","0.800000","0.000000","0.200000"
"3x3","3x3-uct-0100","uct-0100","22","0.1","5","0.800000","0.000000","0.800000","0.000000","0.200000"
"3x3","3x3-uct-0100","uct-0100","22","0.2","5","0.800000","0.000000","0.800000","0.000000","0.200000"
"3x3","3x3-uct-0100","uct-0100","23","turns4","7","0.857143","0.000000","0.857143","0.142857","0.000000"
"3x3","3x3-uct-0100","uct-0100","23","0.1","7","0.857143","0.000000","0.857143","0.142857","0.000000"
"3x3","3x3-uct-0100","uct-0100","23","0.2","7","0.857143","0.000000","0.857143","0.142857","0.000000"
"3x3","3x3-uct-0100","uct-0100","24","turns4","8","0.625000","0.000000","0.750000","0.125000","0.125000"
"3x3","3x3-uct-0100","uct-0100","24","0.1","8","0.625000","0.000000","0.750000","0.125000","0.125000"
"3x3","3x3-uct-0100","uct-0100","24","0.2","8","0.625000","0.000000","0.750000","0.125000","0.125000"
"3x3","3x3-uct-0100","uct-0100","25","turns4","7","0.571429","0.142857","0.571429","0.142857","0.142857"
"3x3","3x3-uct-0100","uct-0100","25","0.1","7","0.571429","0.142857","0.571429","0.000000","0.285714"
"3x3","3x3-uct-0100","uct-0100","25","0.2","7","0.571429","0.142857","0.571429","0.142857","0.142857"
"3x3","3x3-uct-0100","uct-0100","26","turns4","6","0.666667","0.000000","0.833333","0.000000","0.166667"
"3x3","3x3-uct-0100","uct-0100","26","0.1","6","0.666667","0.000000","0.833333","0.000000","0.166667"
"3x3","3x3-uct-0100","uct-0100","26","0.2","6","0.666667","0.000000","0.833333","0.000000","0.166667"
"3x3","3x3-uct-0100","uct-0100","27","turns4","6","0.833333","0.000000","0.666667","0.166667","0.166667"
"3x3","3x3-uct-0100","uct-0100","27","0.1","6","0.833333","0.000000","0.666667","0.166667","0.166667"
"3x3","3x3-uct-0100","uct-0100","27","0.2","6","0.833333","0.000000","0.666667","0.166667","0.166667"
"3x3","3x3-uct-0100","uct-0100","28","turns4","5","0.800000","0.200000","0.800000","0.000000","0.000000"
"3x3","3x3-uct-0100","uct-0100","28","0.1","5","0.800000","0.200000","0.800000","0.000000","0.000000"
"3x3","3x3-uct-0100","uct-0100","28","0.2","5","0.800000","0.200000","0.800000","0.000000","0.000000"
"3x3","3x3-uct-0100","uct-0100","29","turns4","8","0.750000","0.000000","0.875000","0.000000","0.125000"
"3x3","3x3-uct-0100","uct-0100","29","0.1","8","0.750000","0.000000","0.875000","0.000000","0.125000"
"3x3","3x3-uct-0100","uct-0100","29","0.2","8","0.750000","0.000000","0.875000","0.000000","0.125000"
"3x3","3x3-uct-0100","uct-0100","30","turns4","6","0.666667","0.000000","0.833333","0.166667","0.000000"
"3x3","3x3-uct-0100","uct-0100","30","0.1","6","0.666667","0.000000","0.833333","0.166667","0.000000"
"3x3","3x3-uct-0100","uct-0100","30","0.2","6","0.666667","0.000000","0.833333","0.166667","0.000000"
"3x3","3x3-uct-0100","uct-0100","31","turns4","4","1.000000","0.000000","1.000000","0.000000","0.000000"
"3x3","3x3-uct-0100","uct-0100","31","0.1","4","1.000000","0.000000","1.000000","0.000000","0.000000"
"3x3","3x3-uct-0100","uct-0100","31","0.2","4","1.000000","0.000000","1.000000","0.000000","0.000000"
"3x3","3x3-uct-0100","uct-0100","32","turns4","3","1.000000","0.000000","1.000000","0.000000","0.000000"
"3x3","3x3-uct-0100","uct-0100","32","0.1","3","1.000000","0.000000","1.000000","0.000000","0.000000"
"3x3","3x3-uct-0100","uct-0100","32","0.2","3","1.000000","0.000000","1.000000","0.000000","0.000000"
"3x3","3x3-uct-0100","uct-0100","33","turns4","8","0.750000","0.125000","0.750000","0.125000","0.000000"
"3x3","3x3-uct-0100","uct-0100","33","0.1","8","0.750000","0.125000","0.750000","0.125000","0.000000"
"3x3","3x3-uct-0100","uct-0100","33","0.2","8","0.750000","0.125000","0.750000","0.125000","0.000000"
"3x3","3x3-uct-0100","uct-0100","34","turns4","6","0.833333","0.333333","0.333333","0.000000","0.333333"
"3x3","3x3-uct-0100","uct-0100","34","0.1","6","0.833333","0.333333","0.333333","0.000000","0.333333"
"3x3","3x3-uct-0100","uct-0100","34","0.2","6","0.833333","0.333333","0.333333","0.000000","0.333333"
"3x3","3x3-uct-0100","uct-0100","35","turns4","5","0.600000","0.000000","0.400000","0.400000","0.200000"
"3x3","3x3-uct-0100","uct-0100","35","0.1","5","0.600000","0.000000","0.400000","0.400000","0.200000"
"3x3","3x3-uct-0100","uct-0100","35","0.2","5","0.600000","0.000000","0.400000","0.400000","0.200000"
"3x3","3x3-uct-0100","uct-0100","36","turns4","7","0.714286","0.000000","0.857143","0.142857","0.000000"
"3x3","3x3-uct-0100","uct-0100","36","0.1","7","0.714286","0.000000","0.857143","0.142857","0.000000"
