"board","experiment_id","search_level","game_index","band","mean_active_fronts","mean_dormant_fronts","mean_backlog","multi_active_turn_rate","multi_unattended_turn_rate","decline_from_game_peak","placement_entropy","opportunity_entropy","entropy_gap","placement_hhi","opportunity_hhi","hhi_gap","placement_largest_share","opportunity_largest_share","largest_share_gap","placement_top_two_share","opportunity_top_two_share","top_two_share_gap","placement_regions","opportunity_regions"
"3x3","3x3-uct-0500","uct-0500","66","3","4.250000","1.000000","2.250000","1.000000","1.000000","0.750000","0.723197","0.968092","-0.244895","0.208333","0.126724","0.081610","0.250000","0.192771","0.057229","0.500000","0.337349","0.162651","5","9"
"3x3","3x3-uct-0500","uct-0500","66","4","4.000000","1.000000","1.600000","1.000000","0.800000","1.000000","0.704201","0.956865","-0.252664","0.226667","0.132514","0.094152","0.333333","0.206897","0.126437","0.533333","0.367816","0.165517","5","9"
"3x3","3x3-uct-0500","uct-0500","67","1","1.750000","0.000000","0.250000","0.750000","0.000000","2.250000","0.657732","0.958160","-0.300428","0.263889","0.134695","0.129193","0.333333","0.239437","0.093897","0.666667","0.366197","0.300469","5","9"
"3x3","3x3-uct-0500","uct-0500","67","2","3.200000","0.400000","1.800000","1.000000","0.600000","0.800000","0.822177","0.976839","-0.154662","0.182222","0.123189","0.059033","0.266667","0.194690","0.071976","0.466667","0.327434","0.139233","7","9"
"3x3","3x3-uct-0500","uct-0500","67","3","2.750000","1.000000","2.000000","1.000000","0.750000","1.250000","0.828352","0.955295","-0.126943","0.180556","0.134424","0.046132","0.250000","0.220779","0.029221","0.500000","0.376623","0.123377","7","9"
"3x3","3x3-uct-0500","uct-0500","67","4","2.600000","0.400000","1.400000","1.000000","0.200000","1.400000","0.704201","0.941022","-0.236821","0.226667","0.143118","0.083548","0.333333","0.246914","0.086420","0.533333","0.407407","0.125926","5","9"
"3x3","3x3-uct-0500","uct-0500","68","1","1.500000","0.000000","0.250000","0.500000","0.000000","3.500000","0.670620","0.954140","-0.283520","0.250000","0.135813","0.114187","0.333333","0.235294","0.098039","0.583333","0.367647","0.215686","5","9"
"3x3","3x3-uct-0500","uct-0500","68","2","3.200000","1.000000","1.800000","1.000000","0.800000","1.800000","0.722177","0.946755","-0.224578","0.244444","0.139250","0.105194","0.400000","0.235955","0.164045","0.600000","0.393258","0.206742","6","9"
"3x3","3x3-uct-0500","uct-0500","68","3","2.750000","0.250000","1.250000","1.000000","0.500000","2.250000","0.848197","0.969688","-0.121490","0.166667","0.125000","0.041667","0.250000","0.162500","0.087500","0.416667","0.312500","0.104167","7","9"
"3x3","3x3-uct-0500","uct-0500","68","4","4.600000","1.000000","2.600000","1.000000","1.000000","0.400000","0.822177","0.962087","-0.139910","0.182222","0.129627","0.052595","0.266667","0.180723","0.085944","0.466667","0.349398","0.117269","7","9"
"3x3","3x3-uct-0500","uct-0500","69","1","0.750000","0.000000","0.250000","0.000000","0.000000","3.250000","0.743042","0.958160","-0.215118","0.222222","0.134695","0.087527","0.333333","0.239437","0.093897","0.583333","0.366197","0.217136","6","9"
"3x3","3x3-uct-0500","uct-0500","69","2","2.600000","0.400000","1.000000","0.800000","0.000000","1.400000","0.762139","0.967860","-0.205721","0.208889","0.129291","0.079597","0.333333","0.225225","0.108108","0.533333","0.360360","0.172973","6","9"
"3x3","3x3-uct-0500","uct-0500","69","3","4.000000","1.000000","2.500000","1.000000","1.000000","0.000000","0.920620","0.949334","-0.028714","0.138889","0.136036","0.002853","0.166667","0.215190","-0.048523","0.333333","0.367089","-0.033755","8","9"
"3x3","3x3-uct-0500","uct-0500","69","4","3.000000","1.000000","1.400000","1.000000","0.400000","1.000000","0.543619","0.955987","-0.412368","0.360000","0.134780","0.225220","0.533333","0.230769","0.302564","0.733333","0.371795","0.361538","4","9"
"3x3","3x3-uct-0500","uct-0500","70","1","2.250000","0.250000","1.000000","0.750000","0.500000","2.750000","0.795620","0.962405","-0.166785","0.180556","0.131837","0.048719","0.250000","0.228571","0.021429","0.416667","0.357143","0.059524","6","9"
"3x3","3x3-uct-0500","uct-0500","70","2","3.800000","1.000000","2.200000","1.000000","1.000000","1.200000","0.822177","0.965292","-0.143116","0.182222","0.127451","0.054771","0.266667","0.186275","0.080392","0.466667","0.333333","0.133333","7","9"
"3x3","3x3-uct-0500","uct-0500","70","3","3.250000","0.250000","1.250000","1.000000","0.250000","1.750000","0.848197","0.974601","-0.126404","0.166667","0.124331","0.042336","0.250000","0.195122","0.054878","0.416667","0.341463","0.075203","7","9"
"3x3","3x3-uct-0500","uct-0500","70","4","4.200000","1.200000","2.400000","1.000000","1.000000","0.800000","0.735953","0.974382","-0.238429","0.226667","0.123582","0.103084","0.333333","0.184783","0.148551","0.600000","0.336957","0.263043","6","9"
"3x3","3x3-uct-0500","uct-0500","71","1","1.750000","0.250000","0.500000","0.750000","0.000000","1.250000","0.648149","0.945780","-0.297630","0.277778","0.140037","0.137741","0.416667","0.242424","0.174242","0.666667","0.378788","0.287879","5","9"
"3x3","3x3-uct-0500","uct-0500","71","2","2.400000","0.200000","0.800000","1.000000","0.000000","0.600000","0.848363","0.959788","-0.111425","0.164444","0.130085","0.034359","0.200000","0.198020","0.001980","0.400000","0.346535","0.053465","7","9"
"3x3","3x3-uct-0500","uct-0500","71","3","2.750000","0.750000","1.750000","1.000000","0.750000","0.250000","0.815465","0.942734","-0.127269","0.194444","0.137716","0.056729","0.333333","0.219512","0.113821","0.500000","0.365854","0.134146","7","9"
"3x3","3x3-uct-0500","uct-0500","71","4","2.800000","0.400000","0.800000","1.000000","0.200000","0.200000","0.678015","0.899120","-0.221105","0.244444","0.154504","0.089941","0.333333","0.269231","0.064103","0.600000","0.410256","0.189744","5","8"
"3x3","3x3-uct-0500","uct-0500","72","1","1.500000","0.250000","0.500000","0.750000","0.000000","2.500000","0.815465","0.954074","-0.138609","0.194444","0.136282","0.058162","0.333333","0.239437","0.093897","0.500000","0.366197","0.133803","7","9"
"3x3","3x3-uct-0500","uct-0500","72","2","2.400000","0.400000","1.200000","0.800000","0.200000","1.600000","0.778015","0.968586","-0.190571","0.217778","0.128345","0.089433","0.333333","0.219048","0.114286","0.600000","0.352381","0.247619","7","9"
"3x3","3x3-uct-0500","uct-0500","72","3","2.750000","1.250000","1.500000","1.000000","0.250000","1.250000","0.743042","0.956681","-0.213638","0.222222","0.134039","0.088183","0.333333","0.229730","0.103604","0.583333","0.364865","0.218468","6","9"
"3x3","3x3-uct-0500","uct-0500","72","4","2.800000","0.200000","1.000000","1.000000","0.200000","1.200000","0.693891","0.907149","-0.213258","0.235556","0.156013","0.079543","0.333333","0.259740","0.073593","0.600000","0.428571","0.171429","5","9"
"3x3","3x3-uct-0500","uct-0500","73","1","1.000000","0.250000","0.500000","0.250000","0.000000","5.000000","0.848197","0.954074","-0.105876","0.166667","0.136282","0.030384","0.250000","0.239437","0.010563","0.416667","0.366197","0.050469","7","9"
"3x3","3x3-uct-0500","uct-0500","73","2","5.200000","1.600000","3.000000","1.000000","0.800000","0.800000","0.964239","0.970238","-0.005999","0.128889","0.126561","0.002328","0.200000","0.205607","-0.005607","0.333333","0.336449","-0.003115","9","9"
"3x3","3x3-uct-0500","uct-0500","73","3","4.250000","0.750000","2.750000","1.000000","1.000000","1.750000","0.900775","0.966558","-0.065784","0.152778","0.128581","0.024196","0.250000","0.211765","0.038235","0.416667","0.352941","0.063725","8","9"
"3x3","3x3-uct-0500","uct-0500","73","4","4.600000","1.600000","2.600000","1.000000","0.800000","1.400000","0.804201","0.958563","-0.154362","0.200000","0.132938","0.067062","0.333333","0.224719","0.108614","0.533333","0.370787","0.162547","7","9"
"3x3","3x3-uct-0500","uct-0500","74","1","1.000000","0.250000","0.500000","0.250000","0.000000","4.000000","0.618042","0.956520","-0.338478","0.263889","0.133657","0.130232","0.333333","0.223684","0.109649","0.583333","0.355263","0.228070","4","9"
"3x3","3x3-uct-0500","uct-0500","74","2","3.000000","1.000000","2.000000","1.000000","0.600000","2.000000","0.822177","0.964796","-0.142619","0.182222","0.128595","0.053627","0.266667","0.200000","0.066667","0.466667","0.336364","0.130303","7","9"
"3x3","3x3-uct-0500","uct-0500","74","3","3.500000","1.000000","1.750000","1.000000","0.500000","1.500000","0.868042","0.957262","-0.089219","0.180556","0.132831","0.047724","0.333333","0.215190","0.118143","0.500000","0.354430","0.145570","8","9"
"3x3","3x3-uct-0500","uct-0500","74","4","5.000000","1.800000","3.000000","1.000000","1.000000","0.000000","0.780115","0.962259","-0.182144","0.226667","0.131170","0.095496","0.400000","0.224719","0.175281","0.533333","0.359551","0.173783","7","9"
"3x3","3x3-uct-0500","uct-0500","75","1","0.750000","0.000000","0.000000","0.250000","0.000000","3.250000","0.828352","0.970256","-0.141904","0.180556","0.127383","0.053172","0.250000","0.215190","0.034810","0.500000","0.341772","0.158228","7","9"
"3x3","3x3-uct-0500","uct-0500","75","2","2.600000","0.200000","1.400000","1.000000","0.400000","1.400000","0.906301","0.973236","-0.066935","0.146667","0.125283","0.021384","0.200000","0.205128","-0.005128","0.400000","0.333333","0.066667","8","9"
"3x3","3x3-uct-0500","uct-0500","75","3","2.500000","0.250000","0.750000","1.000000","0.000000","1.500000","0.670620","0.939201","-0.268581","0.250000","0.142007","0.107993","0.333333","0.238095","0.095238","0.583333","0.380952","0.202381","5","9"
"3x3","3x3-uct-0500","uct-0500","75","4","3.200000","0.800000","1.600000","1.000000","0.600000","0.800000","0.720077","0.935247","-0.215170","0.235556","0.144548","0.091008","0.333333","0.241758","0.091575","0.600000","0.395604","0.204396","6","9"
"3x3","3x3-uct-0500","uct-0500","76","1","1.250000","0.000000","0.250000","0.250000","0.000000","5.750000","0.775775","0.956693","-0.180918","0.194444","0.133867","0.060578","0.250000","0.226667","0.023333","0.500000","0.360000","0.140000","6","9"
"3x3","3x3-uct-0500","uct-0500","76","2","5.800000","1.800000","3.400000","1.000000","1.000000","1.200000","0.906301","0.963724","-0.057423","0.146667","0.131066","0.015601","0.200000","0.227723","-0.027723","0.400000","0.356436","0.043564","8","9"
"3x3","3x3-uct-0500","uct-0500","76","3","4.000000","1.250000","2.250000","1.000000","0.750000","3.000000","0.775775","0.954954","-0.179179","0.194444","0.136000","0.058444","0.250000","0.240000","0.010000","0.500000","0.373333","0.126667","6","9"
"3x3","3x3-uct-0500","uct-0500","76","4","4.000000","0.400000","1.800000","1.000000","0.600000","3.000000","0.880115","0.958275","-0.078160","0.164444","0.134466","0.029978","0.266667","0.236559","0.030108","0.466667","0.387097","0.079570","8","9"
"3x3","3x3-uct-0500","uct-0500","77","1","1.000000","0.250000","0.500000","0.250000","0.000000","5.000000","0.900775","0.964092","-0.063317","0.152778","0.130376","0.022402","0.250000","0.220779","0.029221","0.416667","0.350649","0.066017","8","9"
"3x3","3x3-uct-0500","uct-0500","77","2","3.000000","0.400000","1.600000","1.000000","0.400000","3.000000","0.746263","0.971267","-0.225005","0.217778","0.126276","0.091502","0.333333","0.205357","0.127976","0.533333","0.339286","0.194048","6","9"
"3x3","3x3-uct-0500","uct-0500","77","3","4.750000","1.250000","3.000000","1.000000","1.000000","1.250000","0.723197","0.975328","-0.252131","0.208333","0.125654","0.082680","0.250000","0.220779","0.029221","0.500000","0.337662","0.162338","5","9"
"3x3","3x3-uct-0500","uct-0500","77","4","4.000000","1.200000","2.200000","1.000000","1.000000","2.000000","0.846263","0.952352","-0.106090","0.191111","0.137544","0.053567","0.333333","0.241758","0.091575","0.533333","0.395604","0.137729","8","9"
"3x3","3x3-uct-0500","uct-0500","78","1","0.250000","0.000000","0.000000","0.000000","0.000000","4.750000","0.815465","0.964283","-0.148818","0.194444","0.130540","0.063904","0.333333","0.223684","0.109649","0.500000","0.355263","0.144737","7","9"
"3x3","3x3-uct-0500","uct-0500","78","2","3.400000","1.200000","2.000000","1.000000","0.600000","1.600000","0.804201","0.962823","-0.158623","0.200000","0.130293","0.069707","0.333333","0.212121","0.121212","0.533333","0.353535","0.179798","7","9"
"3x3","3x3-uct-0500","uct-0500","78","3","4.500000","1.250000","2.750000","1.000000","0.750000","0.500000","0.868042","0.953696","-0.085654","0.152778","0.135766","0.017012","0.166667","0.230769","-0.064103","0.333333","0.384615","-0.051282","7","9"
"3x3","3x3-uct-0500","uct-0500","78","4","4.200000","1.200000","2.600000","1.000000","1.000000","0.800000","0.880115","0.957865","-0.077751","0.164444","0.134892","0.029552","0.266667","0.241379","0.025287","0.466667","0.367816","0.098851","8","9"
"3x3","3x3-uct-0500","uct-0500","79","1","0.750000","0.000000","0.000000","0.250000","0.000000","4.250000","0.775775","0.964283","-0.188508","0.194444","0.130540","0.063904","0.250000","0.223684","0.026316","0.500000","0.355263","0.144737","6","9"
"3x3","3x3-uct-0500","uct-0500","79","2","4.000000","0.600000","1.600000","1.000000","0.400000","1.000000","0.820077","0.963578","-0.143502","0.191111","0.129808","0.061303","0.333333","0.211538","0.121795","0.466667","0.346154","0.120513","7","9"
"3x3","3x3-uct-0500","uct-0500","79","3","4.750000","1.250000","2.750000","1.000000","1.000000","0.250000","0.795620","0.940833","-0.145213","0.208333","0.139484","0.068849","0.333333","0.233766","0.099567","0.583333","0.376623","0.206710","7","9"
"3x3","3x3-uct-0500","uct-0500","79","4","4.200000","1.200000","2.200000","1.000000","0.800000","0.800000","0.811867","0.949810","-0.137943","0.191111","0.139120","0.051991","0.266667","0.252874","0.013793","0.533333","0.367816","0.165517","7","9"
"3x3","3x3-uct-0500","uct-0500","80","1","1.500000","0.250000","0.750000","0.750000","0.250000","1.500000","0.690465","0.940419","-0.249954","0.236111","0.143166","0.092945","0.333333","0.250000","0.083333","0.583333","0.397059","0.186275","5","9"
"3x3","3x3-uct-0500","uct-0500","80","2","2.800000","0.200000","0.800000","1.000000","0.000000","0.200000","0.575914","0.974449","-0.398534","0.297778","0.124755","0.173023","0.333333","0.203540","0.129794","0.666667","0.336283","0.330383","4","9"
"3x3","3x3-uct-0500","uct-0500","80","3","2.250000","0.500000","1.250000","1.000000","0.500000","0.750000","0.720572","0.956704","-0.236132","0.250000","0.134113","0.115887","0.416667","0.227848","0.188819","0.583333","0.379747","0.203586","6","9"
"3x3","3x3-uct-0500","uct-0500","80","4","2.400000","0.600000","0.800000","1.000000","0.000000","0.600000","0.780115","0.938415","-0.158300","0.191111","0.146220","0.044891","0.266667","0.265957","0.000709","0.466667","0.414894","0.051773","6","9"
"3x3","3x3-uct-0500","uct-0500","81","1","0.750000","0.000000","0.250000","0.000000","0.000000","4.250000","0.648149","0.960349","-0.312199","0.277778","0.131483","0.146295","0.416667","0.216216","0.200450","0.666667","0.351351","0.315315","5","9"
"3x3","3x3-uct-0500","uct-0500","81","2","3.000000","0.400000","1.000000","0.800000","0.400000","2.000000","0.644162","0.962298","-0.318136","0.271111","0.129433","0.141678","0.333333","0.200000","0.133333","0.666667","0.342857","0.323810","5","9"
"3x3","3x3-uct-0500","uct-0500","81","3","4.000000","1.250000","2.250000","1.000000","1.000000","1.000000","0.762887","0.968026","-0.205139","0.208333","0.128858","0.079475","0.333333","0.222222","0.111111","0.500000","0.347222","0.152778","6","9"
"3x3","3x3-uct-0500","uct-0500","81","4","5.000000","1.800000","3.200000","1.000000","1.000000","0.000000","0.822177","0.973091","-0.150914","0.182222","0.126648","0.055574","0.266667","0.221053","0.045614","0.466667","0.347368","0.119298","7","9"
"3x3","3x3-uct-0500","uct-0500","82","1","1.250000","0.000000","0.500000","0.500000","0.000000","2.750000","0.743042","0.952633","-0.209591","0.222222","0.136048","0.086174","0.333333","0.232877","0.100457","0.583333","0.369863","0.213470","6","9"
"3x3","3x3-uct-0500","uct-0500","82","2","2.600000","0.400000","0.600000","1.000000","0.000000","1.400000","0.651829","0.961613","-0.309784","0.262222","0.130909","0.131313","0.333333","0.218182","0.115152","0.600000","0.354545","0.245455","5","9"
"3x3","3x3-uct-0500","uct-0500","82","3","1.750000","0.500000","1.000000","0.750000","0.250000","2.250000","0.775775","0.922083","-0.146308","0.194444","0.139660","0.054784","0.250000","0.222222","0.027778","0.500000","0.375000","0.125000","6","8"
"3x3","3x3-uct-0500","uct-0500","82","4","2.600000","0.600000","1.000000","1.000000","0.200000","1.400000","0.746263","0.904308","-0.158045","0.217778","0.150888","0.066890","0.333333","0.256410","0.076923","0.533333","0.410256","0.123077","6","8"
"3x3","3x3-uct-0500","uct-0500","83","1","1.750000","0.000000","0.500000","0.500000","0.250000","3.250000","0.723197","0.952346","-0.229149","0.208333","0.135866","0.072468","0.250000","0.229730","0.020270","0.500000","0.364865","0.135135","5","9"
"3x3","3x3-uct-0500","uct-0500","83","2","3.400000","1.200000","2.000000","1.000000","0.800000","1.600000","0.678015","0.968867","-0.290853","0.244444","0.126962","0.117482","0.333333","0.201754","0.131579","0.600000","0.333333","0.266667","5","9"
"3x3","3x3-uct-0500","uct-0500","83","3","3.500000","1.000000","2.000000","1.000000","0.750000","1.500000","0.848197","0.958319","-0.110122","0.166667","0.133841","0.032826","0.250000","0.235294","0.014706","0.416667","0.364706","0.051961","7","9"
