"board","experiment_id","search_level","game_index","late_objective_placements","target_state_changed_rate","local_lead_changed_rate","contributes_to_securing_rate","global_comparison_changed_rate","global_outcome_still_mutable_rate","region_outcome_fixed_before_rate"
"6x6","6x6-uct-0500","uct-0500","37","24","0.875000","0.041667","0.583333","0.208333","1.000000","0.166667"
"6x6","6x6-uct-0500","uct-0500","38","25","0.960000","0.120000","0.440000","0.160000","1.000000","0.480000"
"6x6","6x6-uct-0500","uct-0500","39","27","0.888889","0.111111","0.629630","0.259259","1.000000","0.444444"
"6x6","6x6-uct-0500","uct-0500","40","20","0.750000","0.000000","0.400000","0.050000","0.850000","0.300000"
"6x6","6x6-uct-0500","uct-0500","41","21","1.000000","0.000000","0.666667","0.142857","1.000000","0.285714"
"6x6","6x6-uct-0500","uct-0500","42","21","0.857143","0.000000","0.571429","0.095238","1.000000","0.380952"
"6x6","6x6-uct-0500","uct-0500","43","27","0.925926","0.000000","0.370370","0.222222","1.000000","0.518519"
"6x6","6x6-uct-0500","uct-0500","44","25","0.840000","0.200000","0.480000","0.240000","1.000000","0.120000"
"6x6","6x6-uct-0500","uct-0500","45","25","0.880000","0.200000","0.440000","0.160000","1.000000","0.240000"
"6x6","6x6-uct-0500","uct-0500","46","28","0.892857","0.142857","0.500000","0.178571","0.928571","0.214286"
"6x6","6x6-uct-0500","uct-0500","47","23","1.000000","0.173913","0.347826","0.173913","1.000000","0.130435"
"6x6","6x6-uct-0500","uct-0500","48","27","0.851852","0.074074","0.407407","0.185185","1.000000","0.296296"
"6x6","6x6-uct-0500","uct-0500","49","25","0.840000","0.000000","0.480000","0.200000","0.960000","0.360000"
"6x6","6x6-uct-0500","uct-0500","50","24","0.833333","0.000000","0.583333","0.083333","1.000000","0.166667"
"6x6","6x6-uct-1000","uct-1000","1","21","0.809524","0.047619","0.428571","0.095238","1.000000","0.095238"
"6x6","6x6-uct-1000","uct-1000","2","30","0.866667","0.133333","0.300000","0.300000","1.000000","0.333333"
"6x6","6x6-uct-1000","uct-1000","3","17","0.941176","0.235294","0.470588","0.176471","1.000000","0.470588"
"6x6","6x6-uct-1000","uct-1000","4","28","0.892857","0.000000","0.500000","0.178571","1.000000","0.285714"
"6x6","6x6-uct-1000","uct-1000","5","27","0.888889","0.111111","0.370370","0.148148","1.000000","0.296296"
"6x6","6x6-uct-1000","uct-1000","6","25","0.960000","0.000000","0.520000","0.120000","1.000000","0.400000"
"6x6","6x6-uct-1000","uct-1000","7","28","1.000000","0.071429","0.428571","0.250000","1.000000","0.357143"
"6x6","6x6-uct-1000","uct-1000","8","26","0.846154","0.038462","0.269231","0.192308","1.000000","0.384615"
"6x6","6x6-uct-1000","uct-1000","9","23","0.869565","0.086957","0.478261","0.000000","1.000000","0.608696"
"6x6","6x6-uct-1000","uct-1000","10","29","0.827586","0.103448","0.379310","0.241379","1.000000","0.620690"
"6x6","6x6-uct-1000","uct-1000","11","29","0.862069","0.068966","0.310345","0.206897","1.000000","0.206897"
"6x6","6x6-uct-1000","uct-1000","12","23","0.869565","0.130435","0.434783","0.260870","0.956522","0.565217"
"6x6","6x6-uct-1000","uct-1000","13","21","0.809524","0.142857","0.285714","0.095238","1.000000","0.428571"
"6x6","6x6-uct-1000","uct-1000","14","22","0.954545","0.000000","0.500000","0.045455","1.000000","0.363636"
"6x6","6x6-uct-1000","uct-1000","15","23","0.869565","0.000000","0.304348","0.043478","1.000000","0.304348"
"6x6","6x6-uct-1000","uct-1000","16","23","0.913043","0.000000","0.391304","0.217391","1.000000","0.478261"
"6x6","6x6-uct-1000","uct-1000","17","16","0.875000","0.062500","0.625000","0.062500","1.000000","0.562500"
"6x6","6x6-uct-1000","uct-1000","18","27","0.888889","0.037037","0.481481","0.185185","1.000000","0.407407"
"6x6","6x6-uct-1000","uct-1000","19","23","0.869565","0.173913","0.478261","0.130435","1.000000","0.217391"
"6x6","6x6-uct-1000","uct-1000","20","28","0.892857","0.035714","0.535714","0.214286","1.000000","0.178571"
"6x6","6x6-uct-1000","uct-1000","21","21","0.952381","0.142857","0.571429","0.095238","1.000000","0.095238"
"6x6","6x6-uct-1000","uct-1000","22","29","0.931034","0.206897","0.517241","0.241379","1.000000","0.103448"
"6x6","6x6-uct-1000","uct-1000","23","24","0.916667","0.125000","0.541667","0.250000","1.000000","0.208333"
"6x6","6x6-uct-1000","uct-1000","24","26","0.807692","0.000000","0.384615","0.269231","1.000000","0.576923"
"6x6","6x6-uct-1000","uct-1000","25","30","0.800000","0.100000","0.433333","0.166667","1.000000","0.366667"
"6x6","6x6-uct-1000","uct-1000","26","34","0.941176","0.088235","0.411765","0.411765","1.000000","0.352941"
"6x6","6x6-uct-1000","uct-1000","27","30","0.866667","0.066667","0.200000","0.200000","1.000000","0.466667"
"6x6","6x6-uct-1000","uct-1000","28","17","0.941176","0.117647","0.411765","0.000000","1.000000","0.058824"
"6x6","6x6-uct-1000","uct-1000","29","22","0.863636","0.272727","0.545455","0.227273","1.000000","0.045455"
"6x6","6x6-uct-1000","uct-1000","30","22","0.818182","0.000000","0.409091","0.045455","1.000000","0.454545"
"6x6","6x6-uct-1000","uct-1000","31","27","0.888889","0.074074","0.444444","0.074074","1.000000","0.444444"
"6x6","6x6-uct-1000","uct-1000","32","26","0.961538","0.000000","0.500000","0.269231","1.000000","0.538462"
"6x6","6x6-uct-1000","uct-1000","33","31","0.935484","0.064516","0.354839","0.161290","1.000000","0.161290"
"6x6","6x6-uct-1000","uct-1000","34","20","0.800000","0.000000","0.450000","0.100000","1.000000","0.250000"
"6x6","6x6-uct-1000","uct-1000","35","28","0.964286","0.000000","0.535714","0.214286","1.000000","0.500000"
"6x6","6x6-uct-1000","uct-1000","36","25","0.840000","0.160000","0.480000","0.200000","1.000000","0.240000"
"6x6","6x6-uct-1000","uct-1000","37","22","0.954545","0.045455","0.636364","0.181818","1.000000","0.454545"
"6x6","6x6-uct-1000","uct-1000","38","24","0.916667","0.166667","0.291667","0.166667","1.000000","0.208333"
"6x6","6x6-uct-1000","uct-1000","39","22","0.909091","0.090909","0.363636","0.045455","1.000000","0.090909"
"6x6","6x6-uct-1000","uct-1000","40","21","0.809524","0.047619","0.380952","0.190476","0.952381","0.190476"
"6x6","6x6-uct-1000","uct-1000","41","28","1.000000","0.250000","0.321429","0.214286","1.000000","0.321429"
"6x6","6x6-uct-1000","uct-1000","42","22","0.818182","0.136364","0.227273","0.181818","0.954545","0.227273"
"6x6","6x6-uct-1000","uct-1000","43","28","0.892857","0.178571","0.357143","0.285714","1.000000","0.250000"
"6x6","6x6-uct-1000","uct-1000","44","31","0.967742","0.032258","0.451613","0.258065","1.000000","0.354839"
"6x6","6x6-uct-1000","uct-1000","45","22","0.818182","0.090909","0.500000","0.090909","1.000000","0.136364"
"6x6","6x6-uct-1000","uct-1000","46","24","0.875000","0.000000","0.416667","0.250000","0.958333","0.458333"
"6x6","6x6-uct-1000","uct-1000","47","27","0.888889","0.074074","0.481481","0.222222","1.000000","0.259259"
"6x6","6x6-uct-1000","uct-1000","48","28","0.892857","0.071429","0.250000","0.214286","1.000000","0.392857"
"6x6","6x6-uct-1000","uct-1000","49","27","0.925926","0.148148","0.296296","0.296296","1.000000","0.148148"
"6x6","6x6-uct-1000","uct-1000","50","22","0.863636","0.090909","0.545455","0.045455","1.000000","0.590909"
