"board","experiment_id","search_level","game_index","region","final_placement_turn","final_placement_band","receives_final_band_investment","remaining_turns","remaining_fraction","has_later_observation","all_later_opportunity_zero","unresolved_after_final_placement","local_outcome_fixed","censor_mode","classification"
"3x3","3x3-seeded-random","seeded-random","13","LM","16","4","true","2","0.111111","true","false","false","false","0.1","resolved_or_settled"
"3x3","3x3-seeded-random","seeded-random","13","LM","16","4","true","2","0.111111","true","false","false","false","0.2","resolved_or_settled"
"3x3","3x3-seeded-random","seeded-random","13","LH","18","4","true","0","0.000000","false","false","true","true","turns4","resolved_or_settled"
"3x3","3x3-seeded-random","seeded-random","13","LH","18","4","true","0","0.000000","false","false","true","true","0.1","resolved_or_settled"
"3x3","3x3-seeded-random","seeded-random","13","LH","18","4","true","0","0.000000","false","false","true","true","0.2","resolved_or_settled"
"3x3","3x3-seeded-random","seeded-random","13","ML","15","4","true","3","0.166667","true","false","true","false","turns4","end_censored"
"3x3","3x3-seeded-random","seeded-random","13","ML","15","4","true","3","0.166667","true","false","true","false","0.1","selectively_abandoned"
"3x3","3x3-seeded-random","seeded-random","13","ML","15","4","true","3","0.166667","true","false","true","false","0.2","end_censored"
"3x3","3x3-seeded-random","seeded-random","13","HL","13","3","false","5","0.277778","true","false","false","false","turns4","resolved_or_settled"
"3x3","3x3-seeded-random","seeded-random","13","HL","13","3","false","5","0.277778","true","false","false","false","0.1","resolved_or_settled"
"3x3","3x3-seeded-random","seeded-random","13","HL","13","3","false","5","0.277778","true","false","false","false","0.2","resolved_or_settled"
"3x3","3x3-seeded-random","seeded-random","13","HH","12","3","false","6","0.333333","true","false","true","false","turns4","selectively_abandoned"
"3x3","3x3-seeded-random","seeded-random","13","HH","12","3","false","6","0.333333","true","false","true","false","0.1","selectively_abandoned"
"3x3","3x3-seeded-random","seeded-random","13","HH","12","3","false","6","0.333333","true","false","true","false","0.2","selectively_abandoned"
"3x3","3x3-seeded-random","seeded-random","14","LL","18","4","true","0","0.000000","false","false","true","true","turns4","resolved_or_settled"
"3x3","3x3-seeded-random","seeded-random","14","LL","18","4","true","0","0.000000","false","false","true","true","0.1","resolved_or_settled"
"3x3","3x3-seeded-random","seeded-random","14","LL","18","4","true","0","0.000000","false","false","true","true","0.2","resolved_or_settled"
"3x3","3x3-seeded-random","seeded-random","14","LM","15","4","true","3","0.166667","true","false","true","false","turns4","end_censored"
"3x3","3x3-seeded-random","seeded-random","14","LM","15","4","true","3","0.166667","true","false","true","false","0.1","selectively_abandoned"
"3x3","3x3-seeded-random","seeded-random","14","LM","15","4","true","3","0.166667","true","false","true","false","0.2","end_censored"
"3x3","3x3-seeded-random","seeded-random","14","LH","13","3","false","5","0.277778","true","false","true","true","turns4","resolved_or_settled"
"3x3","3x3-seeded-random","seeded-random","14","LH","13","3","false","5","0.277778","true","false","true","true","0.1","resolved_or_settled"
"3x3","3x3-seeded-random","seeded-random","14","LH","13","3","false","5","0.277778","true","false","true","true","0.2","resolved_or_settled"
"3x3","3x3-seeded-random","seeded-random","14","ML","16","4","true","2","0.111111","true","false","true","false","turns4","end_censored"
"3x3","3x3-seeded-random","seeded-random","14","ML","16","4","true","2","0.111111","true","false","true","false","0.1","selectively_abandoned"
"3x3","3x3-seeded-random","seeded-random","14","ML","16","4","true","2","0.111111","true","false","true","false","0.2","end_censored"
"3x3","3x3-seeded-random","seeded-random","14","MM","9","2","false","9","0.500000","true","false","true","false","turns4","selectively_abandoned"
"3x3","3x3-seeded-random","seeded-random","14","MM","9","2","false","9","0.500000","true","false","true","false","0.1","selectively_abandoned"
"3x3","3x3-seeded-random","seeded-random","14","MM","9","2","false","9","0.500000","true","false","true","false","0.2","selectively_abandoned"
"3x3","3x3-seeded-random","seeded-random","14","HL","16","4","true","2","0.111111","true","false","true","true","turns4","resolved_or_settled"
"3x3","3x3-seeded-random","seeded-random","14","HL","16","4","true","2","0.111111","true","false","true","true","0.1","resolved_or_settled"
"3x3","3x3-seeded-random","seeded-random","14","HL","16","4","true","2","0.111111","true","false","true","true","0.2","resolved_or_settled"
"3x3","3x3-seeded-random","seeded-random","14","HM","17","4","true","1","0.055556","true","false","true","true","turns4","resolved_or_settled"
"3x3","3x3-seeded-random","seeded-random","14","HM","17","4","true","1","0.055556","true","false","true","true","0.1","resolved_or_settled"
"3x3","3x3-seeded-random","seeded-random","14","HM","17","4","true","1","0.055556","true","false","true","true","0.2","resolved_or_settled"
"3x3","3x3-seeded-random","seeded-random","15","LM","15","4","true","3","0.166667","true","false","true","false","turns4","end_censored"
"3x3","3x3-seeded-random","seeded-random","15","LM","15","4","true","3","0.166667","true","false","true","false","0.1","selectively_abandoned"
"3x3","3x3-seeded-random","seeded-random","15","LM","15","4","true","3","0.166667","true","false","true","false","0.2","end_censored"
"3x3","3x3-seeded-random","seeded-random","15","ML","17","4","true","1","0.055556","true","false","true","false","turns4","end_censored"
"3x3","3x3-seeded-random","seeded-random","15","ML","17","4","true","1","0.055556","true","false","true","false","0.1","end_censored"
"3x3","3x3-seeded-random","seeded-random","15","ML","17","4","true","1","0.055556","true","false","true","false","0.2","end_censored"
"3x3","3x3-seeded-random","seeded-random","15","MM","11","3","false","7","0.388889","true","false","true","false","turns4","selectively_abandoned"
"3x3","3x3-seeded-random","seeded-random","15","MM","11","3","false","7","0.388889","true","false","true","false","0.1","selectively_abandoned"
"3x3","3x3-seeded-random","seeded-random","15","MM","11","3","false","7","0.388889","true","false","true","false","0.2","selectively_abandoned"
"3x3","3x3-seeded-random","seeded-random","15","MH","12","3","false","6","0.333333","true","true","false","true","turns4","mechanically_closed"
"3x3","3x3-seeded-random","seeded-random","15","MH","12","3","false","6","0.333333","true","true","false","true","0.1","mechanically_closed"
"3x3","3x3-seeded-random","seeded-random","15","MH","12","3","false","6","0.333333","true","true","false","true","0.2","mechanically_closed"
"3x3","3x3-seeded-random","seeded-random","15","HL","18","4","true","0","0.000000","false","false","true","true","turns4","resolved_or_settled"
"3x3","3x3-seeded-random","seeded-random","15","HL","18","4","true","0","0.000000","false","false","true","true","0.1","resolved_or_settled"
"3x3","3x3-seeded-random","seeded-random","15","HL","18","4","true","0","0.000000","false","false","true","true","0.2","resolved_or_settled"
"3x3","3x3-seeded-random","seeded-random","15","HH","18","4","true","0","0.000000","false","false","false","true","turns4","resolved_or_settled"
"3x3","3x3-seeded-random","seeded-random","15","HH","18","4","true","0","0.000000","false","false","false","true","0.1","resolved_or_settled"
"3x3","3x3-seeded-random","seeded-random","15","HH","18","4","true","0","0.000000","false","false","false","true","0.2","resolved_or_settled"
"3x3","3x3-seeded-random","seeded-random","16","LL","18","4","true","0","0.000000","false","false","true","true","turns4","resolved_or_settled"
"3x3","3x3-seeded-random","seeded-random","16","LL","18","4","true","0","0.000000","false","false","true","true","0.1","resolved_or_settled"
"3x3","3x3-seeded-random","seeded-random","16","LL","18","4","true","0","0.000000","false","false","true","true","0.2","resolved_or_settled"
"3x3","3x3-seeded-random","seeded-random","16","LM","16","4","true","2","0.111111","true","false","true","true","turns4","resolved_or_settled"
"3x3","3x3-seeded-random","seeded-random","16","LM","16","4","true","2","0.111111","true","false","true","true","0.1","resolved_or_settled"
"3x3","3x3-seeded-random","seeded-random","16","LM","16","4","true","2","0.111111","true","false","true","true","0.2","resolved_or_settled"
"3x3","3x3-seeded-random","seeded-random","16","LH","17","4","true","1","0.055556","true","false","true","false","turns4","end_censored"
"3x3","3x3-seeded-random","seeded-random","16","LH","17","4","true","1","0.055556","true","false","true","false","0.1","end_censored"
"3x3","3x3-seeded-random","seeded-random","16","LH","17","4","true","1","0.055556","true","false","true","false","0.2","end_censored"
"3x3","3x3-seeded-random","seeded-random","16","HL","18","4","true","0","0.000000","false","false","false","true","turns4","resolved_or_settled"
"3x3","3x3-seeded-random","seeded-random","16","HL","18","4","true","0","0.000000","false","false","false","true","0.1","resolved_or_settled"
"3x3","3x3-seeded-random","seeded-random","16","HL","18","4","true","0","0.000000","false","false","false","true","0.2","resolved_or_settled"
"3x3","3x3-seeded-random","seeded-random","16","HM","8","2","false","10","0.555556","true","false","true","false","turns4","selectively_abandoned"
"3x3","3x3-seeded-random","seeded-random","16","HM","8","2","false","10","0.555556","true","false","true","false","0.1","selectively_abandoned"
"3x3","3x3-seeded-random","seeded-random","16","HM","8","2","false","10","0.555556","true","false","true","false","0.2","selectively_abandoned"
"3x3","3x3-seeded-random","seeded-random","16","HH","12","3","false","6","0.333333","true","false","true","false","turns4","selectively_abandoned"
"3x3","3x3-seeded-random","seeded-random","16","HH","12","3","false","6","0.333333","true","false","true","false","0.1","selectively_abandoned"
"3x3","3x3-seeded-random","seeded-random","16","HH","12","3","false","6","0.333333","true","false","true","false","0.2","selectively_abandoned"
"3x3","3x3-seeded-random","seeded-random","17","LL","17","4","true","1","0.055556","true","false","true","false","turns4","end_censored"
"3x3","3x3-seeded-random","seeded-random","17","LL","17","4","true","1","0.055556","true","false","true","false","0.1","end_censored"
"3x3","3x3-seeded-random","seeded-random","17","LL","17","4","true","1","0.055556","true","false","true","false","0.2","end_censored"
"3x3","3x3-seeded-random","seeded-random","17","LM","18","4","true","0","0.000000","false","false","true","true","turns4","resolved_or_settled"
"3x3","3x3-seeded-random","seeded-random","17","LM","18","4","true","0","0.000000","false","false","true","true","0.1","resolved_or_settled"
"3x3","3x3-seeded-random","seeded-random","17","LM","18","4","true","0","0.000000","false","false","true","true","0.2","resolved_or_settled"
"3x3","3x3-seeded-random","seeded-random","17","ML","18","4","true","0","0.000000","false","false","false","true","turns4","resolved_or_settled"
"3x3","3x3-seeded-random","seeded-random","17","ML","18","4","true","0","0.000000","false","false","false","true","0.1","resolved_or_settled"
"3x3","3x3-seeded-random","seeded-random","17","ML","18","4","true","0","0.000000","false","false","false","true","0.2","resolved_or_settled"
"3x3","3x3-seeded-random","seeded-random","17","MM","15","4","true","3","0.166667","true","false","false","false","turns4","resolved_or_settled"
"3x3","3x3-seeded-random","seeded-random","17","MM","15","4","true","3","0.166667","true","false","false","false","0.1","resolved_or_settled"
"3x3","3x3-seeded-random","seeded-random","17","MM","15","4","true","3","0.166667","true","false","false","false","0.2","resolved_or_settled"
"3x3","3x3-seeded-random","seeded-random","17","HL","18","4","true","0","0.000000","false","false","true","true","turns4","resolved_or_settled"
"3x3","3x3-seeded-random","seeded-random","17","HL","18","4","true","0","0.000000","false","false","true","true","0.1","resolved_or_settled"
"3x3","3x3-seeded-random","seeded-random","17","HL","18","4","true","0","0.000000","false","false","true","true","0.2","resolved_or_settled"
"3x3","3x3-seeded-random","seeded-random","17","HM","16","4","true","2","0.111111","true","false","true","false","turns4","end_censored"
"3x3","3x3-seeded-random","seeded-random","17","HM","16","4","true","2","0.111111","true","false","true","false","0.1","selectively_abandoned"
