experiment_id,game_index,turn_number,placement_number,mover,target,target_type,supply_source
"uct-10000-self-play","7","21","2","1","O30","objective","S31"
"uct-10000-self-play","7","21","3","1","S34","supply",""
"uct-10000-self-play","7","22","1","2","S40","supply",""
"uct-10000-self-play","7","22","2","2","O11","objective","S11"
"uct-10000-self-play","7","22","3","2","O13","objective","S23"
"uct-10000-self-play","7","23","1","1","O32","objective","S33"
"uct-10000-self-play","7","23","2","1","S20","supply",""
"uct-10000-self-play","7","23","3","1","S01","supply",""
"uct-10000-self-play","7","24","1","2","O30","objective","S40"
"uct-10000-self-play","7","24","2","2","O11","objective","S11"
"uct-10000-self-play","7","24","3","2","O22","objective","S23"
"uct-10000-self-play","8","1","1","1","S22","supply",""
"uct-10000-self-play","8","1","2","1","S21","supply",""
"uct-10000-self-play","8","1","3","1","S11","supply",""
"uct-10000-self-play","8","2","1","2","S21","supply",""
"uct-10000-self-play","8","2","2","2","S22","supply",""
"uct-10000-self-play","8","2","3","2","S11","supply",""
"uct-10000-self-play","8","3","1","1","S33","supply",""
"uct-10000-self-play","8","3","2","1","S23","supply",""
"uct-10000-self-play","8","3","3","1","S32","supply",""
"uct-10000-self-play","8","4","1","2","S21","supply",""
"uct-10000-self-play","8","4","2","2","S11","supply",""
"uct-10000-self-play","8","4","3","2","S22","supply",""
"uct-10000-self-play","8","5","1","1","O22","objective","S32"
"uct-10000-self-play","8","5","2","1","O22","objective","S23"
"uct-10000-self-play","8","5","3","1","O22","objective","S33"
"uct-10000-self-play","8","6","1","2","O01","objective","S11"
"uct-10000-self-play","8","6","2","2","S12","supply",""
"uct-10000-self-play","8","6","3","2","O11","objective","S21"
"uct-10000-self-play","8","7","1","1","O33","objective","S33"
"uct-10000-self-play","8","7","2","1","S12","supply",""
"uct-10000-self-play","8","7","3","1","S11","supply",""
"uct-10000-self-play","8","8","1","2","S11","supply",""
"uct-10000-self-play","8","8","2","2","O11","objective","S21"
"uct-10000-self-play","8","8","3","2","O11","objective","S22"
"uct-10000-self-play","8","9","1","1","O33","objective","S33"
"uct-10000-self-play","8","9","2","1","O23","objective","S23"
"uct-10000-self-play","8","9","3","1","O32","objective","S32"
"uct-10000-self-play","8","10","1","2","O01","objective","S11"
"uct-10000-self-play","8","10","2","2","S33","supply",""
"uct-10000-self-play","8","10","3","2","O10","objective","S21"
"uct-10000-self-play","8","11","1","1","O23","objective","S23"
"uct-10000-self-play","8","11","2","1","S33","supply",""
"uct-10000-self-play","8","11","3","1","O32","objective","S32"
"uct-10000-self-play","8","12","1","2","S33","supply",""
"uct-10000-self-play","8","12","2","2","O01","objective","S11"
"uct-10000-self-play","8","12","3","2","O10","objective","S21"
"uct-10000-self-play","8","13","1","1","O32","objective","S32"
"uct-10000-self-play","8","13","2","1","O23","objective","S23"
"uct-10000-self-play","8","13","3","1","S21","supply",""
"uct-10000-self-play","8","14","1","2","O10","objective","S11"
"uct-10000-self-play","8","14","2","2","O12","objective","S22"
"uct-10000-self-play","8","14","3","2","S13","supply",""
"uct-10000-self-play","8","15","1","1","S13","supply",""
"uct-10000-self-play","8","15","2","1","O13","objective","S23"
"uct-10000-self-play","8","15","3","1","O21","objective","S32"
"uct-10000-self-play","8","16","1","2","O12","objective","S22"
"uct-10000-self-play","8","16","2","2","S13","supply",""
"uct-10000-self-play","8","16","3","2","O00","objective","S11"
"uct-10000-self-play","8","17","1","1","S13","supply",""
"uct-10000-self-play","8","17","2","1","O21","objective","S32"
"uct-10000-self-play","8","17","3","1","S22","supply",""
"uct-10000-self-play","8","18","1","2","O00","objective","S11"
"uct-10000-self-play","8","18","2","2","S32","supply",""
"uct-10000-self-play","8","18","3","2","S13","supply",""
"uct-10000-self-play","8","19","1","1","O13","objective","S23"
"uct-10000-self-play","8","19","2","1","S34","supply",""
"uct-10000-self-play","8","19","3","1","S33","supply",""
"uct-10000-self-play","8","20","1","2","O00","objective","S11"
"uct-10000-self-play","8","20","2","2","O12","objective","S13"
"uct-10000-self-play","8","20","3","2","S23","supply",""
"uct-10000-self-play","8","21","1","1","O33","objective","S34"
"uct-10000-self-play","8","21","2","1","S23","supply",""
"uct-10000-self-play","8","21","3","1","S22","supply",""
"uct-10000-self-play","8","22","1","2","S23","supply",""
"uct-10000-self-play","8","22","2","2","O03","objective","S13"
"uct-10000-self-play","8","22","3","2","S31","supply",""
"uct-10000-self-play","8","23","1","1","O21","objective","S22"
"uct-10000-self-play","8","23","2","1","S31","supply",""
"uct-10000-self-play","8","23","3","1","S34","supply",""
"uct-10000-self-play","8","24","1","2","O02","objective","S13"
"uct-10000-self-play","8","24","2","2","S34","supply",""
"uct-10000-self-play","8","24","3","2","S01","supply",""
"uct-10000-self-play","9","1","1","1","S12","supply",""
"uct-10000-self-play","9","1","2","1","S13","supply",""
"uct-10000-self-play","9","1","3","1","S30","supply",""
"uct-10000-self-play","9","2","1","2","S22","supply",""
"uct-10000-self-play","9","2","2","2","S32","supply",""
"uct-10000-self-play","9","2","3","2","S21","supply",""
"uct-10000-self-play","9","3","1","1","O12","objective","S12"
"uct-10000-self-play","9","3","2","1","O12","objective","S13"
"uct-10000-self-play","9","3","3","1","S22","supply",""
"uct-10000-self-play","9","4","1","2","S13","supply",""
"uct-10000-self-play","9","4","2","2","S12","supply",""
"uct-10000-self-play","9","4","3","2","S31","supply",""
"uct-10000-self-play","9","5","1","1","S12","supply",""
"uct-10000-self-play","9","5","2","1","S31","supply",""
"uct-10000-self-play","9","5","3","1","S13","supply",""
"uct-10000-self-play","9","6","1","2","O20","objective","S21"
"uct-10000-self-play","9","6","2","2","S31","supply",""
"uct-10000-self-play","9","6","3","2","O32","objective","S32"
"uct-10000-self-play","9","7","1","1","O12","objective","S12"
"uct-10000-self-play","9","7","2","1","S32","supply",""
"uct-10000-self-play","9","7","3","1","S21","supply",""
"uct-10000-self-play","9","8","1","2","O20","objective","S31"
"uct-10000-self-play","9","8","2","2","S21","supply",""
"uct-10000-self-play","9","8","3","2","S32","supply",""
"uct-10000-self-play","9","9","1","1","S21","supply",""
"uct-10000-self-play","9","9","2","1","S31","supply",""
"uct-10000-self-play","9","9","3","1","S21","supply",""
"uct-10000-self-play","9","10","1","2","S31","supply",""
"uct-10000-self-play","9","10","2","2","O32","objective","S32"
"uct-10000-self-play","9","10","3","2","S42","supply",""
"uct-10000-self-play","9","11","1","1","O11","objective","S21"
"uct-10000-self-play","9","11","2","1","O11","objective","S12"
"uct-10000-self-play","9","11","3","1","O02","objective","S13"
"uct-10000-self-play","9","12","1","2","O20","objective","S31"
"uct-10000-self-play","9","12","2","2","O32","objective","S42"
"uct-10000-self-play","9","12","3","2","O21","objective","S32"
"uct-10000-self-play","9","13","1","1","O02","objective","S13"
"uct-10000-self-play","9","13","2","1","O02","objective","S12"
"uct-10000-self-play","9","13","3","1","O11","objective","S21"
"uct-10000-self-play","9","14","1","2","O21","objective","S32"
"uct-10000-self-play","9","14","2","2","O31","objective","S42"
"uct-10000-self-play","9","14","3","2","O21","objective","S31"
"uct-10000-self-play","9","15","1","1","O13","objective","S13"
"uct-10000-self-play","9","15","2","1","O01","objective","S12"
"uct-10000-self-play","9","15","3","1","O30","objective","S30"
"uct-10000-self-play","9","16","1","2","O31","objective","S31"
"uct-10000-self-play","9","16","2","2","O31","objective","S42"
"uct-10000-self-play","9","16","3","2","O22","objective","S32"
"uct-10000-self-play","9","17","1","1","O13","objective","S13"
"uct-10000-self-play","9","17","2","1","O30","objective","S30"
"uct-10000-self-play","9","17","3","1","O01","objective","S12"
"uct-10000-self-play","9","18","1","2","O22","objective","S32"
"uct-10000-self-play","9","18","2","2","S33","supply",""
"uct-10000-self-play","9","18","3","2","S12","supply",""
"uct-10000-self-play","9","19","1","1","O13","objective","S13"
"uct-10000-self-play","9","19","2","1","O30","objective","S30"
"uct-10000-self-play","9","19","3","1","O10","objective","S21"
"uct-10000-self-play","9","20","1","2","O22","objective","S32"
"uct-10000-self-play","9","20","2","2","O33","objective","S33"
"uct-10000-self-play","9","20","3","2","S11","supply",""
"uct-10000-self-play","9","21","1","1","O03","objective","S13"
"uct-10000-self-play","9","21","2","1","S33","supply",""
"uct-10000-self-play","9","21","3","1","S01","supply",""
"uct-10000-self-play","9","22","1","2","O00","objective","S11"
"uct-10000-self-play","9","22","2","2","S00","supply",""
"uct-10000-self-play","9","22","3","2","S10","supply",""
"uct-10000-self-play","9","23","1","1","O01","objective","S01"
"uct-10000-self-play","9","23","2","1","S14","supply",""
"uct-10000-self-play","9","23","3","1","S11","supply",""
"uct-10000-self-play","9","24","1","2","O00","objective","S10"
"uct-10000-self-play","9","24","2","2","S20","supply",""
"uct-10000-self-play","9","24","3","2","S10","supply",""
"uct-10000-self-play","10","1","1","1","S13","supply",""
"uct-10000-self-play","10","1","2","1","S23","supply",""
"uct-10000-self-play","10","1","3","1","S22","supply",""
"uct-10000-self-play","10","2","1","2","S13","supply",""
"uct-10000-self-play","10","2","2","2","S33","supply",""
"uct-10000-self-play","10","2","3","2","S22","supply",""
"uct-10000-self-play","10","3","1","1","O13","objective","S23"
"uct-10000-self-play","10","3","2","1","S13","supply",""
"uct-10000-self-play","10","3","3","1","S33","supply",""
"uct-10000-self-play","10","4","1","2","S13","supply",""
"uct-10000-self-play","10","4","2","2","S13","supply",""
"uct-10000-self-play","10","4","3","2","S23","supply",""
"uct-10000-self-play","10","5","1","1","S23","supply",""
"uct-10000-self-play","10","5","2","1","S33","supply",""
"uct-10000-self-play","10","5","3","1","S24","supply",""
"uct-10000-self-play","10","6","1","2","S23","supply",""
"uct-10000-self-play","10","6","2","2","S23","supply",""
"uct-10000-self-play","10","6","3","2","O02","objective","S13"
"uct-10000-self-play","10","7","1","1","O13","objective","S24"
"uct-10000-self-play","10","7","2","1","O23","objective","S33"
"uct-10000-self-play","10","7","3","1","S14","supply",""
"uct-10000-self-play","10","8","1","2","O02","objective","S13"
"uct-10000-self-play","10","8","2","2","O12","objective","S23"
"uct-10000-self-play","10","8","3","2","S24","supply",""
"uct-10000-self-play","10","9","1","1","O13","objective","S14"
"uct-10000-self-play","10","9","2","1","O23","objective","S33"
"uct-10000-self-play","10","9","3","1","S24","supply",""
"uct-10000-self-play","10","10","1","2","O02","objective","S13"
"uct-10000-self-play","10","10","2","2","O12","objective","S23"
"uct-10000-self-play","10","10","3","2","S33","supply",""
"uct-10000-self-play","10","11","1","1","O23","objective","S24"
"uct-10000-self-play","10","11","2","1","O03","objective","S14"
"uct-10000-self-play","10","11","3","1","S31","supply",""
"uct-10000-self-play","10","12","1","2","O03","objective","S13"
"uct-10000-self-play","10","12","2","2","O12","objective","S23"
"uct-10000-self-play","10","12","3","2","S03","supply",""
"uct-10000-self-play","10","13","1","1","O03","objective","S14"
"uct-10000-self-play","10","13","2","1","O30","objective","S31"
"uct-10000-self-play","10","13","3","1","S03","supply",""
"uct-10000-self-play","10","14","1","2","O03","objective","S13"
"uct-10000-self-play","10","14","2","2","S14","supply",""
"uct-10000-self-play","10","14","3","2","S03","supply",""
"uct-10000-self-play","10","15","1","1","O30","objective","S31"
"uct-10000-self-play","10","15","2","1","S41","supply",""
"uct-10000-self-play","10","15","3","1","S20","supply",""
"uct-10000-self-play","10","16","1","2","O03","objective","S03"
"uct-10000-self-play","10","16","2","2","S31","supply",""
"uct-10000-self-play","10","16","3","2","S41","supply",""
"uct-10000-self-play","10","17","1","1","S31","supply",""
"uct-10000-self-play","10","17","2","1","O20","objective","S20"
"uct-10000-self-play","10","17","3","1","S41","supply",""
"uct-10000-self-play","10","18","1","2","S31","supply",""
"uct-10000-self-play","10","18","2","2","S41","supply",""
"uct-10000-self-play","10","18","3","2","O22","objective","S23"
"uct-10000-self-play","10","19","1","1","S31","supply",""
"uct-10000-self-play","10","19","2","1","O20","objective","S20"
"uct-10000-self-play","10","19","3","1","S30","supply",""
"uct-10000-self-play","10","20","1","2","S30","supply",""
"uct-10000-self-play","10","20","2","2","O22","objective","S23"
"uct-10000-self-play","10","20","3","2","S22","supply",""
"uct-10000-self-play","10","21","1","1","O30","objective","S31"
"uct-10000-self-play","10","21","2","1","O20","objective","S20"
"uct-10000-self-play","10","21","3","1","S22","supply",""
"uct-10000-self-play","10","22","1","2","O22","objective","S23"
"uct-10000-self-play","10","22","2","2","S11","supply",""
"uct-10000-self-play","10","22","3","2","S32","supply",""
"uct-10000-self-play","10","23","1","1","O10","objective","S20"
"uct-10000-self-play","10","23","2","1","O31","objective","S31"
"uct-10000-self-play","10","23","3","1","S11","supply",""
"uct-10000-self-play","10","24","1","2","S30","supply",""
"uct-10000-self-play","10","24","2","2","S30","supply",""
"uct-10000-self-play","10","24","3","2","O32","objective","S32"
"uct-10000-self-play","11","1","1","1","S31","supply",""
"uct-10000-self-play","11","1","2","1","S23","supply",""
"uct-10000-self-play","11","1","3","1","S21","supply",""
"uct-10000-self-play","11","2","1","2","S41","supply",""
"uct-10000-self-play","11","2","2","2","S12","supply",""
"uct-10000-self-play","11","2","3","2","S02","supply",""
"uct-10000-self-play","11","3","1","1","O21","objective","S21"
"uct-10000-self-play","11","3","2","1","O21","objective","S31"
"uct-10000-self-play","11","3","3","1","S12","supply",""
"uct-10000-self-play","11","4","1","2","O30","objective","S41"
"uct-10000-self-play","11","4","2","2","O02","objective","S02"
"uct-10000-self-play","11","4","3","2","S33","supply",""
"uct-10000-self-play","11","5","1","1","O21","objective","S21"
"uct-10000-self-play","11","5","2","1","O30","objective","S31"
"uct-10000-self-play","11","5","3","1","O12","objective","S23"
"uct-10000-self-play","11","6","1","2","O30","objective","S41"
"uct-10000-self-play","11","6","2","2","O02","objective","S02"
"uct-10000-self-play","11","6","3","2","O32","objective","S33"
"uct-10000-self-play","11","7","1","1","S41","supply",""
"uct-10000-self-play","11","7","2","1","O30","objective","S31"
"uct-10000-self-play","11","7","3","1","S30","supply",""
"uct-10000-self-play","11","8","1","2","O32","objective","S33"
"uct-10000-self-play","11","8","2","2","S31","supply",""
"uct-10000-self-play","11","8","3","2","O02","objective","S02"
"uct-10000-self-play","11","9","1","1","O30","objective","S30"
"uct-10000-self-play","11","9","2","1","O12","objective","S23"
"uct-10000-self-play","11","9","3","1","S33","supply",""
"uct-10000-self-play","11","10","1","2","S33","supply",""
"uct-10000-self-play","11","10","2","2","O01","objective","S02"
"uct-10000-self-play","11","10","3","2","S11","supply",""
"uct-10000-self-play","11","11","1","1","O12","objective","S23"
"uct-10000-self-play","11","11","2","1","S33","supply",""
"uct-10000-self-play","11","11","3","1","O10","objective","S21"
