"board","experiment_id","search_level","game_index","turn_number","progress","active_fronts","backlog_size","dormant_k2","dominant_focus"
"7x7","7x7-uct-1000","uct-1000","12","41","0.8541666666666666","6","4","2","MM"
"7x7","7x7-uct-1000","uct-1000","12","42","0.875","6","3","2",""
"7x7","7x7-uct-1000","uct-1000","12","43","0.8958333333333334","5","2","1",""
"7x7","7x7-uct-1000","uct-1000","12","44","0.9166666666666666","6","3","1",""
"7x7","7x7-uct-1000","uct-1000","12","45","0.9375","7","4","1",""
"7x7","7x7-uct-1000","uct-1000","12","46","0.9583333333333334","7","4","1",""
"7x7","7x7-uct-1000","uct-1000","12","47","0.9791666666666666","8","5","4",""
"7x7","7x7-uct-1000","uct-1000","12","48","1","8","5","3",""
"7x7","7x7-uct-1000","uct-1000","13","1","0.020833333333333332","0","0","0",""
"7x7","7x7-uct-1000","uct-1000","13","2","0.041666666666666664","2","0","0",""
"7x7","7x7-uct-1000","uct-1000","13","3","0.0625","2","2","0","HL"
"7x7","7x7-uct-1000","uct-1000","13","4","0.08333333333333333","3","0","0",""
"7x7","7x7-uct-1000","uct-1000","13","5","0.10416666666666667","4","3","0",""
"7x7","7x7-uct-1000","uct-1000","13","6","0.125","4","2","2","MM"
"7x7","7x7-uct-1000","uct-1000","13","7","0.14583333333333334","4","3","1",""
"7x7","7x7-uct-1000","uct-1000","13","8","0.16666666666666666","3","2","1","MM"
"7x7","7x7-uct-1000","uct-1000","13","9","0.1875","4","2","1","MH"
"7x7","7x7-uct-1000","uct-1000","13","10","0.20833333333333334","5","2","1",""
"7x7","7x7-uct-1000","uct-1000","13","11","0.22916666666666666","6","4","2",""
"7x7","7x7-uct-1000","uct-1000","13","12","0.25","6","4","3","MM"
"7x7","7x7-uct-1000","uct-1000","13","13","0.2708333333333333","5","3","2","MM"
"7x7","7x7-uct-1000","uct-1000","13","14","0.2916666666666667","6","3","1",""
"7x7","7x7-uct-1000","uct-1000","13","15","0.3125","6","4","2",""
"7x7","7x7-uct-1000","uct-1000","13","16","0.3333333333333333","6","3","3",""
"7x7","7x7-uct-1000","uct-1000","13","17","0.3541666666666667","5","2","1",""
"7x7","7x7-uct-1000","uct-1000","13","18","0.375","4","1","0",""
"7x7","7x7-uct-1000","uct-1000","13","19","0.3958333333333333","5","4","1","HL"
"7x7","7x7-uct-1000","uct-1000","13","20","0.4166666666666667","6","4","3","MH"
"7x7","7x7-uct-1000","uct-1000","13","21","0.4375","6","4","2",""
"7x7","7x7-uct-1000","uct-1000","13","22","0.4583333333333333","6","4","2","MH"
"7x7","7x7-uct-1000","uct-1000","13","23","0.4791666666666667","6","4","3","HL"
"7x7","7x7-uct-1000","uct-1000","13","24","0.5","6","4","2","LH"
"7x7","7x7-uct-1000","uct-1000","13","25","0.5208333333333334","5","3","2",""
"7x7","7x7-uct-1000","uct-1000","13","26","0.5416666666666666","6","3","2",""
"7x7","7x7-uct-1000","uct-1000","13","27","0.5625","6","3","1",""
"7x7","7x7-uct-1000","uct-1000","13","28","0.5833333333333334","6","4","2","MM"
"7x7","7x7-uct-1000","uct-1000","13","29","0.6041666666666666","6","3","2",""
"7x7","7x7-uct-1000","uct-1000","13","30","0.625","4","2","0","MM"
"7x7","7x7-uct-1000","uct-1000","13","31","0.6458333333333334","4","2","0",""
"7x7","7x7-uct-1000","uct-1000","13","32","0.6666666666666666","5","2","1",""
"7x7","7x7-uct-1000","uct-1000","13","33","0.6875","5","3","1",""
"7x7","7x7-uct-1000","uct-1000","13","34","0.7083333333333334","5","2","1",""
"7x7","7x7-uct-1000","uct-1000","13","35","0.7291666666666666","6","4","1",""
"7x7","7x7-uct-1000","uct-1000","13","36","0.75","8","5","3",""
"7x7","7x7-uct-1000","uct-1000","13","37","0.7708333333333334","7","4","3",""
"7x7","7x7-uct-1000","uct-1000","13","38","0.7916666666666666","6","5","2","MM"
"7x7","7x7-uct-1000","uct-1000","13","39","0.8125","6","4","4","HL"
"7x7","7x7-uct-1000","uct-1000","13","40","0.8333333333333334","5","3","2","HH"
"7x7","7x7-uct-1000","uct-1000","13","41","0.8541666666666666","4","2","1","LM"
"7x7","7x7-uct-1000","uct-1000","13","42","0.875","5","4","2","MH"
"7x7","7x7-uct-1000","uct-1000","13","43","0.8958333333333334","6","3","2",""
"7x7","7x7-uct-1000","uct-1000","13","44","0.9166666666666666","5","2","1",""
"7x7","7x7-uct-1000","uct-1000","13","45","0.9375","5","3","1","HM"
"7x7","7x7-uct-1000","uct-1000","13","46","0.9583333333333334","6","4","2",""
"7x7","7x7-uct-1000","uct-1000","13","47","0.9791666666666666","6","3","2",""
"7x7","7x7-uct-1000","uct-1000","13","48","1","6","4","2","HH"
"7x7","7x7-uct-1000","uct-1000","14","1","0.020833333333333332","0","0","0",""
"7x7","7x7-uct-1000","uct-1000","14","2","0.041666666666666664","1","0","0","HH"
"7x7","7x7-uct-1000","uct-1000","14","3","0.0625","1","1","0",""
"7x7","7x7-uct-1000","uct-1000","14","4","0.08333333333333333","3","1","1",""
"7x7","7x7-uct-1000","uct-1000","14","5","0.10416666666666667","3","2","0","ML"
"7x7","7x7-uct-1000","uct-1000","14","6","0.125","4","2","1",""
"7x7","7x7-uct-1000","uct-1000","14","7","0.14583333333333334","4","2","1",""
"7x7","7x7-uct-1000","uct-1000","14","8","0.16666666666666666","4","3","1","HH"
"7x7","7x7-uct-1000","uct-1000","14","9","0.1875","5","4","3",""
"7x7","7x7-uct-1000","uct-1000","14","10","0.20833333333333334","4","1","1",""
"7x7","7x7-uct-1000","uct-1000","14","11","0.22916666666666666","4","2","0",""
"7x7","7x7-uct-1000","uct-1000","14","12","0.25","4","1","1",""
"7x7","7x7-uct-1000","uct-1000","14","13","0.2708333333333333","4","3","1",""
"7x7","7x7-uct-1000","uct-1000","14","14","0.2916666666666667","4","1","0",""
"7x7","7x7-uct-1000","uct-1000","14","15","0.3125","4","3","1",""
"7x7","7x7-uct-1000","uct-1000","14","16","0.3333333333333333","4","2","1","ML"
"7x7","7x7-uct-1000","uct-1000","14","17","0.3541666666666667","4","2","0",""
"7x7","7x7-uct-1000","uct-1000","14","18","0.375","4","1","0",""
"7x7","7x7-uct-1000","uct-1000","14","19","0.3958333333333333","4","3","1","HH"
"7x7","7x7-uct-1000","uct-1000","14","20","0.4166666666666667","5","2","1",""
"7x7","7x7-uct-1000","uct-1000","14","21","0.4375","5","4","2","HM"
"7x7","7x7-uct-1000","uct-1000","14","22","0.4583333333333333","5","2","2",""
"7x7","7x7-uct-1000","uct-1000","14","23","0.4791666666666667","6","3","0",""
"7x7","7x7-uct-1000","uct-1000","14","24","0.5","7","4","1",""
"7x7","7x7-uct-1000","uct-1000","14","25","0.5208333333333334","7","4","2",""
"7x7","7x7-uct-1000","uct-1000","14","26","0.5416666666666666","7","4","2",""
"7x7","7x7-uct-1000","uct-1000","14","27","0.5625","7","4","2",""
"7x7","7x7-uct-1000","uct-1000","14","28","0.5833333333333334","6","3","1",""
"7x7","7x7-uct-1000","uct-1000","14","29","0.6041666666666666","6","4","2","LL"
"7x7","7x7-uct-1000","uct-1000","14","30","0.625","8","5","3",""
"7x7","7x7-uct-1000","uct-1000","14","31","0.6458333333333334","7","5","2",""
"7x7","7x7-uct-1000","uct-1000","14","32","0.6666666666666666","7","5","3","HM"
"7x7","7x7-uct-1000","uct-1000","14","33","0.6875","7","6","4","LM"
"7x7","7x7-uct-1000","uct-1000","14","34","0.7083333333333334","5","3","2","ML"
"7x7","7x7-uct-1000","uct-1000","14","35","0.7291666666666666","6","4","2",""
"7x7","7x7-uct-1000","uct-1000","14","36","0.75","6","3","3",""
"7x7","7x7-uct-1000","uct-1000","14","37","0.7708333333333334","6","4","1","HH"
"7x7","7x7-uct-1000","uct-1000","14","38","0.7916666666666666","6","4","3","ML"
"7x7","7x7-uct-1000","uct-1000","14","39","0.8125","7","5","3","LL"
"7x7","7x7-uct-1000","uct-1000","14","40","0.8333333333333334","5","3","2",""
"7x7","7x7-uct-1000","uct-1000","14","41","0.8541666666666666","5","2","1",""
"7x7","7x7-uct-1000","uct-1000","14","42","0.875","5","3","0","HM"
"7x7","7x7-uct-1000","uct-1000","14","43","0.8958333333333334","6","4","2","LH"
"7x7","7x7-uct-1000","uct-1000","14","44","0.9166666666666666","6","4","2","ML"
"7x7","7x7-uct-1000","uct-1000","14","45","0.9375","6","4","3","ML"
"7x7","7x7-uct-1000","uct-1000","14","46","0.9583333333333334","6","5","3","MM"
"7x7","7x7-uct-1000","uct-1000","14","47","0.9791666666666666","5","3","3","MM"
"7x7","7x7-uct-1000","uct-1000","14","48","1","6","4","2","HM"
"7x7","7x7-uct-1000","uct-1000","15","1","0.020833333333333332","0","0","0",""
"7x7","7x7-uct-1000","uct-1000","15","2","0.041666666666666664","1","0","0",""
"7x7","7x7-uct-1000","uct-1000","15","3","0.0625","1","1","0",""
"7x7","7x7-uct-1000","uct-1000","15","4","0.08333333333333333","1","1","1",""
"7x7","7x7-uct-1000","uct-1000","15","5","0.10416666666666667","2","1","1","HH"
"7x7","7x7-uct-1000","uct-1000","15","6","0.125","3","1","0",""
"7x7","7x7-uct-1000","uct-1000","15","7","0.14583333333333334","3","2","1","LH"
"7x7","7x7-uct-1000","uct-1000","15","8","0.16666666666666666","4","1","0",""
"7x7","7x7-uct-1000","uct-1000","15","9","0.1875","5","3","1",""
"7x7","7x7-uct-1000","uct-1000","15","10","0.20833333333333334","7","5","3","LL"
"7x7","7x7-uct-1000","uct-1000","15","11","0.22916666666666666","7","4","2",""
"7x7","7x7-uct-1000","uct-1000","15","12","0.25","6","4","2",""
"7x7","7x7-uct-1000","uct-1000","15","13","0.2708333333333333","6","3","2",""
"7x7","7x7-uct-1000","uct-1000","15","14","0.2916666666666667","4","3","1","HL"
"7x7","7x7-uct-1000","uct-1000","15","15","0.3125","4","1","1",""
"7x7","7x7-uct-1000","uct-1000","15","16","0.3333333333333333","4","3","1","HL"
"7x7","7x7-uct-1000","uct-1000","15","17","0.3541666666666667","4","2","1","LH"
"7x7","7x7-uct-1000","uct-1000","15","18","0.375","5","3","1",""
"7x7","7x7-uct-1000","uct-1000","15","19","0.3958333333333333","5","3","2","LM"
"7x7","7x7-uct-1000","uct-1000","15","20","0.4166666666666667","6","4","3",""
"7x7","7x7-uct-1000","uct-1000","15","21","0.4375","5","3","1","HH"
"7x7","7x7-uct-1000","uct-1000","15","22","0.4583333333333333","5","2","0",""
"7x7","7x7-uct-1000","uct-1000","15","23","0.4791666666666667","5","3","1","MM"
"7x7","7x7-uct-1000","uct-1000","15","24","0.5","5","4","3","HL"
"7x7","7x7-uct-1000","uct-1000","15","25","0.5208333333333334","6","3","2",""
"7x7","7x7-uct-1000","uct-1000","15","26","0.5416666666666666","5","3","1",""
"7x7","7x7-uct-1000","uct-1000","15","27","0.5625","6","3","2",""
"7x7","7x7-uct-1000","uct-1000","15","28","0.5833333333333334","7","4","1",""
"7x7","7x7-uct-1000","uct-1000","15","29","0.6041666666666666","7","4","2",""
"7x7","7x7-uct-1000","uct-1000","15","30","0.625","7","6","3","HL"
"7x7","7x7-uct-1000","uct-1000","15","31","0.6458333333333334","6","4","3","HH"
"7x7","7x7-uct-1000","uct-1000","15","32","0.6666666666666666","6","3","2",""
"7x7","7x7-uct-1000","uct-1000","15","33","0.6875","5","2","1",""
"7x7","7x7-uct-1000","uct-1000","15","34","0.7083333333333334","5","3","1","LL"
"7x7","7x7-uct-1000","uct-1000","15","35","0.7291666666666666","5","2","0",""
"7x7","7x7-uct-1000","uct-1000","15","36","0.75","6","4","1","LL"
"7x7","7x7-uct-1000","uct-1000","15","37","0.7708333333333334","6","4","2","MM"
"7x7","7x7-uct-1000","uct-1000","15","38","0.7916666666666666","5","3","1","LM"
"7x7","7x7-uct-1000","uct-1000","15","39","0.8125","5","3","1","MM"
"7x7","7x7-uct-1000","uct-1000","15","40","0.8333333333333334","6","4","2","LH"
"7x7","7x7-uct-1000","uct-1000","15","41","0.8541666666666666","5","3","2","LL"
"7x7","7x7-uct-1000","uct-1000","15","42","0.875","5","4","3","LM"
"7x7","7x7-uct-1000","uct-1000","15","43","0.8958333333333334","4","2","2","LM"
"7x7","7x7-uct-1000","uct-1000","15","44","0.9166666666666666","5","2","1",""
"7x7","7x7-uct-1000","uct-1000","15","45","0.9375","5","3","1","MM"
"7x7","7x7-uct-1000","uct-1000","15","46","0.9583333333333334","6","3","3",""
"7x7","7x7-uct-1000","uct-1000","15","47","0.9791666666666666","5","3","2","MM"
"7x7","7x7-uct-1000","uct-1000","15","48","1","4","2","1","LL"
"7x7","7x7-uct-1000","uct-1000","16","1","0.020833333333333332","0","0","0","HL"
"7x7","7x7-uct-1000","uct-1000","16","2","0.041666666666666664","1","0","0",""
"7x7","7x7-uct-1000","uct-1000","16","3","0.0625","1","0","0","HL"
"7x7","7x7-uct-1000","uct-1000","16","4","0.08333333333333333","2","1","0",""
"7x7","7x7-uct-1000","uct-1000","16","5","0.10416666666666667","2","1","0",""
"7x7","7x7-uct-1000","uct-1000","16","6","0.125","2","2","1",""
"7x7","7x7-uct-1000","uct-1000","16","7","0.14583333333333334","3","2","2","LM"
"7x7","7x7-uct-1000","uct-1000","16","8","0.16666666666666666","2","1","1","MM"
"7x7","7x7-uct-1000","uct-1000","16","9","0.1875","4","1","0",""
"7x7","7x7-uct-1000","uct-1000","16","10","0.20833333333333334","4","2","1","MM"
"7x7","7x7-uct-1000","uct-1000","16","11","0.22916666666666666","4","3","2",""
"7x7","7x7-uct-1000","uct-1000","16","12","0.25","3","1","1","MM"
"7x7","7x7-uct-1000","uct-1000","16","13","0.2708333333333333","4","2","0",""
"7x7","7x7-uct-1000","uct-1000","16","14","0.2916666666666667","4","1","0",""
"7x7","7x7-uct-1000","uct-1000","16","15","0.3125","4","3","1","LM"
"7x7","7x7-uct-1000","uct-1000","16","16","0.3333333333333333","4","2","1","LH"
"7x7","7x7-uct-1000","uct-1000","16","17","0.3541666666666667","5","2","0",""
"7x7","7x7-uct-1000","uct-1000","16","18","0.375","6","3","2",""
"7x7","7x7-uct-1000","uct-1000","16","19","0.3958333333333333","6","4","2","HL"
"7x7","7x7-uct-1000","uct-1000","16","20","0.4166666666666667","5","3","1","ML"
"7x7","7x7-uct-1000","uct-1000","16","21","0.4375","6","5","3",""
"7x7","7x7-uct-1000","uct-1000","16","22","0.4583333333333333","5","4","3","MM"
"7x7","7x7-uct-1000","uct-1000","16","23","0.4791666666666667","5","3","2",""
"7x7","7x7-uct-1000","uct-1000","16","24","0.5","5","3","1","ML"
"7x7","7x7-uct-1000","uct-1000","16","25","0.5208333333333334","6","3","2",""
"7x7","7x7-uct-1000","uct-1000","16","26","0.5416666666666666","6","3","0",""
"7x7","7x7-uct-1000","uct-1000","16","27","0.5625","6","3","1",""
"7x7","7x7-uct-1000","uct-1000","16","28","0.5833333333333334","6","3","2",""
"7x7","7x7-uct-1000","uct-1000","16","29","0.6041666666666666","7","5","2","MH"
"7x7","7x7-uct-1000","uct-1000","16","30","0.625","6","3","2",""
"7x7","7x7-uct-1000","uct-1000","16","31","0.6458333333333334","6","3","0",""
"7x7","7x7-uct-1000","uct-1000","16","32","0.6666666666666666","7","4","2",""
"7x7","7x7-uct-1000","uct-1000","16","33","0.6875","7","5","3","LL"
"7x7","7x7-uct-1000","uct-1000","16","34","0.7083333333333334","6","3","2",""
"7x7","7x7-uct-1000","uct-1000","16","35","0.7291666666666666","7","4","2",""
"7x7","7x7-uct-1000","uct-1000","16","36","0.75","6","3","0",""
"7x7","7x7-uct-1000","uct-1000","16","37","0.7708333333333334","7","6","3","MM"
"7x7","7x7-uct-1000","uct-1000","16","38","0.7916666666666666","7","4","3",""
"7x7","7x7-uct-1000","uct-1000","16","39","0.8125","6","3","0",""
"7x7","7x7-uct-1000","uct-1000","16","40","0.8333333333333334","6","4","2","LL"
"7x7","7x7-uct-1000","uct-1000","16","41","0.8541666666666666","7","4","2",""
"7x7","7x7-uct-1000","uct-1000","16","42","0.875","7","4","2",""
"7x7","7x7-uct-1000","uct-1000","16","43","0.8958333333333334","7","5","4","MM"
"7x7","7x7-uct-1000","uct-1000","16","44","0.9166666666666666","6","4","2","HM"
"7x7","7x7-uct-1000","uct-1000","16","45","0.9375","7","4","3",""
"7x7","7x7-uct-1000","uct-1000","16","46","0.9583333333333334","7","4","1",""
"7x7","7x7-uct-1000","uct-1000","16","47","0.9791666666666666","7","5","3","LM"
"7x7","7x7-uct-1000","uct-1000","16","48","1","7","4","3",""
"7x7","7x7-uct-1000","uct-1000","17","1","0.020833333333333332","0","0","0",""
"7x7","7x7-uct-1000","uct-1000","17","2","0.041666666666666664","1","0","0","HM"
"7x7","7x7-uct-1000","uct-1000","17","3","0.0625","1","1","0","ML"
"7x7","7x7-uct-1000","uct-1000","17","4","0.08333333333333333","2","1","1",""
"7x7","7x7-uct-1000","uct-1000","17","5","0.10416666666666667","3","2","1",""
"7x7","7x7-uct-1000","uct-1000","17","6","0.125","2","1","0",""
"7x7","7x7-uct-1000","uct-1000","17","7","0.14583333333333334","3","2","1","MM"
"7x7","7x7-uct-1000","uct-1000","17","8","0.16666666666666666","4","2","1","MH"
"7x7","7x7-uct-1000","uct-1000","17","9","0.1875","4","3","1",""
"7x7","7x7-uct-1000","uct-1000","17","10","0.20833333333333334","5","3","2",""
"7x7","7x7-uct-1000","uct-1000","17","11","0.22916666666666666","6","4","3",""
"7x7","7x7-uct-1000","uct-1000","17","12","0.25","4","2","1",""
"7x7","7x7-uct-1000","uct-1000","17","13","0.2708333333333333","5","3","1","MH"
"7x7","7x7-uct-1000","uct-1000","17","14","0.2916666666666667","4","2","2",""
"7x7","7x7-uct-1000","uct-1000","17","15","0.3125","4","3","2","MM"
"7x7","7x7-uct-1000","uct-1000","17","16","0.3333333333333333","3","0","0",""
"7x7","7x7-uct-1000","uct-1000","17","17","0.3541666666666667","3","1","0",""
"7x7","7x7-uct-1000","uct-1000","17","18","0.375","4","2","1","MH"
"7x7","7x7-uct-1000","uct-1000","17","19","0.3958333333333333","4","3","2","ML"
"7x7","7x7-uct-1000","uct-1000","17","20","0.4166666666666667","4","2","1",""
"7x7","7x7-uct-1000","uct-1000","17","21","0.4375","5","2","1",""
"7x7","7x7-uct-1000","uct-1000","17","22","0.4583333333333333","5","3","0","MH"
"7x7","7x7-uct-1000","uct-1000","17","23","0.4791666666666667","6","4","2",""
"7x7","7x7-uct-1000","uct-1000","17","24","0.5","6","4","2",""
"7x7","7x7-uct-1000","uct-1000","17","25","0.5208333333333334","6","4","2",""
"7x7","7x7-uct-1000","uct-1000","17","26","0.5416666666666666","7","5","3",""
"7x7","7x7-uct-1000","uct-1000","17","27","0.5625","6","3","3",""
"7x7","7x7-uct-1000","uct-1000","17","28","0.5833333333333334","6","5","2","MH"
"7x7","7x7-uct-1000","uct-1000","17","29","0.6041666666666666","6","3","3",""
"7x7","7x7-uct-1000","uct-1000","17","30","0.625","6","4","3","MH"
"7x7","7x7-uct-1000","uct-1000","17","31","0.6458333333333334","5","2","0",""
"7x7","7x7-uct-1000","uct-1000","17","32","0.6666666666666666","5","2","0",""
"7x7","7x7-uct-1000","uct-1000","17","33","0.6875","5","3","0","LH"
"7x7","7x7-uct-1000","uct-1000","17","34","0.7083333333333334","5","2","1",""
"7x7","7x7-uct-1000","uct-1000","17","35","0.7291666666666666","7","4","1",""
"7x7","7x7-uct-1000","uct-1000","17","36","0.75","8","5","2",""
"7x7","7x7-uct-1000","uct-1000","17","37","0.7708333333333334","7","5","2","MM"
"7x7","7x7-uct-1000","uct-1000","17","38","0.7916666666666666","8","6","4","MH"
"7x7","7x7-uct-1000","uct-1000","17","39","0.8125","8","5","3",""
"7x7","7x7-uct-1000","uct-1000","17","40","0.8333333333333334","7","4","3",""
"7x7","7x7-uct-1000","uct-1000","17","41","0.8541666666666666","6","3","2",""
"7x7","7x7-uct-1000","uct-1000","17","42","0.875","6","3","0",""
"7x7","7x7-uct-1000","uct-1000","17","43","0.8958333333333334","8","5","2",""
"7x7","7x7-uct-1000","uct-1000","17","44","0.9166666666666666","8","5","3",""
"7x7","7x7-uct-1000","uct-1000","17","45","0.9375","8","5","2",""
"7x7","7x7-uct-1000","uct-1000","17","46","0.9583333333333334","7","4","2",""
"7x7","7x7-uct-1000","uct-1000","17","47","0.9791666666666666","6","4","2","MM"
"7x7","7x7-uct-1000","uct-1000","17","48","1","5","3","2","ML"
"7x7","7x7-uct-1000","uct-1000","18","1","0.020833333333333332","0","0","0","ML"
"7x7","7x7-uct-1000","uct-1000","18","2","0.041666666666666664","1","0","0","HH"
"7x7","7x7-uct-1000","uct-1000","18","3","0.0625","1","1","0","MM"
"7x7","7x7-uct-1000","uct-1000","18","4","0.08333333333333333","1","1","1","HH"
"7x7","7x7-uct-1000","uct-1000","18","5","0.10416666666666667","1","1","1","LH"
"7x7","7x7-uct-1000","uct-1000","18","6","0.125","1","0","0",""
"7x7","7x7-uct-1000","uct-1000","18","7","0.14583333333333334","2","0","0",""
"7x7","7x7-uct-1000","uct-1000","18","8","0.16666666666666666","3","1","0",""
"7x7","7x7-uct-1000","uct-1000","18","9","0.1875","3","2","0",""
"7x7","7x7-uct-1000","uct-1000","18","10","0.20833333333333334","4","2","1",""
"7x7","7x7-uct-1000","uct-1000","18","11","0.22916666666666666","5","3","1",""
"7x7","7x7-uct-1000","uct-1000","18","12","0.25","4","2","1","HH"
"7x7","7x7-uct-1000","uct-1000","18","13","0.2708333333333333","4","3","1","LM"
"7x7","7x7-uct-1000","uct-1000","18","14","0.2916666666666667","6","3","3",""
"7x7","7x7-uct-1000","uct-1000","18","15","0.3125","6","4","2","MM"
"7x7","7x7-uct-1000","uct-1000","18","16","0.3333333333333333","6","3","1",""
"7x7","7x7-uct-1000","uct-1000","18","17","0.3541666666666667","6","3","0",""
"7x7","7x7-uct-1000","uct-1000","18","18","0.375","6","3","1",""
"7x7","7x7-uct-1000","uct-1000","18","19","0.3958333333333333","6","3","1",""
"7x7","7x7-uct-1000","uct-1000","18","20","0.4166666666666667","6","4","2","ML"
"7x7","7x7-uct-1000","uct-1000","18","21","0.4375","6","3","2",""
"7x7","7x7-uct-1000","uct-1000","18","22","0.4583333333333333","6","3","1",""
"7x7","7x7-uct-1000","uct-1000","18","23","0.4791666666666667","5","4","1","MM"
"7x7","7x7-uct-1000","uct-1000","18","24","0.5","5","2","2",""
"7x7","7x7-uct-1000","uct-1000","18","25","0.5208333333333334","5","2","1",""
"7x7","7x7-uct-1000","uct-1000","18","26","0.5416666666666666","5","3","1","LL"
"7x7","7x7-uct-1000","uct-1000","18","27","0.5625","6","4","2",""
"7x7","7x7-uct-1000","uct-1000","18","28","0.5833333333333334","7","4","3",""
"7x7","7x7-uct-1000","uct-1000","18","29","0.6041666666666666","6","5","2","LL"
"7x7","7x7-uct-1000","uct-1000","18","30","0.625","6","3","3",""
"7x7","7x7-uct-1000","uct-1000","18","31","0.6458333333333334","6","3","2",""
"7x7","7x7-uct-1000","uct-1000","18","32","0.6666666666666666","5","3","1","MH"
"7x7","7x7-uct-1000","uct-1000","18","33","0.6875","5","2","2",""
"7x7","7x7-uct-1000","uct-1000","18","34","0.7083333333333334","6","3","2",""
"7x7","7x7-uct-1000","uct-1000","18","35","0.7291666666666666","4","2","1","LL"
"7x7","7x7-uct-1000","uct-1000","18","36","0.75","5","2","2",""
"7x7","7x7-uct-1000","uct-1000","18","37","0.7708333333333334","5","3","1","MM"
"7x7","7x7-uct-1000","uct-1000","18","38","0.7916666666666666","4","1","1",""
"7x7","7x7-uct-1000","uct-1000","18","39","0.8125","6","3","0",""
"7x7","7x7-uct-1000","uct-1000","18","40","0.8333333333333334","6","3","1",""
"7x7","7x7-uct-1000","uct-1000","18","41","0.8541666666666666","7","5","2","LH"
"7x7","7x7-uct-1000","uct-1000","18","42","0.875","8","5","3",""
"7x7","7x7-uct-1000","uct-1000","18","43","0.8958333333333334","7","4","3",""
"7x7","7x7-uct-1000","uct-1000","18","44","0.9166666666666666","7","4","1",""
"7x7","7x7-uct-1000","uct-1000","18","45","0.9375","7","5","2","LL"
"7x7","7x7-uct-1000","uct-1000","18","46","0.9583333333333334","8","5","3",""
"7x7","7x7-uct-1000","uct-1000","18","47","0.9791666666666666","7","5","3","MH"
"7x7","7x7-uct-1000","uct-1000","18","48","1","7","4","2",""
"7x7","7x7-uct-1000","uct-1000","19","1","0.020833333333333332","0","0","0","LH"
"7x7","7x7-uct-1000","uct-1000","19","2","0.041666666666666664","1","0","0",""
"7x7","7x7-uct-1000","uct-1000","19","3","0.0625","1","1","0",""
"7x7","7x7-uct-1000","uct-1000","19","4","0.08333333333333333","3","0","0",""
"7x7","7x7-uct-1000","uct-1000","19","5","0.10416666666666667","4","2","0",""
"7x7","7x7-uct-1000","uct-1000","19","6","0.125","4","2","2",""
"7x7","7x7-uct-1000","uct-1000","19","7","0.14583333333333334","4","2","1",""
"7x7","7x7-uct-1000","uct-1000","19","8","0.16666666666666666","4","2","1","MM"
"7x7","7x7-uct-1000","uct-1000","19","9","0.1875","4","4","2","LH"
"7x7","7x7-uct-1000","uct-1000","19","10","0.20833333333333334","4","2","2",""
"7x7","7x7-uct-1000","uct-1000","19","11","0.22916666666666666","3","2","1","LH"
"7x7","7x7-uct-1000","uct-1000","19","12","0.25","3","2","1","HM"
"7x7","7x7-uct-1000","uct-1000","19","13","0.2708333333333333","4","2","1",""
