"board","experiment_id","iteration_limit","game_index","turn_number","progress","placement_number","mover","target","region","p1_placements_before","p2_placements_before","p1_placements_after","p2_placements_after","target_state_before","target_state_after_move","target_state_turn_end","target_p1_before","target_p2_before","target_p1_after_move","target_p2_after_move","target_p1_turn_end","target_p2_turn_end","objective_snapshot_before","objective_snapshot_after_move","objective_snapshot_turn_end"
"7x7-p84","7x7-p84-uct-0500","500","1","23","0.410714","3","1","O40","ML","35","33","36","33","0","1","1","0","0","1","0","1","0","1:1:0|2:1:2|0:0:0|2:0:1|0:1:1|2:0:2|0:0:0|3:3:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|1:1:0|0:0:0|0:0:0|2:0:2|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:2|1:1:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|2:1:2|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:2:0|0:0:0|0:0:0","1:1:0|2:1:2|0:0:0|2:0:1|0:1:1|2:0:2|0:0:0|3:3:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|1:1:0|0:0:0|0:0:0|2:0:2|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|2:0:2|1:1:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|2:1:2|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:2:0|0:0:0|0:0:0","1:1:0|2:1:2|0:0:0|2:0:1|0:1:1|2:0:2|0:0:0|3:3:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|1:1:0|0:0:0|0:0:0|2:0:2|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|2:0:2|1:1:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|2:1:2|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:2:0|0:0:0|0:0:0"
"7x7-p84","7x7-p84-uct-0500","500","1","24","0.428571","3","2","O02","LM","36","35","36","36","0","2","2","0","0","0","1","0","1","1:1:0|2:1:2|0:0:0|2:0:1|0:1:1|2:0:2|0:0:0|3:3:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|1:1:0|0:0:0|0:0:0|2:0:2|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|2:0:2|1:1:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|2:1:2|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:2:0|0:0:0|0:0:0","1:1:0|2:1:2|2:0:1|2:0:1|0:1:1|2:0:2|0:0:0|3:3:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|1:1:0|0:0:0|0:0:0|2:0:2|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|2:0:2|1:1:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|2:1:2|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:2:0|0:0:0|0:0:0","1:1:0|2:1:2|2:0:1|2:0:1|0:1:1|2:0:2|0:0:0|3:3:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|1:1:0|0:0:0|0:0:0|2:0:2|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|2:0:2|1:1:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|2:1:2|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:2:0|0:0:0|0:0:0"
"7x7-p84","7x7-p84-uct-0500","500","1","25","0.446429","1","1","O50","HL","36","36","37","36","0","0","1","0","0","1","0","1","0","1:1:0|2:1:2|2:0:1|2:0:1|0:1:1|2:0:2|0:0:0|3:3:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|1:1:0|0:0:0|0:0:0|2:0:2|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|2:0:2|1:1:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|2:1:2|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:2:0|0:0:0|0:0:0","1:1:0|2:1:2|2:0:1|2:0:1|0:1:1|2:0:2|0:0:0|3:3:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|1:1:0|0:0:0|0:0:0|2:0:2|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|2:0:2|1:1:0|1:1:0|0:1:0|0:0:0|0:0:0|0:0:0|2:1:2|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:2:0|0:0:0|0:0:0","1:1:0|2:1:2|2:0:1|2:0:1|0:1:1|2:0:2|0:0:0|3:3:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|1:2:0|0:0:0|0:0:0|2:0:2|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|2:0:2|1:1:0|1:1:0|1:1:0|0:0:0|0:0:0|0:0:0|2:1:2|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:2:0|0:0:0|0:0:0"
"7x7-p84","7x7-p84-uct-0500","500","1","25","0.446429","2","1","O20","ML","37","36","38","36","1","1","1","1","0","2","0","2","0","1:1:0|2:1:2|2:0:1|2:0:1|0:1:1|2:0:2|0:0:0|3:3:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|1:1:0|0:0:0|0:0:0|2:0:2|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|2:0:2|1:1:0|1:1:0|0:1:0|0:0:0|0:0:0|0:0:0|2:1:2|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:2:0|0:0:0|0:0:0","1:1:0|2:1:2|2:0:1|2:0:1|0:1:1|2:0:2|0:0:0|3:3:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|1:2:0|0:0:0|0:0:0|2:0:2|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|2:0:2|1:1:0|1:1:0|0:1:0|0:0:0|0:0:0|0:0:0|2:1:2|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:2:0|0:0:0|0:0:0","1:1:0|2:1:2|2:0:1|2:0:1|0:1:1|2:0:2|0:0:0|3:3:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|1:2:0|0:0:0|0:0:0|2:0:2|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|2:0:2|1:1:0|1:1:0|1:1:0|0:0:0|0:0:0|0:0:0|2:1:2|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:2:0|0:0:0|0:0:0"
"7x7-p84","7x7-p84-uct-0500","500","1","26","0.464286","1","2","O44","MM","39","36","39","37","2","2","4","0","2","0","3","0","3","1:1:0|2:1:2|2:0:1|2:0:1|0:1:1|2:0:2|0:0:0|3:3:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|1:2:0|0:0:0|0:0:0|2:0:2|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|2:0:2|1:1:0|1:1:0|1:1:0|0:0:0|0:0:0|0:0:0|2:1:2|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:2:0|0:0:0|0:0:0","1:1:0|2:1:2|2:0:1|2:0:1|0:1:1|2:0:2|0:0:0|3:3:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|1:2:0|0:0:0|0:0:0|2:0:2|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|2:0:3|1:1:0|1:1:0|1:1:0|0:0:0|0:0:0|0:0:0|2:1:2|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:2:0|0:0:0|0:0:0","1:1:0|2:1:2|2:0:1|2:0:1|0:1:1|2:0:2|0:0:0|3:3:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|1:2:0|0:0:0|0:0:0|2:0:2|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|4:0:3|1:1:0|1:1:0|1:1:0|0:0:0|0:0:0|0:0:0|2:1:2|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:2:0|0:0:0|0:0:0"
"7x7-p84","7x7-p84-uct-0500","500","1","27","0.482143","1","1","O46","MH","39","39","40","39","1","1","3","1","0","2","0","3","0","1:1:0|2:1:2|2:0:1|2:0:1|0:1:1|2:0:2|0:0:0|3:3:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|1:2:0|0:0:0|0:0:0|2:0:2|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|4:0:3|1:1:0|1:1:0|1:1:0|0:0:0|0:0:0|0:0:0|2:1:2|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:2:0|0:0:0|0:0:0","1:1:0|2:1:2|2:0:1|2:0:1|0:1:1|2:0:2|0:0:0|3:3:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|1:2:0|0:0:0|0:0:0|2:0:2|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|4:0:3|1:1:0|1:2:0|1:1:0|0:0:0|0:0:0|0:0:0|2:1:2|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:2:0|0:0:0|0:0:0","1:1:0|2:1:2|2:0:1|2:0:1|0:1:1|2:0:2|0:0:0|3:3:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|1:2:0|0:0:0|0:0:0|2:0:2|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|1:1:0|1:1:0|0:0:0|0:0:0|0:0:0|4:0:3|1:1:0|3:3:0|1:1:0|0:0:0|0:0:0|0:0:0|2:1:2|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:2:0|0:0:0|0:0:0"
"7x7-p84","7x7-p84-uct-0500","500","1","27","0.482143","2","1","O36","MH","40","39","41","39","0","0","1","0","0","1","0","1","0","1:1:0|2:1:2|2:0:1|2:0:1|0:1:1|2:0:2|0:0:0|3:3:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|1:2:0|0:0:0|0:0:0|2:0:2|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|4:0:3|1:1:0|1:2:0|1:1:0|0:0:0|0:0:0|0:0:0|2:1:2|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:2:0|0:0:0|0:0:0","1:1:0|2:1:2|2:0:1|2:0:1|0:1:1|2:0:2|0:0:0|3:3:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|1:2:0|0:0:0|0:0:0|2:0:2|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:1:0|1:1:0|0:0:0|0:0:0|0:0:0|4:0:3|1:1:0|1:2:0|1:1:0|0:0:0|0:0:0|0:0:0|2:1:2|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:2:0|0:0:0|0:0:0","1:1:0|2:1:2|2:0:1|2:0:1|0:1:1|2:0:2|0:0:0|3:3:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|1:2:0|0:0:0|0:0:0|2:0:2|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|1:1:0|1:1:0|0:0:0|0:0:0|0:0:0|4:0:3|1:1:0|3:3:0|1:1:0|0:0:0|0:0:0|0:0:0|2:1:2|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:2:0|0:0:0|0:0:0"
"7x7-p84","7x7-p84-uct-0500","500","1","27","0.482143","3","1","O46","MH","41","39","42","39","1","3","3","2","0","3","0","3","0","1:1:0|2:1:2|2:0:1|2:0:1|0:1:1|2:0:2|0:0:0|3:3:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|1:2:0|0:0:0|0:0:0|2:0:2|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|0:1:0|1:1:0|0:0:0|0:0:0|0:0:0|4:0:3|1:1:0|1:2:0|1:1:0|0:0:0|0:0:0|0:0:0|2:1:2|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:2:0|0:0:0|0:0:0","1:1:0|2:1:2|2:0:1|2:0:1|0:1:1|2:0:2|0:0:0|3:3:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|1:2:0|0:0:0|0:0:0|2:0:2|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|1:1:0|1:1:0|0:0:0|0:0:0|0:0:0|4:0:3|1:1:0|3:3:0|1:1:0|0:0:0|0:0:0|0:0:0|2:1:2|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:2:0|0:0:0|0:0:0","1:1:0|2:1:2|2:0:1|2:0:1|0:1:1|2:0:2|0:0:0|3:3:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|1:2:0|0:0:0|0:0:0|2:0:2|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|1:1:0|1:1:0|0:0:0|0:0:0|0:0:0|4:0:3|1:1:0|3:3:0|1:1:0|0:0:0|0:0:0|0:0:0|2:1:2|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:2:0|0:0:0|0:0:0"
"7x7-p84","7x7-p84-uct-0500","500","1","29","0.517857","1","1","O06","LH","42","42","43","42","0","0","1","0","0","1","0","1","0","1:1:0|2:1:2|2:0:1|2:0:1|0:1:1|2:0:2|0:0:0|3:3:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|1:2:0|0:0:0|0:0:0|2:0:2|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|1:1:0|1:1:0|0:0:0|0:0:0|0:0:0|4:0:3|1:1:0|3:3:0|1:1:0|0:0:0|0:0:0|0:0:0|2:1:2|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:2:0|0:0:0|0:0:0","1:1:0|2:1:2|2:0:1|2:0:1|0:1:1|2:0:2|0:1:0|3:3:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|1:2:0|0:0:0|0:0:0|2:0:2|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|1:1:0|1:1:0|0:0:0|0:0:0|0:0:0|4:0:3|1:1:0|3:3:0|1:1:0|0:0:0|0:0:0|0:0:0|2:1:2|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:2:0|0:0:0|0:0:0","1:1:0|2:1:2|2:0:1|2:0:1|0:1:1|2:0:2|1:1:0|3:3:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|1:2:0|0:0:0|0:0:0|2:0:2|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|1:1:0|1:2:0|0:0:0|0:0:0|0:0:0|4:0:3|1:1:0|3:3:0|1:1:0|0:0:0|0:0:0|0:0:0|2:1:2|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:2:0|0:0:0|0:0:0"
"7x7-p84","7x7-p84-uct-0500","500","1","29","0.517857","2","1","O40","ML","43","42","44","42","1","1","1","1","0","2","0","2","0","1:1:0|2:1:2|2:0:1|2:0:1|0:1:1|2:0:2|0:1:0|3:3:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|1:2:0|0:0:0|0:0:0|2:0:2|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|1:1:0|1:1:0|0:0:0|0:0:0|0:0:0|4:0:3|1:1:0|3:3:0|1:1:0|0:0:0|0:0:0|0:0:0|2:1:2|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:2:0|0:0:0|0:0:0","1:1:0|2:1:2|2:0:1|2:0:1|0:1:1|2:0:2|0:1:0|3:3:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|1:2:0|0:0:0|0:0:0|2:0:2|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|1:1:0|1:2:0|0:0:0|0:0:0|0:0:0|4:0:3|1:1:0|3:3:0|1:1:0|0:0:0|0:0:0|0:0:0|2:1:2|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:2:0|0:0:0|0:0:0","1:1:0|2:1:2|2:0:1|2:0:1|0:1:1|2:0:2|1:1:0|3:3:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|1:2:0|0:0:0|0:0:0|2:0:2|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|1:1:0|1:2:0|0:0:0|0:0:0|0:0:0|4:0:3|1:1:0|3:3:0|1:1:0|0:0:0|0:0:0|0:0:0|2:1:2|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:2:0|0:0:0|0:0:0"
"7x7-p84","7x7-p84-uct-0500","500","1","30","0.535714","1","2","O00","LL","45","42","45","43","1","1","0","1","0","1","1","1","1","1:1:0|2:1:2|2:0:1|2:0:1|0:1:1|2:0:2|1:1:0|3:3:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|1:2:0|0:0:0|0:0:0|2:0:2|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|1:1:0|1:2:0|0:0:0|0:0:0|0:0:0|4:0:3|1:1:0|3:3:0|1:1:0|0:0:0|0:0:0|0:0:0|2:1:2|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:2:0|0:0:0|0:0:0","1:1:1|2:1:2|2:0:1|2:0:1|0:1:1|2:0:2|1:1:0|3:3:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|1:2:0|0:0:0|0:0:0|2:0:2|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|1:1:0|1:2:0|0:0:0|0:0:0|0:0:0|4:0:3|1:1:0|3:3:0|1:1:0|0:0:0|0:0:0|0:0:0|2:1:2|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:2:0|0:0:0|0:0:0","0:1:1|2:1:2|2:0:1|2:0:1|0:1:1|2:0:2|0:1:1|3:3:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|1:2:0|0:0:0|0:0:0|4:0:3|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|1:1:0|1:2:0|0:0:0|0:0:0|0:0:0|4:0:3|1:1:0|3:3:0|1:1:0|0:0:0|0:0:0|0:0:0|2:1:2|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:2:0|0:0:0|0:0:0"
"7x7-p84","7x7-p84-uct-0500","500","1","30","0.535714","2","2","O23","MM","45","43","45","44","2","2","4","0","2","0","3","0","3","1:1:1|2:1:2|2:0:1|2:0:1|0:1:1|2:0:2|1:1:0|3:3:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|1:2:0|0:0:0|0:0:0|2:0:2|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|1:1:0|1:2:0|0:0:0|0:0:0|0:0:0|4:0:3|1:1:0|3:3:0|1:1:0|0:0:0|0:0:0|0:0:0|2:1:2|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:2:0|0:0:0|0:0:0","1:1:1|2:1:2|2:0:1|2:0:1|0:1:1|2:0:2|1:1:0|3:3:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|1:2:0|0:0:0|0:0:0|2:0:3|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|1:1:0|1:2:0|0:0:0|0:0:0|0:0:0|4:0:3|1:1:0|3:3:0|1:1:0|0:0:0|0:0:0|0:0:0|2:1:2|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:2:0|0:0:0|0:0:0","0:1:1|2:1:2|2:0:1|2:0:1|0:1:1|2:0:2|0:1:1|3:3:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|1:2:0|0:0:0|0:0:0|4:0:3|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|1:1:0|1:2:0|0:0:0|0:0:0|0:0:0|4:0:3|1:1:0|3:3:0|1:1:0|0:0:0|0:0:0|0:0:0|2:1:2|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:2:0|0:0:0|0:0:0"
"7x7-p84","7x7-p84-uct-0500","500","1","30","0.535714","3","2","O06","LH","45","44","45","45","1","0","0","1","0","1","1","1","1","1:1:1|2:1:2|2:0:1|2:0:1|0:1:1|2:0:2|1:1:0|3:3:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|1:2:0|0:0:0|0:0:0|2:0:3|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|1:1:0|1:2:0|0:0:0|0:0:0|0:0:0|4:0:3|1:1:0|3:3:0|1:1:0|0:0:0|0:0:0|0:0:0|2:1:2|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:2:0|0:0:0|0:0:0","0:1:1|2:1:2|2:0:1|2:0:1|0:1:1|2:0:2|0:1:1|3:3:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|1:2:0|0:0:0|0:0:0|4:0:3|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|1:1:0|1:2:0|0:0:0|0:0:0|0:0:0|4:0:3|1:1:0|3:3:0|1:1:0|0:0:0|0:0:0|0:0:0|2:1:2|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:2:0|0:0:0|0:0:0","0:1:1|2:1:2|2:0:1|2:0:1|0:1:1|2:0:2|0:1:1|3:3:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|1:2:0|0:0:0|0:0:0|4:0:3|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|1:1:0|1:2:0|0:0:0|0:0:0|0:0:0|4:0:3|1:1:0|3:3:0|1:1:0|0:0:0|0:0:0|0:0:0|2:1:2|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:2:0|0:0:0|0:0:0"
"7x7-p84","7x7-p84-uct-0500","500","1","31","0.553571","1","1","O20","ML","45","45","46","45","1","1","3","2","0","3","0","3","0","0:1:1|2:1:2|2:0:1|2:0:1|0:1:1|2:0:2|0:1:1|3:3:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|1:2:0|0:0:0|0:0:0|4:0:3|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|1:1:0|1:2:0|0:0:0|0:0:0|0:0:0|4:0:3|1:1:0|3:3:0|1:1:0|0:0:0|0:0:0|0:0:0|2:1:2|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:2:0|0:0:0|0:0:0","0:1:1|2:1:2|2:0:1|2:0:1|0:1:1|2:0:2|0:1:1|3:3:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|1:3:0|0:0:0|0:0:0|4:0:3|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|1:1:0|1:2:0|0:0:0|0:0:0|0:0:0|4:0:3|1:1:0|3:3:0|1:1:0|0:0:0|0:0:0|0:0:0|2:1:2|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:2:0|0:0:0|0:0:0","0:1:1|2:1:2|2:0:1|2:0:1|0:1:1|2:0:2|0:1:1|3:3:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|3:3:0|0:0:0|0:0:0|4:0:3|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:1:0|1:1:0|1:2:0|0:0:0|0:0:0|0:0:0|4:0:3|1:1:0|3:3:0|1:1:0|0:0:0|0:0:0|0:0:0|2:1:2|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|1:2:0|0:0:0|0:0:0"
