"board","experiment_id","iteration_limit","game_index","turn_number","progress","mover","p1_placements_so_far","p2_placements_so_far","objective_snapshot"
"7x7-p96","7x7-p96-seeded-random","-1","1","23","0.359375","1","36","33","1:1:0|2:0:1|0:0:0|0:0:0|0:0:0|1:2:0|4:0:3|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|1:1:0|1:1:0|0:0:0|0:0:0|1:1:0|0:0:0|2:0:2|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|1:1:0|1:1:0|3:3:0|0:0:0|2:0:1|2:0:1|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0"
"7x7-p96","7x7-p96-seeded-random","-1","1","24","0.375000","2","36","36","1:1:0|2:0:1|0:0:0|0:0:0|0:0:0|1:2:0|4:0:3|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|1:1:0|1:1:0|0:0:0|0:0:0|1:1:0|0:0:0|4:0:3|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|1:1:0|1:1:0|3:3:0|0:0:0|2:0:1|2:0:1|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0"
"7x7-p96","7x7-p96-seeded-random","-1","1","25","0.390625","1","39","36","1:1:0|2:0:1|1:1:0|0:0:0|0:0:0|1:2:0|4:0:3|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|1:1:0|1:1:0|0:0:0|0:0:0|1:1:0|0:0:0|4:0:3|0:0:0|0:0:0|0:0:0|2:0:1|1:1:0|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|1:1:0|1:1:0|3:3:0|0:0:0|2:0:1|2:0:1|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0"
"7x7-p96","7x7-p96-seeded-random","-1","1","26","0.406250","2","39","39","1:1:0|2:0:1|1:1:0|0:0:0|0:0:0|1:2:0|4:0:3|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|1:1:0|1:1:0|0:0:0|0:0:0|1:1:0|0:0:0|4:0:3|0:0:0|0:0:0|0:0:0|2:0:1|0:1:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|1:1:0|1:1:0|3:3:0|0:0:0|2:0:1|2:0:1|2:0:1|0:0:0|0:0:0|0:0:0|0:0:0"
"7x7-p96","7x7-p96-seeded-random","-1","1","27","0.421875","1","42","39","1:1:0|2:0:1|1:1:0|1:1:0|0:0:0|1:2:0|4:0:3|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|1:1:0|1:1:0|0:0:0|0:0:0|1:1:0|0:0:0|4:0:3|0:0:0|0:0:0|0:0:0|2:0:1|0:1:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|1:1:0|1:1:0|3:3:0|0:0:0|2:0:1|2:0:1|2:0:1|0:0:0|1:1:0|0:0:0|0:0:0"
"7x7-p96","7x7-p96-seeded-random","-1","1","28","0.437500","2","42","42","1:1:0|2:0:1|1:1:0|1:1:0|0:0:0|1:2:0|4:0:3|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|1:1:0|1:1:0|0:0:0|2:0:1|1:1:0|0:0:0|4:0:3|0:0:0|0:0:0|0:0:0|2:0:1|0:1:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|1:1:0|1:1:0|3:3:0|0:0:0|2:0:1|2:0:1|2:0:1|0:0:0|1:1:0|0:0:0|0:0:0"
"7x7-p96","7x7-p96-seeded-random","-1","1","29","0.453125","1","45","42","1:1:0|2:0:1|1:1:0|1:1:0|0:0:0|1:2:0|4:0:3|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|1:1:0|1:1:0|0:0:0|2:0:1|1:1:0|0:0:0|4:0:3|0:0:0|1:1:0|0:0:0|2:0:1|0:1:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|1:1:0|1:1:0|3:3:0|0:0:0|2:0:1|2:0:1|2:0:1|0:0:0|1:1:0|0:0:0|0:0:0"
"7x7-p96","7x7-p96-seeded-random","-1","1","30","0.468750","2","45","45","1:1:0|2:0:1|1:1:0|1:1:0|0:0:0|1:2:0|4:0:3|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|1:1:0|1:1:0|0:0:0|2:0:1|1:1:0|0:0:0|4:0:3|0:0:0|1:1:0|0:0:0|2:0:1|0:1:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|1:1:0|1:1:0|3:3:0|0:0:0|2:0:1|2:0:1|2:0:1|0:0:0|1:1:0|0:0:0|0:0:0"
"7x7-p96","7x7-p96-seeded-random","-1","1","31","0.484375","1","48","45","1:1:0|2:0:1|1:1:0|1:1:0|0:0:0|1:2:0|4:0:3|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|1:1:0|1:1:0|1:1:0|2:0:1|1:1:0|0:0:0|4:0:3|0:0:0|1:1:0|0:0:0|2:0:1|0:1:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|1:1:0|1:1:0|3:3:0|0:0:0|2:0:1|2:0:1|2:0:1|0:0:0|1:1:0|0:0:0|0:0:0"
"7x7-p96","7x7-p96-seeded-random","-1","1","32","0.500000","2","48","48","1:1:0|2:0:1|1:1:0|1:1:0|0:0:0|1:2:0|4:0:3|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|1:1:0|1:1:0|1:1:0|2:0:1|1:1:0|0:0:0|4:0:3|0:0:0|1:1:0|0:0:0|2:0:1|0:1:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|4:0:3|0:0:0|1:1:0|1:1:0|3:3:0|0:0:0|2:0:1|2:0:1|2:0:2|0:0:0|1:1:0|0:0:0|0:0:0"
"7x7-p96","7x7-p96-seeded-random","-1","1","33","0.515625","1","51","48","1:1:0|2:0:1|1:1:0|1:1:0|0:0:0|1:2:0|4:0:3|0:0:0|0:0:0|0:0:0|1:1:0|0:0:0|0:0:0|1:1:0|1:1:0|1:1:0|2:0:1|1:1:0|0:0:0|4:0:3|0:0:0|1:1:0|0:0:0|2:0:1|0:1:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|4:0:3|0:0:0|1:1:0|1:1:0|3:3:0|0:0:0|2:0:1|2:0:1|2:0:2|0:0:0|1:1:0|0:0:0|0:0:0"
"7x7-p96","7x7-p96-seeded-random","-1","1","34","0.531250","2","51","51","1:1:0|2:0:1|1:1:0|1:1:0|0:0:0|1:2:0|4:0:3|0:0:0|0:0:0|2:0:1|1:1:0|0:0:0|0:0:0|1:1:0|1:1:0|1:1:0|2:0:1|1:1:0|0:0:0|4:0:3|0:0:0|1:1:0|0:0:0|2:0:1|0:1:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|1:1:0|0:0:0|0:0:0|0:0:0|4:0:3|0:0:0|1:1:0|1:1:0|3:3:0|0:0:0|2:0:1|2:0:1|2:0:2|0:0:0|1:1:0|0:0:0|0:0:0"
"7x7-p96","7x7-p96-seeded-random","-1","1","35","0.546875","1","54","51","1:1:0|2:0:1|1:1:0|1:1:0|0:0:0|1:2:0|4:0:3|0:0:0|0:0:0|2:0:1|1:1:0|0:0:0|0:0:0|1:1:0|1:1:0|1:1:0|2:0:1|1:1:0|0:0:0|4:0:3|0:0:0|1:1:0|0:0:0|2:0:1|0:1:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|1:1:0|0:0:0|1:1:0|0:0:0|4:0:3|0:0:0|1:1:0|1:1:0|3:3:0|0:0:0|2:0:1|2:0:1|2:0:2|0:0:0|1:1:0|0:0:0|0:0:0"
"7x7-p96","7x7-p96-seeded-random","-1","1","36","0.562500","2","54","54","1:1:0|2:0:1|1:1:0|1:1:0|0:0:0|1:2:0|4:0:3|0:0:0|0:0:0|2:0:1|1:1:0|0:0:0|0:0:0|1:1:0|1:1:0|1:1:0|2:0:1|1:1:0|2:0:1|4:0:3|0:0:0|1:1:0|0:0:0|2:0:1|0:1:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|1:1:0|0:0:0|1:1:0|0:0:0|4:0:3|0:0:0|1:1:0|1:1:0|3:3:0|0:0:0|2:0:1|2:0:1|2:0:2|0:0:0|1:1:0|0:0:0|0:0:0"
"7x7-p96","7x7-p96-seeded-random","-1","1","37","0.578125","1","57","54","1:1:0|2:0:1|1:1:0|1:1:0|0:0:0|1:2:0|4:0:3|0:0:0|0:0:0|2:0:1|1:1:0|0:0:0|0:0:0|1:1:0|1:1:0|1:1:0|2:0:1|1:1:0|2:0:1|4:0:3|0:0:0|1:1:0|0:0:0|2:0:1|0:1:1|0:0:0|0:0:0|0:0:0|0:0:0|0:0:0|2:0:2|0:0:0|1:1:0|0:0:0|1:1:0|0:0:0|4:0:3|0:0:0|1:1:0|1:1:0|3:3:0|0:0:0|2:0:1|2:0:1|2:0:2|0:0:0|1:1:0|0:0:0|0:0:0"
"7x7-p96","7x7-p96-seeded-random","-1","1","38","0.593750","2","57","57","1:1:0|2:0:1|1:1:0|1:1:0|0:0:0|1:2:0|4:0:3|0:0:0|0:0:0|2:0:1|1:1:0|0:0:0|0:0:0|1:1:0|1:1:0|1:1:0|2:0:1|1:1:0|2:0:1|4:0:3|0:0:0|0:1:1|0:0:0|2:0:1|0:1:1|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|2:0:2|0:0:0|1:1:0|0:0:0|1:1:0|0:0:0|4:0:3|0:0:0|1:1:0|1:1:0|3:3:0|0:0:0|2:0:1|2:0:1|2:0:2|0:0:0|1:1:0|0:0:0|0:0:0"
"7x7-p96","7x7-p96-seeded-random","-1","1","39","0.609375","1","60","57","1:1:0|2:0:1|1:1:0|1:1:0|0:0:0|1:2:0|4:0:3|0:0:0|0:0:0|2:0:1|1:1:0|0:0:0|0:0:0|1:1:0|1:1:0|1:1:0|2:0:1|1:1:0|2:0:1|4:0:3|0:0:0|0:1:1|0:0:0|2:0:1|0:1:1|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|2:0:2|1:1:0|1:1:0|0:0:0|1:1:0|0:0:0|4:0:3|0:0:0|1:1:0|1:1:0|3:3:0|0:0:0|2:0:1|2:0:1|2:0:2|0:0:0|1:1:0|1:1:0|0:0:0"
"7x7-p96","7x7-p96-seeded-random","-1","1","40","0.625000","2","60","60","1:1:0|2:0:1|1:1:0|1:1:0|0:0:0|1:2:0|4:0:3|0:0:0|0:0:0|2:0:1|1:1:0|0:0:0|0:0:0|1:1:0|1:1:0|0:1:1|2:0:1|1:1:0|2:0:2|4:0:3|0:0:0|0:1:1|0:0:0|2:0:1|0:1:1|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|2:0:2|1:1:0|1:1:0|0:0:0|1:1:0|0:0:0|4:0:3|0:0:0|1:1:0|1:1:0|3:3:0|0:0:0|2:0:1|2:0:1|2:0:2|0:0:0|1:1:0|1:1:0|0:0:0"
"7x7-p96","7x7-p96-seeded-random","-1","1","41","0.640625","1","63","60","1:1:0|2:0:1|1:1:0|1:1:0|0:0:0|1:2:0|4:0:3|0:0:0|0:0:0|2:0:1|1:1:0|0:0:0|0:0:0|1:1:0|1:1:0|0:1:1|2:0:1|1:1:0|2:0:2|4:0:3|0:0:0|0:1:1|0:0:0|2:0:1|0:1:1|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|2:0:2|1:1:0|1:1:0|0:0:0|1:1:0|0:0:0|4:0:3|0:0:0|1:1:0|1:1:0|3:3:0|0:0:0|2:0:1|2:0:1|2:0:2|0:0:0|1:1:0|1:1:0|0:0:0"
"7x7-p96","7x7-p96-seeded-random","-1","1","42","0.656250","2","63","63","1:1:0|2:0:1|1:1:0|1:1:0|0:0:0|1:2:0|4:0:3|0:0:0|0:0:0|2:0:1|1:1:0|0:0:0|0:0:0|1:1:0|1:1:0|0:1:1|2:0:1|1:1:0|2:0:2|4:0:3|0:0:0|0:1:1|0:0:0|2:0:1|0:1:1|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|2:0:2|1:1:0|1:1:0|0:0:0|1:1:0|0:0:0|4:0:3|0:0:0|1:1:0|1:1:0|3:3:0|0:0:0|2:0:1|2:0:2|4:0:3|0:0:0|1:1:0|1:1:0|0:0:0"
"7x7-p96","7x7-p96-seeded-random","-1","1","43","0.671875","1","66","63","1:1:0|2:0:1|1:1:0|1:1:0|0:0:0|1:2:0|4:0:3|1:1:0|0:0:0|2:0:1|1:1:0|0:0:0|0:0:0|1:1:0|1:1:0|0:1:1|2:0:1|1:1:0|2:0:2|4:0:3|0:0:0|0:1:1|0:0:0|2:0:1|0:1:1|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|2:0:2|1:2:0|1:1:0|0:0:0|1:1:0|0:0:0|4:0:3|0:0:0|1:1:0|1:1:0|3:3:0|0:0:0|2:0:1|2:0:2|4:0:3|0:0:0|1:1:0|1:1:0|0:0:0"
"7x7-p96","7x7-p96-seeded-random","-1","1","44","0.687500","2","66","66","1:1:0|2:0:1|1:1:0|1:1:0|0:0:0|1:2:1|4:0:3|1:1:0|0:0:0|2:0:1|1:1:0|0:0:0|0:0:0|1:1:0|1:1:0|0:1:1|2:0:1|1:1:0|2:0:2|4:0:3|0:0:0|0:1:1|0:0:0|2:0:1|0:1:1|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|2:0:2|1:2:0|1:1:0|0:0:0|1:1:0|0:0:0|4:0:3|0:0:0|1:1:0|1:1:0|3:3:0|0:0:0|2:0:2|2:0:2|4:0:3|0:0:0|1:1:0|1:1:0|0:0:0"
"7x7-p96","7x7-p96-seeded-random","-1","1","45","0.703125","1","69","66","1:1:0|2:0:1|1:1:0|1:1:0|0:0:0|1:2:1|4:0:3|1:1:0|1:1:0|0:1:1|1:1:0|0:0:0|0:0:0|1:1:0|1:1:0|0:1:1|2:0:1|1:1:0|2:0:2|4:0:3|0:0:0|0:1:1|0:0:0|2:0:1|0:1:1|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|2:0:2|1:2:0|1:1:0|0:0:0|1:1:0|0:0:0|4:0:3|0:0:0|1:1:0|1:1:0|3:3:0|0:0:0|2:0:2|2:0:2|4:0:3|0:0:0|1:1:0|1:1:0|0:0:0"
"7x7-p96","7x7-p96-seeded-random","-1","1","46","0.718750","2","69","69","1:1:0|2:0:1|1:1:0|1:1:0|0:0:0|1:2:1|4:0:3|1:1:0|1:1:0|0:1:1|1:1:0|0:0:0|0:0:0|1:1:0|1:1:0|0:1:1|2:0:1|1:1:0|2:0:2|4:0:3|0:0:0|2:1:2|0:0:0|2:0:1|0:1:1|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|2:0:2|1:2:0|1:1:0|0:0:0|1:1:0|0:0:0|4:0:3|0:0:0|1:1:0|1:1:0|3:3:0|0:0:0|2:0:2|2:0:2|4:0:3|0:0:0|1:1:0|1:1:0|0:0:0"
"7x7-p96","7x7-p96-seeded-random","-1","1","47","0.734375","1","72","69","1:1:0|2:0:1|1:1:0|1:1:0|0:0:0|1:2:1|4:0:3|1:1:0|1:1:0|0:1:1|1:1:0|0:0:0|0:0:0|1:1:0|1:1:0|0:1:1|2:0:1|1:1:0|2:0:2|4:0:3|0:0:0|2:1:2|0:0:0|2:0:1|0:1:1|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|2:0:2|1:2:0|1:1:0|0:0:0|1:1:0|0:0:0|4:0:3|0:0:0|1:1:0|1:1:0|3:3:0|0:0:0|2:0:2|2:0:2|4:0:3|0:0:0|1:1:0|1:1:0|0:0:0"
"7x7-p96","7x7-p96-seeded-random","-1","1","48","0.750000","2","72","72","1:1:0|2:0:1|1:1:0|1:1:0|0:0:0|1:2:1|4:0:3|1:1:0|1:1:0|2:1:2|1:1:0|0:0:0|2:0:1|1:1:0|1:1:0|0:1:1|2:0:1|1:1:0|2:0:2|4:0:3|0:0:0|2:1:2|0:0:0|2:0:1|0:1:1|0:0:0|0:0:0|0:0:0|0:0:0|2:0:1|2:0:2|1:2:0|1:1:0|0:0:0|1:1:0|0:0:0|4:0:3|0:0:0|1:1:0|1:1:0|3:3:0|0:0:0|2:0:2|2:0:2|4:0:3|0:0:0|1:1:0|1:1:0|0:0:0"
"7x7-p96","7x7-p96-seeded-random","-1","1","49","0.765625","1","75","72","1:1:0|2:0:1|1:1:0|1:1:0|0:0:0|1:2:1|4:0:3|1:1:0|1:1:0|2:1:2|1:1:0|0:0:0|2:0:1|1:1:0|1:1:0|0:1:1|2:0:1|1:1:0|2:0:2|4:0:3|0:0:0|2:1:2|0:0:0|2:0:1|0:1:1|0:0:0|0:0:0|0:0:0|1:1:0|2:0:1|2:0:2|1:2:0|1:1:0|0:0:0|1:1:0|0:0:0|4:0:3|0:0:0|1:1:0|1:1:0|3:3:0|0:0:0|2:0:2|2:0:2|4:0:3|0:0:0|1:1:0|1:1:0|0:0:0"
"7x7-p96","7x7-p96-seeded-random","-1","1","50","0.781250","2","75","75","1:1:0|2:0:1|1:1:0|1:1:0|0:0:0|1:2:1|4:0:3|1:1:0|1:1:0|4:1:3|1:1:0|0:0:0|2:0:1|1:1:0|1:1:0|0:1:1|2:0:1|1:1:0|2:0:2|4:0:3|0:0:0|2:1:2|0:0:0|2:0:1|0:1:1|0:0:0|0:0:0|0:0:0|1:1:0|2:0:1|2:0:2|1:2:0|1:1:0|0:0:0|1:1:0|0:0:0|4:0:3|0:0:0|1:1:0|1:1:0|3:3:0|0:0:0|2:0:2|4:0:3|4:0:3|0:0:0|1:1:0|1:1:0|0:0:0"
"7x7-p96","7x7-p96-seeded-random","-1","1","51","0.796875","1","78","75","1:1:0|2:0:1|1:1:0|1:1:0|0:0:0|1:2:1|4:0:3|1:1:0|1:1:0|4:1:3|1:1:0|0:0:0|2:0:1|1:1:0|1:1:0|0:1:1|2:0:1|1:1:0|2:0:2|4:0:3|0:0:0|0:2:2|0:0:0|2:0:1|1:2:1|0:0:0|0:0:0|0:0:0|1:1:0|2:0:1|2:0:2|1:2:0|1:1:0|0:0:0|1:1:0|0:0:0|4:0:3|0:0:0|1:1:0|1:2:0|3:3:0|0:0:0|2:0:2|4:0:3|4:0:3|0:0:0|1:1:0|1:1:0|0:0:0"
"7x7-p96","7x7-p96-seeded-random","-1","1","52","0.812500","2","78","78","1:1:0|2:0:1|1:1:0|1:1:0|0:0:0|1:2:1|4:0:3|1:1:0|1:1:0|4:1:3|1:1:0|0:0:0|2:0:1|0:1:1|0:1:1|0:1:1|2:0:1|1:1:0|2:0:2|4:0:3|0:0:0|0:2:2|0:0:0|2:0:1|1:2:1|0:0:0|0:0:0|0:0:0|1:1:0|2:0:1|4:0:3|1:2:0|1:1:0|0:0:0|1:1:0|0:0:0|4:0:3|0:0:0|1:1:0|1:2:0|3:3:0|0:0:0|2:0:2|4:0:3|4:0:3|0:0:0|1:1:0|1:1:0|0:0:0"
"7x7-p96","7x7-p96-seeded-random","-1","1","53","0.828125","1","81","78","1:1:0|2:0:1|1:1:0|1:1:0|1:1:0|1:2:1|4:0:3|1:1:0|1:1:0|4:1:3|1:1:0|0:0:0|2:0:1|0:1:1|0:1:1|0:1:1|2:0:1|1:1:0|2:0:2|4:0:3|0:0:0|0:2:2|0:0:0|2:0:1|1:2:1|0:0:0|0:0:0|0:0:0|1:1:0|2:0:1|4:0:3|1:2:0|1:1:0|0:0:0|1:2:0|0:0:0|4:0:3|0:0:0|1:1:0|1:2:0|3:3:0|0:0:0|2:0:2|4:0:3|4:0:3|0:0:0|1:1:0|1:1:0|0:0:0"
"7x7-p96","7x7-p96-seeded-random","-1","1","54","0.843750","2","81","81","1:1:0|2:0:1|1:1:0|1:1:0|1:1:0|1:2:1|4:0:3|1:1:0|1:1:0|4:1:3|1:1:0|0:0:0|2:0:1|0:1:1|0:1:1|0:1:1|2:0:1|1:1:0|2:0:2|4:0:3|0:0:0|0:2:2|0:0:0|2:0:1|1:2:1|0:0:0|0:0:0|0:0:0|1:1:0|2:0:1|4:0:3|1:2:0|1:1:0|0:0:0|1:2:0|0:0:0|4:0:3|0:0:0|1:1:0|1:2:0|3:3:0|0:0:0|2:0:2|4:0:3|4:0:3|0:0:0|1:1:0|1:1:0|0:0:0"
"7x7-p96","7x7-p96-seeded-random","-1","1","55","0.859375","1","84","81","1:1:0|2:0:1|1:1:0|1:1:0|1:1:0|1:2:1|4:0:3|1:1:0|1:1:0|4:1:3|1:1:0|0:0:0|2:0:1|0:1:1|0:1:1|0:1:1|2:0:1|1:1:0|2:0:2|4:0:3|0:0:0|0:2:2|0:0:0|2:0:1|1:2:1|0:0:0|0:0:0|0:0:0|1:2:0|2:0:1|4:0:3|1:2:0|1:1:0|0:0:0|1:2:0|0:0:0|4:0:3|0:0:0|1:1:0|1:2:0|3:3:0|0:0:0|2:0:2|4:0:3|4:0:3|0:0:0|1:1:0|1:1:0|0:0:0"
"7x7-p96","7x7-p96-seeded-random","-1","1","56","0.875000","2","84","84","1:1:0|2:0:1|1:1:0|1:1:0|1:1:0|1:2:1|4:0:3|1:1:0|1:1:0|4:1:3|1:1:0|0:0:0|2:0:1|0:1:1|0:1:1|2:1:2|2:0:1|1:1:0|2:0:2|4:0:3|0:0:0|0:2:2|0:0:0|2:0:1|1:2:1|0:0:0|0:0:0|0:0:0|1:2:0|2:0:1|4:0:3|1:2:0|1:1:0|0:0:0|1:2:0|0:0:0|4:0:3|0:0:0|0:1:1|1:2:0|3:3:0|0:0:0|2:0:2|4:0:3|4:0:3|0:0:0|1:1:0|1:1:0|0:0:0"
"7x7-p96","7x7-p96-seeded-random","-1","1","57","0.890625","1","87","84","1:1:0|2:0:1|1:1:0|1:1:0|1:1:0|1:2:1|4:0:3|1:1:0|1:1:0|4:1:3|1:1:0|0:0:0|2:0:1|0:1:1|0:1:1|2:1:2|2:0:1|1:1:0|2:0:2|4:0:3|0:0:0|0:2:2|0:0:0|2:0:1|1:2:1|0:0:0|0:0:0|1:1:0|1:2:0|2:0:1|4:0:3|1:2:0|1:1:0|0:0:0|3:3:0|0:0:0|4:0:3|0:0:0|0:1:1|3:3:0|3:3:0|0:0:0|2:0:2|4:0:3|4:0:3|0:0:0|1:1:0|1:1:0|0:0:0"
"7x7-p96","7x7-p96-seeded-random","-1","1","58","0.906250","2","87","87","1:1:0|2:0:1|1:1:0|1:1:0|1:1:0|1:2:1|4:0:3|1:1:0|1:1:0|4:1:3|1:1:0|0:0:0|2:0:1|0:1:1|0:1:1|2:1:2|2:0:1|1:1:0|2:0:2|4:0:3|0:0:0|0:2:2|0:0:0|2:0:1|1:2:1|0:0:0|0:0:0|1:1:0|1:2:0|2:0:1|4:0:3|1:2:0|1:1:0|0:0:0|3:3:0|0:0:0|4:0:3|0:0:0|0:1:1|3:3:0|3:3:0|0:0:0|2:0:2|4:0:3|4:0:3|0:0:0|1:1:0|1:1:0|0:0:0"
"7x7-p96","7x7-p96-seeded-random","-1","1","59","0.921875","1","90","87","1:1:0|2:0:1|1:1:0|1:1:0|1:1:0|1:2:1|4:0:3|1:1:0|1:1:0|4:1:3|1:1:0|0:0:0|2:0:1|0:1:1|0:1:1|2:1:2|2:0:1|1:1:0|2:0:2|4:0:3|0:0:0|0:2:2|0:0:0|2:0:1|1:2:1|0:0:0|0:0:0|1:1:0|1:2:0|2:0:1|4:0:3|1:2:0|1:2:0|0:0:0|3:3:0|0:0:0|4:0:3|0:0:0|0:1:1|3:3:0|3:3:0|0:0:0|2:0:2|4:0:3|4:0:3|0:0:0|1:1:0|1:1:0|0:0:0"
"7x7-p96","7x7-p96-seeded-random","-1","1","60","0.937500","2","90","90","1:1:0|2:0:1|1:1:0|1:1:0|1:1:0|1:2:1|4:0:3|1:1:0|1:1:0|4:1:3|1:1:0|0:0:0|2:0:1|0:1:1|0:1:1|2:1:2|2:0:1|1:1:0|2:0:2|4:0:3|0:0:0|0:2:2|0:0:0|2:0:1|1:2:1|0:0:0|0:0:0|1:1:0|1:2:0|2:0:1|4:0:3|1:2:0|1:2:0|0:0:0|3:3:0|0:0:0|4:0:3|0:0:0|0:1:1|3:3:0|3:3:0|0:0:0|2:0:2|4:0:3|4:0:3|2:0:1|1:1:0|1:1:0|0:0:0"
"7x7-p96","7x7-p96-seeded-random","-1","1","61","0.953125","1","93","90","1:1:0|2:0:1|1:1:0|1:1:0|1:1:0|1:2:1|4:0:3|1:1:0|1:1:0|4:1:3|1:1:0|0:0:0|2:0:1|0:1:1|0:1:1|2:1:2|2:0:1|1:1:0|2:0:2|4:0:3|0:0:0|0:2:2|0:0:0|2:0:1|1:2:1|0:0:0|0:0:0|1:1:0|1:2:0|2:0:1|4:0:3|1:2:0|1:2:0|0:0:0|3:3:0|1:1:0|4:0:3|0:0:0|0:1:1|3:3:0|3:3:0|0:0:0|2:0:2|4:0:3|4:0:3|2:0:1|1:1:0|1:1:0|0:0:0"
"7x7-p96","7x7-p96-seeded-random","-1","1","62","0.968750","2","93","93","1:1:0|2:0:1|1:1:0|1:1:0|1:1:0|1:2:1|4:0:3|1:1:0|1:1:0|4:1:3|1:1:0|0:0:0|2:0:1|0:1:1|0:1:1|2:1:2|2:0:1|1:1:0|2:0:2|4:0:3|0:0:0|0:2:2|0:0:0|2:0:1|1:2:1|0:0:0|0:0:0|1:1:0|1:2:0|2:0:1|4:0:3|1:2:0|1:2:0|0:0:0|3:3:0|1:1:0|4:0:3|0:0:0|0:1:1|3:3:0|3:3:0|0:0:0|2:0:2|4:0:3|4:0:3|2:0:1|1:1:0|0:1:1|0:0:0"
"7x7-p96","7x7-p96-seeded-random","-1","1","63","0.984375","1","96","93","1:1:0|2:0:1|1:1:0|1:1:0|1:1:0|1:2:1|4:0:3|1:1:0|1:1:0|4:1:3|1:1:0|0:0:0|2:0:1|0:1:1|1:2:1|2:1:2|2:0:1|1:1:0|2:0:2|4:0:3|0:0:0|0:2:2|0:0:0|2:0:1|1:2:1|0:0:0|0:0:0|1:1:0|1:2:0|2:0:1|4:0:3|1:2:0|1:2:0|0:0:0|3:3:0|1:1:0|4:0:3|0:0:0|0:1:1|3:3:0|3:3:0|0:0:0|2:0:2|4:0:3|4:0:3|2:0:1|1:1:0|0:1:1|0:0:0"
