"board","experiment_id","search_level","game_index","turn_number","progress","mover","allocation_pattern","regions_used","supply_placements","objective_placements"
"7x7-p72","7x7-seeded-random","seeded-random","1","27","0.562500","1","1+1+1","3","1","2"
"7x7-p72","7x7-seeded-random","seeded-random","1","28","0.583333","2","1+1+1","3","2","1"
"7x7-p72","7x7-seeded-random","seeded-random","1","29","0.604167","1","1+1+1","3","2","1"
"7x7-p72","7x7-seeded-random","seeded-random","1","30","0.625000","2","1+1+1","3","0","3"
"7x7-p72","7x7-seeded-random","seeded-random","1","31","0.645833","1","2+1","2","1","2"
"7x7-p72","7x7-seeded-random","seeded-random","1","32","0.666667","2","1+1+1","3","2","1"
"7x7-p72","7x7-seeded-random","seeded-random","1","33","0.687500","1","1+1+1","3","1","2"
"7x7-p72","7x7-seeded-random","seeded-random","1","34","0.708333","2","2+1","2","1","2"
"7x7-p72","7x7-seeded-random","seeded-random","1","35","0.729167","1","2+1","2","1","2"
"7x7-p72","7x7-seeded-random","seeded-random","1","36","0.750000","2","1+1+1","3","2","1"
"7x7-p72","7x7-seeded-random","seeded-random","1","37","0.770833","1","2+1","2","1","2"
"7x7-p72","7x7-seeded-random","seeded-random","1","38","0.791667","2","1+1+1","3","1","2"
"7x7-p72","7x7-seeded-random","seeded-random","1","39","0.812500","1","1+1+1","3","1","2"
"7x7-p72","7x7-seeded-random","seeded-random","1","40","0.833333","2","1+1+1","3","2","1"
"7x7-p72","7x7-seeded-random","seeded-random","1","41","0.854167","1","2+1","2","2","1"
"7x7-p72","7x7-seeded-random","seeded-random","1","42","0.875000","2","1+1+1","3","2","1"
"7x7-p72","7x7-seeded-random","seeded-random","1","43","0.895833","1","1+1+1","3","2","1"
"7x7-p72","7x7-seeded-random","seeded-random","1","44","0.916667","2","2+1","2","1","2"
"7x7-p72","7x7-seeded-random","seeded-random","1","45","0.937500","1","1+1+1","3","2","1"
"7x7-p72","7x7-seeded-random","seeded-random","1","46","0.958333","2","1+1+1","3","1","2"
"7x7-p72","7x7-seeded-random","seeded-random","1","47","0.979167","1","1+1+1","3","2","1"
"7x7-p72","7x7-seeded-random","seeded-random","1","48","1.000000","2","1+1+1","3","1","2"
"7x7-p72","7x7-seeded-random","seeded-random","2","1","0.020833","1","2+1","2","3","0"
"7x7-p72","7x7-seeded-random","seeded-random","2","2","0.041667","2","1+1+1","3","3","0"
"7x7-p72","7x7-seeded-random","seeded-random","2","3","0.062500","1","1+1+1","3","3","0"
"7x7-p72","7x7-seeded-random","seeded-random","2","4","0.083333","2","1+1+1","3","2","1"
"7x7-p72","7x7-seeded-random","seeded-random","2","5","0.104167","1","1+1+1","3","3","0"
"7x7-p72","7x7-seeded-random","seeded-random","2","6","0.125000","2","1+1+1","3","2","1"
"7x7-p72","7x7-seeded-random","seeded-random","2","7","0.145833","1","1+1+1","3","1","2"
"7x7-p72","7x7-seeded-random","seeded-random","2","8","0.166667","2","1+1+1","3","2","1"
"7x7-p72","7x7-seeded-random","seeded-random","2","9","0.187500","1","1+1+1","3","3","0"
"7x7-p72","7x7-seeded-random","seeded-random","2","10","0.208333","2","2+1","2","1","2"
"7x7-p72","7x7-seeded-random","seeded-random","2","11","0.229167","1","2+1","2","2","1"
"7x7-p72","7x7-seeded-random","seeded-random","2","12","0.250000","2","1+1+1","3","3","0"
"7x7-p72","7x7-seeded-random","seeded-random","2","13","0.270833","1","2+1","2","2","1"
"7x7-p72","7x7-seeded-random","seeded-random","2","14","0.291667","2","1+1+1","3","3","0"
"7x7-p72","7x7-seeded-random","seeded-random","2","15","0.312500","1","1+1+1","3","2","1"
"7x7-p72","7x7-seeded-random","seeded-random","2","16","0.333333","2","2+1","2","1","2"
"7x7-p72","7x7-seeded-random","seeded-random","2","17","0.354167","1","2+1","2","0","3"
"7x7-p72","7x7-seeded-random","seeded-random","2","18","0.375000","2","1+1+1","3","1","2"
"7x7-p72","7x7-seeded-random","seeded-random","2","19","0.395833","1","1+1+1","3","3","0"
"7x7-p72","7x7-seeded-random","seeded-random","2","20","0.416667","2","2+1","2","3","0"
"7x7-p72","7x7-seeded-random","seeded-random","2","21","0.437500","1","1+1+1","3","1","2"
"7x7-p72","7x7-seeded-random","seeded-random","2","22","0.458333","2","1+1+1","3","2","1"
"7x7-p72","7x7-seeded-random","seeded-random","2","23","0.479167","1","1+1+1","3","3","0"
"7x7-p72","7x7-seeded-random","seeded-random","2","24","0.500000","2","1+1+1","3","1","2"
"7x7-p72","7x7-seeded-random","seeded-random","2","25","0.520833","1","1+1+1","3","1","2"
"7x7-p72","7x7-seeded-random","seeded-random","2","26","0.541667","2","1+1+1","3","1","2"
"7x7-p72","7x7-seeded-random","seeded-random","2","27","0.562500","1","1+1+1","3","1","2"
"7x7-p72","7x7-seeded-random","seeded-random","2","28","0.583333","2","1+1+1","3","1","2"
"7x7-p72","7x7-seeded-random","seeded-random","2","29","0.604167","1","1+1+1","3","1","2"
"7x7-p72","7x7-seeded-random","seeded-random","2","30","0.625000","2","1+1+1","3","3","0"
"7x7-p72","7x7-seeded-random","seeded-random","2","31","0.645833","1","1+1+1","3","2","1"
"7x7-p72","7x7-seeded-random","seeded-random","2","32","0.666667","2","1+1+1","3","0","3"
"7x7-p72","7x7-seeded-random","seeded-random","2","33","0.687500","1","1+1+1","3","2","1"
"7x7-p72","7x7-seeded-random","seeded-random","2","34","0.708333","2","1+1+1","3","2","1"
"7x7-p72","7x7-seeded-random","seeded-random","2","35","0.729167","1","1+1+1","3","3","0"
"7x7-p72","7x7-seeded-random","seeded-random","2","36","0.750000","2","2+1","2","2","1"
"7x7-p72","7x7-seeded-random","seeded-random","2","37","0.770833","1","2+1","2","1","2"
"7x7-p72","7x7-seeded-random","seeded-random","2","38","0.791667","2","1+1+1","3","2","1"
"7x7-p72","7x7-seeded-random","seeded-random","2","39","0.812500","1","1+1+1","3","1","2"
"7x7-p72","7x7-seeded-random","seeded-random","2","40","0.833333","2","1+1+1","3","2","1"
"7x7-p72","7x7-seeded-random","seeded-random","2","41","0.854167","1","1+1+1","3","3","0"
"7x7-p72","7x7-seeded-random","seeded-random","2","42","0.875000","2","1+1+1","3","3","0"
"7x7-p72","7x7-seeded-random","seeded-random","2","43","0.895833","1","1+1+1","3","2","1"
"7x7-p72","7x7-seeded-random","seeded-random","2","44","0.916667","2","2+1","2","2","1"
"7x7-p72","7x7-seeded-random","seeded-random","2","45","0.937500","1","1+1+1","3","1","2"
"7x7-p72","7x7-seeded-random","seeded-random","2","46","0.958333","2","1+1+1","3","2","1"
"7x7-p72","7x7-seeded-random","seeded-random","2","47","0.979167","1","2+1","2","1","2"
"7x7-p72","7x7-seeded-random","seeded-random","2","48","1.000000","2","2+1","2","3","0"
"7x7-p72","7x7-seeded-random","seeded-random","3","1","0.020833","1","1+1+1","3","3","0"
"7x7-p72","7x7-seeded-random","seeded-random","3","2","0.041667","2","1+1+1","3","3","0"
"7x7-p72","7x7-seeded-random","seeded-random","3","3","0.062500","1","1+1+1","3","3","0"
"7x7-p72","7x7-seeded-random","seeded-random","3","4","0.083333","2","1+1+1","3","3","0"
"7x7-p72","7x7-seeded-random","seeded-random","3","5","0.104167","1","1+1+1","3","2","1"
"7x7-p72","7x7-seeded-random","seeded-random","3","6","0.125000","2","2+1","2","2","1"
"7x7-p72","7x7-seeded-random","seeded-random","3","7","0.145833","1","1+1+1","3","1","2"
"7x7-p72","7x7-seeded-random","seeded-random","3","8","0.166667","2","2+1","2","3","0"
"7x7-p72","7x7-seeded-random","seeded-random","3","9","0.187500","1","1+1+1","3","3","0"
"7x7-p72","7x7-seeded-random","seeded-random","3","10","0.208333","2","1+1+1","3","2","1"
"7x7-p72","7x7-seeded-random","seeded-random","3","11","0.229167","1","1+1+1","3","1","2"
"7x7-p72","7x7-seeded-random","seeded-random","3","12","0.250000","2","2+1","2","1","2"
"7x7-p72","7x7-seeded-random","seeded-random","3","13","0.270833","1","1+1+1","3","3","0"
"7x7-p72","7x7-seeded-random","seeded-random","3","14","0.291667","2","2+1","2","3","0"
"7x7-p72","7x7-seeded-random","seeded-random","3","15","0.312500","1","1+1+1","3","3","0"
"7x7-p72","7x7-seeded-random","seeded-random","3","16","0.333333","2","1+1+1","3","3","0"
"7x7-p72","7x7-seeded-random","seeded-random","3","17","0.354167","1","1+1+1","3","3","0"
"7x7-p72","7x7-seeded-random","seeded-random","3","18","0.375000","2","2+1","2","1","2"
"7x7-p72","7x7-seeded-random","seeded-random","3","19","0.395833","1","1+1+1","3","2","1"
"7x7-p72","7x7-seeded-random","seeded-random","3","20","0.416667","2","1+1+1","3","2","1"
"7x7-p72","7x7-seeded-random","seeded-random","3","21","0.437500","1","1+1+1","3","1","2"
"7x7-p72","7x7-seeded-random","seeded-random","3","22","0.458333","2","1+1+1","3","3","0"
"7x7-p72","7x7-seeded-random","seeded-random","3","23","0.479167","1","1+1+1","3","1","2"
"7x7-p72","7x7-seeded-random","seeded-random","3","24","0.500000","2","2+1","2","1","2"
"7x7-p72","7x7-seeded-random","seeded-random","3","25","0.520833","1","1+1+1","3","2","1"
"7x7-p72","7x7-seeded-random","seeded-random","3","26","0.541667","2","1+1+1","3","1","2"
"7x7-p72","7x7-seeded-random","seeded-random","3","27","0.562500","1","1+1+1","3","2","1"
"7x7-p72","7x7-seeded-random","seeded-random","3","28","0.583333","2","1+1+1","3","1","2"
"7x7-p72","7x7-seeded-random","seeded-random","3","29","0.604167","1","1+1+1","3","2","1"
"7x7-p72","7x7-seeded-random","seeded-random","3","30","0.625000","2","1+1+1","3","2","1"
"7x7-p72","7x7-seeded-random","seeded-random","3","31","0.645833","1","1+1+1","3","2","1"
"7x7-p72","7x7-seeded-random","seeded-random","3","32","0.666667","2","1+1+1","3","3","0"
"7x7-p72","7x7-seeded-random","seeded-random","3","33","0.687500","1","1+1+1","3","3","0"
"7x7-p72","7x7-seeded-random","seeded-random","3","34","0.708333","2","2+1","2","1","2"
"7x7-p72","7x7-seeded-random","seeded-random","3","35","0.729167","1","2+1","2","3","0"
"7x7-p72","7x7-seeded-random","seeded-random","3","36","0.750000","2","1+1+1","3","3","0"
"7x7-p72","7x7-seeded-random","seeded-random","3","37","0.770833","1","1+1+1","3","0","3"
"7x7-p72","7x7-seeded-random","seeded-random","3","38","0.791667","2","1+1+1","3","2","1"
"7x7-p72","7x7-seeded-random","seeded-random","3","39","0.812500","1","2+1","2","2","1"
"7x7-p72","7x7-seeded-random","seeded-random","3","40","0.833333","2","2+1","2","1","2"
"7x7-p72","7x7-seeded-random","seeded-random","3","41","0.854167","1","2+1","2","2","1"
"7x7-p72","7x7-seeded-random","seeded-random","3","42","0.875000","2","1+1+1","3","1","2"
"7x7-p72","7x7-seeded-random","seeded-random","3","43","0.895833","1","1+1+1","3","3","0"
"7x7-p72","7x7-seeded-random","seeded-random","3","44","0.916667","2","1+1+1","3","2","1"
"7x7-p72","7x7-seeded-random","seeded-random","3","45","0.937500","1","1+1+1","3","2","1"
"7x7-p72","7x7-seeded-random","seeded-random","3","46","0.958333","2","1+1+1","3","2","1"
"7x7-p72","7x7-seeded-random","seeded-random","3","47","0.979167","1","1+1+1","3","2","1"
"7x7-p72","7x7-seeded-random","seeded-random","3","48","1.000000","2","3","1","3","0"
"7x7-p72","7x7-seeded-random","seeded-random","4","1","0.020833","1","1+1+1","3","3","0"
"7x7-p72","7x7-seeded-random","seeded-random","4","2","0.041667","2","1+1+1","3","3","0"
"7x7-p72","7x7-seeded-random","seeded-random","4","3","0.062500","1","1+1+1","3","3","0"
"7x7-p72","7x7-seeded-random","seeded-random","4","4","0.083333","2","2+1","2","3","0"
"7x7-p72","7x7-seeded-random","seeded-random","4","5","0.104167","1","2+1","2","3","0"
"7x7-p72","7x7-seeded-random","seeded-random","4","6","0.125000","2","1+1+1","3","2","1"
"7x7-p72","7x7-seeded-random","seeded-random","4","7","0.145833","1","2+1","2","2","1"
"7x7-p72","7x7-seeded-random","seeded-random","4","8","0.166667","2","1+1+1","3","2","1"
"7x7-p72","7x7-seeded-random","seeded-random","4","9","0.187500","1","2+1","2","1","2"
"7x7-p72","7x7-seeded-random","seeded-random","4","10","0.208333","2","1+1+1","3","2","1"
"7x7-p72","7x7-seeded-random","seeded-random","4","11","0.229167","1","1+1+1","3","3","0"
"7x7-p72","7x7-seeded-random","seeded-random","4","12","0.250000","2","2+1","2","2","1"
"7x7-p72","7x7-seeded-random","seeded-random","4","13","0.270833","1","2+1","2","2","1"
"7x7-p72","7x7-seeded-random","seeded-random","4","14","0.291667","2","1+1+1","3","2","1"
"7x7-p72","7x7-seeded-random","seeded-random","4","15","0.312500","1","1+1+1","3","2","1"
"7x7-p72","7x7-seeded-random","seeded-random","4","16","0.333333","2","1+1+1","3","3","0"
"7x7-p72","7x7-seeded-random","seeded-random","4","17","0.354167","1","2+1","2","3","0"
"7x7-p72","7x7-seeded-random","seeded-random","4","18","0.375000","2","1+1+1","3","1","2"
"7x7-p72","7x7-seeded-random","seeded-random","4","19","0.395833","1","2+1","2","1","2"
"7x7-p72","7x7-seeded-random","seeded-random","4","20","0.416667","2","1+1+1","3","3","0"
"7x7-p72","7x7-seeded-random","seeded-random","4","21","0.437500","1","1+1+1","3","0","3"
"7x7-p72","7x7-seeded-random","seeded-random","4","22","0.458333","2","2+1","2","1","2"
"7x7-p72","7x7-seeded-random","seeded-random","4","23","0.479167","1","1+1+1","3","2","1"
"7x7-p72","7x7-seeded-random","seeded-random","4","24","0.500000","2","1+1+1","3","2","1"
"7x7-p72","7x7-seeded-random","seeded-random","4","25","0.520833","1","1+1+1","3","1","2"
"7x7-p72","7x7-seeded-random","seeded-random","4","26","0.541667","2","2+1","2","3","0"
"7x7-p72","7x7-seeded-random","seeded-random","4","27","0.562500","1","1+1+1","3","3","0"
"7x7-p72","7x7-seeded-random","seeded-random","4","28","0.583333","2","1+1+1","3","1","2"
"7x7-p72","7x7-seeded-random","seeded-random","4","29","0.604167","1","1+1+1","3","1","2"
"7x7-p72","7x7-seeded-random","seeded-random","4","30","0.625000","2","1+1+1","3","2","1"
"7x7-p72","7x7-seeded-random","seeded-random","4","31","0.645833","1","2+1","2","2","1"
"7x7-p72","7x7-seeded-random","seeded-random","4","32","0.666667","2","2+1","2","3","0"
"7x7-p72","7x7-seeded-random","seeded-random","4","33","0.687500","1","1+1+1","3","3","0"
"7x7-p72","7x7-seeded-random","seeded-random","4","34","0.708333","2","1+1+1","3","1","2"
"7x7-p72","7x7-seeded-random","seeded-random","4","35","0.729167","1","1+1+1","3","0","3"
"7x7-p72","7x7-seeded-random","seeded-random","4","36","0.750000","2","1+1+1","3","2","1"
"7x7-p72","7x7-seeded-random","seeded-random","4","37","0.770833","1","1+1+1","3","1","2"
"7x7-p72","7x7-seeded-random","seeded-random","4","38","0.791667","2","2+1","2","2","1"
"7x7-p72","7x7-seeded-random","seeded-random","4","39","0.812500","1","2+1","2","3","0"
"7x7-p72","7x7-seeded-random","seeded-random","4","40","0.833333","2","3","1","2","1"
"7x7-p72","7x7-seeded-random","seeded-random","4","41","0.854167","1","1+1+1","3","0","3"
"7x7-p72","7x7-seeded-random","seeded-random","4","42","0.875000","2","2+1","2","1","2"
"7x7-p72","7x7-seeded-random","seeded-random","4","43","0.895833","1","1+1+1","3","2","1"
"7x7-p72","7x7-seeded-random","seeded-random","4","44","0.916667","2","2+1","2","3","0"
"7x7-p72","7x7-seeded-random","seeded-random","4","45","0.937500","1","1+1+1","3","3","0"
"7x7-p72","7x7-seeded-random","seeded-random","4","46","0.958333","2","1+1+1","3","1","2"
"7x7-p72","7x7-seeded-random","seeded-random","4","47","0.979167","1","1+1+1","3","2","1"
"7x7-p72","7x7-seeded-random","seeded-random","4","48","1.000000","2","1+1+1","3","1","2"
"7x7-p72","7x7-seeded-random","seeded-random","5","1","0.020833","1","2+1","2","3","0"
"7x7-p72","7x7-seeded-random","seeded-random","5","2","0.041667","2","1+1+1","3","3","0"
"7x7-p72","7x7-seeded-random","seeded-random","5","3","0.062500","1","2+1","2","2","1"
"7x7-p72","7x7-seeded-random","seeded-random","5","4","0.083333","2","1+1+1","3","3","0"
"7x7-p72","7x7-seeded-random","seeded-random","5","5","0.104167","1","2+1","2","3","0"
"7x7-p72","7x7-seeded-random","seeded-random","5","6","0.125000","2","1+1+1","3","1","2"
"7x7-p72","7x7-seeded-random","seeded-random","5","7","0.145833","1","1+1+1","3","2","1"
"7x7-p72","7x7-seeded-random","seeded-random","5","8","0.166667","2","1+1+1","3","3","0"
"7x7-p72","7x7-seeded-random","seeded-random","5","9","0.187500","1","1+1+1","3","2","1"
"7x7-p72","7x7-seeded-random","seeded-random","5","10","0.208333","2","2+1","2","2","1"
"7x7-p72","7x7-seeded-random","seeded-random","5","11","0.229167","1","2+1","2","1","2"
"7x7-p72","7x7-seeded-random","seeded-random","5","12","0.250000","2","1+1+1","3","3","0"
"7x7-p72","7x7-seeded-random","seeded-random","5","13","0.270833","1","2+1","2","3","0"
"7x7-p72","7x7-seeded-random","seeded-random","5","14","0.291667","2","2+1","2","1","2"
"7x7-p72","7x7-seeded-random","seeded-random","5","15","0.312500","1","1+1+1","3","1","2"
"7x7-p72","7x7-seeded-random","seeded-random","5","16","0.333333","2","1+1+1","3","2","1"
"7x7-p72","7x7-seeded-random","seeded-random","5","17","0.354167","1","1+1+1","3","2","1"
"7x7-p72","7x7-seeded-random","seeded-random","5","18","0.375000","2","2+1","2","1","2"
"7x7-p72","7x7-seeded-random","seeded-random","5","19","0.395833","1","1+1+1","3","2","1"
"7x7-p72","7x7-seeded-random","seeded-random","5","20","0.416667","2","2+1","2","2","1"
"7x7-p72","7x7-seeded-random","seeded-random","5","21","0.437500","1","1+1+1","3","0","3"
"7x7-p72","7x7-seeded-random","seeded-random","5","22","0.458333","2","1+1+1","3","0","3"
"7x7-p72","7x7-seeded-random","seeded-random","5","23","0.479167","1","1+1+1","3","2","1"
"7x7-p72","7x7-seeded-random","seeded-random","5","24","0.500000","2","2+1","2","1","2"
"7x7-p72","7x7-seeded-random","seeded-random","5","25","0.520833","1","1+1+1","3","3","0"
"7x7-p72","7x7-seeded-random","seeded-random","5","26","0.541667","2","1+1+1","3","3","0"
"7x7-p72","7x7-seeded-random","seeded-random","5","27","0.562500","1","2+1","2","0","3"
"7x7-p72","7x7-seeded-random","seeded-random","5","28","0.583333","2","1+1+1","3","0","3"
"7x7-p72","7x7-seeded-random","seeded-random","5","29","0.604167","1","1+1+1","3","2","1"
"7x7-p72","7x7-seeded-random","seeded-random","5","30","0.625000","2","2+1","2","1","2"
"7x7-p72","7x7-seeded-random","seeded-random","5","31","0.645833","1","1+1+1","3","1","2"
"7x7-p72","7x7-seeded-random","seeded-random","5","32","0.666667","2","1+1+1","3","1","2"
"7x7-p72","7x7-seeded-random","seeded-random","5","33","0.687500","1","1+1+1","3","1","2"
"7x7-p72","7x7-seeded-random","seeded-random","5","34","0.708333","2","1+1+1","3","1","2"
"7x7-p72","7x7-seeded-random","seeded-random","5","35","0.729167","1","2+1","2","1","2"
"7x7-p72","7x7-seeded-random","seeded-random","5","36","0.750000","2","2+1","2","3","0"
"7x7-p72","7x7-seeded-random","seeded-random","5","37","0.770833","1","1+1+1","3","1","2"
"7x7-p72","7x7-seeded-random","seeded-random","5","38","0.791667","2","2+1","2","2","1"
"7x7-p72","7x7-seeded-random","seeded-random","5","39","0.812500","1","1+1+1","3","1","2"
"7x7-p72","7x7-seeded-random","seeded-random","5","40","0.833333","2","1+1+1","3","3","0"
"7x7-p72","7x7-seeded-random","seeded-random","5","41","0.854167","1","1+1+1","3","1","2"
"7x7-p72","7x7-seeded-random","seeded-random","5","42","0.875000","2","1+1+1","3","2","1"
"7x7-p72","7x7-seeded-random","seeded-random","5","43","0.895833","1","1+1+1","3","1","2"
"7x7-p72","7x7-seeded-random","seeded-random","5","44","0.916667","2","1+1+1","3","3","0"
"7x7-p72","7x7-seeded-random","seeded-random","5","45","0.937500","1","2+1","2","1","2"
"7x7-p72","7x7-seeded-random","seeded-random","5","46","0.958333","2","1+1+1","3","0","3"
"7x7-p72","7x7-seeded-random","seeded-random","5","47","0.979167","1","1+1+1","3","1","2"
"7x7-p72","7x7-seeded-random","seeded-random","5","48","1.000000","2","1+1+1","3","1","2"
"7x7-p72","7x7-seeded-random","seeded-random","6","1","0.020833","1","1+1+1","3","3","0"
"7x7-p72","7x7-seeded-random","seeded-random","6","2","0.041667","2","1+1+1","3","3","0"
"7x7-p72","7x7-seeded-random","seeded-random","6","3","0.062500","1","1+1+1","3","2","1"
"7x7-p72","7x7-seeded-random","seeded-random","6","4","0.083333","2","2+1","2","3","0"
"7x7-p72","7x7-seeded-random","seeded-random","6","5","0.104167","1","1+1+1","3","2","1"
"7x7-p72","7x7-seeded-random","seeded-random","6","6","0.125000","2","1+1+1","3","2","1"
"7x7-p72","7x7-seeded-random","seeded-random","6","7","0.145833","1","1+1+1","3","2","1"
"7x7-p72","7x7-seeded-random","seeded-random","6","8","0.166667","2","1+1+1","3","1","2"
"7x7-p72","7x7-seeded-random","seeded-random","6","9","0.187500","1","1+1+1","3","2","1"
"7x7-p72","7x7-seeded-random","seeded-random","6","10","0.208333","2","1+1+1","3","1","2"
"7x7-p72","7x7-seeded-random","seeded-random","6","11","0.229167","1","2+1","2","3","0"
"7x7-p72","7x7-seeded-random","seeded-random","6","12","0.250000","2","1+1+1","3","1","2"
"7x7-p72","7x7-seeded-random","seeded-random","6","13","0.270833","1","2+1","2","2","1"
"7x7-p72","7x7-seeded-random","seeded-random","6","14","0.291667","2","2+1","2","2","1"
"7x7-p72","7x7-seeded-random","seeded-random","6","15","0.312500","1","1+1+1","3","2","1"
"7x7-p72","7x7-seeded-random","seeded-random","6","16","0.333333","2","1+1+1","3","0","3"
"7x7-p72","7x7-seeded-random","seeded-random","6","17","0.354167","1","2+1","2","1","2"
"7x7-p72","7x7-seeded-random","seeded-random","6","18","0.375000","2","1+1+1","3","2","1"
"7x7-p72","7x7-seeded-random","seeded-random","6","19","0.395833","1","1+1+1","3","1","2"
"7x7-p72","7x7-seeded-random","seeded-random","6","20","0.416667","2","1+1+1","3","0","3"
"7x7-p72","7x7-seeded-random","seeded-random","6","21","0.437500","1","1+1+1","3","3","0"
"7x7-p72","7x7-seeded-random","seeded-random","6","22","0.458333","2","1+1+1","3","3","0"
"7x7-p72","7x7-seeded-random","seeded-random","6","23","0.479167","1","1+1+1","3","1","2"
"7x7-p72","7x7-seeded-random","seeded-random","6","24","0.500000","2","1+1+1","3","3","0"
"7x7-p72","7x7-seeded-random","seeded-random","6","25","0.520833","1","1+1+1","3","1","2"
"7x7-p72","7x7-seeded-random","seeded-random","6","26","0.541667","2","1+1+1","3","2","1"
"7x7-p72","7x7-seeded-random","seeded-random","6","27","0.562500","1","1+1+1","3","0","3"
"7x7-p72","7x7-seeded-random","seeded-random","6","28","0.583333","2","1+1+1","3","2","1"
"7x7-p72","7x7-seeded-random","seeded-random","6","29","0.604167","1","1+1+1","3","2","1"
"7x7-p72","7x7-seeded-random","seeded-random","6","30","0.625000","2","1+1+1","3","2","1"
"7x7-p72","7x7-seeded-random","seeded-random","6","31","0.645833","1","1+1+1","3","1","2"
"7x7-p72","7x7-seeded-random","seeded-random","6","32","0.666667","2","1+1+1","3","2","1"
"7x7-p72","7x7-seeded-random","seeded-random","6","33","0.687500","1","1+1+1","3","0","3"
"7x7-p72","7x7-seeded-random","seeded-random","6","34","0.708333","2","2+1","2","0","3"
"7x7-p72","7x7-seeded-random","seeded-random","6","35","0.729167","1","1+1+1","3","1","2"
"7x7-p72","7x7-seeded-random","seeded-random","6","36","0.750000","2","1+1+1","3","0","3"
"7x7-p72","7x7-seeded-random","seeded-random","6","37","0.770833","1","1+1+1","3","2","1"
"7x7-p72","7x7-seeded-random","seeded-random","6","38","0.791667","2","1+1+1","3","2","1"
"7x7-p72","7x7-seeded-random","seeded-random","6","39","0.812500","1","1+1+1","3","3","0"
"7x7-p72","7x7-seeded-random","seeded-random","6","40","0.833333","2","1+1+1","3","1","2"
"7x7-p72","7x7-seeded-random","seeded-random","6","41","0.854167","1","2+1","2","2","1"
"7x7-p72","7x7-seeded-random","seeded-random","6","42","0.875000","2","2+1","2","0","3"
"7x7-p72","7x7-seeded-random","seeded-random","6","43","0.895833","1","2+1","2","2","1"
"7x7-p72","7x7-seeded-random","seeded-random","6","44","0.916667","2","2+1","2","2","1"
"7x7-p72","7x7-seeded-random","seeded-random","6","45","0.937500","1","2+1","2","1","2"
"7x7-p72","7x7-seeded-random","seeded-random","6","46","0.958333","2","2+1","2","2","1"
"7x7-p72","7x7-seeded-random","seeded-random","6","47","0.979167","1","1+1+1","3","0","3"
"7x7-p72","7x7-seeded-random","seeded-random","6","48","1.000000","2","1+1+1","3","2","1"
"7x7-p72","7x7-seeded-random","seeded-random","7","1","0.020833","1","1+1+1","3","3","0"
"7x7-p72","7x7-seeded-random","seeded-random","7","2","0.041667","2","2+1","2","3","0"
"7x7-p72","7x7-seeded-random","seeded-random","7","3","0.062500","1","1+1+1","3","2","1"
"7x7-p72","7x7-seeded-random","seeded-random","7","4","0.083333","2","1+1+1","3","3","0"
"7x7-p72","7x7-seeded-random","seeded-random","7","5","0.104167","1","2+1","2","3","0"
"7x7-p72","7x7-seeded-random","seeded-random","7","6","0.125000","2","1+1+1","3","3","0"
"7x7-p72","7x7-seeded-random","seeded-random","7","7","0.145833","1","1+1+1","3","3","0"
"7x7-p72","7x7-seeded-random","seeded-random","7","8","0.166667","2","1+1+1","3","1","2"
"7x7-p72","7x7-seeded-random","seeded-random","7","9","0.187500","1","1+1+1","3","3","0"
"7x7-p72","7x7-seeded-random","seeded-random","7","10","0.208333","2","1+1+1","3","3","0"
"7x7-p72","7x7-seeded-random","seeded-random","7","11","0.229167","1","1+1+1","3","2","1"
"7x7-p72","7x7-seeded-random","seeded-random","7","12","0.250000","2","1+1+1","3","3","0"
"7x7-p72","7x7-seeded-random","seeded-random","7","13","0.270833","1","1+1+1","3","2","1"
"7x7-p72","7x7-seeded-random","seeded-random","7","14","0.291667","2","1+1+1","3","1","2"
"7x7-p72","7x7-seeded-random","seeded-random","7","15","0.312500","1","2+1","2","2","1"
"7x7-p72","7x7-seeded-random","seeded-random","7","16","0.333333","2","1+1+1","3","3","0"
"7x7-p72","7x7-seeded-random","seeded-random","7","17","0.354167","1","2+1","2","3","0"
"7x7-p72","7x7-seeded-random","seeded-random","7","18","0.375000","2","2+1","2","2","1"
"7x7-p72","7x7-seeded-random","seeded-random","7","19","0.395833","1","1+1+1","3","2","1"
"7x7-p72","7x7-seeded-random","seeded-random","7","20","0.416667","2","1+1+1","3","2","1"
"7x7-p72","7x7-seeded-random","seeded-random","7","21","0.437500","1","2+1","2","2","1"
"7x7-p72","7x7-seeded-random","seeded-random","7","22","0.458333","2","1+1+1","3","2","1"
"7x7-p72","7x7-seeded-random","seeded-random","7","23","0.479167","1","1+1+1","3","1","2"
"7x7-p72","7x7-seeded-random","seeded-random","7","24","0.500000","2","1+1+1","3","2","1"
"7x7-p72","7x7-seeded-random","seeded-random","7","25","0.520833","1","1+1+1","3","3","0"
"7x7-p72","7x7-seeded-random","seeded-random","7","26","0.541667","2","1+1+1","3","2","1"
"7x7-p72","7x7-seeded-random","seeded-random","7","27","0.562500","1","2+1","2","2","1"
"7x7-p72","7x7-seeded-random","seeded-random","7","28","0.583333","2","1+1+1","3","2","1"
"7x7-p72","7x7-seeded-random","seeded-random","7","29","0.604167","1","2+1","2","1","2"
"7x7-p72","7x7-seeded-random","seeded-random","7","30","0.625000","2","1+1+1","3","2","1"
"7x7-p72","7x7-seeded-random","seeded-random","7","31","0.645833","1","1+1+1","3","1","2"
"7x7-p72","7x7-seeded-random","seeded-random","7","32","0.666667","2","1+1+1","3","0","3"
